,Date,Weights,Profit,Base Profit,Volume,CVR,PFIN,LECO,SPXC,HLX,ENSV,CLB,RES,FRPH,CTO,TRC,CIGI,cash
0,2014-01-06,"[0.07387683 0.0789917  0.07412094 0.08333114 0.07966357 0.07579435
 0.07623877 0.07637388 0.07251881 0.08236126 0.07726328 0.07383171
 0.07563379]",0.9998147828133015,0.9998000000000002,0.9261231794953346,0.07899169623851776,0.07412093877792358,0.0833311378955841,0.07966356724500656,0.07579434663057327,0.07623876631259918,0.0763738825917244,0.07251881062984467,0.08236125856637955,0.07726328074932098,0.073831707239151,0.07563378661870956,0.07387682795524597
1,2014-01-07,"[0.07332995 0.07910549 0.07517625 0.08147875 0.07927082 0.0755719
 0.07601052 0.07580293 0.07389868 0.08054812 0.07845237 0.07494719
 0.07640705]",1.009775279367209,1.0106324105020081,0.010704746957061978,0.07910548895597458,0.07517625391483307,0.08147875219583511,0.07927082479000092,0.07557190209627151,0.07601051777601242,0.07580292969942093,0.07389868050813675,0.08054812252521515,0.07845237106084824,0.07494719326496124,0.0764070525765419,0.07332994788885117
2,2014-01-08,"[0.07329301 0.0792143  0.07520301 0.08161447 0.07920504 0.07556707
 0.07600543 0.07575257 0.07383841 0.08054437 0.07845789 0.07491931
 0.07638513]",1.0058310392721221,1.0063386865760202,0.010263185652335985,0.07921429723501205,0.07520300894975662,0.08161447197198868,0.07920503616333008,0.07556706666946411,0.07600542902946472,0.07575257122516632,0.07383841276168823,0.0805443674325943,0.07845789194107056,0.07491930574178696,0.07638513296842575,0.07329300791025162
3,2014-01-09,"[0.07325263 0.07924238 0.07511429 0.08177223 0.07919928 0.07562239
 0.07596417 0.07572784 0.07387134 0.08048323 0.07845658 0.07494295
 0.07635071]",1.0122872256364093,1.0132408834573614,0.01350881405885581,0.07924237847328186,0.07511428743600845,0.08177223056554794,0.07919928431510925,0.07562239468097687,0.07596416771411896,0.07572784274816513,0.07387133687734604,0.08048322796821594,0.0784565806388855,0.07494295388460159,0.07635071128606796,0.07325262576341629
4,2014-01-10,"[0.07334307 0.07925925 0.07512603 0.08172983 0.07914623 0.07560753
 0.07601689 0.0758474  0.07376621 0.08064764 0.0784064  0.07482938
 0.07627417]",1.017817215182709,1.0195828306064183,0.006956626460929297,0.0792592465877533,0.0751260295510292,0.08172982931137085,0.07914622873067856,0.075607530772686,0.07601688802242279,0.07584740221500397,0.07376620918512344,0.08064763993024826,0.07840640097856522,0.07482938468456268,0.07627417147159576,0.07334306836128235
5,2014-01-13,"[0.07330944 0.07925102 0.07515446 0.0816742  0.07914112 0.07560422
 0.07603201 0.07583226 0.0737997  0.08056835 0.07843205 0.07487653
 0.07632465]",1.013850923188955,1.0148539042424252,0.01742597797888248,0.07925102114677429,0.07515446096658707,0.08167420327663422,0.07914111763238907,0.07560422271490097,0.07603200525045395,0.07583225518465042,0.07379969954490662,0.0805683508515358,0.07843205332756042,0.07487653195858002,0.07632464915513992,0.07330944389104843
6,2014-01-14,"[0.07327027 0.07930085 0.0750678  0.08176067 0.07915201 0.07565943
 0.07601525 0.07582697 0.07383782 0.08042697 0.07847429 0.07488532
 0.07632234]",1.010695317952952,1.0112440786336554,0.011846456984128185,0.07930085062980652,0.07506779581308365,0.08176066726446152,0.07915201038122177,0.07565943151712418,0.07601524889469147,0.0758269652724266,0.07383781671524048,0.08042696863412857,0.07847429066896439,0.07488531619310379,0.07632233947515488,0.0732702687382698
7,2014-01-15,"[0.07330899 0.07933955 0.07508403 0.08182837 0.07916337 0.07565146
 0.07595298 0.07579202 0.07379064 0.0805506  0.07844635 0.07484178
 0.07624988]",1.0006807572476786,1.001075765641728,0.014539398961447968,0.07933954894542694,0.07508403062820435,0.08182837069034576,0.07916337251663208,0.07565145939588547,0.07595298439264297,0.07579202204942703,0.07379063963890076,0.08055060356855392,0.07844635099172592,0.07484177500009537,0.0762498751282692,0.07330898940563202
8,2014-01-16,"[0.07331321 0.07926072 0.07503834 0.08174259 0.07915962 0.07566512
 0.07602066 0.07585511 0.07381611 0.08050919 0.07844374 0.07487424
 0.07630135]",1.0189460758525668,1.0189128052096819,0.02052449011731362,0.07926072180271149,0.07503834366798401,0.08174259215593338,0.07915961742401123,0.07566511631011963,0.07602065801620483,0.07585511356592178,0.07381611317396164,0.08050919324159622,0.0784437358379364,0.07487424463033676,0.07630135118961334,0.07331320643424988
9,2014-01-17,"[0.0732915  0.07925836 0.07507498 0.08171402 0.07914681 0.07566738
 0.07602136 0.075833   0.07386488 0.08038548 0.07850058 0.07492213
 0.07631953]",1.0265734630156262,1.0264808453799328,0.02891329605283871,0.07925835996866226,0.07507497817277908,0.08171401917934418,0.07914680987596512,0.0756673812866211,0.07602135837078094,0.07583300024271011,0.0738648846745491,0.0803854838013649,0.07850057631731033,0.07492212951183319,0.07631953060626984,0.07329149544239044
