,Date,Weights,Profit,Base Profit,MRCY,IIN,HUBB,AVX,VECO,ASYS,TRT,IVAC,LECO,PFIN,SPXC,CVR,cash
22,2014-02-06,"[0.         0.09925294 0.         0.13168324 0.11882413 0.
 0.16629798 0.09565684 0.11642664 0.11260404 0.         0.15925418
 0.        ]",1.0324505166079463,1.047721004313137,0.09925293842760298,0.0,0.13168324269815182,0.11882413469786914,0.0,0.16629797887418352,0.09565684257055511,0.116426643507142,0.11260404102152052,0.0,0.1592541782029749,0.0,0.0
23,2014-02-07,"[0.         0.09934838 0.         0.1310618  0.11972761 0.
 0.16653002 0.09554631 0.11676881 0.111607   0.         0.15941007
 0.        ]",1.037216752472929,1.0459509743996633,0.09934838244649023,0.0,0.1310617972246019,0.11972761271841292,0.0,0.16653002154963506,0.09554631143982491,0.11676880725057473,0.11160699995463355,0.0,0.15941006741582675,0.0,0.0
24,2014-02-10,"[0.         0.09975697 0.         0.13147791 0.12020474 0.
 0.16657822 0.09596693 0.11641541 0.11186866 0.         0.15773115
 0.        ]",1.053371571023256,1.0545737313281172,0.09975697492992211,0.0,0.13147790959041594,0.12020474175727064,0.0,0.16657822208976214,0.09596693338015186,0.11641540864543345,0.11186865959963285,0.0,0.15773115000741114,0.0,0.0
25,2014-02-11,"[0.         0.10020598 0.         0.13248297 0.11795917 0.
 0.16671924 0.09456275 0.1171943  0.11178972 0.         0.15908587
 0.        ]",1.0614083441215643,1.054262934249106,0.1002059769066178,0.0,0.13248296893805878,0.11795917418629606,0.0,0.16671923823755702,0.09456275186229429,0.11719429697845497,0.11178972081190128,0.0,0.15908587207881972,0.0,0.0
26,2014-02-12,"[0.         0.10005241 0.         0.13162781 0.12082777 0.
 0.16680797 0.09558344 0.11736824 0.11083937 0.         0.15689298
 0.        ]",1.0655683295643457,1.0596458873930246,0.1000524062224979,0.0,0.13162781180261,0.1208277725191203,0.0,0.1668079705527629,0.09558343819362927,0.11736824257043273,0.1108393746227688,0.0,0.1568929835161781,0.0,0.0
27,2014-02-13,"[0.         0.10027731 0.         0.13172332 0.12016062 0.
 0.16666772 0.09562983 0.11688018 0.11141612 0.         0.15724491
 0.        ]",1.0695402554526532,1.061679364688601,0.1002773093628416,0.0,0.13172332122135755,0.12016061843092385,0.0,0.16666771565923894,0.0956298250048283,0.11688017836169529,0.1114161224391532,0.0,0.15724490951996128,0.0,0.0
28,2014-02-14,"[0.         0.10072477 0.         0.13203709 0.12045463 0.
 0.16663795 0.0959703  0.11685806 0.11146132 0.         0.15585589
 0.        ]",1.0558499081775963,1.0528736364738267,0.1007247676247645,0.0,0.1320370864978004,0.12045462654089266,0.0,0.16663795435312137,0.09597029805561329,0.11685805528285378,0.11146131767059317,0.0,0.15585589397436073,0.0,0.0
29,2014-02-18,"[0.         0.10112824 0.         0.13228527 0.12030146 0.
 0.16647569 0.09585049 0.11702179 0.11148668 0.         0.15545038
 0.        ]",1.0839510331119022,1.0709201709301917,0.10112823893219683,0.0,0.1322852665432099,0.12030145835485005,0.0,0.16647568675224153,0.09585049402225944,0.11702179471192656,0.11148668019677394,0.0,0.1554503804865419,0.0,0.0
30,2014-02-19,"[0.         0.09560354 0.         0.11049952 0.13825734 0.
 0.15604002 0.11431662 0.10796709 0.1111878  0.         0.16612806
 0.        ]",1.0948935760426843,1.0759698494678986,0.09560354374979468,0.0,0.11049951550301636,0.13825733867977072,0.0,0.15604002446776916,0.11431662347100628,0.1079670910304108,0.11118779864243493,0.0,0.16612806445579717,0.0,0.0
31,2014-02-20,"[0.         0.0953876  0.         0.10825677 0.13904351 0.
 0.15417505 0.11616706 0.1065684  0.11155172 0.         0.16884989
 0.        ]",1.093206580143353,1.0772760141500346,0.09538759827075571,0.0,0.10825677462174305,0.13904350943770616,0.0,0.15417504813192753,0.11616706069313602,0.1065684014838342,0.11155172024038508,0.0,0.16884988712051222,0.0,0.0
32,2014-02-21,"[0.         0.08760332 0.         0.09825719 0.13063012 0.
 0.14155596 0.10804817 0.09796087 0.10184757 0.07918091 0.15491591
 0.        ]",1.090231810632386,1.0828778425543324,0.08760332009131243,0.0,0.09825718884836535,0.13063011510040248,0.0,0.14155595655895853,0.10804816614105046,0.09796086540643034,0.10184756996799248,0.07918090703980957,0.1549159108456783,0.0,0.0
33,2014-02-24,"[0.         0.08609333 0.         0.09787086 0.1320052  0.
 0.13892697 0.10817199 0.09791582 0.10164859 0.08653894 0.15082831
 0.        ]",1.1006120166706859,1.0870463422457182,0.0860933259497814,0.0,0.09787086007015257,0.13200520229317536,0.0,0.13892696513438293,0.10817198742906023,0.09791582170654124,0.10164859439735507,0.08653893655421672,0.15082830646533454,0.0,0.0
34,2014-02-25,"[0.         0.08591519 0.         0.09735616 0.13325586 0.
 0.138918   0.10844741 0.09809678 0.1010644  0.08711642 0.14982979
 0.        ]",1.102851413730713,1.0817190294038102,0.08591518615634376,0.0,0.0973561619159801,0.13325585538667697,0.0,0.13891799618482298,0.10844740542579367,0.0980967839779849,0.10106440056138882,0.08711642472716255,0.14982978566384625,0.0,0.0
35,2014-02-26,"[0.         0.08543129 0.         0.09769067 0.132775   0.
 0.13730084 0.10910248 0.0977955  0.10274504 0.08721398 0.14994521
 0.        ]",1.1069099077688769,1.097300735798791,0.08543128900390769,0.0,0.09769066800197783,0.13277499607050508,0.0,0.13730083954848912,0.1091024759290948,0.09779549897623366,0.10274504194210447,0.08721398357430485,0.14994520695338243,0.0,0.0
36,2014-02-27,"[0.         0.08515974 0.         0.09717052 0.13352831 0.
 0.1371292  0.10932096 0.09791361 0.1023479  0.08722709 0.15020268
 0.        ]",1.097027836114106,1.0868717449718732,0.08515973516749234,0.0,0.09717051938317356,0.13352830792753803,0.0,0.1371292003386127,0.10932095602039987,0.09791361343378563,0.10234789694804558,0.08722709172009346,0.15020267906085866,0.0,0.0
37,2014-02-28,"[0.         0.08574512 0.         0.09748121 0.13309399 0.
 0.13763654 0.10927209 0.09772316 0.10231527 0.08702185 0.14971076
 0.        ]",1.1057664282375936,1.093336021468547,0.08574512040888096,0.0,0.09748121401261074,0.13309398922223725,0.0,0.1376365428673579,0.10927209457336515,0.09772315927233088,0.1023152661991448,0.08702185120455479,0.14971076223951757,0.0,0.0
38,2014-03-03,"[0.         0.08575746 0.         0.09881685 0.1302294  0.
 0.13780635 0.10794416 0.09823311 0.10323299 0.08652507 0.1514546
 0.        ]",1.12097047864309,1.1004541311509275,0.08575746484310831,0.0,0.09881685466499177,0.13022940259826934,0.0,0.13780634857206897,0.10794415752980832,0.09823310568803252,0.10323298977536444,0.0865250714924067,0.1514546048359496,0.0,0.0
39,2014-03-04,"[0.         0.08583486 0.         0.09818616 0.13085532 0.
 0.1377042  0.10841849 0.0980261  0.1030861  0.08632924 0.15155953
 0.        ]",1.1135561064925832,1.0957344744957782,0.0858348593110182,0.0,0.09818616380442943,0.13085531843635953,0.0,0.13770420218648788,0.10841849348127715,0.0980261035087772,0.10308609568804837,0.08632923717195493,0.15155952641164755,0.0,0.0
40,2014-03-05,"[0.         0.08588688 0.         0.0984329  0.12867491 0.
 0.13747148 0.10786451 0.0980112  0.10387682 0.0858899  0.1538914
 0.        ]",1.1412071958170436,1.1177567394502912,0.08588687685735724,0.0,0.09843290259418237,0.12867490940672593,0.0,0.13747148494759756,0.1078645071534317,0.0980112006841827,0.10387681937372009,0.08588990212632762,0.153891396856475,0.0,0.0
41,2014-03-06,"[0.         0.08628102 0.         0.09966746 0.12750857 0.
 0.13769389 0.10713077 0.09843898 0.10423046 0.08560323 0.15344561
 0.        ]",1.1482615164506116,1.123025729574129,0.08628102499450344,0.0,0.09966746424388952,0.12750856849493739,0.0,0.13769388955281872,0.1071307674487483,0.09843898235145321,0.10423045936611597,0.08560323423686249,0.15344560931067097,0.0,0.0
42,2014-03-07,"[0.         0.08628136 0.         0.09914142 0.12760066 0.
 0.13751    0.10732823 0.09824976 0.10411988 0.08579863 0.15397005
 0.        ]",1.1562803110744195,1.1268201416633186,0.08628135955014034,0.0,0.09914142022370093,0.12760066485258562,0.0,0.1375100004615594,0.10732822894303302,0.09824976098642406,0.10411988032926575,0.08579863461225865,0.15397005004103229,0.0,0.0
43,2014-03-10,"[0.         0.08660205 0.         0.09956945 0.12660039 0.
 0.13731905 0.10727381 0.0981576  0.10474899 0.0854796  0.15424906
 0.        ]",1.1677789538229522,1.1405688093511528,0.08660205146054022,0.0,0.09956944731258355,0.12660038511930086,0.0,0.1373190547116898,0.10727380875043403,0.09815759758462271,0.10474899480962153,0.08547959770397984,0.1542490625472275,0.0,0.0
44,2014-03-11,"[0.         0.08612995 0.         0.09908348 0.12831177 0.
 0.13630887 0.10836231 0.09805067 0.10519066 0.08556086 0.15300142
 0.        ]",1.1529572056974544,1.1379796368903865,0.0861299463634461,0.0,0.09908348479320224,0.12831177334409563,0.0,0.13630887037541306,0.10836231037271653,0.0980506746670306,0.10519066279906022,0.08556085831423867,0.15300141897079694,0.0,0.0
45,2014-03-12,"[0.         0.08650713 0.         0.09747755 0.1293161  0.
 0.13551573 0.11000646 0.09691948 0.10555412 0.08551777 0.15318566
 0.        ]",1.145626463852665,1.1355090621526802,0.08650713121891168,0.0,0.09747754603307927,0.12931609724117069,0.0,0.1355157292894601,0.11000646238593947,0.09691947699441096,0.1055541209070269,0.08551777415280584,0.15318566177719495,0.0,0.0
46,2014-03-13,"[0.         0.08680389 0.         0.09616293 0.1304106  0.
 0.1361055  0.10988219 0.09677257 0.10368447 0.08612157 0.15405629
 0.        ]",1.1297222122681576,1.1197505710077809,0.08680389391289257,0.0,0.09616292512440378,0.13041060141466346,0.0,0.13610550007755695,0.10988218796980496,0.09677257137760202,0.10368446902871506,0.08612156571281214,0.1540562853815491,0.0,0.0
47,2014-03-14,"[0.         0.08660133 0.         0.09605736 0.13110222 0.
 0.13576664 0.11024991 0.09682994 0.1040465  0.08596793 0.15337816
 0.        ]",1.1353481829332126,1.1240881219557253,0.0866013338338786,0.0,0.09605736482156918,0.13110222195269752,0.0,0.13576664306722053,0.11024991280201507,0.09682994286048907,0.1040464950763007,0.08596792814556524,0.1533781574402643,0.0,0.0
48,2014-03-17,"[0.         0.08605956 0.         0.09513694 0.13215065 0.
 0.13512687 0.11104015 0.09668355 0.10413756 0.08599755 0.15366716
 0.        ]",1.1241187158271462,1.108000359629446,0.08605956048536414,0.0,0.09513693658023968,0.132150654165401,0.0,0.13512687271388896,0.11104015314668368,0.09668355352470953,0.10413755705598085,0.08599755242074522,0.15366715990698698,0.0,0.0
49,2014-03-18,"[0.         0.08635643 0.         0.09586793 0.13055019 0.
 0.1355831  0.11053869 0.09667633 0.10461256 0.08563859 0.15417618
 0.        ]",1.1296290542624599,1.1077154310740354,0.08635643012431256,0.0,0.095867933744784,0.1305501903577071,0.0,0.13558310156441652,0.11053869321125973,0.09667633049973838,0.10461255607370352,0.08563858628157431,0.154176178142504,0.0,0.0
50,2014-03-19,"[0.         0.08695142 0.         0.09591859 0.13148495 0.
 0.13682301 0.10968768 0.09715521 0.10274514 0.08595437 0.15327963
 0.        ]",1.1382804566068458,1.1166186754609968,0.0869514232108711,0.0,0.09591859440218437,0.13148495449217643,0.0,0.13682300706024525,0.10968768086417563,0.0971552124051425,0.10274513531270661,0.08595436660438555,0.1532796256481125,0.0,0.0
51,2014-03-20,"[0.         0.08724814 0.         0.09569303 0.13108891 0.
 0.13705318 0.10941433 0.09706963 0.10231678 0.08649302 0.15362299
 0.        ]",1.172809600521779,1.138971147281099,0.08724814102184282,0.0,0.09569303074842304,0.13108890619384764,0.0,0.13705318111629816,0.10941432883381783,0.09706962634933583,0.10231678217463346,0.0864930183619306,0.15362298519987064,0.0,0.0
52,2014-03-21,"[0.         0.08739506 0.         0.09595089 0.1296661  0.
 0.13709763 0.10915412 0.09700657 0.1028633  0.08597345 0.15489287
 0.        ]",1.1794007659933818,1.1450392583396414,0.08739506114872739,0.0,0.0959508855362974,0.12966610494703504,0.0,0.13709763002431935,0.10915412365657882,0.09700656762358036,0.10286330280324153,0.08597345195120118,0.15489287230901877,0.0,0.0
53,2014-03-24,"[0.         0.08756079 0.         0.09489823 0.13125426 0.
 0.13734442 0.10960981 0.09677495 0.1016643  0.08639853 0.15449472
 0.        ]",1.167245615980358,1.1374006200796534,0.08756078755500799,0.0,0.09489823026191592,0.13125425588853473,0.0,0.1373444197717069,0.1096098061432525,0.09677494639513612,0.1016643040870583,0.08639853108098355,0.1544947188164041,0.0,0.0
54,2014-03-25,"[0.         0.08852285 0.         0.09446357 0.13095486 0.
 0.13892397 0.10887131 0.09662685 0.09991552 0.08647967 0.15524139
 0.        ]",1.1740574538218835,1.1385021895408995,0.0885228544834274,0.0,0.09446357208805706,0.1309548577478677,0.0,0.1389239734090072,0.10887131249912584,0.09662684616858556,0.09991552206020902,0.08647967062431651,0.15524139091940362,0.0,0.0
55,2014-03-26,"[0.         0.08774503 0.         0.09369784 0.13233604 0.
 0.13800993 0.10943863 0.09669548 0.09992639 0.08696142 0.15518924
 0.        ]",1.1772138656003819,1.1406043029493396,0.08774503437531474,0.0,0.09369783907366794,0.1323360380158133,0.0,0.13800993218456264,0.10943862926038385,0.09669548277147254,0.09992638660488282,0.08696141564678966,0.15518924206711254,0.0,0.0
56,2014-03-27,"[0.         0.08786491 0.         0.0936108  0.1319672  0.
 0.13810768 0.10938572 0.09649268 0.09986359 0.08696576 0.15574165
 0.        ]",1.1681683426462264,1.1369331782223122,0.0878649139836264,0.0,0.09361079602579814,0.13196720062147552,0.0,0.1381076842486317,0.10938572128400685,0.09649267516387434,0.09986359441644903,0.08696575995599704,0.1557416543001408,0.0,0.0
57,2014-03-28,"[0.         0.08678889 0.         0.09336501 0.13327564 0.
 0.13686383 0.11019449 0.09667386 0.10067876 0.08697101 0.15518852
 0.        ]",1.1413375883618244,1.1117568269923177,0.08678889272646313,0.0,0.09336500793245893,0.1332756392910025,0.0,0.13686382927977653,0.11019449379123819,0.09667385539862963,0.10067875505573717,0.08697101034159103,0.15518851618310286,0.0,0.0
58,2014-03-31,"[0.         0.08653502 0.         0.09342535 0.13450066 0.
 0.13725097 0.1103157  0.09703911 0.10023956 0.08708205 0.15361158
 0.        ]",1.1495482808804671,1.1243627163650463,0.08653502454871863,0.0,0.0934253502119117,0.1345006585815155,0.0,0.13725096636958312,0.11031569536414615,0.09703911249103979,0.10023956374059811,0.08708204584970594,0.15361158284278106,0.0,0.0
59,2014-04-01,"[0.         0.08665991 0.         0.09297692 0.13503673 0.
 0.13661697 0.11109707 0.0966514  0.10072312 0.0868527  0.15338518
 0.        ]",1.149824054408497,1.122919497786372,0.08665991152055297,0.0,0.09297691678379681,0.13503672842226347,0.0,0.13661697179817603,0.11109707455994935,0.09665139686519912,0.10072312447339127,0.08685270005708212,0.15338517551958897,0.0,0.0
60,2014-04-02,"[0.         0.07432817 0.         0.08667868 0.11989622 0.
 0.12134809 0.10603064 0.09129774 0.09929534 0.07705059 0.14668295
 0.07739156]",1.1737448829088601,1.1385097166386675,0.07432816978318646,0.0,0.08667868350990121,0.11989622456152398,0.0,0.12134809090548687,0.10603063898171054,0.09129774497273177,0.09929534496947229,0.07705059155649813,0.14668295064336564,0.07739156011612315,0.0
61,2014-04-03,"[0.         0.         0.         0.09408036 0.13721508 0.
 0.12830539 0.11473772 0.10062391 0.10598954 0.08429072 0.1512795
 0.08347777]",1.183733858423488,1.144450384147936,0.0,0.0,0.09408036347579354,0.13721508157853818,0.0,0.12830539266284902,0.11473772362008196,0.10062390798405152,0.10598953529792181,0.08429072417989249,0.15127950069351725,0.08347777050735426,0.0
62,2014-04-04,"[0.         0.         0.         0.09452325 0.14421453 0.
 0.12926735 0.11453118 0.10211654 0.10391836 0.0844758  0.14731325
 0.07963974]",1.1989143501727026,1.1586787702496146,0.0,0.0,0.09452324541457344,0.14421452588663158,0.0,0.12926735391243196,0.11453117911248986,0.10211654261588395,0.1039183642329077,0.08447580400657706,0.14731324675413385,0.0796397380643705,0.0
63,2014-04-07,"[0.         0.         0.         0.09503916 0.14754771 0.
 0.12923436 0.11460569 0.10310456 0.10325475 0.08491052 0.14477447
 0.07752877]",1.1955801861952753,1.1587004253529776,0.0,0.0,0.09503915723663717,0.1475477142906332,0.0,0.12923436142165648,0.11460568952904049,0.10310456354353768,0.10325474804084503,0.08491052318098018,0.1447744742158024,0.07752876854086733,0.0
64,2014-04-08,"[0.         0.         0.         0.10461901 0.16066088 0.
 0.13877963 0.12390852 0.11308504 0.11262437 0.09250481 0.15381775
 0.        ]",1.1625441995162311,1.1303429615405483,0.0,0.0,0.1046190139624188,0.1606608799832624,0.0,0.13877962530744936,0.12390851816126332,0.11308503520842662,0.11262437151509881,0.09250480612340845,0.1538177497386723,0.0,0.0
65,2014-04-09,"[0.         0.         0.         0.10455448 0.1621505  0.
 0.1384223  0.12399893 0.11329544 0.11211146 0.09250877 0.15295812
 0.        ]",1.1390614156745524,1.1158139168354546,0.0,0.0,0.10455448128683414,0.16215049639060142,0.0,0.13842230043617657,0.1239989279372377,0.11329543819416991,0.11211145737742637,0.09250877388101139,0.15295812449654234,0.0,0.0
66,2014-04-10,"[0.         0.         0.         0.10374085 0.16128609 0.
 0.13708141 0.12443905 0.11309981 0.11267672 0.09308736 0.15458871
 0.        ]",1.135572087122536,1.1228558088231835,0.0,0.0,0.10374084746078978,0.16128609163707774,0.0,0.1370814125379829,0.12443904626879099,0.11309981474639719,0.11267671912554883,0.0930873630370002,0.1545887051864123,0.0,0.0
67,2014-04-11,"[0.         0.         0.         0.10347849 0.16130932 0.
 0.13665344 0.12452007 0.11321974 0.11264785 0.09324692 0.15492416
 0.        ]",1.1423881381919583,1.1236730458825075,0.0,0.0,0.10347849463476491,0.1613093158617263,0.0,0.13665344017409428,0.12452007460975248,0.11321974105588313,0.11264785364089093,0.0932469179088786,0.15492416211400928,0.0,0.0
68,2014-04-14,"[0.         0.         0.         0.10303506 0.16152446 0.
 0.1363101  0.1244251  0.11368612 0.11244209 0.09332965 0.15524742
 0.        ]",1.1208644474927283,1.1030579864789314,0.0,0.0,0.10303505710676172,0.1615244600768653,0.0,0.13631009809674918,0.12442510421054974,0.1136861199899743,0.11244208839748862,0.09332965436409432,0.15524741775751677,0.0,0.0
69,2014-04-15,"[0.         0.         0.         0.10266104 0.16089774 0.
 0.13524782 0.12450819 0.11395415 0.11280574 0.09379229 0.15613303
 0.        ]",1.1169050623497203,1.1010223829088317,0.0,0.0,0.10266103900584306,0.1608977357568936,0.0,0.1352478167012131,0.12450819426887785,0.11395415090258487,0.11280573886896826,0.09379229384255668,0.1561330306530626,0.0,0.0
70,2014-04-16,"[0.         0.         0.         0.10174412 0.16095974 0.
 0.13507782 0.12446308 0.11410878 0.11227233 0.09391673 0.1574574
 0.        ]",1.1124292670258367,1.1000044642682127,0.0,0.0,0.10174411736987156,0.16095974413576383,0.0,0.1350778167705042,0.12446307917540049,0.11410878347950548,0.11227233342079208,0.09391672667666214,0.15745739897150013,0.0,0.0
71,2014-04-17,"[0.         0.         0.         0.1009945  0.1603469  0.
 0.13485122 0.12461063 0.11400576 0.11233912 0.09390896 0.1589429
 0.        ]",1.1028978801482616,1.0926969940142248,0.0,0.0,0.10099450253698064,0.16034690465939447,0.0,0.1348512183634422,0.1246106303827027,0.114005758674127,0.11233911880186452,0.09390896306773028,0.1589429035137582,0.0,0.0
