,Date,Weights,Profit,Base Profit,ITT,IEX,GGG,FLS,ABT,JNJ,PFE,BMY,PCAR,F,SPAR,OSK,cash
10,2014-01-21,"[0.         0.         0.         0.19445642 0.         0.
 0.22314073 0.         0.         0.18219332 0.19904763 0.20116189
 0.        ]",1.029966046756733,1.0268827407726342,0.0,0.0,0.19445641609247624,0.0,0.0,0.22314073123682568,0.0,0.0,0.18219332476166739,0.19904763467426556,0.20116189323476513,0.0,0.0
11,2014-01-22,"[0.         0.         0.         0.19450041 0.         0.
 0.22299187 0.         0.         0.18215966 0.19938452 0.20096354
 0.        ]",1.0338775891584346,1.0285115380434486,0.0,0.0,0.1945004062543527,0.0,0.0,0.2229918695030816,0.0,0.0,0.18215966040312426,0.19938452163650472,0.20096354220293666,0.0,0.0
12,2014-01-23,"[0.         0.         0.         0.19455757 0.         0.
 0.22295242 0.         0.         0.18223953 0.19938658 0.2008639
 0.        ]",1.0254043223729674,1.021332403055133,0.0,0.0,0.19455756907119356,0.0,0.0,0.22295242436712623,0.0,0.0,0.18223952522073364,0.19938658378574808,0.2008638975551985,0.0,0.0
13,2014-01-24,"[0.         0.         0.         0.19482121 0.         0.
 0.22292589 0.         0.         0.18168627 0.19925634 0.20131028
 0.        ]",1.0178775254314334,1.0168653384740334,0.0,0.0,0.19482121276969847,0.0,0.0,0.22292589105617702,0.0,0.0,0.18168627485881333,0.1992563424378439,0.20131027887746727,0.0,0.0
14,2014-01-27,"[0.         0.         0.         0.19485726 0.         0.
 0.22301887 0.         0.         0.18166697 0.19907394 0.20138296
 0.        ]",0.9978929781928696,1.003466699679182,0.0,0.0,0.19485726395196765,0.0,0.0,0.22301886500194817,0.0,0.0,0.1816669694556024,0.19907393900063258,0.2013829625898492,0.0,0.0
15,2014-01-28,"[0.         0.         0.         0.19485998 0.         0.
 0.22309788 0.         0.         0.18153662 0.19942897 0.20107656
 0.        ]",0.9698487293369522,0.9760060658075959,0.0,0.0,0.19485997817904524,0.0,0.0,0.22309787505441145,0.0,0.0,0.18153661731381548,0.19942897393549805,0.20107655551722992,0.0,0.0
16,2014-01-29,"[0.         0.         0.         0.19446226 0.         0.
 0.22357718 0.         0.         0.18191549 0.19891039 0.20113469
 0.        ]",0.9636657534908689,0.9768489137986592,0.0,0.0,0.19446225642341022,0.0,0.0,0.2235771772275573,0.0,0.0,0.18191548918676487,0.19891038931743912,0.20113468784482852,0.0,0.0
17,2014-01-30,"[0.         0.         0.         0.19375823 0.         0.
 0.22480232 0.         0.         0.18227227 0.19696911 0.20219808
 0.        ]",0.9495487367010994,0.9726357462955691,0.0,0.0,0.19375822512821564,0.0,0.0,0.2248023220023316,0.0,0.0,0.18227226578657663,0.19696910597040784,0.2021980811124683,0.0,0.0
18,2014-01-31,"[0.         0.         0.         0.19390578 0.         0.
 0.22461273 0.         0.         0.18250269 0.19735591 0.20162289
 0.        ]",0.9514105641789317,0.9769163619803278,0.0,0.0,0.19390578112777684,0.0,0.0,0.22461272846782854,0.0,0.0,0.18250268833121164,0.19735591205536224,0.20162289001782083,0.0,0.0
19,2014-02-03,"[0.         0.         0.         0.19427848 0.         0.
 0.22432426 0.         0.         0.18234954 0.19822777 0.20081994
 0.        ]",0.9351256700283238,0.9675397734838657,0.0,0.0,0.1942784817082879,0.0,0.0,0.22432426418640677,0.0,0.0,0.1823495406250055,0.1982277744152188,0.20081993906508097,0.0,0.0
20,2014-02-04,"[0.         0.         0.         0.1942586  0.         0.
 0.22491586 0.         0.         0.18187927 0.19797334 0.20097294
 0.        ]",0.9299618535619762,0.968771132135307,0.0,0.0,0.19425859913197507,0.0,0.0,0.2249158592541951,0.0,0.0,0.18187927045395222,0.197973335549856,0.20097293561002158,0.0,0.0
21,2014-02-05,"[0.         0.         0.         0.19458185 0.         0.
 0.22510022 0.         0.         0.18063231 0.1986491  0.20103651
 0.        ]",0.8998202979432495,0.9438749950276143,0.0,0.0,0.1945818549326476,0.0,0.0,0.2251002213916572,0.0,0.0,0.18063230873988376,0.19864910211542508,0.20103651282038643,0.0,0.0
22,2014-02-06,"[0.         0.         0.         0.19411878 0.         0.
 0.22538168 0.         0.         0.18113613 0.19811891 0.20124451
 0.        ]",0.9115988967382113,0.951215613328998,0.0,0.0,0.19411877812460468,0.0,0.0,0.2253816756834284,0.0,0.0,0.18113612626425735,0.19811891010113838,0.20124450982657122,0.0,0.0
23,2014-02-07,"[0.         0.         0.         0.19374892 0.         0.
 0.22549084 0.         0.         0.18158651 0.19805066 0.20112307
 0.        ]",0.9132235898331569,0.9505360098871385,0.0,0.0,0.19374891892869436,0.0,0.0,0.2254908366828496,0.0,0.0,0.181586509059238,0.19805066361414633,0.20112307171507154,0.0,0.0
24,2014-02-10,"[0.         0.         0.         0.19333106 0.         0.
 0.22577065 0.         0.         0.18212431 0.1974834  0.20129058
 0.        ]",0.9337858230658002,0.965951915740751,0.0,0.0,0.19333106496470412,0.0,0.0,0.22577064911939296,0.0,0.0,0.18212430826421322,0.19748339633115108,0.20129058132053856,0.0,0.0
25,2014-02-11,"[0.         0.         0.         0.19307303 0.         0.
 0.22579255 0.         0.         0.18258093 0.19699038 0.20156311
 0.        ]",0.9437193208051697,0.9749091298531848,0.0,0.0,0.19307302991004915,0.0,0.0,0.2257925545535189,0.0,0.0,0.18258092995112674,0.19699037941686498,0.2015631061684402,0.0,0.0
26,2014-02-12,"[0.         0.         0.         0.19330144 0.         0.
 0.22540565 0.         0.         0.18280375 0.19693171 0.20155745
 0.        ]",0.9314863516729601,0.9701992525256421,0.0,0.0,0.1933014385507907,0.0,0.0,0.22540564943537716,0.0,0.0,0.18280375190899087,0.19693170870213894,0.20155745140270234,0.0,0.0
27,2014-02-13,"[0.         0.         0.         0.19276042 0.         0.
 0.22587278 0.         0.         0.18357474 0.19587925 0.2019128
 0.        ]",0.9399874212044795,0.9795454407045388,0.0,0.0,0.19276042226007248,0.0,0.0,0.22587278482539863,0.0,0.0,0.18357474185489267,0.19587924959227093,0.2019128014673652,0.0,0.0
28,2014-02-14,"[0.         0.         0.         0.1923959  0.         0.
 0.22632855 0.         0.         0.18379799 0.19515146 0.20232611
 0.        ]",0.9341983213806434,0.9787782784768565,0.0,0.0,0.1923958959644984,0.0,0.0,0.22632855222486792,0.0,0.0,0.1837979885872407,0.1951514553162963,0.20232610790709665,0.0,0.0
29,2014-02-18,"[0.         0.         0.         0.1927802  0.         0.
 0.22574994 0.         0.         0.18310923 0.19648213 0.2018785
 0.        ]",0.9591496178809885,0.9976241827910565,0.0,0.0,0.19278020059396636,0.0,0.0,0.2257499350981107,0.0,0.0,0.1831092295313393,0.1964821299673736,0.20187850480921019,0.0,0.0
30,2014-02-19,"[0.         0.         0.         0.18954652 0.         0.
 0.23017673 0.         0.         0.18918549 0.18879609 0.20229517
 0.        ]",0.9774896098420952,1.0055175073841827,0.0,0.0,0.1895465211159315,0.0,0.0,0.2301767307246537,0.0,0.0,0.18918548976480934,0.18879609119398283,0.2022951672006227,0.0,0.0
31,2014-02-20,"[0.         0.         0.         0.1888267  0.         0.
 0.23095677 0.         0.         0.19069881 0.18734612 0.20217159
 0.        ]",0.9763556078569039,1.0070264156985709,0.0,0.0,0.18882669616624134,0.0,0.0,0.23095677384347832,0.0,0.0,0.19069881399692393,0.1873461225687609,0.20217159342459542,0.0,0.0
32,2014-02-21,"[0.         0.         0.         0.18867647 0.         0.
 0.23245509 0.         0.         0.18900343 0.18617364 0.20369136
 0.        ]",0.961301330433346,1.002907123011336,0.0,0.0,0.18867647287057396,0.0,0.0,0.23245508978178245,0.0,0.0,0.18900343426273114,0.1861736418741701,0.20369136121074247,0.0,0.0
33,2014-02-24,"[0.         0.         0.         0.18856158 0.         0.
 0.2325648  0.         0.         0.18898203 0.18604633 0.20384526
 0.        ]",0.9843661729030442,1.016440927173534,0.0,0.0,0.18856157566258946,0.0,0.0,0.23256480284479003,0.0,0.0,0.18898202533019307,0.18604633318971148,0.2038452629727161,0.0,0.0
34,2014-02-25,"[0.         0.         0.         0.18863352 0.         0.
 0.23257539 0.         0.         0.18892931 0.18612812 0.20373366
 0.        ]",0.9721155427412298,1.0119624441971211,0.0,0.0,0.18863352221836244,0.0,0.0,0.23257539069527577,0.0,0.0,0.1889293097510834,0.1861281172844796,0.2037336600507988,0.0,0.0
35,2014-02-26,"[0.         0.         0.         0.18875765 0.         0.
 0.23269876 0.         0.         0.18845474 0.18664226 0.20344659
 0.        ]",0.9832069537777518,1.0165521047486221,0.0,0.0,0.18875765431143848,0.0,0.0,0.23269876008155477,0.0,0.0,0.18845473540531563,0.18664226186556848,0.20344658833612259,0.0,0.0
36,2014-02-27,"[0.         0.         0.         0.18834094 0.         0.
 0.23279376 0.         0.         0.18920073 0.18635041 0.20331416
 0.        ]",0.9818134880034727,1.017258778351334,0.0,0.0,0.18834094409053875,0.0,0.0,0.23279375509149375,0.0,0.0,0.18920072788616613,0.18635041246135248,0.20331416047044884,0.0,0.0
37,2014-02-28,"[0.         0.         0.         0.18817665 0.         0.
 0.23257973 0.         0.         0.1898095  0.18637272 0.20306139
 0.        ]",0.9883311560309522,1.0197933469493676,0.0,0.0,0.1881766483936354,0.0,0.0,0.2325797332375782,0.0,0.0,0.18980950329024027,0.1863727244586616,0.20306139061988449,0.0,0.0
38,2014-03-03,"[0.         0.         0.         0.18799282 0.         0.
 0.23257558 0.         0.         0.19021455 0.18616928 0.20304776
 0.        ]",0.9904678440475153,1.0236019524294266,0.0,0.0,0.18799282150554567,0.0,0.0,0.23257558229154315,0.0,0.0,0.19021455260855138,0.1861692811420737,0.20304776245228606,0.0,0.0
39,2014-03-04,"[0.         0.         0.         0.18788535 0.         0.
 0.2326898  0.         0.         0.19027738 0.18601211 0.20313536
 0.        ]",0.981805729725954,1.015651813943833,0.0,0.0,0.1878853520986816,0.0,0.0,0.23268979614300495,0.0,0.0,0.19027737617017007,0.18601211110281266,0.20313536448533068,0.0,0.0
40,2014-03-05,"[0.         0.         0.         0.18784774 0.         0.
 0.23256854 0.         0.         0.19061514 0.18594994 0.20301864
 0.        ]",0.9914781998919999,1.0249764709630524,0.0,0.0,0.18784773759385764,0.0,0.0,0.23256853790939058,0.0,0.0,0.19061513850327022,0.1859499449942026,0.20301864099927902,0.0,0.0
41,2014-03-06,"[0.         0.         0.         0.1881276  0.         0.
 0.23254753 0.         0.         0.1900826  0.18595524 0.20328704
 0.        ]",0.9956155762945657,1.0333203881294257,0.0,0.0,0.18812759629956943,0.0,0.0,0.23254752822426733,0.0,0.0,0.19008260290555667,0.18595523709159723,0.20328703547900936,0.0,0.0
42,2014-03-07,"[0.         0.         0.         0.18845431 0.         0.
 0.23226038 0.         0.         0.18978236 0.18620363 0.20329932
 0.        ]",1.0011742130132582,1.0329426384891949,0.0,0.0,0.18845431083104167,0.0,0.0,0.2322603847532021,0.0,0.0,0.1897823586553122,0.18620362902069734,0.20329931673974677,0.0,0.0
43,2014-03-10,"[0.         0.         0.         0.18844109 0.         0.
 0.23218892 0.         0.         0.18990704 0.18634322 0.20311974
 0.        ]",1.0037647909574263,1.0331589604409472,0.0,0.0,0.18844108986288927,0.0,0.0,0.2321889150842413,0.0,0.0,0.18990703516711743,0.18634322038847448,0.20311973949727744,0.0,0.0
44,2014-03-11,"[0.         0.         0.         0.18837749 0.         0.
 0.23224987 0.         0.         0.19005074 0.18608262 0.20323928
 0.        ]",0.9941300568663763,1.0293262846984268,0.0,0.0,0.1883774863978287,0.0,0.0,0.23224987342505257,0.0,0.0,0.19005074452386223,0.1860826160490104,0.20323927960424606,0.0,0.0
45,2014-03-12,"[0.         0.         0.         0.18850634 0.         0.
 0.23207691 0.         0.         0.19006359 0.18635089 0.20300227
 0.        ]",0.9940235746107543,1.0270628305331697,0.0,0.0,0.18850634223056636,0.0,0.0,0.2320769050709474,0.0,0.0,0.1900635944991781,0.186350886075805,0.2030022721235033,0.0,0.0
46,2014-03-13,"[0.         0.         0.         0.18849725 0.         0.
 0.23215725 0.         0.         0.19000623 0.18641064 0.20292863
 0.        ]",0.9808257294131711,1.0153557985389396,0.0,0.0,0.18849725181074464,0.0,0.0,0.23215724510346397,0.0,0.0,0.19000623102428138,0.1864106384414279,0.20292863362008218,0.0,0.0
47,2014-03-14,"[0.         0.         0.         0.18852368 0.         0.
 0.23207453 0.         0.         0.19007771 0.18658865 0.20273543
 0.        ]",0.9934673246685339,1.0210119826041348,0.0,0.0,0.18852367526487104,0.0,0.0,0.2320745287013643,0.0,0.0,0.19007770987323533,0.18658865283833212,0.20273543332219726,0.0,0.0
48,2014-03-17,"[0.         0.         0.         0.18852713 0.         0.
 0.23182284 0.         0.         0.19064007 0.18666205 0.20234792
 0.        ]",0.9718402532521042,1.0018586494005775,0.0,0.0,0.18852712537536362,0.0,0.0,0.2318228436358695,0.0,0.0,0.1906400669452365,0.1866620450953442,0.2023479189481863,0.0,0.0
49,2014-03-18,"[0.         0.         0.         0.18855247 0.         0.
 0.23181846 0.         0.         0.19062661 0.18666147 0.20234098
 0.        ]",0.9780249328117356,1.0077793929302918,0.0,0.0,0.18855247402713218,0.0,0.0,0.23181845920593544,0.0,0.0,0.1906266141888987,0.18666147027019414,0.2023409823078396,0.0,0.0
50,2014-03-19,"[0.         0.         0.         0.18859063 0.         0.
 0.23160334 0.         0.         0.19096665 0.18690515 0.20193423
 0.        ]",0.9838636806817548,1.0144458132412126,0.0,0.0,0.18859063174725618,0.0,0.0,0.2316033356804053,0.0,0.0,0.1909666496888846,0.1869051495631914,0.2019342333202624,0.0,0.0
51,2014-03-20,"[0.         0.         0.         0.18852609 0.         0.
 0.231801   0.         0.         0.19077511 0.18683253 0.20206528
 0.        ]",0.9903691858121935,1.020743684416818,0.0,0.0,0.18852608520218192,0.0,0.0,0.23180100276601234,0.0,0.0,0.19077510503726086,0.18683252783630663,0.20206527915823827,0.0,0.0
52,2014-03-21,"[0.         0.         0.         0.18855152 0.         0.
 0.2316463  0.         0.         0.19104608 0.18678358 0.20197252
 0.        ]",0.9810894147633171,1.0141171508544127,0.0,0.0,0.18855151886528634,0.0,0.0,0.23164629592653277,0.0,0.0,0.1910460774733269,0.1867835827707097,0.20197252496414442,0.0,0.0
53,2014-03-24,"[0.         0.         0.         0.18854098 0.         0.
 0.23162223 0.         0.         0.19110845 0.1867503  0.20197804
 0.        ]",0.9944492982961115,1.0210370317197899,0.0,0.0,0.18854097571511177,0.0,0.0,0.23162223252809283,0.0,0.0,0.19110845333202942,0.1867503029237453,0.20197803550102067,0.0,0.0
54,2014-03-25,"[0.         0.         0.         0.1881532  0.         0.
 0.23188696 0.         0.         0.19152261 0.18631869 0.20211854
 0.        ]",0.991995335051216,1.0169155305719635,0.0,0.0,0.18815319768036232,0.0,0.0,0.23188695614652388,0.0,0.0,0.1915226137201899,0.18631869306872872,0.20211853938419505,0.0,0.0
55,2014-03-26,"[0.         0.         0.         0.18794357 0.         0.
 0.23221866 0.         0.         0.19143123 0.18596254 0.202444
 0.        ]",0.9895459133674855,1.0123847178168766,0.0,0.0,0.18794357225126787,0.0,0.0,0.23221865983856485,0.0,0.0,0.19143123366033557,0.1859625359444002,0.20244399830543167,0.0,0.0
56,2014-03-27,"[0.         0.         0.         0.18795988 0.         0.
 0.23221547 0.         0.         0.19144972 0.18607519 0.20229973
 0.        ]",0.9918466704490311,1.012785205284732,0.0,0.0,0.18795987637122788,0.0,0.0,0.23221547438378937,0.0,0.0,0.19144972122765355,0.18607519379745108,0.20229973421987815,0.0,0.0
57,2014-03-28,"[0.         0.         0.         0.18824813 0.         0.
 0.23222824 0.         0.         0.19093752 0.18603312 0.20255299
 0.        ]",0.9704146765476239,1.002129327257043,0.0,0.0,0.18824813276534172,0.0,0.0,0.23222823554050498,0.0,0.0,0.1909375220669864,0.18603312202460692,0.20255298760256013,0.0,0.0
58,2014-03-31,"[0.         0.         0.12013554 0.16574174 0.         0.
 0.20386344 0.         0.         0.16864475 0.16411209 0.17750243
 0.        ]",0.9747749228213933,1.0040831556612921,0.0,0.12013554172913495,0.16574173818833485,0.0,0.0,0.2038634437181405,0.0,0.0,0.16864475282587335,0.16411209098519827,0.17750243255331824,0.0,0.0
59,2014-04-01,"[0.         0.         0.1359112  0.16262303 0.         0.
 0.19940839 0.         0.         0.1664895  0.16056313 0.17500475
 0.        ]",0.9836394392455396,1.0103476333397123,0.0,0.13591120276783214,0.16262302898317602,0.0,0.0,0.19940839003586244,0.0,0.0,0.16648950332424378,0.1605631261772221,0.17500474871166347,0.0,0.0
60,2014-04-02,"[0.         0.         0.         0.18061776 0.         0.
 0.23247751 0.         0.         0.1920476  0.17324056 0.22161658
 0.        ]",0.9927268216943116,1.017618468262613,0.0,0.0,0.18061775530910457,0.0,0.0,0.23247750543791462,0.0,0.0,0.19204760164355617,0.17324055535499797,0.22161658225442657,0.0,0.0
61,2014-04-03,"[0.         0.         0.         0.17894297 0.         0.
 0.23362035 0.         0.         0.19124268 0.17130972 0.22488427
 0.        ]",1.0100066804770516,1.0234937113309017,0.0,0.0,0.17894296819328068,0.0,0.0,0.23362034905607443,0.0,0.0,0.19124268402604605,0.17130972382077223,0.22488427490382668,0.0,0.0
62,2014-04-04,"[0.         0.         0.         0.17857626 0.         0.
 0.23389139 0.         0.         0.19101575 0.17105694 0.22545965
 0.        ]",1.0113533466404339,1.0296507457874915,0.0,0.0,0.17857625909007163,0.0,0.0,0.23389139413294827,0.0,0.0,0.19101574928088152,0.17105694387828607,0.2254596536178126,0.0,0.0
63,2014-04-07,"[0.         0.         0.         0.17832921 0.         0.
 0.23407946 0.         0.         0.19117835 0.17114146 0.22527152
 0.        ]",1.0158140252148913,1.0323732829618533,0.0,0.0,0.17832921077758704,0.0,0.0,0.23407946097312093,0.0,0.0,0.19117834595156155,0.17114146044089934,0.2252715218568312,0.0,0.0
64,2014-04-08,"[0.         0.         0.         0.1781759  0.         0.
 0.23421329 0.         0.         0.1912744  0.17123484 0.22510157
 0.        ]",0.9914722020444062,1.0106487402797188,0.0,0.0,0.17817590301370465,0.0,0.0,0.2342132922445693,0.0,0.0,0.19127439731175447,0.17123483962738315,0.22510156780258841,0.0,0.0
65,2014-04-09,"[0.         0.         0.         0.17848568 0.         0.
 0.23403798 0.         0.         0.19099991 0.17138535 0.22509108
 0.        ]",0.9800146354288379,1.0016279578165899,0.0,0.0,0.17848568353788827,0.0,0.0,0.2340379766062878,0.0,0.0,0.19099991348015394,0.17138534541916237,0.22509108095650762,0.0,0.0
66,2014-04-10,"[0.         0.         0.         0.17845485 0.         0.
 0.23405732 0.         0.         0.1910081  0.17158121 0.22489852
 0.        ]",1.0007096712289565,1.0064635265777293,0.0,0.0,0.17845485379363032,0.0,0.0,0.23405731896239,0.0,0.0,0.191008099099631,0.1715812067652792,0.22489852137906943,0.0,0.0
67,2014-04-11,"[0.         0.         0.         0.17876682 0.         0.
 0.23392033 0.         0.         0.19062637 0.17201046 0.22467602
 0.        ]",1.0092453878215983,1.0143795269695661,0.0,0.0,0.1787668155498787,0.0,0.0,0.2339203311708411,0.0,0.0,0.19062636639011976,0.17201046245664192,0.2246760244325186,0.0,0.0
68,2014-04-14,"[0.         0.         0.         0.17868407 0.         0.
 0.2339899  0.         0.         0.1907266  0.17214847 0.22445096
 0.        ]",0.9827996933018015,0.9922503245962503,0.0,0.0,0.17868406591861083,0.0,0.0,0.2339898990262448,0.0,0.0,0.19072660362684077,0.17214847362443192,0.22445095780387173,0.0,0.0
69,2014-04-15,"[0.         0.         0.         0.17868257 0.         0.
 0.23401157 0.         0.         0.19077554 0.17229845 0.22423187
 0.        ]",0.989160210464068,0.994471225145404,0.0,0.0,0.1786825747048392,0.0,0.0,0.23401156753288507,0.0,0.0,0.19077553996188948,0.1722984510569069,0.22423186674347934,0.0,0.0
70,2014-04-16,"[0.         0.         0.         0.17823892 0.         0.
 0.23427711 0.         0.         0.19116653 0.17214392 0.22417352
 0.        ]",0.9846887204796241,0.991069490444174,0.0,0.0,0.17823892400512906,0.0,0.0,0.23427711186336397,0.0,0.0,0.19116652751577115,0.17214391693384337,0.2241735196818924,0.0,0.0
71,2014-04-17,"[0.         0.         0.         0.17821572 0.         0.
 0.23429191 0.         0.         0.19119913 0.17202885 0.22426439
 0.        ]",0.9865481987732029,0.9997306134266859,0.0,0.0,0.17821572154178827,0.0,0.0,0.2342919062439025,0.0,0.0,0.19119912994012797,0.17202885158836023,0.22426439068582105,0.0,0.0
72,2014-04-21,"[0.         0.         0.         0.178292   0.         0.
 0.23424163 0.         0.         0.1910965  0.17211358 0.22425629
 0.        ]",0.9879353815712256,1.0042587279135495,0.0,0.0,0.17829199593998185,0.0,0.0,0.23424162983604738,0.0,0.0,0.19109649833442874,0.17211358202793497,0.224256293861607,0.0,0.0
73,2014-04-22,"[0.         0.         0.         0.17827014 0.         0.
 0.23427971 0.         0.         0.19104057 0.17230456 0.22410503
 0.        ]",0.9951940310100965,1.010121334355949,0.0,0.0,0.17827013510451106,0.0,0.0,0.23427971023502298,0.0,0.0,0.19104056742953415,0.1723045550703603,0.22410503216057154,0.0,0.0
74,2014-04-23,"[0.         0.         0.         0.17859926 0.         0.
 0.23407755 0.         0.         0.19070031 0.17263573 0.22398715
 0.        ]",1.0025446800487559,1.0145343007786711,0.0,0.0,0.1785992628114328,0.0,0.0,0.23407755029111188,0.0,0.0,0.19070030776100802,0.1726357302823136,0.2239871488541337,0.0,0.0
75,2014-04-24,"[0.         0.         0.         0.17882746 0.         0.
 0.23393999 0.         0.         0.19054184 0.17295474 0.22373597
 0.        ]",1.0051077771261192,1.0185907444431914,0.0,0.0,0.1788274558513935,0.0,0.0,0.23393999132088414,0.0,0.0,0.19054183828296095,0.17295474236187156,0.2237359721828897,0.0,0.0
76,2014-04-25,"[0.         0.         0.         0.1788585  0.         0.
 0.23387637 0.         0.         0.19075911 0.17303051 0.22347551
 0.        ]",1.0036379008154284,1.0168366525405044,0.0,0.0,0.17885849855555408,0.0,0.0,0.23387637123460372,0.0,0.0,0.19075911118323025,0.17303051316809287,0.2234755058585191,0.0,0.0
77,2014-04-28,"[0.         0.         0.         0.17883688 0.         0.
 0.23382928 0.         0.         0.1913439  0.17361359 0.22237635
 0.        ]",0.9844410581984895,1.0017181992783828,0.0,0.0,0.1788368813442867,0.0,0.0,0.23382928409653914,0.0,0.0,0.19134389819226583,0.173613586139609,0.22237635022729918,0.0,0.0
78,2014-04-29,"[0.         0.         0.         0.17889655 0.         0.
 0.23379598 0.         0.         0.19144378 0.17389446 0.22196923
 0.        ]",0.9867642446081752,1.0029520530958427,0.0,0.0,0.17889655303623614,0.0,0.0,0.23379598471821958,0.0,0.0,0.1914437771023967,0.17389445885594645,0.2219692262872012,0.0,0.0
79,2014-04-30,"[0.         0.         0.         0.17877486 0.         0.
 0.23387076 0.         0.         0.19161076 0.17415451 0.2215891
 0.        ]",0.9903380207353983,0.9974458579947298,0.0,0.0,0.17877486344357743,0.0,0.0,0.2338707624031527,0.0,0.0,0.1916107611575842,0.1741545080855665,0.2215891049101192,0.0,0.0
80,2014-05-01,"[0.         0.         0.         0.1785535  0.         0.
 0.2340191  0.         0.         0.19196135 0.17418981 0.22127624
 0.        ]",0.984581715024534,0.997860774157497,0.0,0.0,0.178553499052495,0.0,0.0,0.23401910085159325,0.0,0.0,0.1919613541551311,0.17418980862344954,0.22127623731733106,0.0,0.0
81,2014-05-02,"[0.         0.         0.         0.17871542 0.         0.
 0.23393767 0.         0.         0.1917657  0.1742777  0.22130351
 0.        ]",0.9921548142581179,1.0060023279562167,0.0,0.0,0.17871542495580695,0.0,0.0,0.23393766789788656,0.0,0.0,0.19176569854255587,0.17427769894817258,0.22130350965557793,0.0,0.0
82,2014-05-05,"[0.         0.         0.         0.17860267 0.         0.
 0.23404563 0.         0.         0.19178835 0.17448363 0.22107971
 0.        ]",0.9901506731710841,1.0025219835097738,0.0,0.0,0.17860267314895942,0.0,0.0,0.23404563337932507,0.0,0.0,0.1917883520328175,0.17448363223189603,0.22107970920700198,0.0,0.0
83,2014-05-06,"[0.         0.         0.         0.17868154 0.         0.
 0.23401222 0.         0.         0.19161758 0.17419441 0.22149424
 0.        ]",0.9720667582579411,0.9937638298232786,0.0,0.0,0.17868154424884533,0.0,0.0,0.23401221936661176,0.0,0.0,0.19161758236790025,0.17419441163479646,0.22149424238184615,0.0,0.0
