,Date,Weights,Profit,Base Profit,Volume,EAT,PZZA,JACK,MCD,ASYS,TRT,VECO,IVAC,BCPC,FMC,OLN,GRA,cash
0,2014-01-06,"[0.07158267 0.07444568 0.07787403 0.07609812 0.07675042 0.07649563
 0.0798017  0.07546244 0.07859791 0.07737298 0.08034809 0.07757797
 0.07759237]",0.9998143314304101,0.9998000000000002,0.9284173399209976,0.0744456797838211,0.07787403464317322,0.07609812170267105,0.07675042003393173,0.07649562507867813,0.07980170100927353,0.07546243816614151,0.07859791070222855,0.0773729756474495,0.08034808933734894,0.07757797092199326,0.07759237289428711,0.07158267498016357
1,2014-01-07,"[0.07326327 0.07508457 0.07741131 0.07559048 0.07705315 0.0769337
 0.07894616 0.07515641 0.07830837 0.07727093 0.07960897 0.07790867
 0.07746402]",1.006064867926371,1.0065631002830602,0.005100430830085477,0.07508456707000732,0.07741130888462067,0.07559048384428024,0.07705315202474594,0.07693369686603546,0.07894615828990936,0.07515641301870346,0.07830836623907089,0.07727093249559402,0.0796089693903923,0.07790867239236832,0.0774640217423439,0.0732632726430893
2,2014-01-08,"[0.07322592 0.07518446 0.07750435 0.07565331 0.077095   0.07678723
 0.07897079 0.07524818 0.07835006 0.07725964 0.07953075 0.0778155
 0.07737481]",0.9967791779852294,0.9965323876705623,0.010744907956842572,0.07518446445465088,0.07750435173511505,0.0756533071398735,0.07709500193595886,0.07678722590208054,0.07897078990936279,0.07524818181991577,0.07835005968809128,0.07725963741540909,0.0795307531952858,0.07781549543142319,0.07737480849027634,0.07322591543197632
3,2014-01-09,"[0.07322693 0.07518449 0.07752405 0.07565747 0.077108   0.0768056
 0.07895233 0.07518719 0.07835422 0.07725022 0.07955749 0.0778264
 0.07736561]",1.0055144244280203,1.0062701344434772,0.006707782816777794,0.07518449425697327,0.07752405107021332,0.07565747201442719,0.0771079957485199,0.07680559903383255,0.07895233482122421,0.07518719136714935,0.07835421711206436,0.07725021988153458,0.07955749332904816,0.07782640308141708,0.07736561447381973,0.0732269287109375
4,2014-01-10,"[0.0731873  0.07498963 0.0774493  0.07575762 0.07703902 0.07680508
 0.07889127 0.07506467 0.07831486 0.0773716  0.07970766 0.07799875
 0.07742326]",1.0218909469396136,1.0241400342893576,0.018432977246250096,0.07498963177204132,0.07744929939508438,0.07575761526823044,0.07703901827335358,0.07680507749319077,0.07889126986265182,0.07506467401981354,0.07831485569477081,0.07737159729003906,0.07970765978097916,0.07799874991178513,0.07742325961589813,0.07318729907274246
5,2014-01-13,"[0.07319297 0.0750207  0.07750756 0.07573704 0.07704502 0.07675218
 0.0788096  0.07506169 0.07830185 0.07746705 0.07972546 0.07795323
 0.07742567]",1.0247381763581973,1.0285388446491228,0.019715382477305393,0.0750207006931305,0.07750755548477173,0.07573704421520233,0.0770450234413147,0.0767521783709526,0.07880959659814835,0.07506168633699417,0.07830184698104858,0.07746704667806625,0.07972545921802521,0.07795322686433792,0.07742566615343094,0.07319296896457672
6,2014-01-14,"[0.07319194 0.07513681 0.07755619 0.07570393 0.07703131 0.07669051
 0.07884257 0.07518182 0.07832129 0.07745872 0.07961833 0.07782648
 0.07744008]",1.0227592511270285,1.0261092578087752,0.018867072160078335,0.07513681054115295,0.07755618542432785,0.075703926384449,0.07703131437301636,0.07669050991535187,0.07884257286787033,0.07518181949853897,0.07832129299640656,0.07745871692895889,0.07961832731962204,0.07782647758722305,0.07744008302688599,0.07319194078445435
7,2014-01-15,"[0.07325552 0.07500955 0.07742869 0.07573745 0.07695166 0.07672185
 0.07884602 0.07518785 0.07831972 0.07746274 0.07964837 0.07792915
 0.07750145]",1.016069333998538,1.0184375312739,0.006170407705647594,0.0750095546245575,0.07742869108915329,0.07573744654655457,0.07695166021585464,0.07672184705734253,0.07884601503610611,0.07518785446882248,0.0783197209239006,0.07746274024248123,0.07964836806058884,0.07792915403842926,0.07750145345926285,0.0732555165886879
8,2014-01-16,"[0.07326625 0.07477111 0.07722376 0.07583185 0.07685687 0.07682448
 0.07886352 0.07506333 0.07836848 0.07745144 0.07973014 0.07815266
 0.07759616]",1.0367026541590982,1.0401464481224574,0.010468807881686406,0.07477110624313354,0.0772237554192543,0.07583184540271759,0.07685686647891998,0.07682447880506516,0.07886351644992828,0.0750633254647255,0.07836847752332687,0.0774514377117157,0.07973013818264008,0.07815265655517578,0.07759615778923035,0.07326625287532806
9,2014-01-17,"[0.07315251 0.07477563 0.07730681 0.07588171 0.07687895 0.07678536
 0.07884562 0.075046   0.07838342 0.0774397  0.07972558 0.07820128
 0.07757743]",1.0436482939804503,1.0486188674486312,0.010666723793098,0.07477562874555588,0.07730680704116821,0.0758817121386528,0.07687894999980927,0.07678535580635071,0.07884562015533447,0.07504600286483765,0.0783834159374237,0.07743970304727554,0.07972557842731476,0.0782012790441513,0.07757743448019028,0.07315251231193542
10,2014-01-21,"[0.07315569 0.07470846 0.07725073 0.07597548 0.07682266 0.07677366
 0.07887441 0.07503887 0.07834342 0.07746663 0.07974339 0.07824855
 0.07759804]",1.0449388837850535,1.0506670669286042,0.011448754718053147,0.07470846176147461,0.07725072652101517,0.07597547769546509,0.0768226608633995,0.07677365839481354,0.07887440919876099,0.0750388652086258,0.07834342122077942,0.07746662944555283,0.0797433853149414,0.07824854552745819,0.07759804278612137,0.07315569370985031
11,2014-01-22,"[0.07313424 0.0748672  0.07736746 0.07586979 0.07687888 0.07673931
 0.07886387 0.07508549 0.07840212 0.07742368 0.07963115 0.07811257
 0.07762422]",1.0497458426119608,1.0558763938805165,0.009677778615958846,0.07486720383167267,0.07736746221780777,0.07586979120969772,0.07687888294458389,0.07673931121826172,0.07886386662721634,0.07508549094200134,0.07840212434530258,0.07742368429899216,0.07963114976882935,0.07811257243156433,0.07762421667575836,0.07313424348831177
