,Date,Weights,Profit,Base Profit,CVR,PFIN,SPXC,LECO,AMS,DGX,PMD,LH,CTO,FRPH,TRC,CIGI,cash
1232,2018-11-26,"[0.         0.         0.         0.12613592 0.09647548 0.10178163
 0.24431493 0.         0.09723013 0.11969863 0.11590307 0.
 0.0984602 ]",1.8384797197761715,1.2701205211856692,0.0,0.0,0.1261359196245706,0.09647548270297335,0.10178162804361002,0.24431493470256058,0.0,0.09723012981531273,0.11969863419536106,0.1159030693798348,0.0,0.09846020153577663,0.0
1233,2018-11-27,"[0.         0.         0.         0.12602857 0.09643418 0.10173754
 0.24399188 0.         0.09760458 0.11948502 0.11640132 0.
 0.0983169 ]",1.867328266457854,1.2828816962724174,0.0,0.0,0.126028568758075,0.09643417605632337,0.10173754479022908,0.24399188002911285,0.0,0.09760458476461946,0.11948502230820761,0.11640132105349854,0.0,0.09831690223993404,0.0
1234,2018-11-28,"[0.         0.         0.         0.12581589 0.0964314  0.10192795
 0.24335731 0.         0.09806604 0.11931266 0.11708304 0.
 0.09800571]",1.8621662966424213,1.278068824523405,0.0,0.0,0.1258158880896414,0.09643140388220968,0.10192794554069115,0.24335730816838563,0.0,0.09806603601528134,0.1193126625356851,0.1170830424654508,0.0,0.09800571330265487,0.0
1235,2018-11-29,"[0.         0.         0.         0.12592109 0.09641166 0.10189798
 0.24342125 0.         0.09787023 0.11950005 0.11688576 0.
 0.09809198]",1.8480348321366622,1.2744895540667476,0.0,0.0,0.12592109159523618,0.09641166265114673,0.10189798126067222,0.2434212532504037,0.0,0.09787022564950223,0.1195000450001708,0.1168857568575203,0.0,0.09809198373534796,0.0
1236,2018-11-30,"[0.         0.         0.         0.12615236 0.09635337 0.10167249
 0.24368221 0.         0.09785762 0.11949639 0.11659159 0.
 0.09819396]",1.8670136891443496,1.28373200723563,0.0,0.0,0.1261523597009488,0.096353368923667,0.10167249487022981,0.2436822112924294,0.0,0.09785761717217273,0.11949639071142576,0.1165915929342731,0.0,0.09819396439485338,0.0
1237,2018-12-03,"[0.         0.         0.         0.12600784 0.0968853  0.10141752
 0.24254135 0.         0.09834517 0.11928287 0.1170672  0.
 0.09845276]",1.8321783787391577,1.2702504017110179,0.0,0.0,0.12600784266048637,0.09688529617453348,0.10141751795127184,0.2425413478540956,0.0,0.09834516668582689,0.11928286863459234,0.11706719836761817,0.0,0.09845276167157525,0.0
1238,2018-12-04,"[0.         0.         0.         0.1256454  0.09638765 0.10134348
 0.2444802  0.         0.09706756 0.11959912 0.11628764 0.
 0.09918895]",1.830804436915096,1.2694314865286451,0.0,0.0,0.12564540205684033,0.09638765101668999,0.10134348338617481,0.2444801954996979,0.0,0.09706755742457242,0.11959912017560867,0.1162876410188949,0.0,0.09918894942152096,0.0
1239,2018-12-06,"[0.         0.         0.         0.12566381 0.09616753 0.10108151
 0.24503953 0.         0.09692948 0.11954583 0.11629509 0.
 0.09927722]",1.8403129832192517,1.2739860599486046,0.0,0.0,0.12566380564955434,0.09616753230487812,0.1010815076603114,0.24503953342995166,0.0,0.09692947849706535,0.11954582950570912,0.11629508831591845,0.0,0.09927722463661155,0.0
1240,2018-12-07,"[0.         0.         0.         0.12539752 0.09619614 0.10163945
 0.24470729 0.         0.0969831  0.11966981 0.11656294 0.
 0.09884374]",1.7500581879711306,1.227819280039497,0.0,0.0,0.12539752332729678,0.09619614383168588,0.10163945199895487,0.2447072850447617,0.0,0.09698310289348051,0.11966981083670336,0.11656294069035582,0.0,0.0988437413767612,0.0
1241,2018-12-10,"[0.         0.         0.         0.12544974 0.09621149 0.10147568
 0.24439038 0.         0.09747424 0.11958258 0.11669782 0.
 0.09871807]",1.7682832916769624,1.2274227213378193,0.0,0.0,0.1254497366690542,0.09621149374826134,0.10147568266773449,0.244390383780257,0.0,0.09747423696524792,0.11958258490520336,0.11669781574144175,0.0,0.0987180655227999,0.0
1242,2018-12-11,"[0.         0.         0.         0.1255969  0.09619934 0.10133127
 0.2445081  0.         0.09749865 0.11960158 0.11648855 0.
 0.09877561]",1.7465072881066166,1.2174592944536018,0.0,0.0,0.12559690122307166,0.09619933507777485,0.10133127209633355,0.24450809775760637,0.0,0.09749864778207132,0.11960158055619428,0.11648855401282314,0.0,0.09877561149412481,0.0
1243,2018-12-12,"[0.         0.         0.         0.1256095  0.09618264 0.10170031
 0.2452487  0.         0.09763161 0.11954009 0.11559517 0.
 0.09849198]",1.758338846009256,1.2130784605259164,0.0,0.0,0.12560949617607425,0.09618263988975595,0.10170031111970823,0.24524869627894796,0.0,0.09763160925246754,0.11954009277722816,0.11559517058068618,0.0,0.09849198392513168,0.0
1244,2018-12-13,"[0.         0.         0.         0.12529053 0.09620063 0.10175349
 0.24541352 0.         0.09766869 0.11936198 0.11577168 0.
 0.09853948]",1.7638325282810072,1.2165633555373765,0.0,0.0,0.12529052919822722,0.09620063362372436,0.10175349188552199,0.24541351650246523,0.0,0.09766869141577386,0.11936198029440027,0.11577167723846225,0.0,0.09853947984142476,0.0
1245,2018-12-14,"[0.         0.         0.         0.12522125 0.09637591 0.10228454
 0.24606459 0.         0.09747429 0.1194248  0.11473498 0.
 0.09841964]",1.7696045766602906,1.2213111228809546,0.0,0.0,0.12522124951684246,0.096375912892958,0.10228453530300648,0.2460645878731632,0.0,0.09747429221006094,0.11942479644674028,0.11473498248951751,0.0,0.09841964326771119,0.0
1246,2018-12-17,"[0.         0.         0.         0.12520616 0.09636027 0.10253194
 0.24647812 0.         0.09767309 0.11935321 0.11428568 0.
 0.09811154]",1.7279679595659072,1.1935667846311924,0.0,0.0,0.1252061600745427,0.09636026673096455,0.10253194382513511,0.24647812105636052,0.0,0.09767308989167575,0.11935320550205694,0.11428567746302401,0.0,0.09811153545624036,0.0
1247,2018-12-18,"[0.         0.         0.         0.12537404 0.09645258 0.10244859
 0.24634867 0.         0.09772138 0.11947528 0.11403334 0.
 0.09814611]",1.7011507389514704,1.1825720879927413,0.0,0.0,0.12537404448520556,0.09645258302376472,0.10244858911173442,0.246348673630525,0.0,0.09772137746142671,0.11947528165939227,0.11403333818575913,0.0,0.0981461124421923,0.0
1248,2018-12-19,"[0.         0.         0.         0.12511072 0.09642203 0.10300763
 0.24672767 0.         0.09792132 0.11939701 0.11365618 0.
 0.09775744]",1.6964962913833608,1.1817477357583028,0.0,0.0,0.12511071932040027,0.0964220276922864,0.10300762968471222,0.24672767252005162,0.0,0.09792132116488657,0.11939701199122947,0.11365617654210022,0.0,0.09775744108433328,0.0
1249,2018-12-20,"[0.         0.         0.         0.12505778 0.0962956  0.10279008
 0.24687745 0.         0.09803703 0.11927904 0.11383053 0.
 0.09783248]",1.6961497722315462,1.1787584521342034,0.0,0.0,0.12505777984134625,0.09629560383140501,0.10279008359755809,0.24687744869428535,0.0,0.09803703069719408,0.11927903827646665,0.1138305300704926,0.0,0.09783248499125198,0.0
1250,2018-12-21,"[0.         0.         0.         0.1255237  0.09606614 0.10258193
 0.24706658 0.         0.09800479 0.11946755 0.11360902 0.
 0.09768029]",1.6609339308554891,1.160207190870475,0.0,0.0,0.12552370311384176,0.096066140422752,0.1025819310370733,0.24706658180108543,0.0,0.09800478567423955,0.11946754682760363,0.11360902252497494,0.0,0.09768028859842941,0.0
1251,2018-12-24,"[0.         0.         0.         0.12535638 0.09616791 0.10274407
 0.24699505 0.         0.09799799 0.11942631 0.11364166 0.
 0.09767064]",1.6443715335615323,1.1557663714474216,0.0,0.0,0.12535637508699313,0.09616790710391744,0.10274406976147184,0.24699504985884477,0.0,0.09799798681088609,0.11942630851964205,0.11364165860457887,0.0,0.09767064425366578,0.0
1252,2018-12-26,"[0.         0.         0.         0.12548328 0.09607299 0.10256374
 0.24680064 0.         0.09798493 0.11951693 0.11388458 0.
 0.09769291]",1.6121166861295984,1.1415526969998617,0.0,0.0,0.1254832767308505,0.09607299303005531,0.10256373841356606,0.24680063896581536,0.0,0.09798492716800673,0.11951693471220465,0.11388457614837065,0.0,0.09769291483113093,0.0
1253,2018-12-27,"[0.         0.         0.         0.12542961 0.09602847 0.10246847
 0.24677255 0.         0.09805584 0.11943733 0.11409107 0.
 0.09771667]",1.6011911690404814,1.1276517415712923,0.0,0.0,0.12542961212493037,0.09602846781133409,0.1024684676333433,0.24677254702130746,0.0,0.09805584228364604,0.11943732636862532,0.11409106986366489,0.0,0.09771666689314859,0.0
1254,2018-12-28,"[0.         0.         0.         0.12526328 0.09597607 0.10221304
 0.24670234 0.         0.09816033 0.11917839 0.11465996 0.
 0.0978466 ]",1.627010573003685,1.1392590311874478,0.0,0.0,0.12526327768828735,0.09597607268413157,0.10221304165769499,0.24670233664091765,0.0,0.09816032723225315,0.11917838551125721,0.11465996163698136,0.0,0.09784659694847667,0.0
1255,2018-12-31,"[0.         0.         0.         0.12457554 0.09613805 0.10250845
 0.2470781  0.         0.09806692 0.11884089 0.11476194 0.
 0.0980301 ]",1.673746401822289,1.160550878793076,0.0,0.0,0.12457554059576345,0.09613805436395681,0.10250845084418422,0.24707809578256515,0.0,0.0980669243000662,0.11884089186956608,0.11476194349398172,0.0,0.09803009874991636,0.0
1256,2019-01-02,"[0.         0.         0.         0.12495168 0.09636425 0.10210407
 0.2481095  0.         0.09709547 0.11931189 0.11322108 0.
 0.09884206]",1.6851749112141465,1.1773782751691284,0.0,0.0,0.12495167725561192,0.09636424794753748,0.1021040734249563,0.24810950029995527,0.0,0.09709546851401901,0.11931188713570867,0.11322108295259667,0.0,0.09884206246961465,0.0
1257,2019-01-03,"[0.         0.         0.         0.1282448  0.09675937 0.09780397
 0.24875094 0.         0.09883208 0.12087259 0.10874769 0.
 0.09998856]",1.6619713321954663,1.1632640347443768,0.0,0.0,0.12824480457309684,0.09675937298802509,0.09780397455773458,0.24875093553778607,0.0,0.09883207836444981,0.12087258535500385,0.1087476870989341,0.0,0.09998856152496956,0.0
1258,2019-01-04,"[0.         0.         0.         0.12857174 0.09703127 0.09735652
 0.24887548 0.         0.09899844 0.12109632 0.1078077  0.
 0.10026253]",1.667293441074363,1.1681747284297834,0.0,0.0,0.12857174371212224,0.09703127082537993,0.0973565164340579,0.24887548260418244,0.0,0.09899844035253283,0.12109632019866268,0.10780769943473222,0.0,0.10026252643832975,0.0
1259,2019-01-07,"[0.         0.         0.         0.12856972 0.09713025 0.09747091
 0.24896905 0.         0.09919402 0.12116432 0.10733268 0.
 0.10016906]",1.6688612235063385,1.1707520226449613,0.0,0.0,0.12856971603390074,0.09713025099689995,0.09747090683436563,0.24896905288288879,0.0,0.09919401723753696,0.1211643160654144,0.10733268323594951,0.0,0.10016905671304406,0.0
1260,2019-01-08,"[0.         0.         0.         0.12862407 0.09721845 0.09726565
 0.24879146 0.         0.09922241 0.12116972 0.10740786 0.
 0.10030038]",1.6953392907631064,1.1883612324642263,0.0,0.0,0.12862406950862457,0.09721844877880904,0.09726564845071305,0.24879146291620788,0.0,0.09922240887661124,0.1211697169540887,0.10740786290704885,0.0,0.1003003816078967,0.0
1261,2019-01-09,"[0.         0.         0.         0.12916459 0.09715497 0.09703682
 0.24917209 0.         0.09906884 0.1215942  0.10650523 0.
 0.10030326]",1.7145832922536854,1.20266870930976,0.0,0.0,0.1291645948238664,0.0971549683149778,0.09703681854807866,0.24917209338939042,0.0,0.09906883699775905,0.12159420133952369,0.1065052259670929,0.0,0.10030326061931101,0.0
1262,2019-01-10,"[0.         0.         0.         0.12917808 0.09720773 0.09695706
 0.24987035 0.         0.09901294 0.12170183 0.10561363 0.
 0.10045837]",1.7459493498289769,1.2163650268922452,0.0,0.0,0.12917808326253516,0.09720772539444722,0.09695705762735286,0.24987035272371627,0.0,0.09901294255242776,0.12170183350551436,0.10561363404058592,0.0,0.10045837089342056,0.0
1263,2019-01-11,"[0.         0.         0.         0.1292423  0.09728321 0.09680253
 0.2498054  0.         0.09884748 0.12179081 0.10565461 0.
 0.10057366]",1.7340092181273097,1.2105079790841815,0.0,0.0,0.12924229899082956,0.09728321178322592,0.09680252787070438,0.24980540122595876,0.0,0.0988474789721858,0.12179080648300004,0.10565461017220866,0.0,0.10057366450188682,0.0
1264,2019-01-14,"[0.         0.         0.         0.12934601 0.0973373  0.09667859
 0.24995882 0.         0.09893396 0.12181825 0.10532751 0.
 0.10059956]",1.7486856166430793,1.2186933705727652,0.0,0.0,0.12934601203303545,0.09733729753971737,0.09667858872269253,0.24995881815919832,0.0,0.09893396040666212,0.12181825456964143,0.10532750902989763,0.0,0.10059955953915506,0.0
1265,2019-01-15,"[0.         0.         0.         0.12955939 0.09733067 0.09653943
 0.25021334 0.         0.09886549 0.12200663 0.10485412 0.
 0.10063093]",1.758100187894156,1.225969326065417,0.0,0.0,0.129559390332334,0.09733066689152263,0.09653942510802589,0.2502133388569298,0.0,0.09886549488448186,0.12200663477951666,0.10485412043516014,0.0,0.10063092871202903,0.0
1266,2019-01-16,"[0.         0.         0.         0.12978922 0.09739757 0.09640599
 0.25012805 0.         0.09865452 0.12221211 0.10470898 0.
 0.10070357]",1.7535694510066018,1.228652794175877,0.0,0.0,0.129789219715375,0.09739756643980935,0.09640598667529739,0.25012804613154643,0.0,0.09865452199053874,0.12221210877401159,0.10470898183558029,0.0,0.1007035684378413,0.0
1267,2019-01-17,"[0.         0.         0.         0.12998917 0.09733351 0.09648901
 0.2500517  0.         0.09853984 0.12259695 0.10444464 0.
 0.10055519]",1.7632171238753727,1.2257103982557869,0.0,0.0,0.12998916674225378,0.09733351403376125,0.09648900771746023,0.2500516973584909,0.0,0.09853983585759235,0.12259694720393698,0.10444464351204494,0.0,0.10055518757445961,0.0
