,Date,Weights,Profit,Base Profit,Volume,TECH,TTNP,BCRX,NBIX,PMD,DGX,AMS,LH,BCPC,GRA,OLN,FMC,cash
0,2014-01-06,"[0.07475115 0.07486141 0.0732995  0.07855204 0.07476557 0.0799901
 0.07244983 0.07570633 0.07532033 0.08221709 0.08093051 0.0773754
 0.07978074]",0.9998149427815157,0.9998000000000002,0.925248846411705,0.07486140727996826,0.07329950481653214,0.07855204492807388,0.07476557046175003,0.07999010384082794,0.07244982570409775,0.07570633292198181,0.07532032579183578,0.08221708983182907,0.08093050867319107,0.0773753970861435,0.07978073507547379,0.07475114613771439
1,2014-01-07,"[0.07461951 0.07501858 0.07469061 0.07762243 0.07509601 0.07965133
 0.075182   0.07560969 0.07601193 0.08153716 0.07810774 0.0782292
 0.07862383]",1.0147962996333468,1.0159731010911943,0.0121786853628085,0.07501858472824097,0.07469061017036438,0.0776224285364151,0.0750960111618042,0.07965132594108582,0.0751819983124733,0.07560969144105911,0.07601192593574524,0.0815371572971344,0.07810773700475693,0.07822919636964798,0.07862383127212524,0.07461950927972794
2,2014-01-08,"[0.07470293 0.07504978 0.07465284 0.07745713 0.07495622 0.07978248
 0.07504932 0.07568247 0.07616725 0.08156233 0.07807098 0.07828479
 0.07858149]",1.063350222215529,1.069936146939091,0.01105114691095924,0.07504978030920029,0.07465283572673798,0.07745712995529175,0.07495622336864471,0.07978247851133347,0.07504931837320328,0.07568246871232986,0.07616724818944931,0.08156232535839081,0.0780709758400917,0.07828479260206223,0.07858148962259293,0.0747029259800911
3,2014-01-09,"[0.07320778 0.07590576 0.0756532  0.07684198 0.07546852 0.08011716
 0.07519232 0.07525565 0.07603566 0.08100228 0.07716557 0.07954427
 0.07860982]",1.0723736322864044,1.086887711649823,0.08318844212719115,0.07590576261281967,0.07565320283174515,0.07684198021888733,0.0754685178399086,0.08011715859174728,0.07519232481718063,0.07525564730167389,0.07603566348552704,0.08100228011608124,0.07716557383537292,0.07954426854848862,0.07860982418060303,0.0732077807188034
4,2014-01-10,"[0.07304434 0.07587398 0.07562695 0.07696768 0.07533323 0.08027961
 0.07505354 0.07518606 0.07604344 0.08122458 0.07717155 0.07956395
 0.07863113]",1.0804092426881535,1.095457546475157,0.026294243039380116,0.0758739784359932,0.07562694698572159,0.07696767896413803,0.07533323019742966,0.08027961105108261,0.07505353540182114,0.07518605887889862,0.07604344189167023,0.08122457563877106,0.07717154920101166,0.07956395298242569,0.07863113284111023,0.07304433733224869
5,2014-01-13,"[0.07289078 0.07583018 0.07571282 0.0770464  0.07540067 0.08033001
 0.07497321 0.07521852 0.07597183 0.08125851 0.07718629 0.07955536
 0.07862545]",1.0840162233420545,1.1011118495105976,0.0158535784989991,0.07583018392324448,0.07571282237768173,0.07704640179872513,0.07540066540241241,0.0803300142288208,0.0749732106924057,0.07521852105855942,0.0759718269109726,0.08125851303339005,0.07718628644943237,0.07955536246299744,0.07862544804811478,0.07289078086614609
6,2014-01-14,"[0.0727324  0.07585828 0.07581323 0.0767962  0.07539674 0.08053704
 0.07502439 0.07523178 0.07603767 0.08131028 0.07699464 0.07968537
 0.07858198]",1.0932788514175296,1.1136363401874048,0.01194352469872343,0.07585828006267548,0.07581323385238647,0.07679620385169983,0.07539673894643784,0.08053703606128693,0.07502438873052597,0.07523178309202194,0.07603766769170761,0.08131027966737747,0.0769946351647377,0.07968536764383316,0.07858198136091232,0.07273240387439728
7,2014-01-15,"[0.07287486 0.07567067 0.07574255 0.0769902  0.07524284 0.08060598
 0.07508878 0.07515129 0.07599851 0.08151764 0.07710566 0.07953826
 0.07847274]",1.0971560158365599,1.11748586619898,0.016030026524538617,0.07567066699266434,0.07574255019426346,0.07699020206928253,0.07524283975362778,0.08060598373413086,0.07508878409862518,0.07515128701925278,0.07599851489067078,0.08151764422655106,0.07710565626621246,0.0795382633805275,0.07847274094820023,0.07287485897541046
8,2014-01-16,"[0.07239036 0.07574771 0.07595288 0.07706178 0.07518058 0.08083493
 0.07514373 0.07489587 0.07596625 0.08167221 0.0768645  0.07984658
 0.07844261]",1.126950893710949,1.153389197619828,0.018769781028117292,0.07574771344661713,0.07595288008451462,0.07706177979707718,0.07518057525157928,0.08083493262529373,0.0751437321305275,0.07489587366580963,0.0759662538766861,0.08167221397161484,0.07686449587345123,0.0798465758562088,0.07844261080026627,0.0723903626203537
9,2014-01-17,"[0.07292371 0.07602268 0.0755905  0.07687233 0.07526914 0.0804325
 0.0750466  0.0750746  0.07603903 0.08134619 0.0771073  0.07972147
 0.07855392]",1.111870704178469,1.133623212938832,0.019047182862452286,0.0760226845741272,0.07559049874544144,0.0768723264336586,0.07526914030313492,0.08043250441551208,0.0750465989112854,0.07507459819316864,0.07603903114795685,0.08134619146585464,0.07710729539394379,0.07972147315740585,0.07855392247438431,0.07292371243238449
10,2014-01-21,"[0.07310414 0.07602888 0.07550447 0.07673234 0.07531702 0.08038641
 0.07511158 0.07510608 0.07609712 0.08132099 0.07709242 0.07965776
 0.07854083]",1.1154361856315036,1.1387435922901914,0.018725894321466284,0.07602887600660324,0.07550446689128876,0.076732337474823,0.07531701773405075,0.08038640767335892,0.07511158287525177,0.07510608434677124,0.07609711587429047,0.08132099360227585,0.07709241658449173,0.07965775579214096,0.07854083180427551,0.0731041431427002
