,Date,Weights,Profit,Base Profit,Volume,KOPN,XLNX,MXIM,INTC,UIS,STRM,EBIX,JKHY,SUP,STRT,MOD,DORM,cash
0,2014-01-06,"[0.19887424 0.         0.08953478 0.         0.10570618 0.
 0.         0.21116459 0.18690814 0.         0.         0.10654719
 0.10126489]",0.9919887424053455,0.9917246744082148,0.8011257594654513,0.0,0.08953477654660484,0.0,0.10570618044980101,0.0,0.0,0.2111645851164134,0.18690813723792774,0.0,0.0,0.10654719248468103,0.10126488763002334,0.19887424053454864
1,2014-01-07,"[0.08752487 0.         0.09579085 0.         0.11514388 0.
 0.         0.25537748 0.22067164 0.         0.         0.11587564
 0.10961565]",0.9909380458277914,0.9953919260698487,0.11133858260658887,0.0,0.09579085412180974,0.0,0.11514387856597881,0.0,0.0,0.25537747580690817,0.22067163986081353,0.0,0.0,0.11587563509072549,0.10961564980891526,0.08752486674484897
2,2014-01-08,"[0.         0.         0.10311447 0.         0.12464359 0.
 0.         0.28563612 0.24454058 0.         0.         0.12413488
 0.11793036]",0.9834052412536679,0.9890302129243161,0.08811758457370107,0.0,0.1031144684423719,0.0,0.12464358997724004,0.0,0.0,0.28563612058064575,0.24454058416841384,0.0,0.0,0.12413487690980816,0.11793035992152037,0.0
3,2014-01-09,"[0.         0.         0.10194135 0.         0.12357642 0.
 0.         0.28899919 0.24585872 0.         0.         0.12286022
 0.11676409]",0.9974506832415528,0.9929343867199504,0.011674353660835524,0.0,0.10194135371761406,0.0,0.12357642146153101,0.0,0.0,0.2889991926936096,0.24585871531622272,0.0,0.0,0.12286022270197489,0.11676409410904776,0.0
4,2014-01-10,"[0.         0.         0.10171755 0.         0.1235506  0.
 0.         0.28970388 0.24604211 0.         0.         0.12240248
 0.11658339]",1.0047686186684617,0.9958576259572605,0.006462767172037531,0.0,0.10171755004843588,0.0,0.123550600095195,0.0,0.0,0.2897038772904696,0.24604210502152654,0.0,0.0,0.12240247942881947,0.11658338811555362,0.0
5,2014-01-13,"[0.         0.         0.10169929 0.         0.12351537 0.
 0.         0.28999901 0.24621365 0.         0.         0.1221495
 0.11642317]",0.9904620784562344,0.9881502757835086,0.01412799489254922,0.0,0.10169929463213424,0.0,0.12351537326655845,0.0,0.0,0.2899990140624491,0.24621364949667232,0.0,0.0,0.12214950069772587,0.11642316784445998,0.0
6,2014-01-14,"[0.         0.         0.10163595 0.         0.12346988 0.
 0.         0.28989544 0.24600892 0.         0.         0.12242237
 0.11656745]",0.9809919198003813,0.9815840987520581,0.01054298565931612,0.0,0.10163594780405154,0.0,0.12346988306368278,0.0,0.0,0.28989544120532146,0.24600891532981975,0.0,0.0,0.12242236527451801,0.11656744732260652,0.0
7,2014-01-15,"[0.         0.         0.10167778 0.         0.12329602 0.
 0.         0.29002124 0.24605576 0.         0.         0.12248457
 0.11646463]",0.9728874511036945,0.9802585615152947,0.010321343392155069,0.0,0.10167778439081034,0.0,0.1232960193878201,0.0,0.0,0.2900212364048936,0.24605576020299846,0.0,0.0,0.12248457057688623,0.11646462903659134,0.0
8,2014-01-16,"[0.         0.         0.10158959 0.         0.12298357 0.
 0.         0.28974959 0.24552368 0.         0.         0.12341603
 0.11673754]",0.9893500841973337,0.9915482945867135,0.014022899865406738,0.0,0.10158959056349585,0.0,0.12298357220202753,0.0,0.0,0.2897495916029614,0.24552367797576605,0.0,0.0,0.12341602596282097,0.11673754169292819,0.0
9,2014-01-17,"[0.         0.         0.10148305 0.         0.12280496 0.
 0.         0.28941152 0.24496049 0.         0.         0.12427513
 0.11706484]",0.9767217101120229,0.9900596490251181,0.01622158654236361,0.0,0.10148305266564969,0.0,0.12280495779983752,0.0,0.0,0.28941152285536315,0.24496049466321085,0.0,0.0,0.12427513326107063,0.11706483875486821,0.0
10,2014-01-21,"[0.         0.         0.10151474 0.         0.12315691 0.
 0.         0.28948381 0.24521671 0.         0.         0.12364786
 0.11697998]",0.9682141878457576,0.9858633886592579,0.011217584875563277,0.0,0.10151473655340272,0.0,0.12315690728614083,0.0,0.0,0.2894838058847789,0.2452167107652956,0.0,0.0,0.12364786153484993,0.11697997797553211,0.0
11,2014-01-22,"[0.         0.         0.10154395 0.         0.12350926 0.
 0.         0.28963962 0.24562156 0.         0.         0.12286581
 0.11681981]",0.9645608438576455,0.984486320157377,0.008864890693206937,0.0,0.10154394564715429,0.0,0.12350925544084924,0.0,0.0,0.2896396229639245,0.2456215575394297,0.0,0.0,0.1228658061714221,0.11681981223722013,0.0
12,2014-01-23,"[0.         0.         0.10150785 0.         0.12364947 0.
 0.         0.28958068 0.24565134 0.         0.         0.12274094
 0.11686972]",0.961577999947831,0.9825847185185111,0.00796478760418863,0.0,0.10150785054670347,0.0,0.12364947194049893,0.0,0.0,0.2895806753146302,0.24565133993160526,0.0,0.0,0.12274093844675206,0.11686972381980996,0.0
13,2014-01-24,"[0.         0.         0.10142839 0.         0.12392221 0.
 0.         0.28938086 0.24556259 0.         0.         0.12266003
 0.11704593]",0.980548922083521,0.9883549771891715,0.01968072746116316,0.0,0.1014283855932596,0.0,0.1239222113358806,0.0,0.0,0.28938086271042507,0.24556258550881624,0.0,0.0,0.12266002648840608,0.1170459283632124,0.0
14,2014-01-27,"[0.         0.         0.10144394 0.         0.12384864 0.
 0.         0.28937143 0.24553009 0.         0.         0.12275672
 0.11704918]",0.9616636033284509,0.9902631715106608,0.01196151047514074,0.0,0.10144393817431273,0.0,0.12384863924766489,0.0,0.0,0.28937143440808655,0.24553008869749424,0.0,0.0,0.12275672250465626,0.11704917696778541,0.0
15,2014-01-28,"[0.         0.         0.10161516 0.         0.12435368 0.
 0.         0.28984712 0.24640093 0.         0.         0.12121043
 0.11657268]",0.9435688001058323,0.9653506829966164,0.012374782374531185,0.0,0.10161515690872336,0.0,0.12435368094194466,0.0,0.0,0.28984712059548356,0.2464009286083433,0.0,0.0,0.12121043006525742,0.11657268288024761,0.0
16,2014-01-29,"[0.         0.         0.10158585 0.         0.12427403 0.
 0.         0.28993048 0.24650214 0.         0.         0.12118557
 0.11652193]",0.921780294322033,0.9600527802263313,0.015723496521163727,0.0,0.10158584834727212,0.0,0.12427403180497701,0.0,0.0,0.2899304759868674,0.24650213658311015,0.0,0.0,0.12118557235461037,0.11652193492316285,0.0
17,2014-01-30,"[0.         0.         0.10167269 0.         0.12441708 0.
 0.         0.29011013 0.24679834 0.         0.         0.12066591
 0.11633584]",0.9323902965299706,0.9706855054485801,0.011893830901225144,0.0,0.1016726947243767,0.0,0.1244170778811926,0.0,0.0,0.29011012880616943,0.24679834455306246,0.0,0.0,0.12066591065949712,0.11633584337570159,0.0
18,2014-01-31,"[0.         0.         0.10169335 0.         0.12490033 0.
 0.         0.29021657 0.24720352 0.         0.         0.11976534
 0.11622088]",0.9493202301054176,0.9680706783211682,0.01687326477155081,0.0,0.10169335381155681,0.0,0.12490032805379629,0.0,0.0,0.2902165724335549,0.24720352016590996,0.0,0.0,0.1197653429552406,0.1162208825799414,0.0
19,2014-02-03,"[0.         0.         0.10168203 0.         0.12494883 0.
 0.         0.29016489 0.24720791 0.         0.         0.11975199
 0.11624435]",0.9448732846855347,0.9690872949467223,0.007062764324566997,0.0,0.101682027564703,0.0,0.12494883035817367,0.0,0.0,0.2901648904461093,0.2472079099835634,0.0,0.0,0.11975199056020185,0.11624435108724877,0.0
20,2014-02-04,"[0.         0.         0.10182152 0.         0.12476375 0.
 0.         0.29064961 0.24773665 0.         0.         0.1192649
 0.11576357]",0.955694911433017,0.982025603823219,0.026811597554403654,0.0,0.10182151867178718,0.0,0.12476375179698826,0.0,0.0,0.29064960760295255,0.24773664866098125,0.0,0.0,0.11926490161001066,0.11576357165728006,0.0
21,2014-02-05,"[0.         0.         0.10198953 0.         0.12462854 0.
 0.         0.29130489 0.24847665 0.         0.         0.11841861
 0.11518177]",0.9415441578588566,0.9683920083599307,0.015047532377744754,0.0,0.10198953399173812,0.0,0.12462854093806357,0.0,0.0,0.2913048898157867,0.24847665432444452,0.0,0.0,0.11841860645099139,0.11518177447897557,0.0
22,2014-02-06,"[0.         0.         0.10191485 0.         0.12456635 0.
 0.         0.29123859 0.24836184 0.         0.         0.11864271
 0.11527566]",0.9398338328586248,0.9630044074393106,0.00741787952422529,0.0,0.10191484803163865,0.0,0.12456635099012209,0.0,0.0,0.2912385929980459,0.2483618373854895,0.0,0.0,0.1186427147157932,0.11527565587891074,0.0
23,2014-02-07,"[0.         0.         0.10194172 0.         0.12472847 0.
 0.         0.29134439 0.24857685 0.         0.         0.11823673
 0.11517185]",0.948104261489815,0.9665717904806717,0.0074071517153249805,0.0,0.10194171674734688,0.0,0.1247284654884506,0.0,0.0,0.29134438667988927,0.24857685170270527,0.0,0.0,0.11823673215658086,0.11517184722502712,0.0
