,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
0,2014-01-06,"[0.0743973  0.07198767 0.0769797  0.07695287 0.07421912 0.07903188
 0.08119881 0.07557826 0.08150975 0.0733822  0.08086338 0.0759782
 0.07792087]",0.9998149018037664,0.9998000000000002,0.9256027191877365,0.07198767364025116,0.07697969675064087,0.07695286720991135,0.07421912252902985,0.07903187721967697,0.0811988115310669,0.07557826489210129,0.08150975406169891,0.07338219881057739,0.08086337894201279,0.07597820460796356,0.07792086899280548,0.07439730316400528
1,2014-01-07,"[0.07438281 0.07236358 0.0779078  0.07705743 0.07437159 0.07757093
 0.0813676  0.0756565  0.08120605 0.07309375 0.08129655 0.07552946
 0.07819593]",1.0036728099068206,1.0038502826866216,0.005017222830270221,0.07236357778310776,0.07790780067443848,0.07705742865800858,0.0743715912103653,0.07757093012332916,0.0813676044344902,0.07565650343894958,0.0812060534954071,0.07309374958276749,0.08129654824733734,0.07552945613861084,0.07819592952728271,0.07438281178474426
2,2014-01-08,"[0.07453428 0.07247039 0.07787064 0.07704924 0.07431242 0.07756479
 0.08128906 0.0756781  0.08111943 0.07316195 0.0812801  0.07554328
 0.0781263 ]",1.0013958435258243,1.0013876521165626,0.009393906402194174,0.07247038930654526,0.07787063717842102,0.07704924046993256,0.07431241869926453,0.0775647908449173,0.08128906041383743,0.07567810267210007,0.08111943304538727,0.07316195219755173,0.08128010481595993,0.07554327696561813,0.07812629640102386,0.07453428208827972
3,2014-01-09,"[0.07446636 0.07231569 0.0778605  0.07704815 0.07428139 0.07763737
 0.08136345 0.07570554 0.08130237 0.07304251 0.08129818 0.07554191
 0.07813653]",0.9974456750614198,0.9971459990979656,0.006268651864745316,0.07231569290161133,0.0778605043888092,0.0770481526851654,0.07428139448165894,0.07763737440109253,0.08136344701051712,0.07570554316043854,0.08130236715078354,0.07304251194000244,0.08129817992448807,0.0755419060587883,0.07813653349876404,0.07446636259555817
4,2014-01-10,"[0.07438868 0.07241698 0.07786257 0.07708394 0.07438782 0.07761993
 0.08137992 0.07568274 0.08125889 0.07305133 0.08122838 0.07549065
 0.07814818]",1.0063775322996136,1.0068061431152753,0.013923070209589763,0.07241697609424591,0.07786256819963455,0.07708393782377243,0.0743878185749054,0.07761993259191513,0.08137992024421692,0.07568273693323135,0.08125888556241989,0.0730513259768486,0.08122838288545609,0.07549064606428146,0.07814817875623703,0.07438868284225464
5,2014-01-13,"[0.07421468 0.07246877 0.07789815 0.07709396 0.07453471 0.07764314
 0.08145295 0.07564603 0.08128539 0.07298879 0.08116212 0.07543398
 0.07817733]",1.0094377916935007,1.010177958194848,0.005887691348001497,0.07246876507997513,0.07789815217256546,0.07709395885467529,0.07453470677137375,0.07764314115047455,0.08145295083522797,0.07564602792263031,0.08128539472818375,0.07298879325389862,0.08116212487220764,0.07543398439884186,0.07817733287811279,0.07421468198299408
6,2014-01-14,"[0.07388957 0.07238249 0.07793294 0.07702301 0.07470801 0.07769141
 0.08163475 0.07548808 0.08142179 0.07291799 0.08123101 0.07536142
 0.07831755]",1.0119558832289433,1.013096518803361,0.008498676399400775,0.07238249480724335,0.0779329389333725,0.07702300697565079,0.0747080147266388,0.07769141346216202,0.0816347524523735,0.07548807561397552,0.08142178505659103,0.07291799038648605,0.0812310054898262,0.07536141574382782,0.0783175453543663,0.07388956844806671
7,2014-01-15,"[0.07397447 0.07264295 0.07788921 0.07685219 0.07475005 0.07772865
 0.08146739 0.0754035  0.08121548 0.07307588 0.08125262 0.07547683
 0.07827074]",0.9956721780578892,0.9955621826886591,0.01234465843267363,0.07264295220375061,0.07788921147584915,0.07685219496488571,0.07475005090236664,0.07772865146398544,0.0814673900604248,0.07540350407361984,0.08121547847986221,0.07307588309049606,0.08125261962413788,0.07547683268785477,0.07827074080705643,0.07397446781396866
8,2014-01-16,"[0.07389834 0.07271783 0.07789655 0.07676565 0.07481619 0.07780534
 0.08146653 0.07535058 0.08116436 0.07307684 0.08120885 0.07555656
 0.07827638]",1.0085484742100785,1.0095145433972113,0.008623159366134286,0.0727178305387497,0.07789655029773712,0.07676564902067184,0.07481618970632553,0.07780534029006958,0.08146653324365616,0.07535058259963989,0.08116436004638672,0.07307683676481247,0.08120885491371155,0.07555656135082245,0.0782763808965683,0.07389833778142929
9,2014-01-17,"[0.07398237 0.07290484 0.07788794 0.07665453 0.07483397 0.07785602
 0.08135112 0.07531304 0.08100429 0.07316816 0.08117341 0.0756551
 0.0782152 ]",1.012345593916819,1.0137597816640223,0.006805722122183936,0.07290484011173248,0.07788793742656708,0.07665453106164932,0.07483396679162979,0.07785601913928986,0.08135112375020981,0.075313039124012,0.08100429177284241,0.07316815853118896,0.08117340505123138,0.07565510272979736,0.07821519672870636,0.073982372879982
