,Date,Weights,Profit,Base Profit,Volume,BKTI,VSAT,MSI,SCON,UMBF,C,JPM,TCF,PHM,NVR,BZH,MTH,cash
0,2014-01-06,"[0.         0.18113746 0.         0.         0.15268506 0.
 0.         0.         0.15950637 0.18736452 0.15738276 0.16192389
 0.        ]",1.0000000446934836,0.9999999999900002,1.0000000447034836,0.18113745748996735,0.0,0.0,0.15268506109714508,0.0,0.0,0.0,0.15950636565685272,0.18736451864242554,0.1573827564716339,0.16192388534545898,0.0,0.0
1,2014-01-07,"[0.         0.18100852 0.         0.         0.1527265  0.
 0.         0.         0.15968785 0.18726525 0.1574159  0.16189599
 0.        ]",1.0019528595707252,1.0054811069669423,0.000512165114002319,0.18100851774215698,0.0,0.0,0.15272650122642517,0.0,0.0,0.0,0.1596878468990326,0.18726524710655212,0.15741589665412903,0.1618959903717041,0.0,0.0
2,2014-01-08,"[0.         0.18084846 0.         0.         0.15252523 0.
 0.         0.         0.15984936 0.18734889 0.15748124 0.16194683
 0.        ]",1.0448402760719353,1.0293534251376502,0.007604760402094246,0.18084846436977386,0.0,0.0,0.15252523124217987,0.0,0.0,0.0,0.1598493605852127,0.1873488873243332,0.15748123824596405,0.1619468331336975,0.0,0.0
3,2014-01-09,"[0.         0.18084356 0.         0.         0.15255763 0.
 0.         0.         0.15983057 0.18733108 0.15748207 0.16195506
 0.        ]",1.0065292841227502,1.010996602631624,0.08058094334253599,0.1808435618877411,0.0,0.0,0.1525576263666153,0.0,0.0,0.0,0.15983057022094727,0.18733108043670654,0.1574820727109909,0.1619550585746765,0.0,0.0
4,2014-01-10,"[0.         0.18085177 0.         0.         0.15253538 0.
 0.         0.         0.1598429  0.18731631 0.15749452 0.16195914
 0.        ]",1.0314010169020753,1.0273907475513075,0.027398583912167377,0.1808517724275589,0.0,0.0,0.15253537893295288,0.0,0.0,0.0,0.15984289348125458,0.18731631338596344,0.15749451518058777,0.16195914149284363,0.0,0.0
5,2014-01-13,"[0.         0.18086341 0.         0.         0.1525797  0.
 0.         0.         0.15982106 0.18727493 0.15749452 0.1619664
 0.        ]",1.0124538670345604,1.0148606386997425,0.023158672187460604,0.1808634102344513,0.0,0.0,0.15257969498634338,0.0,0.0,0.0,0.1598210632801056,0.18727493286132812,0.15749451518058777,0.16196639835834503,0.0,0.0
6,2014-01-14,"[0.         0.18092448 0.         0.         0.15265019 0.
 0.         0.         0.1597857  0.18723854 0.15746683 0.16193423
 0.        ]",1.0073988595830954,1.0091868679679838,0.02163822127418262,0.18092447519302368,0.0,0.0,0.15265019237995148,0.0,0.0,0.0,0.1597857028245926,0.18723854422569275,0.1574668288230896,0.16193422675132751,0.0,0.0
7,2014-01-15,"[0.         0.18090752 0.         0.         0.1526669  0.
 0.         0.         0.1597908  0.18721303 0.15747939 0.16194235
 0.        ]",1.0005761527342427,1.0003659266843705,0.0092523368252806,0.18090751767158508,0.0,0.0,0.15266689658164978,0.0,0.0,0.0,0.1597907990217209,0.18721303343772888,0.157479390501976,0.16194234788417816,0.0,0.0
8,2014-01-16,"[0.         0.18088692 0.         0.         0.15262778 0.
 0.         0.         0.1598072  0.18724522 0.15748267 0.1619502
 0.        ]",1.013148116713257,1.009179132176815,0.02600573169609785,0.18088692426681519,0.0,0.0,0.15262778103351593,0.0,0.0,0.0,0.1598072052001953,0.1872452199459076,0.15748266875743866,0.16195020079612732,0.0,0.0
9,2014-01-17,"[0.         0.18086407 0.         0.         0.15259814 0.
 0.         0.         0.15983316 0.18726252 0.15748905 0.16195302
 0.        ]",1.0267049466230513,1.0178343943408215,0.007246216056732762,0.18086406588554382,0.0,0.0,0.15259814262390137,0.0,0.0,0.0,0.159833163022995,0.18726252019405365,0.15748904645442963,0.16195301711559296,0.0,0.0
10,2014-01-21,"[0.         0.18089364 0.         0.         0.15262407 0.
 0.         0.         0.15981337 0.18723859 0.15748438 0.16194591
 0.        ]",1.0333086119395758,1.019747116468996,0.021904268009523442,0.1808936446905136,0.0,0.0,0.15262407064437866,0.0,0.0,0.0,0.15981337428092957,0.18723858892917633,0.15748438239097595,0.1619459092617035,0.0,0.0
11,2014-01-22,"[0.         0.18089873 0.         0.         0.15264805 0.
 0.         0.         0.1598069  0.18721013 0.1574854  0.16195081
 0.        ]",1.0281649335321545,1.016942235895238,0.010957892313218026,0.1808987259864807,0.0,0.0,0.15264804661273956,0.0,0.0,0.0,0.15980690717697144,0.18721012771129608,0.15748539566993713,0.16195081174373627,0.0,0.0
12,2014-01-23,"[0.         0.18088092 0.         0.         0.15258709 0.
 0.         0.         0.15982856 0.18728696 0.15747203 0.16194442
 0.        ]",1.036971813412656,1.0176227882369855,0.01670460120308947,0.18088091909885406,0.0,0.0,0.15258708596229553,0.0,0.0,0.0,0.1598285585641861,0.18728695809841156,0.15747202932834625,0.1619444191455841,0.0,0.0
13,2014-01-24,"[0.         0.18091734 0.         0.         0.1526059  0.
 0.         0.         0.15980689 0.18726343 0.15746133 0.16194512
 0.        ]",1.039424218461405,1.019255243603847,0.021345395804795112,0.18091733753681183,0.0,0.0,0.15260590612888336,0.0,0.0,0.0,0.15980689227581024,0.18726342916488647,0.15746133029460907,0.16194511950016022,0.0,0.0
14,2014-01-27,"[0.         0.1809336  0.         0.         0.15263999 0.
 0.         0.         0.15980038 0.18718737 0.15748003 0.16195862
 0.        ]",1.024377991215268,1.007746139445151,0.013975432494337784,0.18093359470367432,0.0,0.0,0.1526399850845337,0.0,0.0,0.0,0.15980038046836853,0.18718737363815308,0.15748003125190735,0.16195861995220184,0.0,0.0
15,2014-01-28,"[0.         0.15966797 0.         0.         0.13477269 0.
 0.         0.         0.1411233  0.16517946 0.13908285 0.14302483
 0.11714888]",0.9971038191935299,0.9879114192683823,0.24000949909071062,0.15966796875,0.0,0.0,0.13477268815040588,0.0,0.0,0.0,0.14112329483032227,0.16517946124076843,0.13908284902572632,0.14302483201026917,0.11714888364076614,0.0
16,2014-01-29,"[0.         0.15961473 0.         0.         0.13483638 0.
 0.         0.         0.1411111  0.16515878 0.13908005 0.14301892
 0.11718008]",0.9946278592659193,0.9829794886650726,0.022967615858476387,0.15961472690105438,0.0,0.0,0.1348363757133484,0.0,0.0,0.0,0.1411111056804657,0.16515877842903137,0.13908004760742188,0.1430189162492752,0.11718007922172546,0.0
17,2014-01-30,"[0.         0.15959345 0.         0.         0.13480441 0.
 0.         0.         0.14113232 0.16518645 0.13908467 0.14302729
 0.11717144]",1.0029247466268105,0.9851803866706407,0.023010115005893585,0.15959344804286957,0.0,0.0,0.13480441272258759,0.0,0.0,0.0,0.14113232493400574,0.16518644988536835,0.13908466696739197,0.14302729070186615,0.11717143654823303,0.0
18,2014-01-31,"[0.         0.1596031  0.         0.         0.1347818  0.
 0.         0.         0.14112604 0.16523382 0.13908438 0.14302585
 0.11714503]",1.0367196820488178,1.0013737491667443,0.020049562723095587,0.15960310399532318,0.0,0.0,0.13478179275989532,0.0,0.0,0.0,0.14112603664398193,0.1652338206768036,0.13908438384532928,0.14302584528923035,0.11714503169059753,0.0
19,2014-02-03,"[0.         0.15958187 0.         0.         0.1348084  0.
 0.         0.         0.14113282 0.16520108 0.13909146 0.14302184
 0.11716246]",1.0138693068589908,0.9816794646858497,0.01951420327142058,0.15958186984062195,0.0,0.0,0.13480840623378754,0.0,0.0,0.0,0.14113281667232513,0.1652010828256607,0.13909146189689636,0.1430218368768692,0.11716245859861374,0.0
