,Date,Weights,Profit,Base Profit,Volume,ASYS,VECO,TRT,IVAC,CTS,SANM,FLEX,IEC,EAT,MCD,JACK,PZZA,cash
0,2014-01-06,"[0.13572247 0.         0.         0.12439858 0.         0.11886639
 0.         0.11508997 0.         0.13676527 0.11189929 0.1162085
 0.1410495 ]",0.9998271295990475,0.9998000000000002,0.8642775118350983,0.0,0.0,0.12439858168363571,0.0,0.11886639147996902,0.0,0.11508996784687042,0.0,0.1367652714252472,0.11189929395914078,0.1162085011601448,0.14104950428009033,0.13572247326374054
1,2014-01-07,"[0.13593334 0.         0.         0.12408318 0.         0.11910114
 0.         0.11512782 0.         0.13643262 0.11231522 0.1161976
 0.14080906]",1.001852790942256,1.0049763043067046,0.0015876479575247114,0.0,0.0,0.12408317625522614,0.0,0.1191011369228363,0.0,0.1151278167963028,0.0,0.13643261790275574,0.11231521517038345,0.1161976009607315,0.1408090591430664,0.13593333959579468
2,2014-01-08,"[0.13601735 0.         0.         0.12414932 0.         0.11935516
 0.         0.11497062 0.         0.13633431 0.11248719 0.11606237
 0.1406237 ]",0.9922977339322909,0.9989666899112961,0.009933208197017864,0.0,0.0,0.12414932250976562,0.0,0.11935515701770782,0.0,0.1149706244468689,0.0,0.13633431494235992,0.11248718947172165,0.11606236547231674,0.14062370359897614,0.1360173523426056
3,2014-01-09,"[0.1360493  0.         0.         0.12435576 0.         0.11932945
 0.         0.11495316 0.         0.13646096 0.11231298 0.11594805
 0.14059031]",0.9922720461648832,1.0107662003700337,0.007780614025913989,0.0,0.0,0.12435576319694519,0.0,0.11932945251464844,0.0,0.11495316028594971,0.0,0.13646095991134644,0.11231297999620438,0.11594805121421814,0.14059031009674072,0.1360493004322052
4,2014-01-10,"[0.13603504 0.         0.         0.12449165 0.         0.11924983
 0.         0.11492413 0.         0.13661781 0.11218908 0.11588801
 0.14060451]",1.005840069043707,1.0272680967676426,0.004635320743194671,0.0,0.0,0.12449164688587189,0.0,0.11924982815980911,0.0,0.11492413282394409,0.0,0.13661780953407288,0.11218907684087753,0.11588801443576813,0.14060451090335846,0.1360350400209427
5,2014-01-13,"[0.13609847 0.         0.         0.1246978  0.         0.1193554
 0.         0.11475485 0.         0.13671982 0.11216681 0.11572575
 0.14048107]",0.9965583232714935,1.0293400176206937,0.011389275082463938,0.0,0.0,0.12469780445098877,0.0,0.11935539543628693,0.0,0.11475484818220139,0.0,0.13671982288360596,0.11216680705547333,0.11572574824094772,0.14048106968402863,0.1360984742641449
6,2014-01-14,"[0.13616852 0.         0.         0.12485515 0.         0.11961405
 0.         0.11449504 0.         0.13667357 0.1122904  0.11559109
 0.1403121 ]",0.9933682712908005,1.0220868534394483,0.01677050567197661,0.0,0.0,0.1248551532626152,0.0,0.11961404979228973,0.0,0.11449503898620605,0.0,0.13667356967926025,0.1122904047369957,0.11559109389781952,0.1403121054172516,0.13616852462291718
7,2014-01-15,"[0.13627005 0.         0.         0.12506397 0.         0.11994115
 0.         0.11416014 0.         0.13667156 0.11244956 0.11546012
 0.13998349]",0.9920780953808578,1.0144374822579827,0.009392779814608586,0.0,0.0,0.1250639706850052,0.0,0.11994115263223648,0.0,0.11416013538837433,0.0,0.13667155802249908,0.11244955658912659,0.1154601201415062,0.13998349010944366,0.13627004623413086
8,2014-01-16,"[0.136327   0.         0.         0.12536272 0.         0.12008394
 0.         0.11385538 0.         0.13680552 0.11238825 0.11548304
 0.13969417]",1.0122385402072864,1.0326716625215826,0.009682700498673003,0.0,0.0,0.12536272406578064,0.0,0.12008394300937653,0.0,0.11385537683963776,0.0,0.13680551946163177,0.1123882457613945,0.11548303812742233,0.13969416916370392,0.13632699847221375
9,2014-01-17,"[0.13675933 0.         0.         0.12546714 0.         0.1211409
 0.         0.11312818 0.         0.13649471 0.1128211  0.11542244
 0.13876623]",1.014217555098195,1.044240838850216,0.013788384600160276,0.0,0.0,0.12546713650226593,0.0,0.12114090472459793,0.0,0.1131281778216362,0.0,0.1364947110414505,0.11282110214233398,0.11542243510484695,0.13876622915267944,0.13675932586193085
10,2014-01-21,"[0.10587592 0.10997204 0.         0.         0.         0.10591602
 0.13076082 0.12789498 0.         0.13563871 0.         0.14314105
 0.14080043]",1.013397105327282,1.0444437110349458,0.5385326297199875,0.1099720373749733,0.0,0.0,0.0,0.10591601580381393,0.1307608187198639,0.12789498269557953,0.0,0.13563871383666992,0.0,0.14314104616641998,0.14080043137073517,0.10587591677904129
11,2014-01-22,"[0.1198477  0.         0.         0.11100727 0.         0.11086338
 0.11863614 0.12253834 0.         0.13854775 0.         0.13467066
 0.1438888 ]",1.0129779898647029,1.0459148132337783,0.26198644472046756,0.0,0.0,0.11100726574659348,0.0,0.11086338013410568,0.11863613873720169,0.12253834307193756,0.0,0.13854774832725525,0.0,0.1346706598997116,0.14388880133628845,0.11984769999980927
12,2014-01-23,"[0.11761656 0.         0.09817237 0.10732698 0.         0.10360885
 0.09856127 0.10537492 0.         0.12565814 0.         0.11320451
 0.13047642]",1.02314013589624,1.0537718232672195,0.19658882860036672,0.0,0.09817236661911011,0.10732697695493698,0.0,0.10360885411500931,0.09856127202510834,0.10537492483854294,0.0,0.12565813958644867,0.0,0.11320450901985168,0.13047641515731812,0.11761655658483505
