,Date,Weights,Profit,Base Profit,Volume,KAMN,LAWS,WLFC,HDSN,BCRX,TTNP,TECH,NBIX,SUP,STRT,DORM,MOD,cash
0,2014-01-06,"[0.09121429 0.08461161 0.         0.08937696 0.1008855  0.08518502
 0.10011629 0.0915812  0.09286575 0.08961071 0.0865913  0.08796138
 0.        ]",0.9981824285804066,0.9983449348816434,0.9087857097967899,0.08461160552961702,0.0,0.0893769585823673,0.10088550412070645,0.08518501632410728,0.10011628637130343,0.09158119909967942,0.09286575105342619,0.08961071254361923,0.08659129673323036,0.08796137943873306,0.0,0.09121429020321016
1,2014-01-07,"[0.         0.09117307 0.         0.09717903 0.10962013 0.09771475
 0.11538721 0.1000392  0.10035823 0.09900542 0.09326173 0.09626123
 0.        ]",1.0066222755288174,1.0058870989103952,0.0912142902032103,0.09117307223692218,0.0,0.09717902839435044,0.10962013368149369,0.09771474537901242,0.11538720875284397,0.10003919796034064,0.10035823066421512,0.09900541938064567,0.09326173138474957,0.09626123216542629,0.0,0.0
2,2014-01-08,"[0.         0.08429566 0.         0.09179366 0.10463083 0.08955363
 0.11032805 0.09501102 0.15200998 0.09331041 0.08863878 0.09042797
 0.        ]",1.068994610235392,1.0503815347886765,0.01220907558241316,0.08429566196157055,0.0,0.09179366093179508,0.10463082966059069,0.08955362510202895,0.11032805203897995,0.0950110213284552,0.1520099783833564,0.0933104148001308,0.08863878486313762,0.09042797092995486,0.0,0.0
3,2014-01-09,"[0.         0.09156297 0.         0.09811245 0.1088629  0.0899422
 0.10892894 0.09919708 0.11758065 0.09925887 0.09122483 0.09532912
 0.        ]",1.0827060293095434,1.0664556651646748,0.096120724590251,0.0915629683612335,0.0,0.09811245245975532,0.10886289725898558,0.08994219845246533,0.10892894133686916,0.09919707693474676,0.1175806518453502,0.0992588720907423,0.09122482542103989,0.09532911583881193,0.0,0.0
4,2014-01-10,"[0.         0.09126492 0.         0.09978866 0.10949413 0.09925687
 0.11328301 0.10039738 0.09890465 0.09991831 0.09252756 0.09516452
 0.        ]",1.096139809363667,1.0774362409973703,0.03488369867549186,0.09126492306001706,0.0,0.09978866349816828,0.10949412956155508,0.09925687372700416,0.11328300616844748,0.10039737719958126,0.09890464708400215,0.0999183051364824,0.09252755723068398,0.09516451733405816,0.0,0.0
5,2014-01-13,"[0.         0.09285584 0.         0.09888138 0.10693681 0.09656219
 0.11361814 0.09994337 0.09984424 0.10209612 0.09362762 0.09563429
 0.        ]",1.095640967769308,1.0827489795718774,0.017916238820246344,0.09285584253048138,0.0,0.09888137630951503,0.10693680641768849,0.09656218757212165,0.11361813623944765,0.0999433749406639,0.09984424110692092,0.10209612308491013,0.09362762165909402,0.09563429013915695,0.0,0.0
6,2014-01-14,"[0.         0.09153855 0.         0.09923258 0.10650979 0.09277624
 0.119952   0.09941108 0.10013731 0.10335958 0.09111085 0.09597202
 0.        ]",1.1065468695011857,1.092474586997353,0.013776215439941258,0.09153854765763628,0.0,0.09923257573348762,0.10650979196046431,0.09277623604467677,0.11995199915056712,0.09941108338786303,0.10013731413041951,0.10335958462927602,0.09111084777690642,0.09597201952870305,0.0,0.0
7,2014-01-15,"[0.         0.09482003 0.         0.09849296 0.1056126  0.09493118
 0.11418389 0.10056634 0.09694283 0.10172695 0.09633242 0.09639081
 0.        ]",1.1023087028878824,1.0919041356127013,0.017179052952543752,0.09482003095376339,0.0,0.0984929591545497,0.1056125979106187,0.09493118453175747,0.1141838921433958,0.10056633815554962,0.09694282520481472,0.10172694959244466,0.09633241723199519,0.09639080512111085,0.0,0.0
8,2014-01-16,"[0.         0.0898541  0.         0.09769411 0.10901453 0.10170294
 0.11640751 0.09860659 0.09802606 0.10165316 0.09064618 0.09639482
 0.        ]",1.1314065498249108,1.1110070184093908,0.01636637645248533,0.08985409754628465,0.0,0.09769410909399577,0.10901452639780505,0.10170293614894457,0.11640751350525362,0.09860658693587557,0.09802606497539261,0.10165316045625007,0.09064618299294994,0.09639482194724805,0.0,0.0
9,2014-01-17,"[0.         0.09439424 0.         0.10103313 0.10840195 0.08590425
 0.11387    0.10195121 0.09783009 0.1036118  0.09530929 0.09769404
 0.        ]",1.1115733195346704,1.1015009181156825,0.02338371917181259,0.09439423859531075,0.0,0.10103312747064173,0.10840195421147837,0.08590424649556792,0.11387000201020164,0.10195121075634363,0.09783009403538458,0.1036117957353025,0.09530929287404569,0.09769403781572324,0.0,0.0
10,2014-01-21,"[0.         0.09406418 0.         0.09916493 0.10601494 0.08950929
 0.11441634 0.1019501  0.09952678 0.10314504 0.09546848 0.09673992
 0.        ]",1.1108451982283682,1.1028685131598224,0.010625843128764731,0.09406418164309559,0.0,0.09916492940989495,0.10601493544734772,0.08950929355035427,0.11441633852401076,0.1019500954251525,0.09952678218468795,0.10314504242785975,0.09546848070232945,0.096739920685267,0.0,0.0
11,2014-01-22,"[0.         0.09332359 0.         0.09894925 0.10818725 0.09338332
 0.11337075 0.10176438 0.09835561 0.10192375 0.09520069 0.09554141
 0.        ]",1.1191586815828738,1.1115706269816539,0.010404678598898279,0.09332358817157473,0.0,0.09894925144341805,0.10818725237795154,0.0933833217113919,0.11337074503151896,0.10176437920185143,0.09835561450096605,0.10192374658803702,0.09520068767443053,0.0955414132988598,0.0,0.0
