,Date,Weights,Profit,Base Profit,Volume,PHM,MTH,NVR,BZH,JNJ,BMY,PFE,ABT,INTC,KOPN,MXIM,XLNX,cash
0,2014-01-06,"[0.11022482 0.13432238 0.10636726 0.20038482 0.         0.
 0.10305035 0.         0.         0.10595158 0.         0.11783615
 0.12186265]",0.9999999999911022,0.9999999999917251,0.8897751819621786,0.13432238343672492,0.10636725597457557,0.2003848172254474,0.0,0.0,0.10305035423979234,0.0,0.0,0.10595157587754488,0.0,0.11783614911580313,0.12186264609229036,0.11022481803782136
1,2014-01-07,"[0.         0.15113266 0.11559307 0.23948645 0.         0.
 0.11217861 0.         0.         0.11622798 0.         0.13073963
 0.13464159]",1.001736053576628,1.0051877169419678,0.11022481803684075,0.15113266063457753,0.11559307145812983,0.23948645082550013,0.0,0.0,0.11217860804789316,0.0,0.0,0.11622797949522974,0.0,0.13073963484751341,0.1346415946911563,0.0
2,2014-01-08,"[0.         0.15100938 0.11434052 0.24405855 0.         0.
 0.1111742  0.         0.         0.11544019 0.         0.13033443
 0.13364272]",1.0008795241245383,1.0011866852586135,0.01055664600187543,0.15100938297139416,0.11434052121269934,0.24405855073982446,0.0,0.0,0.11117420375764461,0.0,0.0,0.11544019323404933,0.0,0.13033442847188897,0.1336427196124991,0.0
3,2014-01-09,"[0.         0.15072351 0.11421059 0.24572995 0.         0.
 0.11068322 0.         0.         0.11516939 0.         0.1301006
 0.13338274]",0.9911594164610216,0.992799501260768,0.0034664754093827062,0.15072351464175607,0.11421058750537715,0.245729952074154,0.0,0.0,0.1106832179562878,0.0,0.0,0.11516938727775695,0.0,0.1301005964906404,0.1333827440540276,0.0
4,2014-01-10,"[0.         0.1503248  0.11423326 0.24547021 0.         0.
 0.11081173 0.         0.         0.11544501 0.         0.13013424
 0.13358075]",1.000883137237375,1.000796664068435,0.006987779833338971,0.1503247957374713,0.11423325844467802,0.24547020559457394,0.0,0.0,0.11081173443166994,0.0,0.0,0.1154450121892477,0.0,0.13013424056392492,0.13358075303843417,0.0
5,2014-01-13,"[0.         0.15085768 0.11452277 0.24529687 0.         0.
 0.11085766 0.         0.         0.11505851 0.         0.12983402
 0.13357249]",0.9993259986589533,0.9980684248085532,0.007614159715396125,0.15085767585080104,0.11452277041876216,0.24529687484378396,0.0,0.0,0.11085765983097753,0.0,0.0,0.1150585095817071,0.0,0.12983402079110368,0.13357248868286445,0.0
6,2014-01-14,"[0.         0.15063962 0.11420298 0.24556205 0.         0.
 0.11127619 0.         0.         0.11528243 0.         0.12952759
 0.13350914]",0.997348316928863,0.9972961303528147,0.009141924562778552,0.15063961902754103,0.11420298111271927,0.2455620534859585,0.0,0.0,0.1112761870901957,0.0,0.0,0.11528243065185755,0.0,0.12952759212761286,0.13350913650411508,0.0
7,2014-01-15,"[0.         0.15113025 0.11413948 0.24490143 0.         0.
 0.11090056 0.         0.         0.11543495 0.         0.13005255
 0.13344078]",0.9883423589115051,0.9914073078782989,0.007749614473465111,0.1511302545084254,0.1141394843710427,0.24490142545462135,0.0,0.0,0.1109005576843222,0.0,0.0,0.11543494959129615,0.0,0.13005254979384584,0.13344077859644643,0.0
8,2014-01-16,"[0.         0.15029087 0.11417267 0.2456489  0.         0.
 0.11085456 0.         0.         0.11536293 0.         0.12989136
 0.13377872]",1.000544416239469,1.00273137460182,0.008519142019524636,0.15029086658061613,0.11417267477677616,0.2456488985317837,0.0,0.0,0.11085455720204682,0.0,0.0,0.11536292793156636,0.0,0.12989135702417154,0.13377871795303928,0.0
9,2014-01-17,"[0.         0.15019662 0.11447196 0.24582004 0.         0.
 0.11080313 0.         0.         0.11506223 0.         0.12971428
 0.13393173]",0.9978345919271806,1.0032263788875728,0.006714189839079083,0.15019662071301706,0.11447196096099685,0.24582004169194907,0.0,0.0,0.11080312858708799,0.0,0.0,0.11506223499483406,0.0,0.12971428398795234,0.1339317290641627,0.0
