,Date,Weights,Profit,Base Profit,Volume,PFE,BMY,JNJ,ABT,MCD,JACK,PZZA,EAT,TCF,UMBF,C,JPM,cash
0,2014-01-06,"[0.08019599 0.07618305 0.09547368 0.08039508 0.07489033 0.0768037
 0.07906086 0.09032547 0.07595358 0.10119049 0.07354811 0.
 0.09597966]",0.9999999999908019,0.9999999999917251,0.919804011961627,0.07618305363579812,0.09547367955466401,0.08039508020077758,0.07489032604910666,0.07680369945304387,0.07906086118239608,0.09032546952509422,0.07595358141814434,0.10119049485577461,0.0735481100013315,0.0,0.09597965608549601,0.08019598803837298
1,2014-01-07,"[0.         0.08210501 0.10497127 0.0871469  0.08063882 0.08276187
 0.08552026 0.09874168 0.08185133 0.11183084 0.07896964 0.
 0.10546236]",1.0086751950680297,1.007963847850783,0.08019598803763532,0.08210501418348165,0.10497127066062562,0.08714690124287319,0.08063882041846211,0.08276186850695665,0.0855202563115765,0.09874168407293721,0.0818513344644046,0.111830844602584,0.07896964429423439,0.0,0.10546236124186407,0.0
2,2014-01-08,"[0.         0.08199138 0.1052075  0.08706434 0.08058842 0.08254937
 0.08551958 0.09884527 0.08155062 0.11218399 0.07876934 0.
 0.10573019]",1.0037039638191112,1.0055934362373058,0.006345008652402334,0.08199138098501842,0.10520749608185392,0.08706433946573304,0.08058842284310536,0.08254937093942014,0.08551958023013287,0.09884527030343325,0.08155061832380493,0.11218398600595898,0.0787693423885485,0.0,0.10573019243299052,0.0
3,2014-01-09,"[0.         0.08200625 0.10513933 0.0871918  0.08053036 0.08264013
 0.08527435 0.09881147 0.0816719  0.11214603 0.07880221 0.
 0.10578616]",1.0037760529995772,1.0052633033591336,0.006715861112063724,0.08200625221789426,0.10513932709457759,0.08719180320117564,0.08053035887032853,0.08264012852708252,0.0852743531240782,0.09881147270861275,0.08167189610540672,0.11214603403980011,0.0788022149630627,0.0,0.10578615914798109,0.0
4,2014-01-10,"[0.         0.08194072 0.1051534  0.08718435 0.08043798 0.08255608
 0.08543927 0.09881777 0.08173238 0.11234297 0.07883715 0.
 0.10555796]",1.0104930994450114,1.01130823217846,0.006548966728360879,0.08194071510956184,0.10515339546171798,0.08718434765452222,0.08043797803807504,0.08255607912820144,0.08543927079508698,0.09881776895285209,0.0817323767709517,0.11234296641044232,0.07883714665229152,0.0,0.10555795502629699,0.0
5,2014-01-13,"[0.         0.08198132 0.10535984 0.08713758 0.08053651 0.08259403
 0.08532004 0.09891792 0.08172253 0.11202163 0.0787284  0.
 0.1056802 ]",1.013585042583565,1.0133186167794905,0.005460900408412032,0.08198131900239204,0.10535983555829742,0.08713758119315256,0.0805365139323999,0.08259402717101368,0.08532003999298354,0.09891791964212049,0.08172252566134316,0.11202163252251254,0.07872840259353425,0.0,0.10568020273025046,0.0
6,2014-01-14,"[0.         0.08189906 0.10564191 0.08710851 0.08049423 0.08252
 0.08528864 0.098875   0.08169879 0.11214049 0.07877104 0.
 0.10556234]",1.0104782028059527,1.0102185356943314,0.010081411931040314,0.08189906482830582,0.10564190849978523,0.0871085125978836,0.0804942289594723,0.08251999755912204,0.08528864043967206,0.09887499912607461,0.08169878849542012,0.11214048596332027,0.07877103626507098,0.0,0.10556233726587282,0.0
7,2014-01-15,"[0.         0.08199005 0.10532673 0.08714656 0.08051127 0.08258959
 0.08547122 0.09893548 0.0816277  0.11207319 0.07867758 0.
 0.10565063]",1.0100674656080595,1.0094483705913304,0.005162472998282669,0.08199004738151972,0.10532673330102792,0.08714655822057131,0.08051126571916756,0.0825895912934837,0.08547122452044736,0.09893547673870302,0.0816276951589153,0.11207319492306735,0.07867758038844011,0.0,0.1056506323546567,0.0
8,2014-01-16,"[0.         0.08191306 0.10517371 0.0871877  0.08054529 0.08249153
 0.08545823 0.09886296 0.08180034 0.11228051 0.0786804  0.
 0.10560627]",1.0192150713156216,1.0173123582124866,0.0047732205186149165,0.08191306411541295,0.10517370980741042,0.08718769718994236,0.08054528754139005,0.08249152856543697,0.08545822924422207,0.09886295794215601,0.0818003443649633,0.11228051309339113,0.07868040239506609,0.0,0.10560626574060862,0.0
9,2014-01-17,"[0.         0.08200947 0.10516689 0.08707434 0.08049853 0.08257544
 0.08557706 0.09886807 0.08187919 0.11219016 0.0787021  0.
 0.10545875]",1.0209169779646687,1.0173781313665262,0.00798283325548543,0.08200947359111081,0.10516688800975213,0.0870743421417964,0.0804985347663089,0.08257543867865413,0.08557706048242915,0.09886806502135558,0.08187918755555568,0.11219016060762291,0.07870210014584635,0.0,0.10545874899956802,0.0
