,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
0,2014-01-06,"[0.         0.         0.0970483  0.08670334 0.10451977 0.0920038
 0.11552712 0.11362243 0.13820511 0.         0.         0.13420357
 0.11816654]",0.999999962737097,0.9999999999900002,0.999999962747097,0.0,0.09704829752445221,0.0867033377289772,0.10451976954936981,0.09200379997491837,0.11552711576223373,0.11362242698669434,0.13820511102676392,0.0,0.0,0.13420356810092926,0.11816653609275818,0.0
1,2014-01-07,"[0.         0.         0.10644678 0.         0.11437366 0.10160017
 0.12691778 0.12381809 0.15147582 0.         0.         0.1464314
 0.12893625]",1.0042988646047315,1.0040510928951623,0.17340662330215809,0.0,0.1064467802643776,0.0,0.11437366157770157,0.10160017013549805,0.1269177794456482,0.12381809204816818,0.15147581696510315,0.0,0.0,0.14643140137195587,0.12893624603748322,0.0
2,2014-01-08,"[0.         0.         0.09707075 0.0869535  0.10421164 0.09355331
 0.11673542 0.11214044 0.13875224 0.         0.         0.13324364
 0.11733905]",1.000260699772938,1.001587969700489,0.17465462192728526,0.0,0.09707074612379074,0.08695349842309952,0.10421163588762283,0.09355331212282181,0.11673542112112045,0.11214043945074081,0.13875223696231842,0.0,0.0,0.1332436352968216,0.11733905225992203,0.0
3,2014-01-09,"[0.         0.         0.1064591  0.         0.11453436 0.10210229
 0.12734026 0.12286089 0.15224321 0.         0.         0.14557755
 0.12888236]",0.996457562888908,0.9973454681816308,0.17313258160131237,0.0,0.1064591035246849,0.0,0.11453435570001602,0.10210228711366653,0.12734025716781616,0.12286088615655899,0.1522432118654251,0.0,0.0,0.1455775499343872,0.12888236343860626,0.0
4,2014-01-10,"[0.         0.         0.09699611 0.08746334 0.10427498 0.09282936
 0.11613414 0.11154269 0.13981709 0.         0.         0.13367449
 0.11726782]",1.0061898998379863,1.0070075446141302,0.17430698683527873,0.0,0.09699611365795135,0.08746334165334702,0.10427498072385788,0.09282936155796051,0.1161341443657875,0.11154268682003021,0.13981708884239197,0.0,0.0,0.1336744874715805,0.11726782470941544,0.0
5,2014-01-13,"[0.         0.         0.09693301 0.08755153 0.10425947 0.09214432
 0.11545055 0.11139245 0.1404567  0.         0.         0.13383357
 0.1179784 ]",1.0109228624717952,1.0103800341915847,0.006062099587990659,0.0,0.09693300724029541,0.0875515267252922,0.10425946861505508,0.09214431792497635,0.11545055359601974,0.11139244586229324,0.14045670628547668,0.0,0.0,0.13383357226848602,0.11797840148210526,0.0
6,2014-01-14,"[0.         0.         0.09701153 0.0869374  0.10458276 0.09153348
 0.11474423 0.11221743 0.1406792  0.         0.         0.13454752
 0.11774649]",1.0186430335826875,1.013299178628956,0.010420125225365623,0.0,0.09701152890920639,0.08693739771842957,0.1045827567577362,0.09153348207473755,0.11474423110485077,0.11221742630004883,0.14067919552326202,0.0,0.0,0.13454751670360565,0.1177464947104454,0.0
7,2014-01-15,"[0.         0.         0.10683034 0.         0.11488404 0.10107143
 0.12536664 0.12164452 0.15503079 0.         0.         0.14657958
 0.1285927 ]",1.0018829039067776,0.995761334945693,0.1750010323250312,0.0,0.10683034360408783,0.0,0.11488404124975204,0.10107143223285675,0.12536664307117462,0.1216445192694664,0.15503078699111938,0.0,0.0,0.1465795785188675,0.12859269976615906,0.0
8,2014-01-16,"[0.         0.         0.0975548  0.08696061 0.10484399 0.09209301
 0.11460249 0.11110456 0.1415444  0.         0.         0.13455229
 0.11674389]",1.0154853885829265,1.0097164866844532,0.17424866709073938,0.0,0.09755479544401169,0.08696060627698898,0.10484398901462555,0.09209300577640533,0.11460249125957489,0.1111045554280281,0.1415444016456604,0.0,0.0,0.13455228507518768,0.11674389243125916,0.0
9,2014-01-17,"[0.         0.         0.10698429 0.         0.11503025 0.10086873
 0.12503892 0.1218647  0.15462236 0.         0.         0.14718522
 0.12840554]",1.0193011884275225,1.0139625741687188,0.1749341439915371,0.0,0.10698429495096207,0.0,0.11503025144338608,0.10086873173713684,0.12503892183303833,0.1218646988272667,0.15462236106395721,0.0,0.0,0.14718522131443024,0.12840554118156433,0.0
