,Date,Weights,Profit,Base Profit,Volume,PFIN,SPXC,CVR,LECO,BIO,WAT,COHR,PKI,IIN,HUBB,MRCY,AVX,cash
0,2014-01-06,"[0.07227959 0.07893936 0.0782164  0.07590029 0.07624709 0.07688934
 0.07899476 0.07512337 0.07664873 0.07825132 0.07535455 0.08040968
 0.07674553]",0.9998144559174776,0.9998000000000002,0.9277204126119614,0.07893935590982437,0.07821640372276306,0.07590028643608093,0.07624708861112595,0.07688933610916138,0.0789947584271431,0.0751233696937561,0.07664873450994492,0.07825132459402084,0.07535454630851746,0.08040968328714371,0.07674552500247955,0.07227958738803864
1,2014-01-07,"[0.07203609 0.07879968 0.07797229 0.07676389 0.07581661 0.07668728
 0.07895032 0.07547093 0.07658214 0.0789482  0.07648932 0.07922045
 0.07626277]",1.0103564876090998,1.0111433521291744,0.0058410801798323125,0.07879967987537384,0.07797229290008545,0.07676389068365097,0.07581660896539688,0.0766872763633728,0.07895031571388245,0.075470931828022,0.07658214122056961,0.07894819974899292,0.07648932188749313,0.07922045141458511,0.07626277208328247,0.07203608751296997
2,2014-01-08,"[0.07205455 0.07877581 0.07796331 0.0769072  0.07585972 0.07664815
 0.07888193 0.0754364  0.07658896 0.07897964 0.07652122 0.0791325
 0.07625061]",1.0114691006381318,1.0123667502765203,0.011450069305882634,0.0787758082151413,0.07796331495046616,0.0769071951508522,0.07585971802473068,0.07664815336465836,0.07888192683458328,0.07543639838695526,0.0765889585018158,0.07897964119911194,0.07652121782302856,0.07913250476121902,0.07625061273574829,0.07205455005168915
3,2014-01-09,"[0.07203509 0.07879976 0.07797576 0.07673482 0.07580049 0.07672569
 0.07895727 0.07546993 0.07653465 0.07896336 0.07643937 0.07929002
 0.0762738 ]",1.0186089973592942,1.0201088015657833,0.008429333314538871,0.0787997618317604,0.07797575742006302,0.07673481851816177,0.07580049335956573,0.07672569155693054,0.07895727455615997,0.07546993345022202,0.07653465121984482,0.07896336168050766,0.07643937319517136,0.07929001748561859,0.07627379894256592,0.07203508913516998
4,2014-01-10,"[0.07200635 0.07879519 0.07798758 0.07666696 0.07580367 0.07674222
 0.07896085 0.07550965 0.07655011 0.07893863 0.07644542 0.07933222
 0.07626113]",1.022572797630699,1.0242529745913795,0.007975110268441415,0.07879519462585449,0.07798758149147034,0.07666695863008499,0.07580367475748062,0.07674222439527512,0.0789608508348465,0.07550964504480362,0.07655011117458344,0.07893862575292587,0.07644542306661606,0.07933221757411957,0.07626112550497055,0.07200635224580765
5,2014-01-13,"[0.07197776 0.07881146 0.07798166 0.07657794 0.07571582 0.0767969
 0.07900967 0.07555655 0.0764806  0.07899489 0.07640397 0.07945196
 0.07624085]",1.027655188500723,1.0299819250868083,0.01157883791889428,0.07881145924329758,0.07798165827989578,0.07657793909311295,0.07571582496166229,0.07679689675569534,0.07900967448949814,0.07555654644966125,0.07648060470819473,0.07899489253759384,0.07640396803617477,0.07945195585489273,0.07624085247516632,0.07197775691747665
6,2014-01-14,"[0.07206388 0.07885465 0.07794073 0.07673971 0.07565075 0.07681976
 0.07899784 0.07546629 0.07634594 0.07910661 0.07643904 0.07933982
 0.07623499]",1.0290019523846987,1.0310537747052162,0.011628448259503378,0.07885465025901794,0.07794073224067688,0.07673971354961395,0.07565075159072876,0.0768197625875473,0.07899784296751022,0.07546629011631012,0.07634594291448593,0.07910660654306412,0.0764390379190445,0.07933982461690903,0.07623498886823654,0.0720638781785965
7,2014-01-15,"[0.07203908 0.07884769 0.07795021 0.07669469 0.07568049 0.07679885
 0.07900238 0.07549191 0.07641163 0.07903781 0.07646118 0.07933965
 0.07624442]",1.0151537014573935,1.0156094125949748,0.013646141586121624,0.07884769141674042,0.07795020937919617,0.07669468969106674,0.07568049430847168,0.07679884880781174,0.07900238037109375,0.07549191266298294,0.07641162723302841,0.07903780788183212,0.07646118104457855,0.0793396458029747,0.07624442130327225,0.07203907519578934
8,2014-01-16,"[0.07204881 0.07885157 0.07794819 0.07665804 0.07566767 0.07683157
 0.07901005 0.07547639 0.07638057 0.07907227 0.07644507 0.07934448
 0.07626528]",1.0434386288592215,1.0453952037459266,0.014410813040552535,0.07885157316923141,0.0779481902718544,0.07665804028511047,0.07566767185926437,0.07683157175779343,0.07901004701852798,0.07547638565301895,0.07638057321310043,0.07907227426767349,0.0764450654387474,0.0793444812297821,0.07626528292894363,0.07204880565404892
9,2014-01-17,"[0.07206436 0.07883792 0.07797032 0.07664405 0.07568897 0.07684481
 0.07900666 0.07545061 0.07635063 0.07907843 0.07637176 0.07942382
 0.07626764]",1.0485039534757352,1.0504050004809076,0.02531061317157882,0.07883791625499725,0.07797031849622726,0.07664404809474945,0.07568897306919098,0.07684481143951416,0.07900666445493698,0.0754506066441536,0.0763506293296814,0.07907842844724655,0.07637175917625427,0.07942382246255875,0.07626764476299286,0.0720643624663353
