,Date,Weights,Profit,Base Profit,BZH,NVR,MTH,PHM,MXIM,KOPN,XLNX,INTC,AMS,PMD,LH,DGX,cash
15,2014-01-28,"[0.         0.12270476 0.10312135 0.         0.08628234 0.09306924
 0.10265001 0.1448594  0.15925585 0.         0.08540504 0.
 0.10265202]",0.9808364789467884,0.9958695623348105,0.12270475504237742,0.1031213463279626,0.0,0.08628234263899959,0.09306924053735706,0.10265001012373727,0.14485939662528238,0.15925584559735254,0.0,0.08540504489935553,0.0,0.1026520182075755,0.0
16,2014-01-29,"[0.         0.1227781  0.10326283 0.         0.08639353 0.09305246
 0.10250115 0.14493177 0.15901631 0.         0.08537554 0.
 0.10268829]",0.9845947474865622,0.9974808597780441,0.12277810025102646,0.10326283471608483,0.0,0.08639353301434435,0.0930524646112127,0.10250115233327967,0.14493177444479022,0.1590163131699498,0.0,0.0853755421167864,0.0,0.10268828534252555,0.0
17,2014-01-30,"[0.         0.12281453 0.10330476 0.         0.08643664 0.09304645
 0.10246366 0.14495673 0.15891321 0.         0.0853883  0.
 0.10267573]",0.9872151529280216,1.0009060910288512,0.12281452956341299,0.10330475813782125,0.0,0.08643663674866693,0.09304644824500849,0.10246366343216008,0.14495672899324852,0.15891320570976714,0.0,0.08538830341701592,0.0,0.10267572575289864,0.0
18,2014-01-31,"[0.         0.12280928 0.10331783 0.         0.08643946 0.09304568
 0.10245175 0.1449596  0.15890571 0.         0.08537233 0.
 0.10269836]",1.0034090866455307,1.0119797897508664,0.12280928441376232,0.10331783208580829,0.0,0.08643946464301075,0.09304567510721172,0.10245174768381789,0.1449595971059409,0.15890570813094942,0.0,0.08537233365225991,0.0,0.10269835717723862,0.0
19,2014-02-03,"[0.         0.12283617 0.10336772 0.         0.08647421 0.09304059
 0.10238721 0.14499403 0.15882794 0.         0.08536132 0.
 0.1027108 ]",0.9825688506646368,0.9953369249499702,0.1228361733630863,0.10336771521700035,0.0,0.08647421038223929,0.0930405880957445,0.10238721383950625,0.14499403323782678,0.15882794383913654,0.0,0.08536131862953251,0.0,0.10271080339592753,0.0
20,2014-02-04,"[0.         0.12286419 0.1034274  0.         0.08652522 0.09303311
 0.10232327 0.14502459 0.15872128 0.         0.08536116 0.
 0.10271978]",0.9954123780369568,1.0079149257901696,0.12286419294538595,0.10342739939634578,0.0,0.08652521739968015,0.09303311046212136,0.10232327216971863,0.14502459272253143,0.15872128075424713,0.0,0.0853611555926327,0.0,0.10271977855733694,0.0
21,2014-02-05,"[0.         0.12291345 0.10353424 0.         0.08662003 0.09302561
 0.10222086 0.14506867 0.15852238 0.         0.08537402 0.
 0.10272074]",0.9719187029355371,0.9852028652433854,0.12291345336234154,0.1035342400913264,0.0,0.08662003348057054,0.0930256069187297,0.10222085879992995,0.14506866999588125,0.15852237595473048,0.0,0.08537402346519896,0.0,0.10272073793129119,0.0
22,2014-02-06,"[0.         0.12294959 0.10360955 0.         0.08667653 0.09301515
 0.10213181 0.14511247 0.15840326 0.         0.08535164 0.
 0.10275   ]",0.9635421174383102,0.986651669314251,0.1229495943159135,0.10360955462106478,0.0,0.0866765310204401,0.09301515028933076,0.10213180790813343,0.1451124674462638,0.1584032574640141,0.0,0.08535164077588604,0.0,0.1027499961589534,0.0
23,2014-02-07,"[0.         0.12296248 0.1036768  0.         0.08671453 0.09300632
 0.1020545  0.14513545 0.1583431  0.         0.0852919  0.
 0.10281492]",0.9605984361844868,0.9789851185343251,0.12296247813907252,0.10367680386904508,0.0,0.08671453222449595,0.09300632142832255,0.102054501884679,0.14513545012650786,0.15834309929753337,0.0,0.08529189781488199,0.0,0.10281491521546154,0.0
24,2014-02-10,"[0.         0.12294295 0.10359565 0.         0.08665538 0.09301686
 0.10214398 0.14510901 0.15843942 0.         0.08532987 0.
 0.10276687]",0.9793069976113603,0.9956266003845543,0.12294295232755165,0.10359565246350318,0.0,0.08665537589238835,0.09301686319285528,0.10214398449077758,0.1451090122466044,0.15843942161041452,0.0,0.08532986959794737,0.0,0.10276686817795772,0.0
25,2014-02-11,"[0.         0.1229199  0.10358651 0.         0.08662434 0.09301763
 0.10213902 0.14510985 0.15850594 0.         0.08528779 0.
 0.10280903]",0.9771571368529882,1.0013836479532388,0.12291989515967225,0.10358651010781542,0.0,0.08662433770733328,0.09301762591722583,0.10213902178565964,0.14510985363709314,0.15850593690329828,0.0,0.08528779327400705,0.0,0.10280902550789504,0.0
26,2014-02-12,"[0.         0.12290343 0.10353089 0.         0.0865868  0.0930227
 0.10220707 0.14507719 0.15858816 0.         0.08529984 0.
 0.10278393]",0.9876680633721829,1.0058257019992696,0.12290342736527944,0.10353088515770094,0.0,0.08658679909902339,0.09302270008757811,0.10220707283989554,0.14507719463218263,0.15858815740248264,0.0,0.08529983749748575,0.0,0.10278392591837159,0.0
27,2014-02-13,"[0.         0.12316169 0.10394759 0.         0.08707973 0.09298817
 0.10185982 0.14522218 0.15758596 0.         0.08557713 0.
 0.10257773]",0.9962402966488264,1.0141694531837884,0.123161687172563,0.10394759484598888,0.0,0.08707972839876,0.09298816804032188,0.10185982275820923,0.14522217995313888,0.15758595597258912,0.0,0.08557712949562986,0.0,0.10257773336279923,0.0
28,2014-02-14,"[0.         0.12322338 0.10402654 0.         0.08715181 0.09298514
 0.10178541 0.14528162 0.15737664 0.         0.08561054 0.
 0.10255891]",0.9937772467658981,1.0095170838951706,0.1232233845729368,0.10402654471752498,0.0,0.08715181162186428,0.09298514200247578,0.10178541018861317,0.14528161888041252,0.15737663774119895,0.0,0.08561053952820186,0.0,0.10255891074677169,0.0
29,2014-02-18,"[0.         0.12325753 0.10403813 0.         0.08717266 0.0929837
 0.10177842 0.14530841 0.15729561 0.         0.08565218 0.
 0.10251337]",1.0159449009340378,1.027235940245258,0.12325753053708201,0.10403812705643298,0.0,0.08717266179880817,0.09298370195954545,0.10177841761923087,0.14530840536619563,0.15729560781138407,0.0,0.08565217929193669,0.0,0.10251336855938417,0.0
30,2014-02-19,"[0.         0.1215098  0.10267257 0.         0.08501847 0.093154
 0.10342722 0.14391702 0.16236499 0.         0.08314588 0.
 0.10479005]",1.0269001145764887,1.03584550256767,0.12150980425482347,0.10267257481030574,0.0,0.08501846693176768,0.09315400236467648,0.10342722159044124,0.14391701884834887,0.16236498708263525,0.0,0.08314587683478458,0.0,0.10479004728221658,0.0
31,2014-02-20,"[0.         0.12129657 0.10252154 0.         0.08485085 0.09313637
 0.10354405 0.14368902 0.16305697 0.         0.08295169 0.
 0.10495295]",1.026157473804015,1.0325540655442085,0.12129656720743169,0.10252153972520221,0.0,0.08485084660719111,0.09313637314245224,0.10354404892991602,0.14368901950613247,0.1630569659732871,0.0,0.0829516908116278,0.0,0.10495294809675923,0.0
32,2014-02-21,"[0.         0.12127598 0.10251004 0.         0.08484653 0.09313032
 0.10354631 0.14365403 0.16313917 0.         0.08294259 0.
 0.10495503]",1.0296510943926374,1.0349529568782465,0.12127597790527547,0.10251003845906202,0.0,0.08484653064511838,0.09313032341014814,0.10354630932136755,0.143654027072739,0.16313916955195337,0.0,0.08294258936348509,0.0,0.10495503427085105,0.0
33,2014-02-24,"[0.         0.12127204 0.10247321 0.         0.08482316 0.09313198
 0.10357603 0.1436473  0.1631848  0.         0.08296445 0.
 0.10492703]",1.036315509035252,1.0388902808255513,0.12127203846173405,0.10247320733958104,0.0,0.08482316370125544,0.09313198495230621,0.10357603171734861,0.14364729601172113,0.1631847962614343,0.0,0.0829644511526117,0.0,0.10492703040200758,0.0
34,2014-02-25,"[0.         0.12121902 0.10242724 0.         0.08476039 0.09313974
 0.1036186  0.14361975 0.16331749 0.         0.08292297 0.
 0.10497479]",1.0341349949114105,1.0408285745113808,0.12121902068409139,0.10242724146418986,0.0,0.08476038929280552,0.09313974192300017,0.10361860428496293,0.14361975359136137,0.16331748955098152,0.0,0.08292297235173064,0.0,0.10497478685687664,0.0
35,2014-02-26,"[0.         0.12114872 0.10236822 0.         0.08467547 0.09314824
 0.10367013 0.14358307 0.16350333 0.         0.08285601 0.
 0.10504682]",1.037036318458771,1.03961100539171,0.1211487196713663,0.10236822200026867,0.0,0.08467547034458604,0.09314823748350401,0.10367012596620892,0.14358306522494196,0.163503333388809,0.0,0.08285600781370436,0.0,0.10504681810661079,0.0
36,2014-02-27,"[0.         0.12108464 0.1023089  0.         0.08459095 0.09315706
 0.10372547 0.14355312 0.16367421 0.         0.08280552 0.
 0.10510013]",1.0389413291808667,1.0435875436416537,0.12108463525047318,0.10230890384038317,0.0,0.08459095151402399,0.093157058427221,0.1037254713371803,0.14355312213109586,0.16367421208817137,0.0,0.08280551531300012,0.0,0.10510013009845104,0.0
37,2014-02-28,"[0.         0.12099804 0.10218979 0.         0.08445619 0.09317253
 0.1038403  0.14350093 0.16394073 0.         0.08275842 0.
 0.10514307]",1.0520323401957312,1.0495256754358884,0.1209980440942798,0.1021897940424564,0.0,0.08445618605294287,0.09317252565611127,0.1038403042520165,0.14350092991622015,0.1639407250991565,0.0,0.08275841596131901,0.0,0.10514307492549747,0.0
38,2014-03-03,"[0.         0.12101383 0.10219966 0.         0.084479   0.09316973
 0.10383747 0.14349825 0.16390838 0.         0.0827819  0.
 0.10511179]",1.061356606396775,1.0585917586518816,0.1210138301064598,0.10219965506233869,0.0,0.08447899919024035,0.0931697271574524,0.10383747285560976,0.14349825117344778,0.1639083773786192,0.0,0.08278189901554969,0.0,0.10511178806028229,0.0
39,2014-03-04,"[0.         0.12101941 0.10223619 0.         0.08450258 0.09316456
 0.10380048 0.14350327 0.1638773  0.         0.08275102 0.
 0.1051452 ]",1.0456015900031377,1.0444600407154008,0.12101941298200593,0.10223618868314925,0.0,0.08450258159627824,0.09316455610134561,0.10380047509659425,0.143503265110288,0.16387730227653347,0.0,0.08275101910299962,0.0,0.10514519905080566,0.0
40,2014-03-05,"[0.         0.12103607 0.10226867 0.         0.08453636 0.09316112
 0.10377267 0.14351141 0.16381385 0.         0.08275738 0.
 0.10514247]",1.0588548915433327,1.0540521263793543,0.12103607312699359,0.10226867198430865,0.0,0.08453636173039188,0.0931611226169878,0.10377266578239779,0.14351140765730397,0.16381384756657025,0.0,0.08275737755939179,0.0,0.1051424719756545,0.0
41,2014-03-06,"[0.         0.1210359  0.10222941 0.         0.08450749 0.09316454
 0.10381286 0.14350624 0.16385347 0.         0.08277583 0.
 0.10511425]",1.0619036895653238,1.058747632224258,0.12103590071877532,0.10222941153016085,0.0,0.08450749102249545,0.0931645389881237,0.10381285984656251,0.14350624288010458,0.16385347491673494,0.0,0.08277583495504473,0.0,0.10511424514199795,0.0
42,2014-03-07,"[0.         0.12103113 0.10222761 0.         0.08450389 0.09316553
 0.10381404 0.14350541 0.16386112 0.         0.08277469 0.
 0.10511658]",1.0574122863204798,1.05388941829615,0.12103112760973392,0.10222761145391077,0.0,0.08450389442294458,0.09316553203835459,0.10381403617995984,0.14350540985484134,0.16386111828707067,0.0,0.08277468524619779,0.0,0.10511658490698651,0.0
43,2014-03-10,"[0.         0.1210368  0.10224156 0.         0.0845174  0.09316316
 0.10379824 0.14350966 0.16384064 0.         0.08277112 0.
 0.10512142]",1.0623500617229586,1.0572941351757623,0.12103679646218075,0.10224155783135178,0.0,0.08451740363493182,0.09316315552275269,0.1037982436897617,0.1435096644387753,0.16384064433280496,0.0,0.08277111762465257,0.0,0.10512141646278851,0.0
44,2014-03-11,"[0.         0.12108974 0.10231289 0.         0.08459987 0.09315314
 0.10372975 0.14353946 0.16368169 0.         0.08280173 0.
 0.10509172]",1.048471191684352,1.0517728994206217,0.12108973784979661,0.10231289010003981,0.0,0.08459987171162012,0.09315314480766547,0.1037297479263958,0.14353945635169404,0.16368169382420208,0.0,0.0828017335653142,0.0,0.10509172386327198,0.0
45,2014-03-12,"[0.         0.12116053 0.10240127 0.         0.08470368 0.093141
 0.10364817 0.14357657 0.16347674 0.         0.08283929 0.
 0.10505275]",1.0453448459645678,1.0481004904171334,0.12116052730245952,0.10240127281561673,0.0,0.08470368395624135,0.09314100321468909,0.10364816753049323,0.14357656913472788,0.1634767392769195,0.0,0.08283928764120983,0.0,0.10505274912764272,0.0
46,2014-03-13,"[0.         0.12117559 0.10244551 0.         0.08473959 0.09313551
 0.10360164 0.14359389 0.16340665 0.         0.08282537 0.
 0.10507626]",1.0345006450042604,1.036412365938093,0.12117558829273435,0.10244550774789242,0.0,0.08473958650009678,0.09313550880166582,0.10360164308941405,0.14359388591833727,0.1634066528866675,0.0,0.08282536982395747,0.0,0.10507625693923422,0.0
47,2014-03-14,"[0.         0.12120738 0.1024898  0.         0.08478933 0.09312906
 0.10356142 0.14360848 0.16331282 0.         0.08283514 0.
 0.10506658]",1.041603656019018,1.0414063841586756,0.12120738397552339,0.10248980495157099,0.0,0.08478932585751756,0.09312905516780028,0.10356141784572163,0.14360847952358363,0.16331281858284324,0.0,0.08283513705091597,0.0,0.10506657704452332,0.0
48,2014-03-17,"[0.         0.12123704 0.10255395 0.         0.08485371 0.09312211
 0.10350152 0.14362483 0.16319773 0.         0.08283692 0.
 0.1050722 ]",1.0205032406896701,1.0233258524877182,0.12123703748231208,0.10255394553677431,0.0,0.08485370970781217,0.093122107576476,0.10350151637374513,0.14362483346022556,0.16319773117373007,0.0,0.08283692115390813,0.0,0.10507219753501644,0.0
49,2014-03-18,"[0.         0.12125193 0.10256353 0.         0.08486728 0.09312134
 0.10349412 0.14363538 0.16315683 0.         0.08285404 0.
 0.10505556]",1.0279730434482912,1.0296697379098778,0.12125193303576087,0.10256353386779435,0.0,0.08486727725741847,0.09312133527589155,0.10349412405990994,0.1436353767323703,0.16315682624755018,0.0,0.08285403668240525,0.0,0.10505555684089908,0.0
50,2014-03-19,"[0.         0.12124386 0.10255683 0.         0.08485279 0.09312201
 0.10349847 0.14363427 0.16318326 0.         0.08283735 0.
 0.10507117]",1.0290218902432988,1.0305139789894557,0.12124385780389726,0.10255682985545124,0.0,0.08485278639517335,0.09312200623260493,0.10349846812276384,0.1436342689115029,0.16318326499654437,0.0,0.08283734569618331,0.0,0.10507117198587879,0.0
51,2014-03-20,"[0.         0.12120353 0.10249172 0.         0.08478188 0.09312948
 0.10355531 0.14361492 0.16331609 0.         0.08281966 0.
 0.1050874 ]",1.050224395449607,1.0525768069980979,0.12120353109405413,0.10249172002785116,0.0,0.08478188389539458,0.09312948204970181,0.1035553136440774,0.14361491510906982,0.1633160891743666,0.0,0.08281966165384368,0.0,0.10508740335164085,0.0
52,2014-03-21,"[0.         0.12119994 0.10249482 0.         0.08478775 0.09312805
 0.10355039 0.14360889 0.16332227 0.         0.08281399 0.
 0.1050939 ]",1.0423759281397253,1.0436636279250282,0.12119993912575658,0.10249482034701606,0.0,0.08478774838710111,0.09312804730170607,0.10355039014973655,0.1436088859415758,0.1633222733167268,0.0,0.08281399220926858,0.0,0.10509390322111253,0.0
53,2014-03-24,"[0.         0.12117546 0.10244321 0.         0.08473725 0.09313371
 0.1035988  0.14359069 0.16341952 0.         0.08280462 0.
 0.10509673]",1.055546380643631,1.0539749104793155,0.12117546272559059,0.10244320793138013,0.0,0.0847372510335774,0.09313371313666216,0.10359879615373659,0.1435906899045096,0.16341952341606955,0.0,0.08280462387945842,0.0,0.10509673181901555,0.0
54,2014-03-25,"[0.         0.12115885 0.1024178  0.         0.08471507 0.09313827
 0.10362527 0.14358056 0.16346108 0.         0.08281455 0.
 0.10508856]",1.0461923438217098,1.0441888980964211,0.121158845074502,0.10241779934404353,0.0,0.08471506624478055,0.09313826809984191,0.10362526593155029,0.14358056047900708,0.16346107994544046,0.0,0.08281455499262556,0.0,0.10508855988820863,0.0
55,2014-03-26,"[0.         0.12116152 0.10243344 0.         0.08472482 0.09313603
 0.10361182 0.1435826  0.16344741 0.         0.08280314 0.
 0.10509922]",1.04255013773498,1.0411655206899864,0.12116152050112705,0.10243344035680049,0.0,0.08472481993455938,0.0931360319238246,0.10361181957809361,0.14358259581038915,0.16344741074765393,0.0,0.08280314344893998,0.0,0.10509921769861197,0.0
56,2014-03-27,"[0.         0.12115508 0.10242182 0.         0.08471053 0.09313749
 0.10362028 0.14358163 0.16347146 0.         0.08279884 0.
 0.10510287]",1.0497345038811075,1.0477661299236578,0.12115507842717177,0.10242181594320204,0.0,0.08471052718314147,0.09313749424341897,0.1036202773894276,0.1435816304869688,0.16347146340163962,0.0,0.08279883916079976,0.0,0.10510287376423008,0.0
57,2014-03-28,"[0.         0.12118539 0.10249035 0.         0.08478171 0.09312546
 0.10354171 0.14360621 0.16335625 0.         0.08279682 0.
 0.10511611]",1.0340020051797116,1.031985310219455,0.12118538723717401,0.10249034777092914,0.0,0.08478170908307885,0.09312545976518283,0.10354171152483747,0.14360620674314925,0.16335624795144707,0.0,0.08279681678881731,0.0,0.10511611313538398,0.0
58,2014-03-31,"[0.         0.12120438 0.10252299 0.         0.08481445 0.09312183
 0.10351152 0.14361956 0.16328822 0.         0.08280368 0.
 0.10511337]",1.0323685889124414,1.0328069367638124,0.12120438209827407,0.10252299445769662,0.0,0.08481444510824375,0.09312183293949662,0.10351151615148341,0.14361956303130702,0.16328821654992645,0.0,0.08280367533076806,0.0,0.10511337433280396,0.0
59,2014-04-01,"[0.         0.12289828 0.10438315 0.         0.08714071 0.09273306
 0.10142088 0.14420086 0.1597373  0.         0.08302862 0.
 0.10445714]",1.0344580257343283,1.039215175438202,0.12289828179057255,0.10438315200402047,0.0,0.08714071202405202,0.09273305532815027,0.10142087625225739,0.14420086249475594,0.15973730209224013,0.0,0.08302862150799693,0.0,0.10445713650595433,0.0
60,2014-04-02,"[0.         0.12209809 0.10342572 0.         0.08573491 0.0929744
 0.1024896  0.14387626 0.16191364 0.         0.08255028 0.
 0.1049371 ]",1.042745281565836,1.0427881361734945,0.12209808827472753,0.1034257204616533,0.0,0.0857349062156124,0.09297440267554745,0.10248960337123776,0.1438762641134243,0.1619136389422075,0.0,0.08255028081872551,0.0,0.10493709512686426,0.0
61,2014-04-03,"[0.         0.12191629 0.10320752 0.         0.08549789 0.09299722
 0.102687   0.14378032 0.16242864 0.         0.08249842 0.
 0.10498671]",1.0533490404976606,1.0489025148123794,0.12191628934071223,0.10320752062314124,0.0,0.0854978881368879,0.09299722327868536,0.10268700298331039,0.14378031674387806,0.16242863863684448,0.0,0.08249841519757499,0.0,0.10498670505896548,0.0
62,2014-04-04,"[0.         0.12186767 0.10313736 0.         0.0854238  0.0930013
 0.10275054 0.14374079 0.16260747 0.         0.08247087 0.
 0.1050002 ]",1.0574071144399153,1.0527888774446426,0.12186766763188807,0.1031373572628434,0.0,0.08542380093229676,0.09300129836687329,0.10275053848449224,0.14374078936928464,0.16260747250777136,0.0,0.0824708725903553,0.0,0.10500020285419488,0.0
63,2014-04-07,"[0.         0.12184944 0.10308737 0.         0.08537746 0.09300395
 0.10278476 0.14372942 0.16270729 0.         0.08246472 0.
 0.10499558]",1.0631696815130238,1.0560693766477935,0.12184943903227716,0.10308737153697872,0.0,0.0853774636524564,0.09300395258161688,0.10278475520743631,0.14372941976941014,0.16270729263214034,0.0,0.08246472441451594,0.0,0.1049955811731682,0.0
64,2014-04-08,"[0.         0.12190021 0.10325152 0.         0.08551601 0.09298934
 0.10260633 0.14376527 0.16250084 0.         0.08242264 0.
 0.10504784]",1.042905778959611,1.0402642519878549,0.12190020756729818,0.10325151974621877,0.0,0.08551600780304339,0.09298934043987127,0.10260632980183794,0.14376527124669186,0.1625008422873968,0.0,0.08242263825154664,0.0,0.10504784285609517,0.0
65,2014-04-09,"[0.         0.12198696 0.10335926 0.         0.08565587 0.09297476
 0.102481   0.14383075 0.16222637 0.         0.08249441 0.
 0.10499063]",1.0236941898273426,1.0247591961226985,0.12198695809972937,0.10335925711365583,0.0,0.0856558673900251,0.09297475977639869,0.10248099741226244,0.14383074556955197,0.1622263740348661,0.0,0.08249441334015066,0.0,0.1049906272633598,0.0
66,2014-04-10,"[0.         0.12192006 0.10319156 0.         0.08550284 0.09299231
 0.10266421 0.14378613 0.16246323 0.         0.08251696 0.
 0.10496269]",1.0379770812523346,1.0343942245405204,0.12192006040658511,0.1031915633948154,0.0,0.08550284276554139,0.09299230745262199,0.10266420625117179,0.1437861334628804,0.16246323158679157,0.0,0.08251696069698006,0.0,0.10496269398261222,0.0
67,2014-04-11,"[0.         0.12181198 0.10299902 0.         0.08531162 0.09301448
 0.1028915  0.1437125  0.16278422 0.         0.08252118 0.
 0.1049535 ]",1.0478116828259345,1.0379715277462687,0.1218119788233355,0.10299902286174188,0.0,0.08531162308338323,0.09301447625902608,0.10289150094745901,0.14371249784709728,0.16278422086744107,0.0,0.08252117730542392,0.0,0.10495350200509199,0.0
68,2014-04-14,"[0.         0.1219253  0.10324307 0.         0.0855421  0.09298711
 0.10263325 0.14377398 0.16242471 0.         0.08249429 0.
 0.10497618]",1.0190495193782807,1.0174342831941126,0.12192530130575706,0.1032430721105265,0.0,0.085542102423803,0.0929871052785136,0.10263325477194173,0.1437739767481086,0.1624247145303399,0.0,0.08249428958563726,0.0,0.10497618324537256,0.0
69,2014-04-15,"[0.         0.12202795 0.10346523 0.         0.08576153 0.09296835
 0.10240058 0.14385454 0.16202099 0.         0.08252248 0.
 0.10497836]",1.0140139099001997,1.0151154412468497,0.12202794574724139,0.1034652258330412,0.0,0.08576153087168636,0.09296834724323445,0.10240058163685332,0.1438545354386191,0.16202099446636847,0.0,0.0825224782013822,0.0,0.10497836056157352,0.0
70,2014-04-16,"[0.         0.12204804 0.10345384 0.         0.0857616  0.09296849
 0.10239613 0.14387463 0.16199778 0.         0.08254289 0.
 0.10495659]",1.0116444594547662,1.0124898466630832,0.12204804216861319,0.1034538378189424,0.0,0.08576160312977019,0.09296849182814859,0.10239612807784147,0.14387463287585958,0.16199777901327994,0.0,0.08254289134883804,0.0,0.1049565937387066,0.0
