,Date,Weights,Profit,Base Profit,Volume,ABT,PFE,BMY,JNJ,MMM,TFX,ATRI,CRY,IEX,ITT,FLS,GGG,cash
0,2014-01-06,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9999999999914283,0.99999999999,0.857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
1,2014-01-07,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0075068191565986,1.0074049080504375,1.6653345369234601e-16,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
2,2014-01-08,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0035893900647723,1.0031121017333189,0.0055785484618045954,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
3,2014-01-09,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0019802512608718,1.0045149776745421,0.007719952236873276,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
4,2014-01-10,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0043508306596625,1.0084070760931976,0.004757112763829236,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
5,2014-01-13,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0143337843189755,1.0160688772300295,0.009245816582038257,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
6,2014-01-14,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.015640335272162,1.0163166285708414,0.010630383386533482,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
7,2014-01-15,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0075761748300642,1.0092483458146007,0.0043238668354494015,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
8,2014-01-16,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0116831098671866,1.0176269879184847,0.00624772528844457,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
9,2014-01-17,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0092929958382513,1.0160171007098426,0.0060645531468424075,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
10,2014-01-21,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0130984088329207,1.0185857503621096,0.006500371723731688,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
11,2014-01-22,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0159436412292226,1.021472356444421,0.00870531000407852,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
12,2014-01-23,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0057483722622833,1.01334335312155,0.0161534378824031,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
13,2014-01-24,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",1.0007765778244555,1.0067395231365446,0.012111855494202106,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
14,2014-01-27,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9963516850758145,0.9974427705036732,0.006135573098888818,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
15,2014-01-28,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9685886861042177,0.9672611069623169,0.016262434228190698,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
16,2014-01-29,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9575218209607299,0.9595437859502278,0.0171472701608893,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
17,2014-01-30,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9568135219408751,0.9557659313129824,0.004916571632636296,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
18,2014-01-31,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9560785954882091,0.9607432934674233,0.007328450741024737,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
19,2014-02-03,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9490461382702424,0.9547204457399868,0.010106039967942728,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
20,2014-02-04,"[0.14285714 0.14285714 0.         0.14285714 0.         0.
 0.         0.14285714 0.14285714 0.         0.14285714 0.14285714
 0.        ]",0.9515971820000945,0.9558783360425217,0.004467148242536467,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
