,Date,Weights,Profit,Base Profit,PCAR,F,SPAR,OSK,TTNP,NBIX,TECH,BCRX,COHR,BIO,WAT,PKI,cash
10,2014-01-21,"[0.         0.14072429 0.         0.         0.         0.0853406
 0.10722023 0.12535891 0.14622545 0.13926312 0.10852977 0.14733763
 0.        ]",1.170097303227258,1.1242062438116291,0.1407242906407235,0.0,0.0,0.0,0.08534059607845682,0.10722022665093385,0.1253589134997251,0.1462254456670391,0.13926312253848463,0.10852977328707429,0.1473376316375627,0.0,0.0
11,2014-01-22,"[0.         0.14079703 0.         0.         0.         0.08534582
 0.10722939 0.12541481 0.14615834 0.139333   0.10847092 0.14725071
 0.        ]",1.1863511989677147,1.1345074916075024,0.14079702587000742,0.0,0.0,0.0,0.08534581632210252,0.1072293850453297,0.12541481329111037,0.14615833824254848,0.1393329972882976,0.10847091808421128,0.14725070585639263,0.0,0.0
12,2014-01-23,"[0.         0.14067486 0.         0.         0.         0.08530404
 0.10717532 0.12525589 0.14618868 0.13929488 0.10863669 0.14746964
 0.        ]",1.194054655446757,1.1356855461923885,0.1406748569182233,0.0,0.0,0.0,0.08530404035570044,0.10717531825385786,0.12525588975384222,0.14618868425200143,0.13929487618317374,0.10863669029072098,0.14746964399247992,0.0,0.0
13,2014-01-24,"[0.         0.14066314 0.         0.         0.         0.08525413
 0.10714583 0.12514663 0.14609058 0.13931681 0.10878427 0.14759861
 0.        ]",1.2013937273359876,1.1400954890452972,0.14066313568188796,0.0,0.0,0.0,0.08525413166435677,0.10714583209588666,0.12514662569919957,0.14609058386345775,0.13931680619803613,0.10878427329823252,0.14759861149894257,0.0,0.0
14,2014-01-27,"[0.         0.14074448 0.         0.         0.         0.08526878
 0.10717877 0.12525311 0.14607537 0.13939448 0.1086253  0.14745972
 0.        ]",1.200025991162509,1.1355804512219763,0.14074447870221066,0.0,0.0,0.0,0.08526878420860332,0.1071787693348814,0.12525310553667518,0.14607537202473428,0.13939447571448207,0.10862529921948749,0.14745971525892546,0.0,0.0
15,2014-01-28,"[0.         0.1412189  0.         0.         0.         0.08527202
 0.10722447 0.12552814 0.14556313 0.13985626 0.10837171 0.14696536
 0.        ]",1.1665181142468903,1.1081035563335733,0.14121889946411165,0.0,0.0,0.0,0.08527201705539995,0.1072244707377332,0.12552814494730302,0.14556313464379958,0.13985626273394544,0.10837170893881148,0.14696536147889544,0.0,0.0
16,2014-01-29,"[0.         0.14176668 0.         0.         0.         0.08548697
 0.10737412 0.12624641 0.14546423 0.14030882 0.10745606 0.1458967
 0.        ]",1.141864307290159,1.092274970549509,0.14176667806350923,0.0,0.0,0.0,0.08548697349844926,0.10737412040057308,0.12624641034762113,0.1454642281071318,0.14030882442173942,0.10745606496999999,0.14589670019097606,0.0,0.0
17,2014-01-30,"[0.         0.14163882 0.         0.         0.         0.08563223
 0.1074541  0.12654987 0.14603614 0.14021642 0.10688168 0.14559074
 0.        ]",1.1421492633494872,1.0897004869474172,0.14163881585821275,0.0,0.0,0.0,0.08563222522255103,0.10745410193571528,0.12654986699481688,0.14603614322492872,0.1402164179078751,0.10688168388863377,0.14559074496726643,0.0,0.0
18,2014-01-31,"[0.         0.14170405 0.         0.         0.         0.08563026
 0.10746756 0.12661642 0.14601957 0.1402848  0.10679713 0.14548022
 0.        ]",1.1341981744602105,1.0845855360439889,0.14170405066478797,0.0,0.0,0.0,0.08563025594162324,0.10746755834442658,0.12661641836302728,0.1460195678318755,0.14028480081390024,0.10679713102238306,0.14548021701797625,0.0,0.0
19,2014-02-03,"[0.         0.14149657 0.         0.         0.         0.08561775
 0.10747266 0.12651563 0.1462577  0.14006606 0.10687609 0.14569755
 0.        ]",1.1277098310557847,1.080575585209539,0.14149657103393923,0.0,0.0,0.0,0.08561774556184451,0.10747266375984207,0.12651562623910007,0.14625770230178436,0.14006605600259636,0.10687608851873953,0.14569754658215386,0.0,0.0
20,2014-02-04,"[0.         0.14157991 0.         0.         0.         0.0856486
 0.1075211  0.12668729 0.14630136 0.14015696 0.10661118 0.1454936
 0.        ]",1.13070407090289,1.0798555858621883,0.14157990571130502,0.0,0.0,0.0,0.08564859549410792,0.10752110080811997,0.1266872908443192,0.14630136002858218,0.14015696042045553,0.10661118424178807,0.1454936024513222,0.0,0.0
21,2014-02-05,"[0.         0.14195302 0.         0.         0.         0.08561645
 0.10753155 0.12680282 0.14581253 0.14049483 0.10659723 0.14519156
 0.        ]",1.094383113826307,1.0509042056326205,0.14195302333433404,0.0,0.0,0.0,0.08561645486822864,0.1075315526333493,0.12680281721474604,0.1458125335238335,0.14049482933971433,0.10659722930268098,0.14519155978311304,0.0,0.0
22,2014-02-06,"[0.         0.14182204 0.         0.         0.         0.0856548
 0.1075687  0.12684192 0.14610046 0.14032104 0.10648316 0.14520787
 0.        ]",1.0939551191159809,1.0541035823007543,0.14182203911890406,0.0,0.0,0.0,0.08565479909083028,0.10756870462385505,0.1268419236913423,0.14610045822141884,0.14032104486353048,0.10648315920117488,0.14520787118894404,0.0,0.0
23,2014-02-07,"[0.         0.14174077 0.         0.         0.         0.085721
 0.10762572 0.12696358 0.1464164  0.14018703 0.10625301 0.14509248
 0.        ]",1.0927246351351239,1.0486139857848529,0.14174077107685173,0.0,0.0,0.0,0.08572100006523736,0.10762571740608658,0.1269635835076514,0.14641640039838774,0.1401870320191842,0.10625301420508934,0.14509248132151145,0.0,0.0
24,2014-02-10,"[0.         0.14163977 0.         0.         0.         0.08580585
 0.10767778 0.12711973 0.14677692 0.14006517 0.10595875 0.14495604
 0.        ]",1.0952777071657673,1.052863321348049,0.1416397709071038,0.0,0.0,0.0,0.08580584695651301,0.10767777656759113,0.12711972654121936,0.146776922574766,0.14006517302269952,0.10595874663104832,0.144956036799059,0.0,0.0
25,2014-02-11,"[0.         0.1413373  0.         0.         0.         0.08578484
 0.10765639 0.12694012 0.14710281 0.13976962 0.106122   0.14528693
 0.        ]",1.1182617636685652,1.069703960265183,0.14133730298663796,0.0,0.0,0.0,0.08578483508638556,0.10765639236030156,0.12694011783350723,0.14710280521896632,0.139769616931021,0.10612200134746937,0.145286928235711,0.0,0.0
26,2014-02-12,"[0.         0.14120635 0.         0.         0.         0.08574976
 0.1076423  0.12681306 0.14719554 0.1396495  0.10625793 0.14548556
 0.        ]",1.1233132658831824,1.0637351079053279,0.1412063463069646,0.0,0.0,0.0,0.0857497625153551,0.10764230255418128,0.12681306160545205,0.1471955365590434,0.13964950135939933,0.10625792755826811,0.145485561541336,0.0,0.0
27,2014-02-13,"[0.         0.14091967 0.         0.         0.         0.08580586
 0.10769274 0.12681469 0.1477335  0.13933062 0.10611111 0.1455918
 0.        ]",1.127095904169877,1.0681049249547248,0.14091966764351835,0.0,0.0,0.0,0.08580586483188372,0.10769274264171988,0.1268146907255773,0.14773350119523648,0.13933062463619453,0.10611110940616218,0.14559179891970755,0.0,0.0
28,2014-02-14,"[0.         0.14022943 0.         0.         0.         0.08575421
 0.10778918 0.12669275 0.14884119 0.13858844 0.105889   0.1462158
 0.        ]",1.1192512297405568,1.0634693229583791,0.14022943404531246,0.0,0.0,0.0,0.08575420735800794,0.10778917729005803,0.1266927452679574,0.14884119032839155,0.13858844454131652,0.10588899794867133,0.1462158032202847,0.0,0.0
29,2014-02-18,"[0.         0.14011241 0.         0.         0.         0.08570805
 0.10776059 0.12656504 0.14886068 0.1384592  0.106072   0.14646204
 0.        ]",1.1385575073960856,1.0806330993008553,0.14011241019953555,0.0,0.0,0.0,0.08570804545672453,0.10776059027555376,0.12656503550004633,0.1488606774294698,0.13845920106302648,0.10607199664071572,0.14646204343492772,0.0,0.0
30,2014-02-19,"[0.         0.13951594 0.         0.         0.         0.08597527
 0.10823033 0.12732392 0.15063378 0.13785451 0.10449848 0.14596778
 0.        ]",1.1485085169380387,1.0864697431210095,0.13951593537509838,0.0,0.0,0.0,0.0859752696722616,0.10823032674603107,0.1273239186981055,0.15063378008376985,0.1378545128810032,0.10449847542678066,0.14596778111694972,0.0,0.0
31,2014-02-20,"[0.         0.13910824 0.         0.         0.         0.08600957
 0.10837164 0.12745362 0.15145439 0.13736799 0.10415278 0.14608178
 0.        ]",1.1571791688454875,1.0922016482238077,0.13910823992288396,0.0,0.0,0.0,0.08600957021055361,0.10837163625451021,0.12745361970978678,0.15145439073445066,0.13736798600604697,0.10415277906275154,0.14608177809901637,0.0,0.0
32,2014-02-21,"[0.         0.1394884  0.         0.         0.         0.08599753
 0.10836745 0.12767311 0.1510119  0.13781538 0.10395289 0.14569334
 0.        ]",1.1699875030536315,1.092992551018162,0.13948840120976563,0.0,0.0,0.0,0.08599752725759238,0.10836744914511946,0.12767311383045363,0.15101189809668805,0.13781537569566096,0.10395289178195646,0.1456933429827635,0.0,0.0
33,2014-02-24,"[0.         0.13912685 0.         0.         0.         0.08595694
 0.10833791 0.12742031 0.15133709 0.137467   0.10421205 0.14614187
 0.        ]",1.2048905480463656,1.1201019389679254,0.13912684617397225,0.0,0.0,0.0,0.08595693764153524,0.10833790600783867,0.12742031451421995,0.15133708541466298,0.1374669970676876,0.10421204768833854,0.1461418654917449,0.0,0.0
34,2014-02-25,"[0.         0.13890318 0.         0.         0.         0.08592924
 0.10832397 0.12728952 0.1515489  0.13726676 0.1043147  0.14642371
 0.        ]",1.2002772940644693,1.1185987571869742,0.1389031812794737,0.0,0.0,0.0,0.0859292440493886,0.1083239745036635,0.12728952490379863,0.15154889989268264,0.13726676479750094,0.10431470320491926,0.1464237073685728,0.0,0.0
35,2014-02-26,"[0.         0.13871459 0.         0.         0.         0.08599502
 0.10836219 0.12730921 0.1519311  0.13701006 0.10421226 0.14646558
 0.        ]",1.202937302737872,1.1211072433045317,0.1387145895507928,0.0,0.0,0.0,0.08599501804491547,0.10836218818480023,0.1273092143361917,0.15193109722797535,0.1370100567340888,0.1042122588193528,0.14646557710188285,0.0,0.0
36,2014-02-27,"[0.         0.13845229 0.         0.         0.         0.08592941
 0.10832348 0.12708639 0.15210918 0.13679949 0.10443923 0.14686053
 0.        ]",1.2112961876262953,1.125435301320942,0.13845229324243574,0.0,0.0,0.0,0.08592941421021656,0.10832347719792106,0.12708638570830463,0.15210917580226144,0.13679949216252366,0.10443922748102615,0.14686053419531078,0.0,0.0
37,2014-02-28,"[0.         0.13854174 0.         0.         0.         0.08597347
 0.10834828 0.12720111 0.15210183 0.13685153 0.1042986  0.14668345
 0.        ]",1.2012727689125249,1.121976830143419,0.13854173563193845,0.0,0.0,0.0,0.08597346805579749,0.10834827646963353,0.12720110693854517,0.15210183322060233,0.13685153007635417,0.10429860066982996,0.14668344893729884,0.0,0.0
38,2014-03-03,"[0.         0.13860363 0.         0.         0.         0.08596696
 0.10833268 0.12721229 0.15201807 0.13693361 0.10429194 0.14664082
 0.        ]",1.1982731765247492,1.120562719166399,0.1386036278927778,0.0,0.0,0.0,0.08596695594416957,0.10833268049442929,0.12721228678707824,0.15201807409791857,0.13693361276378668,0.10429193954944023,0.14664082247039964,0.0,0.0
39,2014-03-04,"[0.         0.1386455  0.         0.         0.         0.08598943
 0.10834211 0.12727709 0.15202434 0.13697124 0.10419908 0.14655119
 0.        ]",1.1855477596316608,1.1087828553613241,0.13864550321564167,0.0,0.0,0.0,0.08598943354241778,0.10834211463059776,0.1272770892101679,0.15202433890045017,0.13697124218821596,0.10419908401553153,0.14655119429697708,0.0,0.0
40,2014-03-05,"[0.         0.13873966 0.         0.         0.         0.08593572
 0.10830821 0.12722772 0.1518105  0.13711927 0.10428589 0.14657304
 0.        ]",1.20220802433668,1.1186465611727388,0.1387396566133769,0.0,0.0,0.0,0.08593572111778193,0.10830820526582727,0.12722772029055113,0.15181049646554903,0.13711927409231386,0.10428589077918132,0.14657303537541855,0.0,0.0
41,2014-03-06,"[0.         0.13851786 0.         0.         0.         0.08592369
 0.10827454 0.12707629 0.15199504 0.13692683 0.10443854 0.1468472
 0.        ]",1.2254696522577009,1.1362969263283254,0.13851786405512728,0.0,0.0,0.0,0.08592368768548063,0.10827454443099946,0.12707628861288964,0.151995044251243,0.13692683021810542,0.10443853693021814,0.14684720381593647,0.0,0.0
42,2014-03-07,"[0.         0.13841552 0.         0.         0.         0.08590689
 0.10826771 0.12697102 0.15207977 0.13680713 0.10455813 0.14699384
 0.        ]",1.228954028582031,1.1405904186876799,0.13841551844414965,0.0,0.0,0.0,0.08590688990367627,0.10826771469600514,0.12697101735253785,0.15207977184302296,0.13680712726510413,0.10455812518708564,0.14699383530841847,0.0,0.0
43,2014-03-10,"[0.         0.13853261 0.         0.         0.         0.08595626
 0.10830818 0.12711673 0.15206378 0.13687995 0.10437413 0.14676837
 0.        ]",1.223616310957322,1.138786906077789,0.13853261399443537,0.0,0.0,0.0,0.08595626033898265,0.10830817794656644,0.12711672523362516,0.15206377908705254,0.13687994723925181,0.10437413019860435,0.14676836596148174,0.0,0.0
44,2014-03-11,"[0.         0.13879329 0.         0.         0.         0.0860041
 0.10833163 0.12734562 0.15184466 0.13713978 0.10413711 0.14640381
 0.        ]",1.220959909179433,1.1357766356752523,0.1387932946993507,0.0,0.0,0.0,0.08600409540379259,0.10833162628662327,0.12734562403138763,0.15184466463371912,0.13713977559042106,0.10413711155600298,0.14640380779870255,0.0,0.0
45,2014-03-12,"[0.         0.13877264 0.         0.         0.         0.08601087
 0.10834082 0.12734228 0.15188015 0.13709995 0.10415197 0.14640132
 0.        ]",1.2152169691175518,1.131486825632698,0.13877264031338263,0.0,0.0,0.0,0.08601087216611435,0.10834081528367374,0.1273422760876113,0.1518801518653264,0.13709994726170727,0.10415197305253,0.14640132396965444,0.0,0.0
46,2014-03-13,"[0.         0.13898468 0.         0.         0.         0.0860624
 0.10838418 0.12755619 0.15175456 0.13727666 0.10392252 0.14605881
 0.        ]",1.192909027031919,1.1139468674872364,0.13898467505301268,0.0,0.0,0.0,0.08606239783569611,0.10838418374989764,0.12755618914923933,0.15175455809499316,0.13727666287411597,0.10392252419216179,0.14605880905088328,0.0,0.0
47,2014-03-14,"[0.         0.1387789  0.         0.         0.         0.08605029
 0.10838289 0.12743774 0.1519885  0.13705235 0.10403248 0.14627685
 0.        ]",1.2035387110019757,1.121848963710213,0.13877890384455893,0.0,0.0,0.0,0.08605029126791411,0.10838288619180139,0.12743773643787368,0.15198850371758463,0.13705234652598675,0.10403248425690331,0.14627684775737732,0.0,0.0
48,2014-03-17,"[0.         0.13908482 0.         0.         0.         0.08604402
 0.10838779 0.1275909  0.1516398  0.13737734 0.10390257 0.14597277
 0.        ]",1.1748835844529566,1.0983031695944292,0.13908481547126583,0.0,0.0,0.0,0.08604402194514858,0.10838778612127986,0.1275909039014574,0.15163979547592019,0.13737733564296248,0.10390256876823856,0.14597277267372719,0.0,0.0
49,2014-03-18,"[0.         0.13907069 0.         0.         0.         0.08601079
 0.10833694 0.12746786 0.15152768 0.13740974 0.10408185 0.14609444
 0.        ]",1.1871579322381367,1.1065979867202067,0.139070692360346,0.0,0.0,0.0,0.08601078603867225,0.10833693626010824,0.1274678585337421,0.15152768443685088,0.1374097436994961,0.10408185387483991,0.14609444479594447,0.0,0.0
50,2014-03-19,"[0.         0.1389372  0.         0.         0.         0.08604819
 0.10834881 0.12744975 0.15174374 0.13724604 0.10406503 0.14616124
 0.        ]",1.1821566979879443,1.1047415131279037,0.13893720149829095,0.0,0.0,0.0,0.08604819318241128,0.108348805694611,0.12744974527087347,0.15174373539260236,0.1372460430976124,0.10406503088855636,0.14616124497504213,0.0,0.0
51,2014-03-20,"[0.         0.13865724 0.         0.         0.         0.08601858
 0.10832247 0.12725653 0.15200137 0.13698079 0.10425401 0.146509
 0.        ]",1.2025630124098412,1.1201848602099167,0.13865723618086223,0.0,0.0,0.0,0.08601858118411634,0.10832247096055193,0.12725653333606382,0.15200136689392288,0.13698079452330486,0.10425401325534281,0.14650900366583502,0.0,0.0
52,2014-03-21,"[0.         0.13872331 0.         0.         0.         0.08600172
 0.10831582 0.12726795 0.15189294 0.13706632 0.10424926 0.14648267
 0.        ]",1.194091261008963,1.1136147664519198,0.13872331145429828,0.0,0.0,0.0,0.08600172125804076,0.10831582269816067,0.1272679458778758,0.15189294334538578,0.13706632155432882,0.10424926083386943,0.14648267297804032,0.0,0.0
53,2014-03-24,"[0.         0.13875381 0.         0.         0.         0.08600505
 0.10831334 0.12728045 0.1518725  0.13709513 0.10423047 0.14644926
 0.        ]",1.1988418421545792,1.1173237617129235,0.13875380504135726,0.0,0.0,0.0,0.0860050472476027,0.10831334289488495,0.1272804508966002,0.15187250085539641,0.13709512994837958,0.10423046721757884,0.14644925589819996,0.0,0.0
54,2014-03-25,"[0.         0.13897662 0.         0.         0.         0.08602568
 0.10831601 0.12743879 0.15166243 0.13733951 0.10405667 0.1461843
 0.        ]",1.1790507419864902,1.1039735624576839,0.13897661741207074,0.0,0.0,0.0,0.08602567991002545,0.10831601393671578,0.12743878583480012,0.15166243236692406,0.1373395052043972,0.10405666529955655,0.14618430003551014,0.0,0.0
55,2014-03-26,"[0.         0.13923614 0.         0.         0.         0.08603699
 0.10832849 0.12759891 0.15139275 0.13760458 0.10390813 0.14589402
 0.        ]",1.1665074288356307,1.0929130360944608,0.139236136764531,0.0,0.0,0.0,0.08603698619827309,0.10832849130626238,0.12759891109696456,0.15139274758546317,0.1376045772495385,0.10390812680470393,0.1458940229942635,0.0,0.0
56,2014-03-27,"[0.         0.13918878 0.         0.         0.         0.08606338
 0.10835119 0.12763123 0.1515133  0.13752938 0.10385142 0.14587132
 0.        ]",1.1617145744779522,1.0898858584661806,0.13918877864103477,0.0,0.0,0.0,0.08606338409996114,0.10835118606893172,0.127631231443311,0.15151329868448798,0.1375293848747069,0.10385142028778384,0.14587131589978253,0.0,0.0
57,2014-03-28,"[0.         0.13941183 0.         0.         0.         0.08603101
 0.10833594 0.12769204 0.15118827 0.13779094 0.10383566 0.14571431
 0.        ]",1.1410390014437535,1.0730323639069843,0.1394118289381942,0.0,0.0,0.0,0.08603100808137357,0.10833594116053227,0.12769203514232258,0.15118827411338423,0.13779094166299993,0.10383565959047682,0.1457143113107165,0.0,0.0
58,2014-03-31,"[0.         0.13944732 0.         0.         0.         0.08602616
 0.10833535 0.12770095 0.15111129 0.13783356 0.10385142 0.14569395
 0.        ]",1.1458506315136678,1.0783201549407522,0.13944732178313354,0.0,0.0,0.0,0.08602616072923727,0.10833534925883286,0.12770095346011154,0.15111128661230086,0.13783355553303459,0.10385142242879165,0.1456939501945576,0.0,0.0
59,2014-04-01,"[0.         0.14101752 0.         0.         0.         0.0860503
 0.10838939 0.12854319 0.14912862 0.13945846 0.10334549 0.14406702
 0.        ]",1.1386084839826858,1.0754522168267904,0.1410175240473869,0.0,0.0,0.0,0.08605030094958728,0.10838938713527337,0.12854319100456837,0.14912862219987535,0.13945846255332636,0.10334549321425648,0.144067018895726,0.0,0.0
60,2014-04-02,"[0.         0.13316427 0.         0.         0.         0.09085132
 0.11810206 0.13982316 0.16491874 0.12136553 0.08797239 0.14380252
 0.        ]",1.1569767303862741,1.0892133571440916,0.13316427206217685,0.0,0.0,0.0,0.09085131817474208,0.11810206039061237,0.13982316320293842,0.16491873973246424,0.12136552809525045,0.08797239343329065,0.1438025249085249,0.0,0.0
61,2014-04-03,"[0.         0.13194166 0.         0.         0.         0.09116231
 0.11902302 0.14122698 0.16751119 0.11912069 0.08646634 0.1435478
 0.        ]",1.172290221047545,1.1025793136720508,0.13194166178951683,0.0,0.0,0.0,0.09116231067718539,0.11902302236632867,0.14122698098264844,0.1675111907345531,0.11912069027857884,0.0864663416125879,0.14354780155860078,0.0,0.0
62,2014-04-04,"[0.         0.13238841 0.         0.         0.         0.09149992
 0.11894955 0.14156821 0.16594513 0.11966298 0.08692845 0.14305736
 0.        ]",1.161771058294874,1.0976195037023084,0.13238840682980546,0.0,0.0,0.0,0.09149992042146565,0.11894954908525908,0.14156820885123006,0.1659451345241879,0.1196629759661498,0.08692844707991264,0.14305735724198923,0.0,0.0
63,2014-04-07,"[0.         0.13237708 0.         0.         0.         0.09162698
 0.11898149 0.14167687 0.16581411 0.11960054 0.08696343 0.1429595
 0.        ]",1.15697153939411,1.0951133832355233,0.13237708118131294,0.0,0.0,0.0,0.09162697722197766,0.11898149255348626,0.1416768693061998,0.16581411404762747,0.1196005373418575,0.08696343269548654,0.14295949565205188,0.0,0.0
64,2014-04-08,"[0.         0.13224791 0.         0.         0.         0.09187616
 0.119127   0.14180749 0.16593156 0.11921956 0.08702158 0.14276875
 0.        ]",1.1055214996045555,1.0595323949515503,0.13224790779585302,0.0,0.0,0.0,0.09187615696213627,0.11912699810386335,0.1418074902050739,0.16593155603004037,0.1192195563216033,0.08702158317525299,0.14276875140617695,0.0,0.0
65,2014-04-09,"[0.         0.13217744 0.         0.         0.         0.09195086
 0.11912284 0.1418465  0.16604439 0.11914436 0.08700116 0.14271243
 0.        ]",1.1000544084155757,1.052198456128819,0.1321774447175577,0.0,0.0,0.0,0.09195086141649066,0.1191228364763586,0.14184650472407948,0.16604439374267904,0.11914436197402017,0.08700116381469218,0.14271243313412213,0.0,0.0
66,2014-04-10,"[0.         0.13189724 0.         0.         0.         0.09213197
 0.11915628 0.14191014 0.16666283 0.11874977 0.08690206 0.14258971
 0.        ]",1.1153157915462348,1.0633493226411745,0.13189724014453025,0.0,0.0,0.0,0.0921319685227808,0.11915628259297914,0.1419101386016404,0.16666283241977803,0.11874977005119994,0.08690205917089495,0.14258970849619643,0.0,0.0
67,2014-04-11,"[0.         0.13160064 0.         0.         0.         0.09234425
 0.11916785 0.14195983 0.16724613 0.11835832 0.08684274 0.14248023
 0.        ]",1.1285957867747392,1.0736979800770952,0.13160063897459004,0.0,0.0,0.0,0.09234424544427264,0.11916785479095975,0.14195983046841876,0.167246133385995,0.11835831815360685,0.0868427449640732,0.14248023381808364,0.0,0.0
68,2014-04-14,"[0.         0.1315637  0.         0.         0.         0.09240557
 0.11922389 0.14202307 0.16718743 0.11826336 0.08685746 0.14247552
 0.        ]",1.084147832727743,1.0420173007071885,0.13156370481926924,0.0,0.0,0.0,0.09240557271380435,0.11922389288949058,0.14202306515528965,0.16718742902280606,0.11826335708726836,0.0868574558808285,0.1424755224312432,0.0,0.0
69,2014-04-15,"[0.         0.13145803 0.         0.         0.         0.09249114
 0.11923946 0.14205743 0.16733553 0.11812213 0.08683719 0.14245909
 0.        ]",1.087095260764382,1.0419848585834435,0.13145802879436602,0.0,0.0,0.0,0.09249113970848477,0.11923945970558099,0.1420574310697927,0.1673355304738537,0.11812212981401285,0.08683718763346605,0.14245909280044297,0.0,0.0
70,2014-04-16,"[0.         0.13131947 0.         0.         0.         0.09259676
 0.11932532 0.14210418 0.16752038 0.1178477  0.08683293 0.14245326
 0.        ]",1.0617856491393625,1.0278465232841139,0.13131946588081359,0.0,0.0,0.0,0.09259675536992742,0.11932532329186318,0.1421041799960784,0.16752038425199126,0.11784770444897928,0.08683292723548969,0.14245325952485718,0.0,0.0
71,2014-04-17,"[0.         0.13118531 0.         0.         0.         0.0927078
 0.11933251 0.14211623 0.16775714 0.11766204 0.0868249  0.14241408
 0.        ]",1.0697779127539297,1.0320556541325132,0.13118530728207384,0.0,0.0,0.0,0.09270779602706726,0.1193325144467579,0.14211622761628206,0.16775713911821097,0.11766203716367056,0.08682489770057937,0.14241408064535804,0.0,0.0
72,2014-04-21,"[0.         0.13096244 0.         0.         0.         0.09282089
 0.11937068 0.14213527 0.16813565 0.11735    0.08677401 0.14245105
 0.        ]",1.0716144427868401,1.0355858166305463,0.13096244085058634,0.0,0.0,0.0,0.09282089140860393,0.11937068379523867,0.14213527487397362,0.1681356455623357,0.11735000167081211,0.08677400885913711,0.1424510529793125,0.0,0.0
