,Date,Weights,Profit,Base Profit,Volume,BIO,PKI,COHR,WAT,TRT,VECO,IVAC,ASYS,FLEX,IEC,CTS,SANM,cash
0,2014-01-06,"[0.07291953 0.0743281  0.07947984 0.08054774 0.07624547 0.07672542
 0.07678986 0.081966   0.07752116 0.07897113 0.07224444 0.07652024
 0.07574108]",0.9998145988004593,0.9998000000000002,0.9270804896950722,0.07432810217142105,0.07947984337806702,0.0805477425456047,0.07624547183513641,0.07672541588544846,0.07678986340761185,0.08196599781513214,0.07752116024494171,0.07897112518548965,0.07224444299936295,0.07652024179697037,0.07574108242988586,0.07291952520608902
1,2014-01-07,"[0.07226697 0.07501607 0.07934362 0.07943113 0.07654531 0.07744859
 0.07519516 0.08201232 0.07852118 0.07838568 0.07297476 0.07707644
 0.07578275]",1.0057624054832661,1.0059121577645187,0.0075171031040372404,0.0750160738825798,0.07934362441301346,0.07943113148212433,0.07654531300067902,0.07744859158992767,0.07519515603780746,0.08201231807470322,0.07852118462324142,0.07838568091392517,0.07297476381063461,0.07707643508911133,0.07578274607658386,0.07226697355508804
2,2014-01-08,"[0.07230306 0.07473683 0.07917053 0.07964554 0.076595   0.07751198
 0.0756994  0.08206586 0.07830693 0.07868335 0.07265459 0.07697102
 0.07565591]",1.0043207064563757,1.004415094840219,0.013570650944173184,0.0747368335723877,0.07917053252458572,0.0796455442905426,0.0765950009226799,0.0775119811296463,0.07569939643144608,0.08206585794687271,0.07830692827701569,0.07868335396051407,0.072654590010643,0.07697102427482605,0.07565591484308243,0.07230305671691895
3,2014-01-09,"[0.07220823 0.07441641 0.07915187 0.07984667 0.07673284 0.07751178
 0.07614847 0.08237062 0.07829098 0.07899511 0.07197786 0.07686382
 0.07548541]",1.0190229668154256,1.020094957731148,0.010260502442589605,0.07441640645265579,0.07915186882019043,0.07984666526317596,0.07673284411430359,0.07751177996397018,0.07614847272634506,0.08237061649560928,0.07829097658395767,0.07899510860443115,0.07197786122560501,0.07686381787061691,0.07548540830612183,0.0722082257270813
4,2014-01-10,"[0.07197557 0.07423432 0.07912927 0.08000103 0.07708373 0.07752765
 0.07632884 0.08274703 0.07846467 0.07913772 0.0713011  0.07673163
 0.07533745]",1.0348653901114788,1.0371197913872285,0.014306275260544095,0.07423432171344757,0.07912927120923996,0.08000102639198303,0.07708372920751572,0.07752764970064163,0.07632884383201599,0.08274703472852707,0.07846467196941376,0.07913772016763687,0.07130109518766403,0.07673162966966629,0.07533745467662811,0.07197556644678116
5,2014-01-13,"[0.07702358 0.07948083 0.08498417 0.08611823 0.08341156 0.08327805
 0.0828287  0.08933897 0.08444153 0.08558087 0.         0.08270402
 0.08080955]",1.0417124511716356,1.0433665964412062,0.13484488220279006,0.07948082685470581,0.08498416841030121,0.08611822873353958,0.0834115594625473,0.08327804505825043,0.08282870054244995,0.08933896571397781,0.08444152772426605,0.08558087050914764,0.0,0.08270401507616043,0.08080954849720001,0.07702358067035675
6,2014-01-14,"[0.0759408  0.07901745 0.08504649 0.085788   0.08380392 0.08304819
 0.08368137 0.08930161 0.08457542 0.08620564 0.         0.08313636
 0.08045476]",1.036679621703157,1.0374962909640482,0.0227281057176406,0.07901745289564133,0.08504649251699448,0.08578799664974213,0.0838039219379425,0.08304819464683533,0.0836813673377037,0.08930160850286484,0.08457542210817337,0.08620563894510269,0.0,0.08313636481761932,0.0804547592997551,0.07594079524278641
7,2014-01-15,"[0.         0.08497839 0.09217937 0.09236476 0.09120449 0.08870959
 0.09160657 0.09737418 0.09128726 0.09431602 0.         0.09025971
 0.0857197 ]",1.0239452246917338,1.024591251992729,0.079108149929797,0.084978386759758,0.09217936545610428,0.09236475825309753,0.09120448678731918,0.08870958536863327,0.09160657227039337,0.09737417846918106,0.09128726273775101,0.0943160206079483,0.0,0.09025970846414566,0.08571969717741013,0.0
8,2014-01-16,"[0.         0.08481668 0.09292256 0.09093948 0.09185691 0.08691544
 0.0925623  0.09888702 0.09129846 0.09581749 0.         0.09049771
 0.08348592]",1.0415360416816595,1.041851446460852,0.012090515042170551,0.08481667935848236,0.09292256087064743,0.0909394845366478,0.09185691177845001,0.08691544085741043,0.09256229549646378,0.09888701885938644,0.09129846096038818,0.09581749141216278,0.0,0.0904977098107338,0.0834859162569046,0.0
9,2014-01-17,"[0.         0.08044896 0.08568265 0.08039896 0.08346226 0.08305418
 0.08089244 0.09033386 0.08715098 0.08644245 0.07956917 0.08320336
 0.07936069]",1.0524517057609861,1.0533370516155338,0.16574834440742808,0.08044896274805069,0.08568265289068222,0.08039896190166473,0.08346226066350937,0.08305418491363525,0.08089243620634079,0.09033385664224625,0.08715098351240158,0.08644244819879532,0.07956916838884354,0.08320336043834686,0.07936069369316101,0.0
