,Date,Weights,Profit,Base Profit,Volume,WLFC,KAMN,HDSN,LAWS,PMD,AMS,LH,DGX,AVX,IIN,HUBB,MRCY,cash
0,2014-01-06,"[0.09042684 0.         0.         0.09534249 0.09623565 0.09043041
 0.09448949 0.09425454 0.13270722 0.10506318 0.09388263 0.
 0.10716754]",0.9999999999909043,0.9999999999917251,0.9095731592065742,0.0,0.0,0.0953424927279296,0.09623564917865138,0.09043041231449045,0.09448948791356408,0.09425454014072178,0.1327072180301493,0.10506318466006703,0.0938826340095292,0.0,0.10716754023147147,0.09042684079342563
1,2014-01-07,"[0.         0.         0.         0.10381691 0.10530828 0.0981858
 0.10290842 0.10283065 0.15036211 0.11573347 0.10251253 0.
 0.11834183]",1.0197483591270733,1.012702602312576,0.09042684079260312,0.0,0.0,0.10381690869112518,0.10530827521859286,0.09818580263972353,0.10290842290689468,0.10283065158303514,0.15036211024446575,0.11573346988425726,0.10251253059392999,0.0,0.11834182823797551,0.0
2,2014-01-08,"[0.         0.         0.         0.10352683 0.10532263 0.09790575
 0.1027713  0.10248616 0.15142572 0.11562198 0.1027332  0.
 0.11820644]",1.0250868275181315,1.014987495429887,0.014220735638149752,0.0,0.0,0.10352682733436937,0.1053226341089812,0.0979057483384161,0.10277130029214933,0.10248615708481668,0.15142571695434354,0.11562197682726956,0.10273320263521347,0.0,0.11820643642444086,0.0
3,2014-01-09,"[0.         0.         0.         0.10360463 0.10541689 0.09791388
 0.10299652 0.10249471 0.1511832  0.11557679 0.10256681 0.
 0.11824658]",1.0270997194579863,1.017277061744261,0.014271970267386086,0.0,0.0,0.10360463295997889,0.10541688926477251,0.09791387730963416,0.10299651749657016,0.10249471188900094,0.1511831969094654,0.11557678573427349,0.10256681047300316,0.0,0.1182465779633013,0.0
4,2014-01-10,"[0.         0.         0.         0.10342897 0.1051746  0.09802214
 0.10244206 0.10289655 0.15189022 0.11557806 0.10227041 0.
 0.11829699]",1.022120168908679,1.0174600056051968,0.009615059671463193,0.0,0.0,0.10342896754103326,0.1051745972798237,0.09802214054376808,0.10244206379825041,0.10289654679920993,0.15189022115144854,0.11557806344155074,0.10227040865141335,0.0,0.1182969907935021,0.0
5,2014-01-13,"[0.         0.         0.         0.10352472 0.10549945 0.09812475
 0.10228393 0.1027388  0.15159109 0.1158004  0.10206333 0.
 0.11837354]",1.0263465493414263,1.0217297973478052,0.012814857836801712,0.0,0.0,0.10352471536175054,0.10549945261017485,0.09812474705517045,0.10228392529700533,0.10273880164533292,0.15159108802998109,0.1158003993930121,0.10206333192255723,0.0,0.1183735386850155,0.0
6,2014-01-14,"[0.         0.         0.         0.10321348 0.1058309  0.09786152
 0.10235604 0.10271881 0.15169506 0.11568094 0.10236138 0.
 0.11828186]",1.033027499425531,1.0269951644423798,0.01215359395076075,0.0,0.0,0.10321348366400632,0.10583089996131843,0.0978615237746728,0.10235603948711867,0.10271880659799204,0.15169505880518452,0.11568094401859158,0.10236138002075842,0.0,0.1182818636703573,0.0
7,2014-01-15,"[0.         0.         0.         0.10319217 0.10533583 0.09794616
 0.10285335 0.10260227 0.15151279 0.11561204 0.10281478 0.
 0.11813062]",1.0379518235115637,1.0310480849123047,0.012848600238186111,0.0,0.0,0.1031921650669294,0.105335829735268,0.09794616122502187,0.1028533494598093,0.10260226503175977,0.15151278983336694,0.11561203960039843,0.102814783322704,0.0,0.11813061672474212,0.0
8,2014-01-16,"[0.         0.         0.         0.10302492 0.1053634  0.09799407
 0.10340534 0.10257931 0.15148941 0.11564688 0.10223661 0.
 0.11826004]",1.052950665477881,1.0414150206817945,0.016488021558180056,0.0,0.0,0.10302492363824545,0.10536340009033596,0.09799407477143833,0.10340534475123524,0.10257931254000727,0.15148940761272217,0.11564688247510838,0.10223661257880697,0.0,0.11826004154210024,0.0
9,2014-01-17,"[0.         0.         0.         0.10372312 0.10460543 0.09801371
 0.10294211 0.10260094 0.15129349 0.11563821 0.10266132 0.
 0.11852166]",1.0609851510129695,1.0473380404427708,0.01762154002280498,0.0,0.0,0.10372312411398361,0.1046054274664412,0.09801371025120566,0.1029421063684702,0.10260094070341806,0.15129349401976144,0.11563821429350175,0.10266131797345679,0.0,0.11852166480976128,0.0
