,Date,Weights,Profit,Base Profit,Volume,RES,ENSV,HLX,CLB,AAME,GL,CIA,FFG,ATRI,TFX,MMM,CRY,cash
0,2014-01-06,"[0.07225519 0.07750601 0.07654059 0.07580189 0.07517913 0.08104422
 0.0770397  0.07792258 0.07571501 0.0801077  0.07475242 0.07773632
 0.07839927]",0.9998144733819615,0.9998000000000002,0.9277448281645775,0.07750600576400757,0.07654058933258057,0.07580188661813736,0.07517912983894348,0.08104421943426132,0.0770396962761879,0.07792258262634277,0.07571500539779663,0.08010770380496979,0.07475242018699646,0.07773631811141968,0.07839927077293396,0.0722551941871643
1,2014-01-07,"[0.07232098 0.07683519 0.07624767 0.07623658 0.07492813 0.08163902
 0.07718883 0.07695019 0.07599459 0.08037077 0.07530954 0.07798497
 0.07799349]",1.0010324320142825,1.001077033713445,0.005119003193052252,0.07683519273996353,0.0762476697564125,0.07623657584190369,0.07492813467979431,0.08163902163505554,0.07718883454799652,0.07695019245147705,0.0759945884346962,0.08037076890468597,0.07530953735113144,0.07798497378826141,0.0779934898018837,0.07232097536325455
2,2014-01-08,"[0.07229015 0.07675802 0.07627632 0.07624294 0.07491298 0.08173908
 0.07719075 0.07694824 0.07594269 0.08046813 0.07537097 0.07800265
 0.07785708]",0.9978540983567469,0.9976466745471214,0.008387787300905686,0.0767580196261406,0.07627631723880768,0.07624293863773346,0.07491298019886017,0.08173908293247223,0.07719074934720993,0.07694824039936066,0.07594268769025803,0.08046812564134598,0.07537096738815308,0.07800264656543732,0.07785707712173462,0.07229015231132507
3,2014-01-09,"[0.07221522 0.07679631 0.07628528 0.07628424 0.07489858 0.08170258
 0.0772521  0.07693498 0.07589865 0.0805384  0.07539339 0.07798974
 0.0778105 ]",0.995749296636432,0.9953816825786326,0.00991119452876054,0.07679630815982819,0.07628528028726578,0.0762842446565628,0.07489857822656631,0.0817025825381279,0.0772521048784256,0.07693497836589813,0.07589864730834961,0.08053839951753616,0.07539339363574982,0.07798974215984344,0.07781050354242325,0.07221522182226181
4,2014-01-10,"[0.07214317 0.07671124 0.07632982 0.07633065 0.07485656 0.0817951
 0.07727901 0.07689382 0.07582884 0.08067948 0.07549416 0.07801552
 0.07764264]",0.999132554270934,0.9994799574196248,0.008370781798303306,0.0767112448811531,0.07632981985807419,0.07633065432310104,0.07485656440258026,0.0817950963973999,0.07727900892496109,0.07689382135868073,0.07582884281873703,0.08067947626113892,0.07549416273832321,0.0780155211687088,0.07764264196157455,0.07214317470788956
5,2014-01-13,"[0.0721434  0.07682457 0.0763352  0.07633753 0.07493534 0.08156339
 0.07730129 0.07694319 0.07577071 0.08065464 0.07539304 0.07801101
 0.07778666]",1.0000059048263703,0.9999414753012722,0.014458757814302467,0.07682456821203232,0.07633519917726517,0.076337531208992,0.07493533939123154,0.08156339079141617,0.07730129361152649,0.07694318890571594,0.07577071338891983,0.08065463602542877,0.07539304345846176,0.07801100611686707,0.07778666168451309,0.07214339822530746
6,2014-01-14,"[0.07214615 0.0768423  0.07633805 0.07635298 0.07494122 0.08159457
 0.07727733 0.07693931 0.07573493 0.08066354 0.07540745 0.07797925
 0.07778291]",1.000363582097387,1.0005314823568927,0.010671422529149413,0.076842300593853,0.07633805274963379,0.07635297626256943,0.07494121789932251,0.0815945714712143,0.07727732509374619,0.07693931460380554,0.0757349282503128,0.0806635394692421,0.07540744543075562,0.07797925174236298,0.07778291404247284,0.07214615494012833
7,2014-01-15,"[0.07212123 0.0767275  0.07637409 0.07640199 0.07494194 0.08172567
 0.07725614 0.07685637 0.07569357 0.08075377 0.07550518 0.07804346
 0.07759906]",0.9971534450141609,0.9976554287726327,0.00901357771454229,0.0767275020480156,0.07637409120798111,0.07640199363231659,0.07494194060564041,0.08172567188739777,0.07725613564252853,0.07685637474060059,0.07569357007741928,0.08075376600027084,0.07550518214702606,0.07804346084594727,0.07759905606508255,0.07212122529745102
8,2014-01-16,"[0.07217665 0.07688244 0.07630862 0.07640105 0.07498122 0.08151925
 0.07730602 0.07686432 0.07570913 0.08067642 0.07539359 0.07798652
 0.07779474]",1.0008412608703556,1.0009610117322,0.01322495194280699,0.07688244432210922,0.07630862295627594,0.07640104740858078,0.0749812200665474,0.08151925355195999,0.07730601727962494,0.0768643170595169,0.07570912688970566,0.08067642152309418,0.07539359480142593,0.07798652350902557,0.07779473811388016,0.07217665016651154
9,2014-01-17,"[0.0722024  0.0769212  0.07629968 0.07644264 0.07500493 0.0813835
 0.07733332 0.07680379 0.07569197 0.0806953  0.07536892 0.07801654
 0.07783584]",1.0012465653008762,1.0017431553963936,0.012668392462312383,0.07692120224237442,0.07629968225955963,0.07644263654947281,0.0750049278140068,0.08138350397348404,0.07733331620693207,0.0768037885427475,0.07569196820259094,0.08069530129432678,0.07536891847848892,0.07801654189825058,0.07783584296703339,0.0722023993730545
10,2014-01-21,"[0.07224081 0.0768904  0.07636031 0.07647301 0.07510499 0.08128889
 0.07726827 0.07675518 0.07555676 0.08072682 0.07542996 0.07811587
 0.07778873]",1.0050852744624992,1.0072365718672753,0.007596167202816741,0.07689040154218674,0.0763603076338768,0.07647300511598587,0.07510498911142349,0.0812888890504837,0.07726827263832092,0.07675518095493317,0.07555676251649857,0.08072681725025177,0.07542996108531952,0.07811586558818817,0.07778872549533844,0.07224080711603165
11,2014-01-22,"[0.07228123 0.07709438 0.07634865 0.0764286  0.0751922  0.08097138
 0.07727335 0.07685965 0.07558045 0.08051992 0.07522248 0.07809813
 0.07812961]",1.013578452106823,1.0160296231781596,0.019696679974904027,0.07709437608718872,0.07634865492582321,0.0764285996556282,0.07519219815731049,0.0809713751077652,0.07727334648370743,0.07685964554548264,0.07558044791221619,0.08051992207765579,0.07522247731685638,0.0780981257557869,0.0781296119093895,0.07228122651576996
12,2014-01-23,"[0.07233473 0.07706604 0.07639431 0.07641533 0.07523849 0.0809406
 0.077168   0.07683551 0.07559238 0.08044408 0.07519314 0.07818136
 0.07819606]",1.013138124907337,1.0160949344842638,0.015378616643602482,0.07706604152917862,0.07639431208372116,0.07641533017158508,0.07523848861455917,0.0809405967593193,0.07716800272464752,0.0768355056643486,0.07559237629175186,0.0804440826177597,0.0751931369304657,0.07818135619163513,0.07819605618715286,0.07233472913503647
13,2014-01-24,"[0.07234404 0.07702595 0.0763887  0.0764906  0.07525934 0.08090918
 0.07721835 0.07671104 0.07555445 0.08058453 0.07525764 0.07820085
 0.07805535]",1.0131618923932517,1.0178537693794196,0.009169846018396549,0.07702594995498657,0.07638870179653168,0.0764906033873558,0.07525934278964996,0.08090917766094208,0.07721834629774094,0.07671104371547699,0.07555445283651352,0.08058453351259232,0.07525764405727386,0.07820084691047668,0.07805535197257996,0.07234404236078262
14,2014-01-27,"[0.07216806 0.07698911 0.07643995 0.07646841 0.07515355 0.08117052
 0.07722561 0.07682584 0.07549774 0.08064158 0.07536812 0.07816137
 0.07789017]",1.002995782960313,1.006784680065486,0.013462362176075212,0.07698910683393478,0.07643994688987732,0.07646840810775757,0.07515355199575424,0.08117052167654037,0.07722561061382294,0.07682584226131439,0.07549773901700974,0.08064158260822296,0.07536812126636505,0.07816136628389359,0.07789017260074615,0.07216805964708328
15,2014-01-28,"[0.07197663 0.07685338 0.07644108 0.07648396 0.07499278 0.08164728
 0.07728615 0.07686383 0.07545598 0.08084886 0.07556309 0.07807291
 0.07751407]",0.987321431415426,0.98929314080013,0.012502715921717143,0.07685337960720062,0.07644107937812805,0.07648396492004395,0.07499277591705322,0.08164727687835693,0.07728615403175354,0.0768638327717781,0.07545597851276398,0.08084885776042938,0.07556308805942535,0.0780729129910469,0.07751407474279404,0.07197663187980652
16,2014-01-29,"[0.07190708 0.07672477 0.07648461 0.07649217 0.07491285 0.08191834
 0.07725199 0.07682674 0.07545006 0.08093506 0.07569923 0.07810245
 0.07729468]",0.9835269622040153,0.9869572817207052,0.012213804897083083,0.07672476768493652,0.07648460566997528,0.07649216800928116,0.07491284608840942,0.08191833645105362,0.07725199311971664,0.07682673633098602,0.07545006275177002,0.08093506097793579,0.07569923251867294,0.07810244709253311,0.07729468494653702,0.07190708070993423
