,Date,Weights,Profit,Base Profit,Volume,UVV,STKL,PYX,ANDE,UMBF,C,TCF,JPM,PHM,MTH,NVR,BZH,cash
0,2014-01-06,"[0.0704679  0.07700247 0.07251633 0.0766467  0.08164    0.0727275
 0.07346871 0.07228422 0.0807886  0.08016261 0.08128081 0.08256081
 0.07845332]",0.9998140637900206,0.9998000000000002,0.929532065987587,0.07700246572494507,0.07251632958650589,0.07664670050144196,0.08163999766111374,0.0727275013923645,0.07346870750188828,0.07228422164916992,0.08078859746456146,0.08016260713338852,0.08128080517053604,0.08256080746650696,0.07845332473516464,0.07046790421009064
1,2014-01-07,"[0.07235972 0.07616808 0.07321734 0.07800125 0.0835775  0.0732177
 0.07344116 0.07226596 0.07953504 0.0795006  0.07996773 0.08066567
 0.07808226]",1.006871552445246,1.0074043325862174,0.010856295455160295,0.07616808265447617,0.07321733981370926,0.07800125330686569,0.08357749879360199,0.07321769744157791,0.07344115525484085,0.07226596027612686,0.07953503727912903,0.07950060069561005,0.07996772974729538,0.08066567033529282,0.07808225601911545,0.07235971838235855
2,2014-01-08,"[0.07241748 0.0761426  0.07317741 0.07802115 0.08362296 0.0732259
 0.07340784 0.07225491 0.07952734 0.07950185 0.07993625 0.08075032
 0.07801399]",0.9987718860384164,0.9986079198363069,0.010562646218520636,0.07614260166883469,0.07317741215229034,0.07802115380764008,0.08362296223640442,0.07322590053081512,0.073407843708992,0.07225491106510162,0.0795273408293724,0.07950185239315033,0.07993625104427338,0.08075032383203506,0.07801399379968643,0.0724174827337265
3,2014-01-09,"[0.07253136 0.07610292 0.07310032 0.07807418 0.08380078 0.07326999
 0.07336853 0.07227754 0.0794882  0.0794448  0.07985535 0.08078562
 0.07790045]",0.9901200373176404,0.9897929690090667,0.010802005311791759,0.07610291987657547,0.07310032099485397,0.07807417958974838,0.0838007777929306,0.07326998561620712,0.07336852699518204,0.07227753847837448,0.07948819547891617,0.07944479584693909,0.07985535264015198,0.08078562468290329,0.07790045440196991,0.07253136485815048
4,2014-01-10,"[0.07249181 0.0760845  0.07325298 0.07807036 0.08378961 0.07321489
 0.07340436 0.07222087 0.07942251 0.07947191 0.0799263  0.08076496
 0.07788496]",0.9964311765278869,0.9968009804208756,0.015960771847267057,0.07608450204133987,0.07325298339128494,0.07807036489248276,0.08378960937261581,0.07321488857269287,0.07340436428785324,0.07222086936235428,0.07942251116037369,0.07947190850973129,0.07992630451917648,0.08076495677232742,0.0778849646449089,0.07249180972576141
5,2014-01-13,"[0.07251623 0.07608636 0.07330212 0.07812914 0.08380911 0.07324702
 0.0734092  0.07224138 0.07940283 0.07943003 0.07988322 0.0807119
 0.07783148]",0.9967651885859194,0.9974196031986791,0.01166287270411348,0.07608635723590851,0.07330211997032166,0.07812913507223129,0.08380911499261856,0.0732470154762268,0.07340919971466064,0.07224138081073761,0.07940282672643661,0.07943002879619598,0.07988321781158447,0.08071190118789673,0.07783147692680359,0.07251623272895813
6,2014-01-14,"[0.07244236 0.07610407 0.07333875 0.07804832 0.08374619 0.07317733
 0.07347092 0.0722053  0.07940079 0.07947119 0.07996537 0.08076376
 0.07786567]",0.9881729258780471,0.9882828550356804,0.006601845584151493,0.0761040672659874,0.07333875447511673,0.07804831862449646,0.08374618738889694,0.07317733019590378,0.07347092032432556,0.07220529764890671,0.07940079271793365,0.07947118580341339,0.07996536791324615,0.08076376467943192,0.07786566764116287,0.07244236022233963
7,2014-01-15,"[0.07251617 0.07605075 0.07323682 0.07812187 0.08392668 0.07324629
 0.07344247 0.07221597 0.07939843 0.07943756 0.07984617 0.08081882
 0.07774199]",0.9773165866598175,0.9768826442076698,0.008213612904613166,0.07605075091123581,0.07323682308197021,0.07812187075614929,0.08392667770385742,0.07324628531932831,0.0734424740076065,0.0722159668803215,0.07939843088388443,0.07943756133317947,0.07984616607427597,0.08081882447004318,0.07774198800325394,0.07251617312431335
8,2014-01-16,"[0.07249124 0.07607482 0.073227   0.07810572 0.08384452 0.07323534
 0.0734297  0.07219665 0.07945065 0.07945518 0.07986591 0.08084024
 0.07778302]",0.9788651516172314,0.9783093507435072,0.01027279421181155,0.07607481628656387,0.07322700321674347,0.07810571789741516,0.08384452015161514,0.07323534041643143,0.07342970371246338,0.07219664752483368,0.07945065200328827,0.0794551819562912,0.07986591011285782,0.08084023743867874,0.0777830183506012,0.07249123603105545
9,2014-01-17,"[0.07249939 0.07605764 0.07325599 0.07815371 0.08390409 0.07325326
 0.07342146 0.07218955 0.07941578 0.07944842 0.07984216 0.08078827
 0.07777028]",0.9831940072153362,0.9829132194980068,0.0081546010110497,0.07605763524770737,0.0732559934258461,0.07815371453762054,0.08390408754348755,0.07325325906276703,0.07342145591974258,0.07218954712152481,0.07941577583551407,0.07944842427968979,0.07984215766191483,0.0807882696390152,0.07777027785778046,0.07249938696622849
