,Date,Weights,Profit,Base Profit,Volume,SPXC,PFIN,CVR,LECO,ITT,IEX,GGG,FLS,COHR,PKI,BIO,WAT,cash
0,2014-01-06,"[0.         0.         0.15383114 0.         0.         0.11919085
 0.14703268 0.11722816 0.         0.09641816 0.10530054 0.1427701
 0.11822838]",0.9997999925523997,0.9998000000000002,0.9999999925494194,0.0,0.1538311392068863,0.0,0.0,0.11919084936380386,0.14703267812728882,0.11722815781831741,0.0,0.09641815721988678,0.10530053824186325,0.14277009665966034,0.11822837591171265,0.0
1,2014-01-07,"[0.         0.         0.15376952 0.         0.         0.11916941
 0.14679514 0.11718696 0.         0.09640084 0.10523304 0.1431571
 0.11828798]",1.0059643764040915,1.009085134139651,0.000893037766326872,0.0,0.15376952290534973,0.0,0.0,0.11916940659284592,0.1467951387166977,0.11718695610761642,0.0,0.09640084207057953,0.10523304343223572,0.14315709471702576,0.11828798055648804,0.0
2,2014-01-08,"[0.         0.         0.15363862 0.         0.         0.11913435
 0.1467492  0.11733741 0.         0.09626553 0.10545232 0.14307174
 0.1183508 ]",1.0047749048892847,1.0063583227906272,0.006991433758423228,0.0,0.15363861620426178,0.0,0.0,0.11913435161113739,0.14674919843673706,0.11733740568161011,0.0,0.0962655320763588,0.10545232146978378,0.1430717408657074,0.1183508038520813,0.0
3,2014-01-09,"[0.         0.         0.15373775 0.         0.         0.11921511
 0.14675625 0.11727462 0.         0.09631407 0.10531548 0.14308695
 0.11829977]",1.011492558900364,1.0158994421573804,0.008061612068521344,0.0,0.15373775362968445,0.0,0.0,0.11921510845422745,0.14675624668598175,0.11727461963891983,0.0,0.09631406515836716,0.10531547665596008,0.14308695495128632,0.11829976737499237,0.0
4,2014-01-10,"[0.         0.         0.15370017 0.         0.         0.11911034
 0.14676562 0.11718099 0.         0.09634821 0.10546348 0.14308828
 0.11834295]",1.0204701262390683,1.0207824888186847,0.0037771285684047736,0.0,0.15370017290115356,0.0,0.0,0.1191103383898735,0.14676561951637268,0.11718098819255829,0.0,0.09634821116924286,0.10546348243951797,0.14308828115463257,0.11834295094013214,0.0
5,2014-01-13,"[0.         0.         0.15376686 0.         0.         0.11917425
 0.14668688 0.11723851 0.         0.09632961 0.10535205 0.14315711
 0.11829472]",1.0240926541695792,1.0258454575155629,0.0070354080958917875,0.0,0.15376685559749603,0.0,0.0,0.11917424947023392,0.1466868817806244,0.11723850667476654,0.0,0.09632960706949234,0.10535205155611038,0.14315710961818695,0.11829471588134766,0.0
6,2014-01-14,"[0.         0.         0.15409093 0.         0.         0.11929687
 0.1466594  0.11709955 0.         0.09651268 0.10486067 0.14333501
 0.11814491]",1.0263899301232364,1.0243714526829302,0.014411038231605519,0.0,0.15409092605113983,0.0,0.0,0.11929687112569809,0.14665940403938293,0.11709955334663391,0.0,0.09651268273591995,0.10486067086458206,0.1433350145816803,0.11814490705728531,0.0
7,2014-01-15,"[0.         0.         0.15414913 0.         0.         0.11924698
 0.14671016 0.11702468 0.         0.09659474 0.10478796 0.14333992
 0.11814646]",1.016700549007033,1.0082935134875641,0.008788512145912579,0.0,0.154149129986763,0.0,0.0,0.11924698203802109,0.14671015739440918,0.11702467501163483,0.0,0.09659474343061447,0.10478796064853668,0.14333991706371307,0.11814645677804947,0.0
8,2014-01-16,"[0.         0.         0.15413578 0.         0.         0.1192864
 0.14672688 0.11695696 0.         0.09660509 0.10480521 0.14333801
 0.1181457 ]",1.0268349052226626,1.034357051712466,0.005549233896309233,0.0,0.1541357785463333,0.0,0.0,0.11928639560937881,0.14672687649726868,0.11695696413516998,0.0,0.0966050922870636,0.10480520874261856,0.14333800971508026,0.11814569681882858,0.0
9,2014-01-17,"[0.         0.         0.15408011 0.         0.         0.11938772
 0.14662774 0.11716621 0.         0.09643837 0.10486414 0.14328025
 0.11815552]",1.0296897902352664,1.0356739886301993,0.009645167919772364,0.0,0.1540801078081131,0.0,0.0,0.11938772350549698,0.146627739071846,0.11716620624065399,0.0,0.09643837064504623,0.10486413538455963,0.1432802528142929,0.11815552413463593,0.0
