,Date,Weights,Profit,Base Profit,Volume,STKL,PYX,ANDE,UVV,PKI,WAT,BIO,COHR,NBIX,TECH,TTNP,BCRX,cash
0,2014-01-06,"[0.15502463 0.         0.         0.15814005 0.1697443  0.
 0.         0.18983024 0.14251038 0.         0.         0.
 0.18475035]",0.9998309602395741,0.9998000000000002,0.8449753224849701,0.0,0.0,0.15814004838466644,0.16974429786205292,0.0,0.0,0.1898302435874939,0.14251038432121277,0.0,0.0,0.0,0.18475034832954407,0.15502463281154633
1,2014-01-07,"[0.15584065 0.         0.         0.15749536 0.16912562 0.
 0.         0.19018175 0.14348924 0.         0.         0.
 0.18386738]",1.0175827606885437,1.014350309953817,0.0034761145851166316,0.0,0.0,0.15749536454677582,0.16912561655044556,0.0,0.0,0.19018174707889557,0.14348924160003662,0.0,0.0,0.0,0.18386738002300262,0.1558406502008438
2,2014-01-08,"[0.15569848 0.         0.         0.15768996 0.16923916 0.
 0.         0.18996763 0.14354962 0.         0.         0.
 0.18385518]",1.0198291346826556,1.0629850672697634,0.01438950193995014,0.0,0.0,0.15768995881080627,0.16923916339874268,0.0,0.0,0.18996763229370117,0.1435496211051941,0.0,0.0,0.0,0.18385517597198486,0.1556984782218933
3,2014-01-09,"[0.15647456 0.         0.         0.1553863  0.16814034 0.
 0.         0.19065815 0.14425978 0.         0.         0.
 0.18508092]",1.0260418633249917,1.083247751906306,0.005278146167465573,0.0,0.0,0.1553862988948822,0.16814033687114716,0.0,0.0,0.19065815210342407,0.14425978064537048,0.0,0.0,0.0,0.18508091568946838,0.15647456049919128
4,2014-01-10,"[0.15657237 0.         0.         0.15504119 0.16905616 0.
 0.         0.19081542 0.1427918  0.         0.         0.
 0.18572304]",1.043441652115326,1.0966047661558957,0.004580615369639748,0.0,0.0,0.1550411880016327,0.16905616223812103,0.0,0.0,0.19081541895866394,0.14279179275035858,0.0,0.0,0.0,0.18572303652763367,0.1565723717212677
5,2014-01-13,"[0.15675437 0.         0.         0.15476148 0.16948289 0.
 0.         0.1908743  0.14233886 0.         0.         0.
 0.18578814]",1.0574198419963012,1.1069681684941914,0.026929761208686193,0.0,0.0,0.15476147830486298,0.16948288679122925,0.0,0.0,0.19087429344654083,0.1423388570547104,0.0,0.0,0.0,0.1857881397008896,0.15675437450408936
6,2014-01-14,"[0.15705183 0.         0.         0.1540065  0.16981357 0.
 0.         0.1909915  0.14211613 0.         0.         0.
 0.18602045]",1.0554933250190752,1.1134693693141842,0.018460102135526176,0.0,0.0,0.1540064960718155,0.16981357336044312,0.0,0.0,0.19099150598049164,0.14211612939834595,0.0,0.0,0.0,0.18602044880390167,0.15705183148384094
7,2014-01-15,"[0.1569333  0.         0.         0.15434228 0.17034876 0.
 0.         0.19051409 0.14185245 0.         0.         0.
 0.18600914]",1.0519946751099702,1.104913470367188,0.016011278037994407,0.0,0.0,0.15434227883815765,0.17034876346588135,0.0,0.0,0.19051408767700195,0.1418524533510208,0.0,0.0,0.0,0.18600913882255554,0.15693329274654388
8,2014-01-16,"[0.15665291 0.         0.         0.15469438 0.17027365 0.
 0.         0.18995368 0.14237171 0.         0.         0.
 0.1860537 ]",1.085682554750725,1.132492997374837,0.01565725602827604,0.0,0.0,0.15469437837600708,0.17027364671230316,0.0,0.0,0.18995368480682373,0.14237171411514282,0.0,0.0,0.0,0.18605369329452515,0.15665291249752045
9,2014-01-17,"[0.15620331 0.         0.         0.15475243 0.16948384 0.
 0.         0.19021244 0.14305876 0.         0.         0.
 0.18628922]",1.0727603497465468,1.1238002138565173,0.03460582536661002,0.0,0.0,0.1547524333000183,0.16948384046554565,0.0,0.0,0.1902124434709549,0.14305876195430756,0.0,0.0,0.0,0.1862892210483551,0.15620331466197968
10,2014-01-21,"[0.15638623 0.         0.         0.15455672 0.16924523 0.
 0.         0.1905893  0.1431369  0.         0.         0.
 0.18608567]",1.0707311396212167,1.129653268672364,0.026723701029122297,0.0,0.0,0.15455672144889832,0.16924522817134857,0.0,0.0,0.1905892938375473,0.1431369036436081,0.0,0.0,0.0,0.18608567118644714,0.15638622641563416
11,2014-01-22,"[0.15621531 0.         0.         0.15446736 0.16916212 0.
 0.         0.19057448 0.14325407 0.         0.         0.
 0.1863267 ]",1.0852776682007987,1.1412754765483053,0.005864650637319819,0.0,0.0,0.1544673591852188,0.16916212439537048,0.0,0.0,0.19057448208332062,0.14325407147407532,0.0,0.0,0.0,0.18632669746875763,0.15621531009674072
12,2014-01-23,"[0.15567052 0.         0.         0.15522662 0.1687854  0.
 0.         0.19012345 0.14362231 0.         0.         0.
 0.18657175]",1.0903733951835375,1.1463471037607915,0.013962044605462793,0.0,0.0,0.15522661805152893,0.16878539323806763,0.0,0.0,0.19012345373630524,0.14362230896949768,0.0,0.0,0.0,0.18657174706459045,0.15567052364349365
