,Date,Weights,Profit,Base Profit,Volume,ASYS,TRT,VECO,IVAC,BCRX,TECH,TTNP,NBIX,OLN,GRA,FMC,BCPC,cash
0,2014-01-06,"[0.07314657 0.07418384 0.08356909 0.07568777 0.07190777 0.08169928
 0.07555411 0.07685868 0.0734186  0.08108652 0.07434873 0.07746075
 0.08107829]",0.9998146293148399,0.9998000000000002,0.9268534258008003,0.07418383657932281,0.08356908708810806,0.07568777352571487,0.07190777361392975,0.08169928193092346,0.07555411010980606,0.07685867697000504,0.07341860234737396,0.08108651638031006,0.07434872537851334,0.07746075093746185,0.08107829093933105,0.07314657419919968
1,2014-01-07,"[0.07297758 0.07515763 0.08384379 0.0743141  0.07276134 0.08098359
 0.07518312 0.07690915 0.0729679  0.08178643 0.07510848 0.07801766
 0.07998925]",1.0121490998915115,1.0130843016981097,0.00816769711491573,0.07515762746334076,0.08384378999471664,0.07431409507989883,0.07276134192943573,0.08098359405994415,0.07518311589956284,0.0769091472029686,0.07296790182590485,0.08178643137216568,0.07510848343372345,0.07801765948534012,0.07998925447463989,0.07297758013010025
2,2014-01-08,"[0.07291896 0.07516102 0.08395544 0.07426105 0.07273748 0.08107552
 0.07515761 0.07697917 0.07291196 0.0816917  0.07504708 0.07792983
 0.08017318]",1.0548234249295143,1.0621974921636772,0.013553106852787733,0.07516102492809296,0.08395543694496155,0.07426104694604874,0.07273747771978378,0.081075519323349,0.07515760511159897,0.07697916775941849,0.07291195541620255,0.0816916972398758,0.0750470831990242,0.07792983204126358,0.08017317950725555,0.07291895896196365
3,2014-01-09,"[0.0729634  0.07502671 0.08397764 0.07441474 0.07236066 0.08135197
 0.07519279 0.07690504 0.0728747  0.08191851 0.07497338 0.07780522
 0.08023525]",1.0719085072276122,1.0888275166737704,0.08150085794884121,0.07502670586109161,0.08397763967514038,0.07441473752260208,0.07236066460609436,0.08135196566581726,0.07519279420375824,0.07690504193305969,0.07287469506263733,0.08191850781440735,0.07497338205575943,0.07780522108078003,0.08023525029420853,0.0729634016752243
4,2014-01-10,"[0.07296808 0.07508931 0.08394891 0.07443827 0.07230891 0.08141889
 0.0751321  0.07685431 0.07288466 0.08201823 0.07490969 0.07771225
 0.08031639]",1.0973851118767646,1.1148242008024292,0.03409115774473628,0.07508930563926697,0.08394891023635864,0.07443826645612717,0.07230891287326813,0.08141889423131943,0.0751321017742157,0.07685431092977524,0.07288465648889542,0.08201823383569717,0.07490969449281693,0.07771224528551102,0.08031638711690903,0.07296808063983917
5,2014-01-13,"[0.0729662  0.07512053 0.08398812 0.07442259 0.07225525 0.08151998
 0.07506426 0.07684778 0.07286053 0.08207914 0.07484376 0.07765905
 0.08037285]",1.1045923348867852,1.1258845508843633,0.029684901929454083,0.07512053102254868,0.08398812264204025,0.07442259043455124,0.07225525379180908,0.0815199762582779,0.07506425678730011,0.07684777677059174,0.07286053150892258,0.08207914233207703,0.07484375685453415,0.07765904814004898,0.08037284761667252,0.07296619564294815
6,2014-01-14,"[0.0729096  0.07504497 0.08416212 0.07443356 0.07223113 0.08157405
 0.07500764 0.07698534 0.07282099 0.08201917 0.07478537 0.07755497
 0.0804711 ]",1.111574758856831,1.1353984040357232,0.025602901671279377,0.07504497468471527,0.08416211605072021,0.07443355768918991,0.07223112881183624,0.08157404512166977,0.07500763982534409,0.07698533684015274,0.0728209912776947,0.08201917260885239,0.07478537410497665,0.07755497097969055,0.08047109842300415,0.07290960103273392
7,2014-01-15,"[0.07294767 0.07509285 0.08423173 0.07439754 0.07230544 0.0815785
 0.07489541 0.07708395 0.07278258 0.0820376  0.07472041 0.07748654
 0.08043979]",1.1046807907230383,1.1274698185633143,0.014303566823674582,0.0750928521156311,0.08423173427581787,0.07439754158258438,0.07230544090270996,0.08157850056886673,0.07489541172981262,0.07708394527435303,0.07278258353471756,0.08203759789466858,0.07472041249275208,0.0774865448474884,0.08043979108333588,0.0729476660490036
8,2014-01-16,"[0.07292353 0.07504518 0.08431492 0.0744639  0.07227628 0.08161721
 0.07483009 0.07716437 0.07278074 0.08204285 0.07468412 0.07742034
 0.0804365 ]",1.1396245763085162,1.1669689580322524,0.013297703569288099,0.07504518330097198,0.08431492000818253,0.07446390390396118,0.0722762793302536,0.08161720633506775,0.07483009248971939,0.07716437429189682,0.07278073579072952,0.08204285055398941,0.07468412071466446,0.07742033898830414,0.08043649792671204,0.07292352616786957
9,2014-01-17,"[0.072955   0.0750222  0.08422524 0.07444339 0.07220282 0.08153871
 0.07494092 0.07705508 0.07284315 0.08212189 0.07481005 0.07744297
 0.08039858]",1.1329124767742411,1.1576822925518662,0.02351834601811083,0.07502219825983047,0.08422523736953735,0.07444339245557785,0.07220281660556793,0.08153871446847916,0.07494091987609863,0.07705508172512054,0.07284314930438995,0.08212188631296158,0.07481005042791367,0.077442966401577,0.08039858192205429,0.07295499742031097
