,Date,Weights,Profit,Base Profit,Volume,WLFC,KAMN,HDSN,LAWS,PMD,AMS,LH,DGX,AVX,IIN,HUBB,MRCY,cash
0,2014-01-06,"[0.10489564 0.13260217 0.10803243 0.12560944 0.         0.11414536
 0.16283667 0.         0.13934141 0.11253691 0.         0.
 0.        ]",0.999821023815318,0.9998000000000002,0.8951044008135796,0.13260217010974884,0.10803242772817612,0.12560944259166718,0.0,0.11414536088705063,0.16283667087554932,0.0,0.13934141397476196,0.11253691464662552,0.0,0.0,0.0,0.10489564388990402
1,2014-01-07,"[0.1040521  0.13262504 0.10830869 0.1269782  0.         0.11447695
 0.16256727 0.         0.13852933 0.11246241 0.         0.
 0.        ]",1.01195372821152,1.015146902861562,0.0031549080757955527,0.1326250433921814,0.10830868780612946,0.12697820365428925,0.0,0.11447694897651672,0.16256727278232574,0.0,0.13852933049201965,0.11246240884065628,0.0,0.0,0.0,0.1040521040558815
2,2014-01-08,"[0.10317038 0.13209617 0.10828255 0.12709495 0.         0.11479747
 0.16287798 0.         0.13875623 0.11292431 0.         0.
 0.        ]",1.0150971685615353,1.0179074421459302,0.008157778898872352,0.13209617137908936,0.10828255116939545,0.12709495425224304,0.0,0.11479747295379639,0.16287797689437866,0.0,0.13875623047351837,0.11292430758476257,0.0,0.0,0.0,0.10317037999629974
3,2014-01-09,"[0.10412806 0.13271995 0.10836387 0.1269991  0.         0.11448657
 0.16223538 0.         0.13877867 0.11228841 0.         0.
 0.        ]",1.0160981727659577,1.0206736274467265,0.015039890498424293,0.132719948887825,0.10836387425661087,0.12699909508228302,0.0,0.11448656767606735,0.16223537921905518,0.0,0.1387786716222763,0.11228840798139572,0.0,0.0,0.0,0.10412805527448654
4,2014-01-10,"[0.10428004 0.13299075 0.10841874 0.12710054 0.         0.11442579
 0.1618809  0.         0.13884313 0.11206008 0.         0.
 0.        ]",1.0150069932002883,1.0208946547285376,0.008265772129167017,0.1329907476902008,0.10841874033212662,0.12710054218769073,0.0,0.11442579329013824,0.16188089549541473,0.0,0.1388431340456009,0.1120600774884224,0.0,0.0,0.0,0.10428003966808319
5,2014-01-13,"[0.10496633 0.13372535 0.10845826 0.12719059 0.         0.11399041
 0.16166484 0.         0.13862473 0.11137954 0.         0.
 0.        ]",1.0109744307974748,1.026053288956214,0.01115358176831401,0.1337253451347351,0.1084582582116127,0.12719058990478516,0.0,0.1139904111623764,0.16166484355926514,0.0,0.13862472772598267,0.11137954145669937,0.0,0.0,0.0,0.10496632754802704
6,2014-01-14,"[0.10420644 0.13326184 0.10843247 0.12722252 0.         0.11425178
 0.1620097  0.         0.13890424 0.111711   0.         0.
 0.        ]",1.0156204293263538,1.0324147474424215,0.006640349961170417,0.13326184451580048,0.10843247175216675,0.12722252309322357,0.0,0.11425178498029709,0.16200970113277435,0.0,0.13890424370765686,0.11171100288629532,0.0,0.0,0.0,0.10420644283294678
7,2014-01-15,"[0.1042963  0.13336578 0.10855867 0.12716372 0.         0.11424866
 0.1617105  0.         0.13911073 0.11154561 0.         0.
 0.        ]",1.0256836458443652,1.0373113643077294,0.009445510702378888,0.13336578011512756,0.10855866968631744,0.12716372311115265,0.0,0.11424865573644638,0.16171050071716309,0.0,0.13911072909832,0.1115456074476242,0.0,0.0,0.0,0.10429630428552628
8,2014-01-16,"[0.1041107  0.13338898 0.10875483 0.1272513  0.         0.1143821
 0.16139549 0.         0.13925622 0.11146037 0.         0.
 0.        ]",1.0407203787298451,1.0498363849458425,0.02326623410155207,0.13338898122310638,0.10875482857227325,0.1272512972354889,0.0,0.11438210308551788,0.16139549016952515,0.0,0.13925622403621674,0.1114603653550148,0.0,0.0,0.0,0.1041107028722763
9,2014-01-17,"[0.10395578 0.13328569 0.10873726 0.12717831 0.         0.11437488
 0.16163856 0.         0.13924846 0.11158108 0.         0.
 0.        ]",1.0336380088487127,1.0569923996444683,0.011423824889312343,0.13328568637371063,0.10873726010322571,0.12717831134796143,0.0,0.11437487602233887,0.1616385579109192,0.0,0.13924846053123474,0.11158107966184616,0.0,0.0,0.0,0.10395578294992447
