,Date,Weights,Profit,Base Profit,Volume,SUP,MOD,STRT,DORM,FFG,CIA,GL,AAME,TFX,MMM,CRY,ATRI,cash
0,2014-01-06,"[0.0676838  0.07212456 0.06597215 0.06463227 0.06781148 0.08355974
 0.07263998 0.08923776 0.09736316 0.06982975 0.08274721 0.10116032
 0.06523784]",1.0000000223424186,0.9999999999900002,0.9323162212967873,0.07212455570697784,0.06597214937210083,0.06463226675987244,0.06781148165464401,0.08355974406003952,0.07263997942209244,0.0892377644777298,0.09736315906047821,0.06982975453138351,0.0827472135424614,0.10116031765937805,0.06523783504962921,0.06768380105495453
1,2014-01-07,"[0.06814168 0.0721631  0.06589137 0.06478355 0.06741756 0.08351373
 0.07233685 0.0892508  0.09781325 0.06969774 0.08255082 0.10122827
 0.06521129]",0.9979106369349782,0.9970082347246206,0.001899702518108875,0.07216309756040573,0.06589137017726898,0.06478355079889297,0.06741756200790405,0.08351372927427292,0.072336845099926,0.08925080299377441,0.09781324863433838,0.06969773769378662,0.08255082368850708,0.101228266954422,0.06521128863096237,0.06814168393611908
2,2014-01-08,"[0.06813119 0.07213967 0.06590406 0.06477351 0.06743442 0.08353131
 0.07236812 0.08924046 0.09777246 0.06970303 0.08254314 0.10121473
 0.06524389]",0.9909326961969627,0.9900381203147813,0.005548392526860947,0.0721396654844284,0.06590405851602554,0.06477351486682892,0.0674344152212143,0.08353131264448166,0.07236812263727188,0.08924046158790588,0.09777246415615082,0.06970302760601044,0.08254314213991165,0.10121472924947739,0.06524389237165451,0.06813118606805801
3,2014-01-09,"[0.06810654 0.07212266 0.06591983 0.06475832 0.0674557  0.08355182
 0.07240923 0.0892254  0.0977225  0.06971475 0.08253932 0.10119969
 0.06527426]",0.9913515359961258,0.9903242921679148,0.006467093623149039,0.07212266325950623,0.06591983139514923,0.06475832313299179,0.0674557015299797,0.0835518166422844,0.0724092349410057,0.0892254039645195,0.09772250056266785,0.0697147473692894,0.08253931999206543,0.1011996865272522,0.06527426093816757,0.06810653954744339
4,2014-01-10,"[0.06810132 0.07212546 0.06591727 0.06475472 0.06745448 0.08354998
 0.07241546 0.08921783 0.09772473 0.06971779 0.08254153 0.10120522
 0.06527423]",0.9899280101232985,0.9892739743154458,0.008352292641758925,0.07212545722723007,0.06591726839542389,0.06475471705198288,0.06745447963476181,0.08354998379945755,0.07241546362638474,0.08921782672405243,0.09772472828626633,0.06971778720617294,0.08254153281450272,0.10120522230863571,0.06527423113584518,0.06810131669044495
5,2014-01-13,"[0.06806787 0.07211707 0.06594884 0.06473313 0.06746525 0.08354153
 0.07247349 0.08918224 0.09767853 0.06975894 0.08254137 0.10120648
 0.06528525]",0.9914922468779572,0.9900768018337521,0.005042904704164878,0.07211706787347794,0.06594883650541306,0.064733125269413,0.06746524572372437,0.08354153484106064,0.07247348874807358,0.08918223530054092,0.0976785272359848,0.06975894421339035,0.08254136890172958,0.10120648145675659,0.06528525054454803,0.06806787103414536
6,2014-01-14,"[0.06808388 0.07213217 0.0659402  0.064736   0.06744041 0.08353855
 0.07246745 0.08917231 0.09770478 0.06975713 0.08253564 0.10120831
 0.06528319]",0.9875101825618074,0.9862557865625344,0.008648608227751828,0.0721321702003479,0.06594020128250122,0.06473600119352341,0.06744040548801422,0.08353855460882187,0.07246744632720947,0.08917231112718582,0.09770477563142776,0.0697571337223053,0.08253563940525055,0.10120830684900284,0.06528319418430328,0.06808388233184814
7,2014-01-15,"[0.06809189 0.07211516 0.06594847 0.06473476 0.06744104 0.08353785
 0.07248019 0.0891604  0.09769652 0.06976253 0.08252629 0.10120743
 0.06529746]",0.9809203238755106,0.9795986793229502,0.00791682257981882,0.07211516052484512,0.0659484714269638,0.06473475694656372,0.06744103878736496,0.08353785425424576,0.07248019427061081,0.08916039764881134,0.09769652038812637,0.06976252794265747,0.08252628892660141,0.1012074276804924,0.06529746204614639,0.06809189170598984
8,2014-01-16,"[0.06808153 0.0721333  0.06594768 0.06473183 0.06742748 0.08351926
 0.07247996 0.0891558  0.09771331 0.06977338 0.08253384 0.10122669
 0.06527595]",0.9841512304142117,0.9820378187288022,0.01011791618936389,0.07213329523801804,0.06594768166542053,0.06473182886838913,0.06742747873067856,0.08351925760507584,0.0724799633026123,0.08915580064058304,0.09771330654621124,0.06977337598800659,0.08253384381532669,0.10122669488191605,0.06527595221996307,0.06808152794837952
9,2014-01-17,"[0.06807173 0.07213475 0.06595758 0.06472731 0.06741855 0.08352719
 0.07249518 0.08914635 0.09770126 0.06977829 0.08252477 0.10123061
 0.06528644]",0.9812212325168074,0.9786321391616716,0.010210476870695644,0.07213474810123444,0.06595757603645325,0.0647273063659668,0.06741855293512344,0.08352718502283096,0.07249517738819122,0.08914634585380554,0.09770125895738602,0.06977829337120056,0.08252476900815964,0.10123060643672943,0.06528644263744354,0.06807173043489456
