,Date,Weights,Profit,Base Profit,Volume,ITT,IEX,GGG,FLS,HDSN,KAMN,WLFC,LAWS,JNJ,BMY,PFE,ABT,cash
0,2014-01-06,"[0.10188236 0.10480941 0.11423772 0.         0.19651498 0.
 0.         0.10837756 0.16359231 0.         0.10342509 0.
 0.10716058]",0.9999999999910191,0.9999999999917251,0.8981176442643115,0.10480940582418806,0.11423771859562311,0.0,0.19651498129646267,0.0,0.0,0.10837755665290974,0.16359231304984662,0.0,0.10342508654074563,0.0,0.10716058230453578,0.10188235573568855
1,2014-01-07,"[0.         0.11419474 0.12475625 0.         0.23176194 0.
 0.         0.11892206 0.18320309 0.         0.1111768  0.
 0.11598513]",1.014010385976234,1.0091406291986724,0.1018823557347735,0.11419473550771032,0.12475624671737708,0.0,0.23176193793061142,0.0,0.0,0.11892206208328587,0.18320309079102728,0.0,0.11117679717991821,0.0,0.11598512979006968,0.0
2,2014-01-08,"[0.         0.11356929 0.12406232 0.         0.23562314 0.
 0.         0.11828128 0.18324464 0.         0.1100889  0.
 0.11513044]",1.0114882450887093,1.0075324879550265,0.013097978622783373,0.11356928837375777,0.12406231691100114,0.0,0.23562314152394,0.0,0.0,0.11828127906613559,0.18324463569208413,0.0,0.11008889731760453,0.0,0.11513044111547673,0.0
3,2014-01-09,"[0.         0.11334521 0.12368697 0.         0.23624353 0.
 0.         0.11822898 0.18366264 0.         0.1098525  0.
 0.11498018]",1.0131275726133042,1.0089782595529062,0.009133652891233227,0.11334520541317734,0.12368696505898912,0.0,0.23624352736438645,0.0,0.0,0.11822897716804286,0.18366264062186907,0.0,0.10985250019266558,0.0,0.11498018418086968,0.0
4,2014-01-10,"[0.         0.1134228  0.12386551 0.         0.23729613 0.
 0.         0.11841062 0.18244461 0.         0.10983178 0.
 0.11472855]",1.0206551144451197,1.0159351140912716,0.0036862248844544386,0.1134228029124981,0.12386550937902674,0.0,0.23729613068984537,0.0,0.0,0.11841061525740873,0.1824446112715944,0.0,0.10983178060544845,0.0,0.1147285498841781,0.0
5,2014-01-13,"[0.         0.11350628 0.12409914 0.         0.23608158 0.
 0.         0.11848757 0.18278903 0.         0.11012845 0.
 0.11490795]",1.0350398681299884,1.0220235582919388,0.007649649490356335,0.11350628187599292,0.12409914338144909,0.0,0.23608157760717358,0.0,0.0,0.11848756680774873,0.18278902593432514,0.0,0.11012845060721234,0.0,0.11490795378609825,0.0
6,2014-01-14,"[0.         0.1133612  0.12405148 0.         0.23591847 0.
 0.         0.11797662 0.18384643 0.         0.11021374 0.
 0.11463206]",1.0375332777870885,1.0227703579437677,0.018665219216201647,0.1133612018338209,0.12405147836790875,0.0,0.2359184701392842,0.0,0.0,0.1179766206473828,0.1838464290948469,0.0,0.11021374287646252,0.0,0.11463205704029394,0.0
7,2014-01-15,"[0.         0.11368617 0.12443537 0.         0.23619957 0.
 0.         0.11837167 0.18265798 0.         0.10992611 0.
 0.11472312]",1.0365192240153138,1.0203607729057655,0.007628963460709575,0.11368616732596844,0.12443536857131315,0.0,0.23619957430345584,0.0,0.0,0.11837167488501076,0.18265798248265158,0.0,0.10992610801890548,0.0,0.11472312441269482,0.0
8,2014-01-16,"[0.         0.11339274 0.12429712 0.         0.23645213 0.
 0.         0.11811135 0.18312046 0.         0.10985452 0.
 0.11477168]",1.0356316817321554,1.025390285650739,0.007225804198733868,0.1133927366537171,0.12429712193447168,0.0,0.23645213455900876,0.0,0.0,0.11811134692046162,0.18312046373738294,0.0,0.10985451890992476,0.0,0.11477167728503311,0.0
9,2014-01-17,"[0.         0.11352939 0.12472791 0.         0.23720274 0.
 0.         0.11849042 0.18118723 0.         0.1100153  0.
 0.114847  ]",1.0502259611389297,1.0297777611065786,0.010583436408720876,0.11352939095048893,0.12472791134456657,0.0,0.23720274160249744,0.0,0.0,0.11849042026784873,0.18118722788006678,0.0,0.11001530349470877,0.0,0.11484700445982271,0.0
10,2014-01-21,"[0.         0.10315296 0.11330072 0.         0.21510462 0.
 0.0885891  0.10728256 0.16858955 0.         0.09977569 0.
 0.10420479]",1.052734951784561,1.0294847505879057,0.18607714358673527,0.10315295823499154,0.11330072383728033,0.0,0.21510462424285115,0.0,0.08858909914250335,0.10728256155903383,0.1685895502824007,0.0,0.09977569019030687,0.0,0.10420479251063207,0.0
11,2014-01-22,"[0.         0.10209996 0.11225048 0.         0.21178463 0.
 0.09735186 0.10621721 0.16668546 0.         0.09987762 0.
 0.10373278]",1.058855923628846,1.033303293198446,0.019353980604448772,0.10209995972372267,0.11225047645100521,0.0,0.21178462961077454,0.0,0.09735186246867254,0.10621721095224608,0.16668546050853691,0.0,0.0998776246476622,0.0,0.10373277563737994,0.0
12,2014-01-23,"[0.         0.10230152 0.11242697 0.         0.21118519 0.
 0.09826513 0.10638767 0.16627342 0.         0.09964696 0.
 0.10351313]",1.0557454434126274,1.0303453341214572,0.008266961225360955,0.10230152427767761,0.11242697400210469,0.0,0.2111851946606427,0.0,0.09826512634823595,0.10638767189492197,0.1662734233478045,0.0,0.0996469593202476,0.0,0.10351312614836493,0.0
