,Date,Weights,Profit,Base Profit,PCAR,SPAR,F,OSK,HLX,CLB,ENSV,RES,BCPC,FMC,GRA,OLN,cash
250,2015-02-11,"[0.         0.0654148  0.11258269 0.11025406 0.13609956 0.
 0.0859432  0.10295599 0.13681809 0.13853722 0.         0.
 0.11139439]",1.0045650248527391,0.9397101416118235,0.06541480308085351,0.11258269092165653,0.11025406301250616,0.1360995568450446,0.0,0.08594319583167663,0.10295599030631188,0.13681809213966792,0.13853722067311777,0.0,0.0,0.11139438718916488,0.0
251,2015-02-12,"[0.         0.06810954 0.11417177 0.11540585 0.1357162  0.
 0.08629495 0.09385257 0.136564   0.1375732  0.         0.
 0.11231192]",0.9772768027207052,0.9225817337554675,0.06810953772048564,0.11417176887919396,0.11540585326119959,0.13571619523437314,0.0,0.08629495255742091,0.09385257170775292,0.136564004228706,0.1375731994232811,0.0,0.0,0.11231191698758661,0.0
252,2015-02-13,"[0.         0.06349885 0.11444934 0.11323367 0.1360782  0.
 0.09058098 0.09420536 0.13721364 0.13830319 0.         0.
 0.11243677]",1.0043660356444053,0.9399368240853809,0.06349885091164385,0.1144493359180372,0.11323367062992784,0.13607819791204026,0.0,0.09058097948726422,0.09420536095003092,0.1372136392225118,0.13830319346831654,0.0,0.0,0.11243677150022723,0.0
253,2015-02-17,"[0.         0.04865255 0.11283593 0.09642394 0.13879834 0.
 0.1111417  0.08971288 0.14149267 0.14323919 0.         0.
 0.1177028 ]",1.0301929858282481,0.9565730103165804,0.048652546768217474,0.11283593081041413,0.096423943337478,0.13879834267183266,0.0,0.11114169723730016,0.08971287790488564,0.14149267036831245,0.14323919201911572,0.0,0.0,0.11770279888244391,0.0
254,2015-02-18,"[0.         0.11131395 0.13066582 0.14060198 0.14708002 0.
 0.05529823 0.         0.14894256 0.14910313 0.         0.
 0.11699432]",1.0345277035288014,0.9513097859933753,0.11131394531018884,0.13066582210175992,0.14060197843801112,0.14708001882397215,0.0,0.055298225523668296,0.0,0.14894255799091724,0.14910313294036576,0.0,0.0,0.11699431887111662,0.0
255,2015-02-19,"[0.         0.12877451 0.14282581 0.15122742 0.15038655 0.
 0.         0.         0.15501489 0.15490228 0.         0.
 0.11686852]",1.0323288545823686,0.9523256904148679,0.12877451468160153,0.14282581278418582,0.15122742119427557,0.15038655273025894,0.0,0.0,0.0,0.15501489223297152,0.15490228386411864,0.0,0.0,0.11686852251258785,0.0
256,2015-02-20,"[0.         0.13190911 0.14455294 0.1518617  0.1484347  0.
 0.         0.         0.15508994 0.1549205  0.         0.
 0.1132311 ]",1.0335931045588227,0.9425080021440706,0.13190911030723712,0.14455294101945476,0.151861700763183,0.1484347036160112,0.0,0.0,0.0,0.15508994087535732,0.15492050394339985,0.0,0.0,0.11323109947535667,0.0
257,2015-02-23,"[0.         0.13473702 0.14505738 0.15137643 0.14734943 0.
 0.         0.         0.15440105 0.15422551 0.         0.
 0.11285319]",1.0454794431229608,0.9564405160896752,0.13473701576931393,0.1450573761244976,0.1513764330276001,0.14734942748338284,0.0,0.0,0.0,0.154401052826784,0.1542255068028443,0.0,0.0,0.11285318796557721,0.0
258,2015-02-24,"[0.         0.13551419 0.14519907 0.1514099  0.14773179 0.
 0.         0.         0.15432913 0.1541484  0.         0.
 0.11166753]",1.0382639522096668,0.9479390859128991,0.135514187124421,0.145199065003142,0.15140990352359482,0.14773179226733973,0.0,0.0,0.0,0.15432912939068047,0.15414839581384807,0.0,0.0,0.11166752687697386,0.0
259,2015-02-25,"[0.         0.13555611 0.14468039 0.15145601 0.14805907 0.
 0.         0.         0.15417373 0.15398875 0.         0.
 0.11208595]",1.031404602271647,0.9436356761236355,0.13555610522177447,0.14468039417086637,0.15145600527986913,0.1480590679447593,0.0,0.0,0.0,0.15417372503964138,0.1539887490815775,0.0,0.0,0.11208595326151177,0.0
260,2015-02-26,"[0.         0.13591981 0.14402599 0.15112853 0.14893318 0.
 0.         0.         0.15356652 0.15338777 0.         0.
 0.1130382 ]",1.0366509392839338,0.9451192873961788,0.13591980594133504,0.14402599448274045,0.1511285325934629,0.14893317786578344,0.0,0.0,0.0,0.15356651600852206,0.15338777073083648,0.0,0.0,0.11303820237731972,0.0
261,2015-02-27,"[0.         0.13692382 0.14331012 0.15084795 0.1495983  0.
 0.         0.         0.15308388 0.1528853  0.         0.
 0.11335063]",1.0452914432498244,0.9464651290097916,0.13692382318670784,0.1433101153935997,0.1508479528775499,0.14959829616895554,0.0,0.0,0.0,0.15308388123701977,0.1528852979505552,0.0,0.0,0.11335063318561193,0.0
262,2015-03-02,"[0.         0.14088714 0.14210158 0.15159865 0.1505635  0.
 0.         0.         0.15342966 0.15307631 0.         0.
 0.10834315]",1.0402994414612665,0.9405441793488841,0.14088714246846792,0.14210158415989624,0.1515986523314918,0.1505635003868345,0.0,0.0,0.0,0.15342965525130903,0.15307631418005235,0.0,0.0,0.10834315122194826,0.0
263,2015-03-03,"[0.         0.13807548 0.14272813 0.15096361 0.15000184 0.
 0.         0.         0.15304879 0.15280398 0.         0.
 0.11237817]",1.0278294898528737,0.9372668980767219,0.1380754791469472,0.1427281281877488,0.1509636064303398,0.15000184071043518,0.0,0.0,0.0,0.15304878824427662,0.15280398271685966,0.0,0.0,0.11237817456339268,0.0
264,2015-03-04,"[0.         0.1376533  0.14317272 0.15077196 0.14982317 0.
 0.         0.         0.15295409 0.15273937 0.         0.
 0.1128854 ]",1.0293455200975377,0.9325231073308388,0.1376532966913256,0.14317272457710353,0.15077195666684776,0.14982316547660615,0.0,0.0,0.0,0.1529540907651828,0.15273936695858462,0.0,0.0,0.11288539886434956,0.0
265,2015-03-05,"[0.         0.13644042 0.14388725 0.15084736 0.14952359 0.
 0.         0.         0.15329926 0.15310772 0.         0.
 0.11289441]",1.0280717524079512,0.9323470642846936,0.13644041556253375,0.14388724796660757,0.15084735919275793,0.14952359097601953,0.0,0.0,0.0,0.15329925727732674,0.15310771689459526,0.0,0.0,0.11289441213015919,0.0
266,2015-03-06,"[0.         0.13740256 0.1440921  0.15064062 0.14941939 0.
 0.         0.         0.15303129 0.15284553 0.         0.
 0.11256851]",1.0324979302004478,0.932240753301299,0.1374025579042721,0.14409210129274874,0.15064061511233473,0.14941939009046118,0.0,0.0,0.0,0.15303129302762708,0.15284553489316352,0.0,0.0,0.1125685076793927,0.0
267,2015-03-09,"[0.         0.13759934 0.14399082 0.15061421 0.14941376 0.
 0.         0.         0.15294675 0.15275931 0.         0.
 0.11267582]",1.0244051450384324,0.9281481075361033,0.13759933716719525,0.14399081664012855,0.15061420533366224,0.1494137598506238,0.0,0.0,0.0,0.15294675499423946,0.1527593058403134,0.0,0.0,0.11267582017383711,0.0
268,2015-03-10,"[0.         0.13869717 0.14284697 0.15046112 0.14967644 0.
 0.         0.         0.1524276  0.15221121 0.         0.
 0.11367949]",1.0221085691351057,0.9225940177733829,0.13869716783941943,0.14284696970735053,0.15046111848564733,0.149676436837043,0.0,0.0,0.0,0.15242760073637968,0.1522112143525792,0.0,0.0,0.11367949204158084,0.0
269,2015-03-11,"[0.         0.13843298 0.14314139 0.15071731 0.14960762 0.
 0.         0.         0.15273399 0.15251978 0.         0.
 0.11284694]",1.007446862224343,0.9182463206003783,0.13843297735778098,0.14314138500860268,0.1507173093825542,0.1496076214455285,0.0,0.0,0.0,0.15273399301315652,0.1525197763173189,0.0,0.0,0.1128469374750583,0.0
270,2015-03-12,"[0.         0.13813074 0.14352399 0.15085082 0.14942484 0.
 0.         0.         0.15297397 0.15276612 0.         0.
 0.11232952]",0.9990081719282214,0.9084559138217977,0.13813073676753623,0.14352398872077282,0.15085081608724532,0.14942484029602657,0.0,0.0,0.0,0.15297397222204615,0.15276612415100285,0.0,0.0,0.11232952175537,0.0
271,2015-03-13,"[0.         0.13732191 0.14515011 0.15151542 0.14899013 0.
 0.         0.         0.1542046  0.15399844 0.         0.
 0.10881939]",1.0084846413452273,0.9123953470790752,0.1373219116161727,0.1451501058530291,0.15151541756399226,0.1489901317471386,0.0,0.0,0.0,0.15420459689025384,0.15399844401804774,0.0,0.0,0.10881939231136574,0.0
272,2015-03-16,"[0.         0.13504693 0.14612447 0.15214385 0.14802504 0.
 0.         0.         0.15544491 0.15523841 0.         0.
 0.10797639]",1.0138413528926824,0.9136460434369023,0.13504693312808252,0.1461244667441246,0.15214384862716407,0.14802504336080916,0.0,0.0,0.0,0.1554449090669839,0.155238406783147,0.0,0.0,0.10797639228968882,0.0
273,2015-03-17,"[0.         0.12848753 0.14066817 0.15139612 0.15125975 0.
 0.         0.         0.1536717  0.15351952 0.         0.
 0.12099721]",1.0059886463429473,0.9072393490905217,0.12848752918527118,0.14066817403638446,0.15139611704779832,0.1512597452092333,0.0,0.0,0.0,0.15367170387206477,0.15351952439125716,0.0,0.0,0.1209972062579908,0.0
274,2015-03-18,"[0.         0.13042777 0.1421762  0.15047225 0.150111   0.
 0.         0.         0.15284011 0.15271262 0.         0.
 0.12126005]",1.0027232875100351,0.9053443563372523,0.13042777307261758,0.1421761998943634,0.15047225097200445,0.1501109992363939,0.0,0.0,0.0,0.15284011333094993,0.1527126163508793,0.0,0.0,0.12126004714279141,0.0
275,2015-03-19,"[0.         0.13018889 0.13958485 0.15194817 0.15292025 0.
 0.         0.         0.15464384 0.15431722 0.         0.
 0.11639678]",1.0086209198696918,0.9065865049453561,0.13018888608350637,0.1395848490251666,0.15194816659719848,0.15292025347935154,0.0,0.0,0.0,0.1546438420404394,0.15431722418654764,0.0,0.0,0.11639677858779002,0.0
276,2015-03-20,"[0.         0.11901091 0.12917681 0.14616992 0.14775331 0.
 0.04828863 0.         0.14891058 0.148565   0.         0.
 0.11212485]",1.0129332902209862,0.912038740077841,0.11901090503950913,0.12917680798005488,0.14616992297225578,0.14775330877574958,0.0,0.04828862509432858,0.0,0.14891058147691322,0.14856499933310036,0.0,0.0,0.11212484932808824,0.0
277,2015-03-23,"[0.         0.1213037  0.12871201 0.14561839 0.1470374  0.
 0.04783317 0.         0.14815936 0.14778848 0.         0.
 0.11354749]",1.0107775512563557,0.9066136420194737,0.12130369796677334,0.12871201048944747,0.14561839316675484,0.1470374034115285,0.0,0.04783317029903126,0.0,0.1481593565962507,0.1477884794420096,0.0,0.0,0.11354748862820425,0.0
278,2015-03-24,"[0.         0.13650938 0.14350053 0.15079812 0.14933531 0.
 0.         0.         0.15364505 0.15340422 0.         0.
 0.11280739]",1.0138297676601273,0.9108127629911205,0.136509380688847,0.14350053177531366,0.15079811669994406,0.14933530787311994,0.0,0.0,0.0,0.15364505234690856,0.15340421951342448,0.0,0.0,0.11280739110244217,0.0
279,2015-03-25,"[0.         0.13421256 0.14139792 0.15061979 0.15060091 0.
 0.         0.         0.1528422  0.15263681 0.         0.
 0.11768982]",1.0180371038743006,0.9123911929098487,0.13421255714928618,0.14139791718125763,0.15061979051754812,0.1506009129855542,0.0,0.0,0.0,0.15284219780886962,0.15263680737274027,0.0,0.0,0.117689816984744,0.0
280,2015-03-26,"[0.         0.13315891 0.13818346 0.14241619 0.13919424 0.
 0.         0.05024297 0.14600002 0.14571959 0.         0.
 0.10508462]",1.0196811777844748,0.9144389658302877,0.13315891244452718,0.13818345519865233,0.14241618671475031,0.13919424231914176,0.0,0.0,0.05024296872673498,0.1460000204953065,0.14571959048288227,0.0,0.0,0.10508462361800476,0.0
281,2015-03-27,"[0.         0.13905339 0.14427541 0.14988998 0.14772569 0.
 0.         0.         0.15261533 0.15238584 0.         0.
 0.11405437]",1.0077156397933864,0.9063780891052694,0.13905338899111885,0.14427540562956154,0.14988997563753753,0.14772568681323492,0.0,0.0,0.0,0.15261533338085118,0.15238583708836811,0.0,0.0,0.11405437245932781,0.0
282,2015-03-30,"[0.         0.13294087 0.13880536 0.14228988 0.13833239 0.
 0.         0.05028511 0.14594752 0.1457079  0.         0.
 0.10569097]",1.0352341634273163,0.9196887657456114,0.13294087201146626,0.13880536483563882,0.14228987849696875,0.1383323946134212,0.0,0.0,0.05028510675638891,0.145947519300239,0.14570789537377155,0.0,0.0,0.10569096861210547,0.0
283,2015-03-31,"[0.         0.13954748 0.14559911 0.15032284 0.14686436 0.
 0.         0.         0.15358534 0.15333672 0.         0.
 0.11074415]",1.0325375553107392,0.916763417238969,0.1395474767217024,0.14559911051616894,0.15032283796654514,0.14686435539053588,0.0,0.0,0.0,0.15358534084823475,0.15333672367181295,0.0,0.0,0.11074415488499978,0.0
284,2015-04-01,"[0.         0.13868767 0.14522963 0.15009168 0.147114   0.
 0.         0.         0.15310299 0.15289405 0.         0.
 0.11287998]",1.0318344574845435,0.9163467185735119,0.13868767032159274,0.14522962904558162,0.1500916839100294,0.14711400135508856,0.0,0.0,0.0,0.15310298752932783,0.15289405152595775,0.0,0.0,0.11287997631242222,0.0
285,2015-04-02,"[0.         0.13817524 0.1452886  0.1499926  0.1469979  0.
 0.         0.         0.15299993 0.15281285 0.         0.
 0.11373289]",1.035519396562164,0.9195806800667867,0.13817523537194906,0.14528859604888714,0.14999259631208098,0.14699789586760703,0.0,0.0,0.0,0.15299992911254554,0.1528128532638417,0.0,0.0,0.11373289402308857,0.0
286,2015-04-06,"[0.         0.13676598 0.14621931 0.15057195 0.14648609 0.
 0.         0.         0.15406297 0.1538787  0.         0.
 0.112015  ]",1.0353750629657803,0.915377956632686,0.13676597887987138,0.14621930774758507,0.15057194606098379,0.14648609493085343,0.0,0.0,0.0,0.15406297186267404,0.15387870289206382,0.0,0.0,0.11201499762596852,0.0
287,2015-04-07,"[0.         0.13810008 0.15198935 0.15395358 0.12974716 0.
 0.         0.         0.16195333 0.16151337 0.         0.
 0.10274313]",1.030856566129199,0.9159642757612524,0.13810007649001715,0.1519893508088186,0.15395358413787724,0.12974715572089238,0.0,0.0,0.0,0.16195333376626894,0.16151336637446245,0.0,0.0,0.1027431327016634,0.0
288,2015-04-08,"[0.         0.13599907 0.14866364 0.15185067 0.14128875 0.
 0.         0.         0.15733533 0.15707113 0.         0.
 0.10779141]",1.0545988243140878,0.9347550105278545,0.1359990653959415,0.14866363750739645,0.15185066579151957,0.14128875019357595,0.0,0.0,0.0,0.15733533480036138,0.15707113312238508,0.0,0.0,0.10779141318882002,0.0
289,2015-04-09,"[0.         0.13648213 0.14643498 0.15033039 0.14542099 0.
 0.         0.         0.15400391 0.15383731 0.         0.
 0.11349029]",1.0514918079618878,0.929474157431667,0.13648212522768077,0.14643498055693005,0.15033039082607078,0.1454209901827102,0.0,0.0,0.0,0.15400391275223616,0.1538373099242951,0.0,0.0,0.11349029053007693,0.0
290,2015-04-10,"[0.         0.13601083 0.14859894 0.1516989  0.14252037 0.
 0.         0.         0.1568146  0.15658766 0.         0.
 0.1077687 ]",1.0527092081323617,0.9319762077440866,0.13601082543581267,0.1485989441401393,0.1516988957719538,0.14252036811516527,0.0,0.0,0.0,0.15681460108100712,0.15658766310943142,0.0,0.0,0.10776870234649041,0.0
291,2015-04-13,"[0.         0.13690039 0.14691902 0.15029915 0.14499243 0.
 0.         0.         0.15429154 0.1541174  0.         0.
 0.11248008]",1.0667379152914152,0.9416869895035417,0.1369003911059337,0.14691902018679828,0.1502991455359968,0.14499242970555715,0.0,0.0,0.0,0.15429153507473486,0.15411740230546475,0.0,0.0,0.11248007608551448,0.0
292,2015-04-14,"[0.         0.13173868 0.13954458 0.14278297 0.13882222 0.
 0.         0.04619901 0.14629555 0.14612799 0.         0.
 0.108489  ]",1.0662514790956732,0.9429453160746816,0.13173868325231797,0.13954457884436985,0.14278296732124557,0.13882221801733638,0.0,0.0,0.0461990149692902,0.1462955536282353,0.14612798821571618,0.0,0.0,0.10848899575148854,0.0
293,2015-04-15,"[0.         0.13729487 0.1473463  0.14973587 0.14523036 0.
 0.         0.         0.15450443 0.15430478 0.         0.
 0.11158338]",1.051430154695965,0.933808778337645,0.13729486631898383,0.14734630371513463,0.14973586866146732,0.14523036032800443,0.0,0.0,0.0,0.1545044330355052,0.15430478476725615,0.0,0.0,0.11158338317364848,0.0
294,2015-04-16,"[0.         0.13579427 0.14754213 0.15053917 0.14571568 0.
 0.         0.         0.15499611 0.15481911 0.         0.
 0.11059353]",1.06145380138932,0.9380487601061159,0.13579427413051676,0.1475421302393329,0.1505391694929075,0.1457156774858694,0.0,0.0,0.0,0.15499611293283194,0.15481910725197642,0.0,0.0,0.11059352846656498,0.0
295,2015-04-17,"[0.         0.13651517 0.14589344 0.150261   0.14710468 0.
 0.         0.         0.15373017 0.15354878 0.         0.
 0.11294676]",1.074651596803081,0.9520426054587953,0.13651517478171055,0.1458934410679247,0.15026099726608996,0.14710468129582957,0.0,0.0,0.0,0.15373016525022776,0.1535487832577639,0.0,0.0,0.11294675708045361,0.0
296,2015-04-20,"[0.         0.13489314 0.14439237 0.15046632 0.14870251 0.
 0.         0.         0.15344736 0.15325513 0.         0.
 0.11484317]",1.0712271479389246,0.9480321910406259,0.1348931443231926,0.14439237361509052,0.15046631623675555,0.14870250627198234,0.0,0.0,0.0,0.15344736021060013,0.15325512673196853,0.0,0.0,0.11484317261041045,0.0
297,2015-04-21,"[0.         0.13554395 0.14602466 0.15044234 0.14766285 0.
 0.         0.         0.15442956 0.15420979 0.         0.
 0.11168685]",1.0657717983235324,0.9456924566933197,0.13554395360409957,0.14602466210004372,0.1504423366793993,0.14766284632792143,0.0,0.0,0.0,0.15442955793445906,0.15420979399507773,0.0,0.0,0.11168684935899922,0.0
298,2015-04-22,"[0.         0.1326574  0.14732274 0.15106535 0.14711175 0.
 0.         0.         0.15597964 0.15576296 0.         0.
 0.11010016]",1.0769094086524154,0.9535879626336887,0.13265740328222916,0.14732273730491302,0.1510653476255768,0.14711174801605362,0.0,0.0,0.0,0.15597963853694757,0.15576296169992226,0.0,0.0,0.11010016353435768,0.0
299,2015-04-23,"[0.         0.13256141 0.14477945 0.1508786  0.14881866 0.
 0.         0.         0.15424549 0.15405629 0.         0.
 0.1146601 ]",1.0628233649889935,0.9377862801777057,0.13256140534888444,0.14477945496768518,0.15087860256237276,0.14881865690261747,0.0,0.0,0.0,0.15424549175902683,0.1540562880906064,0.0,0.0,0.11466010036880689,0.0
300,2015-04-24,"[0.         0.13036379 0.14359136 0.15122091 0.14966322 0.
 0.         0.         0.1542221  0.15404625 0.         0.
 0.11689237]",1.0703456752914016,0.9448826194329015,0.13036378556267295,0.14359136144904663,0.15122091043998098,0.14966322156989098,0.0,0.0,0.0,0.15422209848223792,0.15404625430623622,0.0,0.0,0.11689236818993438,0.0
301,2015-04-27,"[0.         0.13445311 0.14776047 0.1515983  0.14640337 0.
 0.         0.         0.1560999  0.15590851 0.         0.
 0.10777634]",1.0645474447028984,0.9442092931360629,0.13445311316785585,0.14776046936923626,0.15159829515491727,0.14640337410065168,0.0,0.0,0.0,0.15609990340457242,0.1559085092191904,0.0,0.0,0.10777633558357615,0.0
302,2015-04-28,"[0.         0.13438346 0.14923386 0.15220831 0.14468091 0.
 0.         0.         0.15763116 0.1574113  0.         0.
 0.104451  ]",1.0677515755604245,0.9455082752007106,0.1343834646524519,0.14923386280195822,0.1522083068302252,0.1446809079901112,0.0,0.0,0.0,0.15763116160766974,0.15741129892294903,0.0,0.0,0.10445099719463469,0.0
303,2015-04-29,"[0.         0.13416659 0.14806284 0.15137478 0.14644592 0.
 0.         0.         0.1560219  0.15584435 0.         0.
 0.10808361]",1.0664438564801446,0.9407192638695783,0.13416659010244406,0.14806284458932883,0.15137478303311097,0.1464459192965628,0.0,0.0,0.0,0.15602190403430485,0.15584434794850827,0.0,0.0,0.10808361099574028,0.0
304,2015-04-30,"[0.         0.13437111 0.14710582 0.15082009 0.14697832 0.
 0.         0.         0.15485646 0.15470218 0.         0.
 0.11116602]",1.0689402703738542,0.9442852630443386,0.13437111219423942,0.14710581549688967,0.15082008727201923,0.1469783154972943,0.0,0.0,0.0,0.15485646158953859,0.15470218340517589,0.0,0.0,0.11116602454484285,0.0
305,2015-05-01,"[0.         0.13414443 0.14681114 0.15069346 0.14751488 0.
 0.         0.         0.15461226 0.15446229 0.         0.
 0.11176154]",1.0818973857919727,0.9488355374025326,0.13414442863244383,0.1468111438904856,0.15069346325748204,0.1475148783321095,0.0,0.0,0.0,0.1546122562821665,0.15446228643572313,0.0,0.0,0.11176154316958935,0.0
306,2015-05-04,"[0.         0.13419929 0.1474743  0.15124704 0.14789772 0.
 0.         0.         0.15557325 0.15539528 0.         0.
 0.10821313]",1.0684597809685992,0.9428780823337924,0.13419928805172082,0.14747429930864253,0.15124703852540977,0.147897718560267,0.0,0.0,0.0,0.15557324649377907,0.15539528038304212,0.0,0.0,0.10821312867713864,0.0
307,2015-05-05,"[0.         0.13402318 0.14785373 0.15153437 0.1481978  0.
 0.         0.         0.15615175 0.15595711 0.         0.
 0.10628205]",1.0787885279836629,0.9506894219393489,0.134023184742727,0.14785373112192735,0.15153437358950592,0.1481978006046779,0.0,0.0,0.0,0.1561517510339447,0.15595710851403785,0.0,0.0,0.10628205039317923,0.0
308,2015-05-06,"[0.         0.13392061 0.14781486 0.15155285 0.1482377  0.
 0.         0.         0.15613689 0.15594391 0.         0.
 0.10639319]",1.0743185457083366,0.9477386345722064,0.13392060532237557,0.14781485760880275,0.15155284771538355,0.14823769800594028,0.0,0.0,0.0,0.15613689031104128,0.1559439135283334,0.0,0.0,0.1063931875081231,0.0
309,2015-05-07,"[0.         0.13444038 0.14807089 0.1515565  0.14812129 0.
 0.         0.         0.15667139 0.15643061 0.         0.
 0.10470894]",1.0655439320887408,0.9417935517776902,0.1344403806657629,0.14807088912714442,0.1515564969259743,0.14812129327124163,0.0,0.0,0.0,0.15667138759267907,0.1564306098250679,0.0,0.0,0.10470894259212979,0.0
310,2015-05-08,"[0.         0.13406012 0.14818114 0.150068   0.14760859 0.
 0.         0.         0.15748738 0.15711872 0.         0.
 0.10547605]",1.0525773283896125,0.9334148795133966,0.1340601152467015,0.14818114051562592,0.15006800349177907,0.1476085894709828,0.0,0.0,0.0,0.15748738189955158,0.15711872197405316,0.0,0.0,0.10547604740130578,0.0
311,2015-05-11,"[0.         0.13448417 0.14818969 0.15067264 0.1475998  0.
 0.         0.         0.15773884 0.1573527  0.         0.
 0.10396216]",1.063740249450152,0.9403591591774595,0.13448417430291743,0.14818968555608397,0.15067263974454853,0.14759980034089196,0.0,0.0,0.0,0.1577388423245331,0.15735269660875478,0.0,0.0,0.10396216112227041,0.0
312,2015-05-12,"[0.         0.13316447 0.14831047 0.15097079 0.14819995 0.
 0.         0.         0.1573113  0.15702394 0.         0.
 0.10501908]",1.0580773782973343,0.9393958332303622,0.13316446999203124,0.1483104658504374,0.15097079352298676,0.14819994851647622,0.0,0.0,0.0,0.15731130371898808,0.1570239386296564,0.0,0.0,0.1050190797694238,0.0
313,2015-05-13,"[0.         0.12319131 0.14077669 0.1428465  0.14222264 0.
 0.         0.         0.14949421 0.14924991 0.         0.05247291
 0.09974584]",1.052060188623587,0.931296423389795,0.12319130606530486,0.14077669353657687,0.14284650208095015,0.14222263614314107,0.0,0.0,0.0,0.1494942057956289,0.14924990741162916,0.0,0.05247291314863237,0.09974583581813665,0.0
314,2015-05-14,"[0.         0.13579583 0.14950551 0.14829717 0.14489666 0.
 0.         0.         0.15826731 0.15783131 0.         0.
 0.1054062 ]",1.049589154005622,0.9325782283967402,0.1357958325533802,0.14950551088486363,0.1482971718846593,0.14489665760011933,0.0,0.0,0.0,0.15826731454932574,0.15783131039581721,0.0,0.0,0.10540620213183446,0.0
315,2015-05-15,"[0.         0.13500435 0.14985247 0.14798194 0.14428438 0.
 0.         0.         0.15835924 0.15796821 0.         0.
 0.10654942]",1.0591716285423893,0.9406200847210568,0.13500435115196827,0.14985246919919898,0.14798193633965054,0.14428437598846053,0.0,0.0,0.0,0.15835924170744706,0.15796820784023013,0.0,0.0,0.10654941777304448,0.0
316,2015-05-18,"[0.         0.12988931 0.15114408 0.14825474 0.14161557 0.
 0.         0.         0.16131332 0.16085781 0.         0.
 0.10692518]",1.0608778558126475,0.9391612814018737,0.1298893061306474,0.15114407939056673,0.14825473793241065,0.14161556891206503,0.0,0.0,0.0,0.161313323460894,0.16085780745945752,0.0,0.0,0.10692517671395874,0.0
317,2015-05-19,"[0.         0.1261421  0.14299778 0.14147073 0.13366354 0.
 0.         0.04895016 0.15116768 0.15085444 0.         0.
 0.10475358]",1.0603038960814093,0.9407743000378727,0.12614209680477378,0.14299778102377117,0.14147072707413708,0.13366353739727035,0.0,0.0,0.048950156324539744,0.15116767906175213,0.1508544431299034,0.0,0.0,0.10475357918385228,0.0
318,2015-05-20,"[0.         0.12567116 0.14941679 0.14944934 0.14328311 0.
 0.         0.         0.15949262 0.15919637 0.         0.
 0.1134906 ]",1.061517016401223,0.9384556419262597,0.12567116216612031,0.14941679245222336,0.14944934083019507,0.1432831128793479,0.0,0.0,0.0,0.1594926182783334,0.15919637431832492,0.0,0.0,0.11349059907545492,0.0
319,2015-05-21,"[0.         0.13039771 0.14825273 0.15020025 0.1449806  0.
 0.         0.         0.15760434 0.15731992 0.         0.
 0.11124445]",1.0587475321796858,0.9354335512234052,0.1303977066681633,0.14825272709568602,0.15020025102722517,0.14498060089817727,0.0,0.0,0.0,0.1576043404409069,0.1573199217048253,0.0,0.0,0.11124445216501598,0.0
320,2015-05-22,"[0.         0.12125115 0.14974272 0.15115153 0.14258956 0.
 0.         0.         0.16181106 0.16147414 0.         0.
 0.11197983]",1.04849506846966,0.932727045230872,0.12125115473395946,0.14974272408342265,0.15115152919021302,0.14258955966142228,0.0,0.0,0.0,0.16181106116207264,0.16147413994565202,0.0,0.0,0.11197983122325783,0.0
321,2015-05-26,"[0.         0.12692235 0.14471113 0.15134237 0.149668   0.
 0.         0.         0.156649   0.15636107 0.         0.
 0.11434608]",1.0652922306123733,0.9400786326771952,0.12692234597874663,0.1447111283604213,0.15134237228333566,0.14966799708829265,0.0,0.0,0.0,0.15664900111296734,0.15636107369261612,0.0,0.0,0.11434608148362041,0.0
322,2015-05-27,"[0.         0.12927705 0.14043866 0.14251182 0.13870766 0.
 0.         0.04731354 0.14829463 0.14803038 0.         0.
 0.10542625]",1.054125232096545,0.9304318436459362,0.12927705285816948,0.14043866382099496,0.14251181744878785,0.13870766212350072,0.0,0.0,0.047313540211438104,0.1482946302586312,0.14803037847700032,0.0,0.0,0.10542625480147726,0.0
323,2015-05-28,"[0.         0.12979646 0.14021216 0.1406077  0.13823692 0.
 0.         0.05168815 0.14799487 0.14764829 0.         0.
 0.10381544]",1.0491781905940218,0.9264188245792743,0.12979646161631853,0.14021216451489923,0.14060770178629078,0.13823691927545703,0.0,0.0,0.05168814868669904,0.1479948731939238,0.14764828604362068,0.0,0.0,0.1038154448827908,0.0
324,2015-05-29,"[0.         0.12943616 0.14051046 0.14110116 0.13823057 0.
 0.         0.05034102 0.14791622 0.14762648 0.         0.
 0.10483793]",1.0533243577227185,0.9263029213675184,0.12943616380805417,0.14051045783232297,0.14110115909571294,0.13823056607997825,0.0,0.0,0.05034101618561328,0.1479162231651259,0.14762648197698516,0.0,0.0,0.10483793185620739,0.0
325,2015-06-01,"[0.         0.13064625 0.14362845 0.1399966  0.12750364 0.
 0.         0.05504132 0.15229732 0.15177045 0.         0.
 0.09911597]",1.0476281077842677,0.9245737946850248,0.13064624882301998,0.14362845417330403,0.13999659577636955,0.1275036429927209,0.0,0.0,0.055041315486125855,0.15229732402426774,0.15177044561002426,0.0,0.0,0.0991159731141677,0.0
326,2015-06-02,"[0.         0.12784838 0.13661029 0.13935905 0.13483684 0.
 0.         0.06227967 0.14624367 0.14583012 0.         0.
 0.10699198]",1.0393633028801366,0.9169199817300743,0.12784838022730283,0.13661028915666162,0.13935904514677375,0.13483684239551813,0.0,0.0,0.06227967354236122,0.146243665905462,0.14583012036415835,0.0,0.0,0.10699198326176197,0.0
