,Date,Weights,Profit,Base Profit,MRCY,HUBB,IIN,AVX,ATRI,CRY,MMM,TFX,SANM,CTS,FLEX,IEC,cash
10,2014-01-21,"[0.         0.13445885 0.         0.10400902 0.09748128 0.10633677
 0.         0.         0.15329615 0.13406983 0.11248788 0.07895273
 0.0789075 ]",1.0256946052353026,1.0159872030959038,0.13445884714765738,0.0,0.10400901593741949,0.0974812807357661,0.10633676501600288,0.0,0.0,0.15329615355301404,0.13406982611100357,0.112487884450014,0.07895272541134116,0.07890750163778144,0.0
11,2014-01-22,"[0.         0.1342915  0.13029506 0.12130573 0.09135092 0.
 0.         0.         0.17206106 0.10386821 0.12031529 0.12651223
 0.        ]",1.026038291065424,1.0204706348240773,0.1342914989660367,0.13029506186060152,0.12130572995378563,0.09135091965969418,0.0,0.0,0.0,0.17206106205947366,0.10386821132421167,0.12031528720844951,0.1265122289677471,0.0,0.0
12,2014-01-23,"[0.         0.13086204 0.14968134 0.11379217 0.08849608 0.
 0.         0.         0.17362883 0.09573444 0.11706587 0.13073923
 0.        ]",1.0283404532971279,1.0219074060766584,0.13086204188317171,0.14968133638252892,0.1137921709945716,0.08849607870529858,0.0,0.0,0.0,0.17362883118121133,0.09573443871370291,0.1170658679137408,0.13073923422577416,0.0,0.0
13,2014-01-24,"[0.         0.1339836  0.15228257 0.10388034 0.08890825 0.
 0.         0.         0.17790141 0.09671052 0.11714422 0.12918907
 0.        ]",1.0246834530465956,1.0152391923361912,0.13398360350619337,0.15228257309749768,0.10388034072118599,0.08890825232202537,0.0,0.0,0.0,0.17790141096808018,0.0967105226264259,0.1171442246961174,0.12918907206247401,0.0,0.0
14,2014-01-27,"[0.         0.12660394 0.13851055 0.08722661 0.08207995 0.
 0.         0.         0.166289   0.09157888 0.10778535 0.11615206
 0.08377367]",1.0127018775137446,1.008638774139223,0.12660394369291855,0.13851054596772644,0.08722660676643733,0.08207994908045373,0.0,0.0,0.0,0.16628900288420004,0.09157887828084578,0.10778534523223411,0.11615205950750954,0.08377366858767431,0.0
15,2014-01-28,"[0.         0.13880898 0.14711506 0.         0.08918595 0.
 0.         0.         0.18025251 0.10134738 0.11622493 0.12294143
 0.10412377]",1.0053479890550172,1.0002809939966137,0.1388089760709619,0.14711506126665333,0.0,0.08918594916937525,0.0,0.0,0.0,0.18025250560806405,0.1013473784272658,0.1162249296505315,0.12294142758219573,0.10412377222495237,0.0
16,2014-01-29,"[0.         0.13944647 0.14461029 0.         0.08901335 0.
 0.         0.         0.18090334 0.10230242 0.11535035 0.1204885
 0.10788528]",1.0019184001989903,1.0026252044999608,0.13944646538944822,0.14461029306709747,0.0,0.08901335178406457,0.0,0.0,0.0,0.18090334244697368,0.10230242221671267,0.1153503494125493,0.12048850034573161,0.10788527533742244,0.0
17,2014-01-30,"[0.         0.14017518 0.14303098 0.         0.08882216 0.
 0.         0.         0.18056008 0.10269916 0.114854   0.11927649
 0.11058194]",1.0107260559553506,1.003262916142564,0.14017518120053343,0.14303098398417852,0.0,0.08882216372509634,0.0,0.0,0.0,0.18056008488567854,0.10269915563261917,0.1148540035372716,0.11927648780339824,0.11058193923122407,0.0
18,2014-01-31,"[0.         0.14084506 0.14177875 0.         0.08878261 0.
 0.         0.         0.18005368 0.10276218 0.11448034 0.11857112
 0.11272626]",1.0188855189187367,0.9988000963400191,0.14084505576053377,0.14177874941176097,0.0,0.08878260869603136,0.0,0.0,0.0,0.18005367962592703,0.10276218252958974,0.11448034431058914,0.11857111764555922,0.11272626202000895,0.0
19,2014-02-03,"[0.         0.14110751 0.14052375 0.         0.08891339 0.
 0.         0.         0.18018497 0.10380229 0.11429681 0.11731578
 0.11385551]",1.0065985024709454,0.9949155474441475,0.1411075094147885,0.14052375258123023,0.0,0.08891338888383898,0.0,0.0,0.0,0.18018496659404168,0.10380228909273946,0.11429680705072981,0.11731577870676026,0.11385550767587127,0.0
20,2014-02-04,"[0.         0.14130462 0.13969388 0.         0.08899458 0.
 0.         0.         0.18011096 0.10412403 0.11409603 0.11666027
 0.11501563]",1.007481611711164,0.9963134483906984,0.1413046192788478,0.1396938797440064,0.0,0.0889945787871989,0.0,0.0,0.0,0.18011095994349371,0.1041240287079957,0.11409603425761186,0.11666027047275679,0.11501562880808874,0.0
21,2014-02-05,"[0.         0.14111285 0.13904118 0.         0.08912619 0.
 0.         0.         0.18030319 0.10467123 0.11385    0.11580403
 0.11609132]",0.9866190263012453,0.9799574064560193,0.14111284874703509,0.13904118333995089,0.0,0.0891261876875935,0.0,0.0,0.0,0.18030319350355484,0.104671233843548,0.11385000468401081,0.11580403297004167,0.11609131522426529,0.0
22,2014-02-06,"[0.         0.14100352 0.13842314 0.         0.08926367 0.
 0.         0.         0.18053423 0.10527623 0.11375944 0.11506965
 0.11667011]",0.9813332200819795,0.9878927325070671,0.14100352246775186,0.13842314386571614,0.0,0.0892636690126253,0.0,0.0,0.0,0.18053422732791558,0.10527623430876068,0.11375944339413252,0.11506964632007072,0.116670113303027,0.0
23,2014-02-07,"[0.         0.14103276 0.13789665 0.         0.08932618 0.
 0.         0.         0.18057892 0.10564493 0.11363505 0.11453833
 0.11734718]",0.9850937811251946,0.9815115831618965,0.14103275888023137,0.13789665003179352,0.0,0.08932617683441547,0.0,0.0,0.0,0.18057891776656326,0.10564493408385478,0.11363505464660707,0.11453833268380043,0.11734717507273412,0.0
24,2014-02-10,"[0.         0.14097198 0.13778681 0.         0.08937012 0.
 0.         0.         0.18056529 0.10555393 0.11354312 0.11446535
 0.1177434 ]",0.9957733549068528,0.993719307814137,0.1409719814821673,0.13778680837653734,0.0,0.08937012382896865,0.0,0.0,0.0,0.18056528818277548,0.10555392761861887,0.11354312380932832,0.11446534722265958,0.11774339947894455,0.0
25,2014-02-11,"[0.         0.14117777 0.13770943 0.         0.08932563 0.
 0.         0.         0.18042265 0.1054355  0.1135519  0.11455178
 0.11782534]",1.0070480362436787,0.9908513518517517,0.14117776728601317,0.13770943128728544,0.0,0.08932562900237892,0.0,0.0,0.0,0.1804226487391809,0.10543550073432549,0.11355190352826894,0.11455178105138944,0.11782533837115784,0.0
26,2014-02-12,"[0.         0.13075042 0.11212758 0.         0.08208561 0.09445006
 0.         0.         0.16919561 0.11183744 0.1029686  0.08927984
 0.10730485]",1.0095071595407947,0.9963994739839203,0.13075041545701455,0.1121275780868152,0.0,0.08208560654162209,0.09445006069583972,0.0,0.0,0.16919561067327796,0.11183744199545205,0.10296859774400727,0.08927983521502052,0.10730485359095081,0.0
27,2014-02-13,"[0.         0.13070951 0.10269455 0.         0.08017847 0.11606931
 0.         0.         0.16688442 0.11808578 0.10076349 0.08140121
 0.10321327]",1.0210479253124016,1.0032253531232538,0.13070950838391887,0.10269454835619884,0.0,0.08017846723667377,0.1160693076696635,0.0,0.0,0.16688441988135255,0.11808577757104288,0.10076348712797091,0.08140121178852146,0.10321327198465738,0.0
28,2014-02-14,"[0.         0.13048945 0.1016691  0.         0.07993275 0.11880853
 0.         0.         0.16650529 0.11888665 0.10043278 0.08054303
 0.10273242]",1.026108924352345,1.0025309293494058,0.13048945030302886,0.10166909592200297,0.0,0.07993275286234712,0.11880852789426463,0.0,0.0,0.16650528635357634,0.1188866541132974,0.10043278115690615,0.0805430267299713,0.10273242466460525,0.0
29,2014-02-18,"[0.         0.14180843 0.11035845 0.         0.         0.12948939
 0.         0.         0.18078783 0.12941585 0.10909233 0.08740469
 0.11164303]",1.0426985428335211,1.012630821783843,0.1418084252708316,0.11035845070255552,0.0,0.0,0.12948939267701157,0.0,0.0,0.1807878313799784,0.12941584969476053,0.10909232795479865,0.08740469441084794,0.11164302790921576,0.0
30,2014-02-19,"[0.         0.15070297 0.12112204 0.         0.         0.10855309
 0.         0.         0.1761653  0.1152816  0.11352194 0.10361176
 0.11104128]",1.054805678378882,1.0241770887109507,0.1507029687338472,0.1211220429151525,0.0,0.0,0.10855309415351778,0.0,0.0,0.1761653047014654,0.11528160491148717,0.11352193897808,0.10361176428400072,0.11104128132244914,0.0
31,2014-02-20,"[0.         0.15188019 0.12258578 0.         0.         0.10643501
 0.         0.         0.17545873 0.11376425 0.11404112 0.10521901
 0.11061592]",1.0553092395071815,1.023720674169414,0.15188019018533375,0.1225857787639651,0.0,0.0,0.10643501090792586,0.0,0.0,0.17545872664806209,0.11376424943109124,0.11404111645413068,0.10521900857299753,0.11061591903649384,0.0
32,2014-02-21,"[0.         0.15197544 0.12261952 0.         0.         0.10648179
 0.         0.         0.17535909 0.11378055 0.1140261  0.10512144
 0.11063607]",1.0558026830260259,1.0254691533083753,0.15197543669566546,0.12261952294818974,0.0,0.0,0.1064817888357994,0.0,0.0,0.17535909451362652,0.11378054650631529,0.11402609909671987,0.10512144035230817,0.11063607105137552,0.0
33,2014-02-24,"[0.         0.15162911 0.12326318 0.         0.         0.10560817
 0.         0.         0.17571692 0.11361356 0.11393193 0.10536444
 0.11087269]",1.0790071021250516,1.0376814334084647,0.15162910971052274,0.1232631802441702,0.0,0.0,0.10560817166495087,0.0,0.0,0.17571691797931122,0.11361355632092364,0.11393192810910559,0.10536444265668897,0.11087269331432686,0.0
34,2014-02-25,"[0.         0.15206942 0.12333702 0.         0.         0.10517179
 0.         0.         0.17515372 0.11333466 0.11403282 0.105763
 0.11113757]",1.0756895023929571,1.0318924861144285,0.15206941751069583,0.12333702233637593,0.0,0.0,0.1051717911918357,0.0,0.0,0.17515371801604634,0.11333465601803142,0.1140328246953147,0.10576299676389908,0.11113757346780095,0.0
35,2014-02-26,"[0.         0.1522354  0.12313468 0.         0.         0.10507854
 0.         0.         0.17499913 0.11329913 0.11410206 0.10587427
 0.11127679]",1.079159746290607,1.0435850656636352,0.15223539685252466,0.12313468395596844,0.0,0.0,0.10507853645994128,0.0,0.0,0.17499913151075472,0.11329913255100073,0.11410206336853468,0.10587426806241879,0.11127678723885676,0.0
36,2014-02-27,"[0.         0.15232348 0.12348306 0.         0.         0.10444831
 0.         0.         0.1748631  0.11299657 0.11414895 0.10626299
 0.11147355]",1.0743832447430588,1.0368962031885736,0.15232347508705454,0.12348306392433199,0.0,0.0,0.10444831002665511,0.0,0.0,0.17486309655051993,0.1129965680646841,0.1141489464756881,0.10626298908215753,0.11147355078890879,0.0
37,2014-02-28,"[0.         0.15221884 0.1233858  0.         0.         0.10486732
 0.         0.         0.17500674 0.11313578 0.114138   0.1060323
 0.11121523]",1.0752862584510712,1.0383175418909731,0.15221883718683726,0.12338579645104225,0.0,0.0,0.10486732198985949,0.0,0.0,0.1750067433409353,0.11313577767187971,0.11413800049007809,0.10603229617238268,0.11121522669698516,0.0
38,2014-03-03,"[0.         0.15238004 0.12320157 0.         0.         0.10492436
 0.         0.         0.17483107 0.11311976 0.11415091 0.10603122
 0.11136106]",1.0700319116627175,1.034448153627383,0.1523800359701565,0.12320157095900279,0.0,0.0,0.10492436435576051,0.0,0.0,0.17483107175837487,0.11311976417745744,0.11415091159418575,0.10603122153671835,0.1113610596483437,0.0
39,2014-03-04,"[0.         0.15213555 0.12312471 0.         0.         0.10535827
 0.         0.         0.17507936 0.11340247 0.11404025 0.10562554
 0.11123386]",1.064249035088437,1.0306049830257045,0.15213554637017757,0.12312470815277694,0.0,0.0,0.10535826602956243,0.0,0.0,0.17507935591111884,0.11340247382774266,0.11404024972100217,0.10562553767002225,0.11123386231759697,0.0
40,2014-03-05,"[0.         0.15187529 0.12306309 0.         0.         0.10567665
 0.         0.         0.17537131 0.11365583 0.11394613 0.10530072
 0.11111098]",1.0824814516225363,1.0417557671130335,0.1518752941116174,0.12306308580609254,0.0,0.0,0.10567665102139528,0.0,0.0,0.1753713108506122,0.1136558318416767,0.11394612560803116,0.1053007173161003,0.11111098344447444,0.0
41,2014-03-06,"[0.         0.15153239 0.12322283 0.         0.         0.10605336
 0.         0.         0.1757639  0.11388922 0.11390188 0.10510515
 0.11053127]",1.0907070265738248,1.0510009234575042,0.15153238544082687,0.12322283317599808,0.0,0.0,0.10605335948410181,0.0,0.0,0.17576390294745095,0.1138892178119837,0.11390188262243453,0.10510514948549755,0.1105312690317065,0.0
42,2014-03-07,"[0.         0.15163951 0.1229299  0.         0.         0.10621733
 0.         0.         0.17564112 0.11401379 0.11386062 0.10495526
 0.11074247]",1.096161134677421,1.0518313629112257,0.15163951174625298,0.12292989659434049,0.0,0.0,0.1062173275779881,0.0,0.0,0.17564112297776505,0.11401378980933341,0.1138606178810376,0.10495526364300144,0.11074246977028099,0.0
43,2014-03-10,"[0.         0.15148054 0.12299672 0.         0.         0.10627571
 0.         0.         0.17580082 0.11408283 0.11381514 0.10484557
 0.11070267]",1.0970521084178515,1.054827351415553,0.15148053659592103,0.12299672050312892,0.0,0.0,0.10627570540243236,0.0,0.0,0.17580081954916293,0.11408283101694425,0.11381514209458643,0.1048455728045381,0.11070267203328582,0.0
44,2014-03-11,"[0.         0.15131944 0.1230695  0.         0.         0.10625411
 0.         0.         0.17596756 0.11414432 0.11375914 0.10475293
 0.110733  ]",1.0956966757812607,1.0562593758643348,0.15131943649854612,0.12306950142062953,0.0,0.0,0.10625411211176267,0.0,0.0,0.1759675577390333,0.1141443207927384,0.11375914335300981,0.10475293168105651,0.11073299640322375,0.0
45,2014-03-12,"[0.         0.15126619 0.12298823 0.         0.         0.10653457
 0.         0.         0.17602004 0.11425693 0.11375321 0.1046097
 0.11057114]",1.0912752706559727,1.052934052522281,0.15126618745086462,0.12298822847407748,0.0,0.0,0.10653457144324811,0.0,0.0,0.17602003736516725,0.11425692900587114,0.11375321319010198,0.10460969604863019,0.11057113702203913,0.0
46,2014-03-13,"[0.         0.15113093 0.1229945  0.         0.         0.10649706
 0.         0.         0.17612501 0.11430307 0.11369446 0.10445519
 0.11079979]",1.0841402027867741,1.0437392857613934,0.15113092595395045,0.12299450016684822,0.0,0.0,0.10649706095902882,0.0,0.0,0.1761250059160908,0.11430307129164936,0.11369446462020019,0.10445518503388009,0.11079978605835197,0.0
47,2014-03-14,"[0.         0.15107459 0.12329774 0.         0.         0.10596559
 0.         0.         0.17611601 0.11415811 0.11361712 0.10462349
 0.11114734]",1.098820172854794,1.0528701665847113,0.15107459187878272,0.12329773825180212,0.0,0.0,0.10596559323404976,0.0,0.0,0.17611600963863244,0.11415811175059525,0.1136171248613626,0.10462349085997152,0.1111473395248035,0.0
48,2014-03-17,"[0.         0.15097703 0.12336441 0.         0.         0.10591552
 0.         0.         0.17620202 0.11418825 0.11357857 0.10459684
 0.11117736]",1.0810607816138933,1.0322611405578832,0.15097703479706176,0.12336440659014226,0.0,0.0,0.10591552198224441,0.0,0.0,0.1762020220087554,0.1141882464322095,0.11357857015651485,0.10459684020397036,0.11117735782910161,0.0
49,2014-03-18,"[0.         0.15102035 0.12343561 0.         0.         0.10581839
 0.         0.         0.17611545 0.11413497 0.11358133 0.10467044
 0.11122347]",1.0985874412265124,1.043009151007671,0.15102034870524736,0.12343560529330111,0.0,0.0,0.10581839418362925,0.0,0.0,0.17611544863409326,0.11413496568775487,0.11358132673941342,0.1046704421904961,0.1112234685660644,0.0
50,2014-03-19,"[0.         0.15121558 0.12326362 0.         0.         0.1059397
 0.         0.         0.17591237 0.11409872 0.11364791 0.10472829
 0.11119381]",1.092107022333287,1.0443729898086311,0.1512155828534453,0.12326361769411383,0.0,0.0,0.10593970231647319,0.0,0.0,0.17591236833532595,0.1140987247699867,0.11364791261812868,0.10472828594734411,0.11119380546518223,0.0
51,2014-03-20,"[0.         0.15189859 0.12273568 0.         0.         0.1063215
 0.         0.         0.17521492 0.11416127 0.11381775 0.10486193
 0.11098836]",1.1291167341333979,1.0626102875072778,0.1518985919015144,0.12273568303750548,0.0,0.0,0.1063214994996607,0.0,0.0,0.17521492091398833,0.11416127389880255,0.11381774650626277,0.10486192777574176,0.1109883564665238,0.0
52,2014-03-21,"[0.         0.15186991 0.12299846 0.         0.         0.1059293
 0.         0.         0.17524008 0.1140299  0.11377978 0.10502034
 0.11113222]",1.1248938573455842,1.0582696322668939,0.15186990976476503,0.12299846101300717,0.0,0.0,0.10592930063197635,0.0,0.0,0.17524008181973746,0.11402990392692335,0.11377978482898138,0.10502034269547955,0.11113221531912973,0.0
53,2014-03-24,"[0.         0.15191078 0.12321163 0.         0.         0.1055556
 0.         0.         0.17519534 0.11383751 0.11381258 0.10525315
 0.11122341]",1.132653875454848,1.0652035290208757,0.15191077849813933,0.12321162718292883,0.0,0.0,0.10555560299741326,0.0,0.0,0.1751953410180473,0.11383750799325787,0.11381258477356904,0.10525314731485401,0.11122341022179018,0.0
54,2014-03-25,"[0.         0.15212567 0.1232792  0.         0.         0.10530971
 0.         0.         0.1748888  0.11368185 0.11380092 0.10539186
 0.111522  ]",1.135188476260369,1.0656730179191058,0.1521256670372569,0.12327919538528331,0.0,0.0,0.10530971285836606,0.0,0.0,0.17488880491019101,0.11368184740647144,0.11380091504662508,0.10539185605624239,0.11152200129956363,0.0
55,2014-03-26,"[0.         0.15189351 0.12352544 0.         0.         0.10492484
 0.         0.         0.17512453 0.11370191 0.11369443 0.1053825
 0.11175285]",1.1427112197410436,1.0681379139842857,0.1518935100380841,0.12352543832372434,0.0,0.0,0.10492484451512592,0.0,0.0,0.1751245283065562,0.11370190888184294,0.11369442628414626,0.10538249726385243,0.11175284638666781,0.0
56,2014-03-27,"[0.         0.1518699  0.12362093 0.         0.         0.1047848
 0.         0.         0.1751729  0.11362459 0.11370092 0.10546853
 0.11175742]",1.139683530254319,1.0689594629585384,0.15186990045787926,0.12362093432155878,0.0,0.0,0.10478480071827222,0.0,0.0,0.17517290326201865,0.1136245877960593,0.11370092461198994,0.10546852764899581,0.11175742118322597,0.0
57,2014-03-28,"[0.         0.15177898 0.12365232 0.         0.         0.10460002
 0.         0.         0.17522362 0.11369015 0.11361888 0.10538613
 0.1120499 ]",1.1191261573525153,1.0479132388056975,0.15177897653064937,0.12365232059080739,0.0,0.0,0.10460001831301688,0.0,0.0,0.17522362037212388,0.11369015423628538,0.11361888292213662,0.10538613154366179,0.11204989549131879,0.0
58,2014-03-31,"[0.         0.1520009  0.12310857 0.         0.         0.10549249
 0.         0.         0.17500415 0.11389166 0.11372228 0.10509876
 0.11168119]",1.1148043495500028,1.0494663215354263,0.15200089953367876,0.12310857307692731,0.0,0.0,0.10549248926419942,0.0,0.0,0.1750041506671162,0.11389166156206437,0.11372227960165088,0.10509875676591007,0.11168118952845282,0.0
59,2014-04-01,"[0.         0.15205857 0.12283113 0.         0.         0.10588339
 0.         0.         0.17495637 0.11402753 0.11375421 0.10492349
 0.11156531]",1.123299531456225,1.056504336009569,0.15205857088306426,0.12283113042757837,0.0,0.0,0.1058833911406169,0.0,0.0,0.17495636699088576,0.11402753434738926,0.11375420528835736,0.10492349409462107,0.11156530682748701,0.0
60,2014-04-02,"[0.         0.14881944 0.11912884 0.         0.         0.10545844
 0.         0.         0.16794064 0.12173341 0.10677599 0.09138115
 0.1387621 ]",1.1376377213870381,1.0672024543542205,0.14881943715481713,0.11912883748894473,0.0,0.0,0.10545843719626319,0.0,0.0,0.1679406435501846,0.12173340800549032,0.10677598856928212,0.09138114992389264,0.1387620981111253,0.0
61,2014-04-03,"[0.         0.14830653 0.11787856 0.         0.         0.10658657
 0.         0.         0.16726774 0.12316883 0.10618601 0.08993468
 0.14067109]",1.143905962169553,1.0746512519720148,0.148306526799049,0.11787855975705995,0.0,0.0,0.10658656524286134,0.0,0.0,0.16726773702907208,0.12316883263402949,0.1061860138041062,0.08993467800663243,0.1406710867271895,0.0
62,2014-04-04,"[0.         0.14817742 0.11737706 0.         0.         0.10775837
 0.         0.         0.16714316 0.12375421 0.10614088 0.08940232
 0.14024659]",1.1534473229048126,1.0859561164261207,0.1481774197289977,0.11737705999661317,0.0,0.0,0.10775836993713443,0.0,0.0,0.1671431550496831,0.12375421392988661,0.10614087935793401,0.08940231641555749,0.14024658558419356,0.0
63,2014-04-07,"[0.         0.14817254 0.11776248 0.         0.         0.10650529
 0.         0.         0.1663471  0.12320537 0.10610331 0.08971645
 0.14218745]",1.1600300197012792,1.0847545386115187,0.14817254408389233,0.11776248332101011,0.0,0.0,0.10650529494686323,0.0,0.0,0.16634709842352316,0.12320536595306295,0.1061033084239987,0.08971645466427827,0.14218745018337123,0.0
64,2014-04-08,"[0.         0.14895356 0.1179327  0.         0.         0.10513119
 0.         0.         0.1658654  0.1223954  0.1063411  0.09067957
 0.14270108]",1.129808424362217,1.0602500263456007,0.14895356152625092,0.11793270461799736,0.0,0.0,0.10513118974819884,0.0,0.0,0.16586540117959536,0.12239539863415873,0.10634110172805142,0.09067956510654672,0.1427010774592006,0.0
65,2014-04-09,"[0.         0.14927481 0.11797326 0.         0.         0.10481279
 0.         0.         0.1657419  0.12214407 0.10643581 0.09096827
 0.14264909]",1.1103195564633992,1.0512082394902504,0.1492748080072075,0.11797325724958388,0.0,0.0,0.10481279342560151,0.0,0.0,0.16574189684762486,0.12214407360587172,0.1064358120922211,0.09096826507920248,0.14264909369268697,0.0
66,2014-04-10,"[0.         0.14936231 0.11761961 0.         0.         0.10531339
 0.         0.         0.16598015 0.12245087 0.10653974 0.0909375
 0.14179643]",1.1230242236568544,1.0621290170963165,0.14936231155496363,0.1176196130460326,0.0,0.0,0.10531339329985343,0.0,0.0,0.16598014746801373,0.12245087100945523,0.10653973582603965,0.09093749586311539,0.14179643193252633,0.0
67,2014-04-11,"[0.         0.14905859 0.11783522 0.         0.         0.10491072
 0.         0.         0.16620884 0.12244417 0.10643398 0.09092635
 0.14218213]",1.1276966085663096,1.0629449826211579,0.14905859234459265,0.1178352157473795,0.0,0.0,0.10491071850094066,0.0,0.0,0.1662088417770307,0.12244417436330993,0.10643398375397102,0.09092634782013743,0.14218212569263805,0.0
68,2014-04-14,"[0.         0.14867401 0.11836725 0.         0.         0.10387083
 0.         0.         0.16619095 0.12206124 0.10626885 0.09103317
 0.1435337 ]",1.103599748397585,1.0453686523594448,0.14867401184348872,0.11836725008375058,0.0,0.0,0.10387082649395922,0.0,0.0,0.16619094817212257,0.1220612427417154,0.10626885109260324,0.09103316684679276,0.14353370272556745,0.0
69,2014-04-15,"[0.         0.1483997  0.11843265 0.         0.         0.10379952
 0.         0.         0.16664051 0.1222456  0.1061753  0.09094661
 0.14336011]",1.1122527431730658,1.0505824021320025,0.148399700459241,0.11843264766329681,0.0,0.0,0.10379951930834304,0.0,0.0,0.16664051401530952,0.12224559701213569,0.10617529722619583,0.09094661043594736,0.1433601138795308,0.0
70,2014-04-16,"[0.         0.14790358 0.11919046 0.         0.         0.10238354
 0.         0.         0.16680811 0.12181144 0.10596437 0.09121053
 0.14472797]",1.1032219926925226,1.043448823899354,0.1479035792148689,0.11919045675182739,0.0,0.0,0.10238354033694315,0.0,0.0,0.166808111333284,0.12181144101476839,0.10596436889105149,0.0912105280865081,0.14472797437074847,0.0
71,2014-04-17,"[0.         0.14805948 0.11873763 0.         0.         0.10310275
 0.         0.         0.16634742 0.12197799 0.10606788 0.09095632
 0.14475053]",1.1116789139009422,1.0514123946686458,0.1480594752920189,0.11873763273317586,0.0,0.0,0.1031027542407131,0.0,0.0,0.16634742353611728,0.12197799237874883,0.10606787979711697,0.09095631681446881,0.14475052520764034,0.0
72,2014-04-21,"[0.         0.14831033 0.1186448  0.         0.         0.10310098
 0.         0.         0.1660367  0.12178903 0.10619102 0.09112173
 0.14480542]",1.107721503546569,1.0509786724460828,0.148310328577689,0.11864479532834235,0.0,0.0,0.10310097853577117,0.0,0.0,0.1660367036771845,0.12178903007551932,0.10619101807035061,0.09112172881629027,0.14480541691885276,0.0
73,2014-04-22,"[0.         0.1486125  0.1184339  0.         0.         0.10348617
 0.         0.         0.16581644 0.12174414 0.10631678 0.09116137
 0.1444287 ]",1.121675264489665,1.0598755840626386,0.14861250348203317,0.11843389770889187,0.0,0.0,0.10348616792885415,0.0,0.0,0.16581643704103607,0.12174414267881475,0.10631677700734093,0.09116137218600062,0.1444287019670284,0.0
