,Date,Weights,Profit,Base Profit,IEX,FLS,GGG,ITT,SANM,FLEX,CTS,IEC,ANDE,UVV,STKL,PYX,cash
480,2015-12-01,"[0.         0.09622527 0.         0.07764336 0.13625686 0.08884246
 0.         0.17199468 0.1464612  0.09171774 0.19085844 0.
 0.        ]",1.02836116362551,0.9341952275742887,0.09622526796707875,0.0,0.07764335713558118,0.13625686425089542,0.08884245651572614,0.0,0.1719946765937438,0.14646119915519404,0.09171773734443207,0.19085844103734864,0.0,0.0,0.0
481,2015-12-02,"[0.         0.09629581 0.         0.07757184 0.13638867 0.08883015
 0.         0.17196197 0.14638727 0.09156731 0.190997   0.
 0.        ]",1.0289948018042996,0.9356402393075477,0.09629581073480699,0.0,0.07757183713802818,0.1363886667629605,0.08883014700885669,0.0,0.17196196656156543,0.14638726816857114,0.09156730811075774,0.19099699551445345,0.0,0.0,0.0
482,2015-12-03,"[0.         0.09620825 0.         0.07777799 0.13640893 0.08872888
 0.         0.17193509 0.14637479 0.09157138 0.19099469 0.
 0.        ]",1.0249214581497008,0.9340220565061854,0.09620824898805841,0.0,0.07777799037863421,0.13640893332338414,0.08872887640580467,0.0,0.17193509128957768,0.14637479296854813,0.09157138110273975,0.1909946855432531,0.0,0.0,0.0
483,2015-12-04,"[0.         0.09637305 0.         0.07738518 0.13656568 0.08882192
 0.         0.17203658 0.14629471 0.09123489 0.191288   0.
 0.        ]",1.0246650859748179,0.9301636826335475,0.0963730458165857,0.0,0.07738517968801542,0.13656568356513213,0.08882191639591086,0.0,0.17203657831450406,0.14629471112793088,0.09123488686344597,0.19128799822847486,0.0,0.0,0.0
484,2015-12-07,"[0.         0.09646075 0.         0.07733138 0.13664578 0.08879411
 0.         0.17201789 0.1462337  0.09111819 0.19139821 0.
 0.        ]",1.0107216979064357,0.922122678409719,0.09646074557017285,0.0,0.07733137620156534,0.1366457827682079,0.08879410631775098,0.0,0.17201788812432803,0.14623370230266508,0.0911181887429872,0.1913982099723225,0.0,0.0,0.0
485,2015-12-08,"[0.         0.09640341 0.         0.07745696 0.13667555 0.08873165
 0.         0.17199884 0.14620338 0.09108059 0.19144961 0.
 0.        ]",1.0147981607501753,0.9243133455359421,0.09640341403882996,0.0,0.07745695936856828,0.13667554655101719,0.08873165406888674,0.0,0.17199884467356652,0.14620337797788807,0.09108059046044759,0.19144961286079565,0.0,0.0,0.0
486,2015-12-09,"[0.         0.09654638 0.         0.07708798 0.13676934 0.08881023
 0.         0.17205731 0.14616131 0.09098441 0.19158303 0.
 0.        ]",0.9957325014136292,0.9058145753756136,0.0965463768460346,0.0,0.07708798383741321,0.13676934325224782,0.08881023398201524,0.0,0.17205731057445703,0.14616130816842265,0.09098441071349646,0.19158303262591295,0.0,0.0,0.0
487,2015-12-10,"[0.         0.09679857 0.         0.07664439 0.13706508 0.08883747
 0.         0.17213036 0.14598097 0.0905396  0.19200356 0.
 0.        ]",0.9853957470878123,0.8965515575529527,0.09679856638339512,0.0,0.07664438537910284,0.13706508106575532,0.08883746974971148,0.0,0.17213036140830523,0.14598096943745364,0.09053960322662083,0.19200356334965568,0.0,0.0,0.0
488,2015-12-11,"[0.         0.09683614 0.         0.07678966 0.13711024 0.08876037
 0.         0.17209852 0.1459197  0.09040399 0.19208138 0.
 0.        ]",0.9815158271184095,0.8936782110672686,0.09683613583735952,0.0,0.07678965880167174,0.13711023784394877,0.0887603728889053,0.0,0.17209852172452636,0.14591970178307587,0.09040399242234506,0.19208137869816727,0.0,0.0,0.0
489,2015-12-14,"[0.         0.09683386 0.         0.07698787 0.13707491 0.08869039
 0.         0.1720415  0.14592327 0.09043671 0.19201149 0.
 0.        ]",0.9644921556183538,0.8860887978360584,0.09683386400563583,0.0,0.07698786968645488,0.1370749105172577,0.08869038884340606,0.0,0.1720414963854466,0.14592326936988176,0.09043671007747729,0.19201149111444,0.0,0.0,0.0
