,Date,Weights,Profit,Base Profit,Volume,BIO,PKI,COHR,WAT,TRT,VECO,IVAC,ASYS,FLEX,IEC,CTS,SANM,cash
0,2014-01-06,"[0.1041848  0.09030842 0.10202055 0.08422618 0.         0.08923852
 0.09246896 0.10108332 0.10398699 0.07855401 0.07755646 0.
 0.0763718 ]",0.9999999999910418,0.9999999999917251,0.895815203143208,0.09030842133873643,0.10202055003891218,0.08422617802823876,0.0,0.0892385223813139,0.09246895830435918,0.10108332132595031,0.10398698849554407,0.07855400583923729,0.0775564558663812,0.0,0.07637180152453463,0.104184796856792
1,2014-01-07,"[0.         0.10073929 0.11530808 0.09297702 0.         0.09927835
 0.10270724 0.1145754  0.11783325 0.08674416 0.08541    0.
 0.08442721]",1.0077983280819283,1.00505902135293,0.10418479685585867,0.10073928927324709,0.1153080814318557,0.09297701855695215,0.0,0.0992783515066244,0.1027072405972092,0.11457539653162516,0.11783325327326431,0.08674415864817867,0.08541000463351231,0.0,0.08442720554753094,0.0
2,2014-01-08,"[0.         0.10052382 0.11569631 0.09263288 0.         0.09892562
 0.10245532 0.11505665 0.11889245 0.08664806 0.08473457 0.
 0.08443432]",1.0048788184635198,1.003819905216716,0.012346966511120185,0.10052381728461479,0.11569630966215637,0.09263287796452688,0.0,0.09892562266631584,0.10245532430113495,0.11505664799265007,0.11889244599229579,0.08664806228024834,0.08473456712367022,0.0,0.08443432473238668,0.0
3,2014-01-09,"[0.         0.100569   0.11566063 0.09225148 0.         0.09881399
 0.10226839 0.11544818 0.11866665 0.08666953 0.08514213 0.
 0.08451002]",1.023388782782744,1.0167980979208482,0.010180437549106938,0.10056900079187359,0.11566063091483622,0.0922514797841514,0.0,0.09881398906014423,0.10226839207180477,0.11544817584210601,0.11866665178237908,0.08666952516266137,0.0851421337944524,0.0,0.08451002079559092,0.0
4,2014-01-10,"[0.         0.10021984 0.11545147 0.09165698 0.         0.09877898
 0.10192708 0.11636253 0.1196787  0.08650986 0.08464635 0.
 0.08476821]",1.0442050488672134,1.0308895203702262,0.017830420113376315,0.1002198363821637,0.11545147225391571,0.0916569752464243,0.0,0.09877898360293717,0.1019270843258023,0.11636252876421975,0.11967869886593625,0.08650986325479901,0.08464635180686728,0.0,0.08476820549693458,0.0
5,2014-01-13,"[0.         0.10006053 0.11539944 0.09121397 0.         0.09936633
 0.10132527 0.11569804 0.12083828 0.08660971 0.08435413 0.
 0.08513428]",1.0521316798920546,1.0360599890369242,0.025000458176647814,0.10006053085015439,0.11539943944425818,0.09121397131613539,0.0,0.09936633187354842,0.10132527185275099,0.11569804491426701,0.12083828098190208,0.08660971351648274,0.0843541331159545,0.0,0.0851342821345463,0.0
6,2014-01-14,"[0.         0.10036568 0.11528728 0.09132324 0.         0.09800418
 0.10166905 0.11602772 0.12097281 0.08685251 0.08438577 0.
 0.08511176]",1.0468902164106753,1.0312011483541554,0.028167876077687337,0.10036568418483369,0.11528727876240924,0.09132323722001609,0.0,0.0980041770397541,0.10166905146650787,0.11602772055386341,0.12097280725149327,0.08685250765695497,0.08438577134443692,0.0,0.0851117645197304,0.0
7,2014-01-15,"[0.         0.10037006 0.11499397 0.09123984 0.         0.09862097
 0.10134659 0.11600821 0.12037848 0.08723421 0.08428208 0.
 0.08552559]",1.0340042192572336,1.0205196721327654,0.010658283923675679,0.10037005659234861,0.11499397416415764,0.09123983917864782,0.0,0.09862096819726902,0.10134659124452719,0.1160082122889109,0.12037848336216277,0.0872342083528542,0.08428207929473938,0.0,0.08552558732438252,0.0
8,2014-01-16,"[0.         0.10008805 0.11432633 0.09178463 0.         0.09773724
 0.10073933 0.11547565 0.12108702 0.08785784 0.08443597 0.
 0.08646794]",1.0510321800542923,1.0348059022788012,0.011104208427771468,0.10008805308629781,0.11432633253121262,0.09178462976774916,0.0,0.09773724310986152,0.10073932662520589,0.11547565299933146,0.1210870159576774,0.08785783600373989,0.08443597015564624,0.0,0.08646793976327806,0.0
9,2014-01-17,"[0.         0.10028041 0.11087675 0.09691466 0.         0.09445137
 0.1014199  0.10828843 0.12434708 0.08843854 0.08562783 0.
 0.08935503]",1.065898308926619,1.0443125158288002,0.038985985749179455,0.10028041204332125,0.11087674809028619,0.09691465972321726,0.0,0.09445137409992069,0.10141990160368378,0.10828842990687859,0.12434707798087667,0.08843853702991918,0.08562782590492837,0.0,0.08935503361696796,0.0
