,Date,Weights,Profit,Base Profit,Volume,JKHY,UIS,STRM,EBIX,ATRI,MMM,CRY,TFX,PCAR,SPAR,OSK,F,cash
0,2014-01-06,"[0.         0.09466727 0.10614879 0.08544628 0.1086731  0.
 0.09524343 0.         0.08972614 0.10000862 0.10588229 0.12118291
 0.09302117]",0.9997999925523997,0.9998000000000002,0.9999999925494194,0.09466727077960968,0.10614878684282303,0.08544627577066422,0.108673095703125,0.0,0.0952434316277504,0.0,0.08972613513469696,0.10000862181186676,0.10588229447603226,0.12118291109800339,0.09302116930484772,0.0
1,2014-01-07,"[0.         0.09471594 0.10548931 0.08615628 0.10727859 0.
 0.09521622 0.         0.09044051 0.09984523 0.10614415 0.121723
 0.09299079]",1.0078854659498164,1.0065079983392375,0.004549032934314437,0.09471593797206879,0.10548931360244751,0.08615627884864807,0.10727858543395996,0.0,0.09521622210741043,0.0,0.09044051170349121,0.09984523057937622,0.10614414513111115,0.1217229962348938,0.09299079328775406,0.0
2,2014-01-08,"[0.         0.09465017 0.10544962 0.08617085 0.10737019 0.
 0.0952079  0.         0.09048714 0.09978286 0.10611692 0.12180403
 0.09296033]",1.0032388515029298,1.0028930537984628,0.006733122607391562,0.09465017169713974,0.1054496243596077,0.08617085218429565,0.10737019032239914,0.0,0.09520789980888367,0.0,0.09048714488744736,0.09978286176919937,0.10611692070960999,0.12180402874946594,0.09296032786369324,0.0
3,2014-01-09,"[0.         0.09463687 0.10525786 0.08636536 0.10698714 0.
 0.09519544 0.         0.09074219 0.09971083 0.10612642 0.12205958
 0.09291834]",1.0103915789295297,1.0075765295210606,0.006795283647009467,0.09463687241077423,0.10525786131620407,0.08636536449193954,0.10698714107275009,0.0,0.09519544243812561,0.0,0.09074219316244125,0.09971082955598831,0.10612642019987106,0.12205957621335983,0.09291833639144897,0.0
4,2014-01-10,"[0.         0.09460022 0.10510144 0.08650043 0.10673425 0.
 0.09519489 0.         0.0909784  0.09961243 0.10612005 0.12228335
 0.09287449]",1.017831541305294,1.0127428319366192,0.009574383663302289,0.09460022300481796,0.10510144382715225,0.08650042861700058,0.1067342460155487,0.0,0.09519489109516144,0.0,0.09097839891910553,0.09961242973804474,0.1061200499534607,0.12228335440158844,0.09287448972463608,0.0
5,2014-01-13,"[0.         0.09461805 0.10498    0.08651615 0.10658664 0.
 0.09529444 0.         0.09109251 0.09954407 0.1060401  0.12242883
 0.0928992 ]",1.0185933071988378,1.015694106603987,0.00557091877052653,0.0946180522441864,0.1049799993634224,0.08651614934206009,0.10658663511276245,0.0,0.09529443830251694,0.0,0.09109251201152802,0.09954407066106796,0.1060400977730751,0.12242883443832397,0.09289920330047607,0.0
6,2014-01-14,"[0.         0.09468731 0.10467384 0.08674215 0.10588616 0.
 0.09538391 0.         0.09150604 0.09943193 0.10603774 0.12276883
 0.09288204]",1.0116899636975765,1.0099019490062608,0.011163797937800356,0.0946873128414154,0.1046738401055336,0.08674214780330658,0.10588616132736206,0.0,0.0953839123249054,0.0,0.09150604158639908,0.09943193197250366,0.10603774338960648,0.1227688267827034,0.09288204461336136,0.0
7,2014-01-15,"[0.         0.09469973 0.10456681 0.08684018 0.10570031 0.
 0.0953969  0.         0.09167966 0.09937029 0.10603246 0.12286632
 0.09284738]",1.0014480391967908,0.99864704844377,0.0179122159953825,0.09469972550868988,0.10456681251525879,0.0868401750922203,0.1057003065943718,0.0,0.09539689868688583,0.0,0.0916796550154686,0.09937029331922531,0.10603246092796326,0.12286631762981415,0.09284737706184387,0.0
8,2014-01-16,"[0.         0.09481446 0.10450859 0.08676844 0.10555336 0.
 0.09553721 0.         0.09169308 0.09937489 0.10593466 0.1228864
 0.09292889]",1.0202408886685368,1.013820330939171,0.008995610764186259,0.09481445699930191,0.10450858622789383,0.08676844090223312,0.10555335879325867,0.0,0.0955372080206871,0.0,0.09169308096170425,0.09937489032745361,0.10593466460704803,0.12288639694452286,0.09292889386415482,0.0
9,2014-01-17,"[0.         0.09489697 0.10453268 0.08662498 0.10563162 0.
 0.09565856 0.         0.09160693 0.0993928  0.10583246 0.12282465
 0.09299836]",1.0194852060812765,1.0134049995251921,0.01442459721797821,0.09489697217941284,0.10453268140554428,0.08662497997283936,0.10563161969184875,0.0,0.0956585630774498,0.0,0.09160692989826202,0.09939280152320862,0.10583246499300003,0.12282464653253555,0.09299835562705994,0.0
