,Date,Weights,Profit,Base Profit,Volume,SCON,VSAT,MSI,BKTI,VECO,ASYS,TRT,IVAC,FRPH,CTO,CIGI,TRC,cash
0,2014-01-06,"[0.12567087 0.         0.14801115 0.13704842 0.         0.
 0.1327486  0.         0.15786433 0.         0.         0.15863438
 0.14002228]",0.9998251639641862,0.9998000000000002,0.8743291646242142,0.0,0.14801114797592163,0.13704842329025269,0.0,0.0,0.13274860382080078,0.0,0.15786433219909668,0.0,0.0,0.15863437950611115,0.14002227783203125,0.12567086517810822
1,2014-01-07,"[0.12548485 0.         0.14833395 0.13719241 0.         0.
 0.13215023 0.         0.15839244 0.         0.         0.15809958
 0.14034651]",1.0171793238044036,1.0107776268205453,0.0024518938348940273,0.0,0.14833395183086395,0.13719241321086884,0.0,0.0,0.13215023279190063,0.0,0.15839244425296783,0.0,0.0,0.15809957683086395,0.14034651219844818,0.12548485398292542
2,2014-01-08,"[0.1256685  0.         0.1480423  0.13715118 0.         0.
 0.13240528 0.         0.15815718 0.         0.         0.15833238
 0.1402432 ]",1.0073239039459865,1.0270855806820645,0.009988068308507734,0.0,0.14804230630397797,0.13715118169784546,0.0,0.0,0.13240528106689453,0.0,0.15815718472003937,0.0,0.0,0.15833237767219543,0.14024320244789124,0.1256684958934784
3,2014-01-09,"[0.1257092  0.         0.14808957 0.13707605 0.         0.
 0.13233912 0.         0.15815271 0.         0.         0.15835604
 0.14027727]",1.0337418528016313,1.0325134853046765,0.007930073814007663,0.0,0.14808957278728485,0.13707605004310608,0.0,0.0,0.13233911991119385,0.0,0.1581527143716812,0.0,0.0,0.15835604071617126,0.14027726650238037,0.12570920586585999
4,2014-01-10,"[0.12575933 0.         0.14816484 0.1371769  0.         0.
 0.13220102 0.         0.15820405 0.         0.         0.15823007
 0.14026378]",1.044076317621286,1.056662227008212,0.017829940327066716,0.0,0.14816483855247498,0.13717690110206604,0.0,0.0,0.13220101594924927,0.0,0.15820404887199402,0.0,0.0,0.15823006629943848,0.14026378095149994,0.1257593333721161
5,2014-01-13,"[0.12583403 0.         0.14819022 0.13710421 0.         0.
 0.13228776 0.         0.15805854 0.         0.         0.15831734
 0.14020793]",1.0538394360579095,1.0478980249747785,0.024328111148571047,0.0,0.1481902152299881,0.13710421323776245,0.0,0.0,0.13228775560855865,0.0,0.1580585390329361,0.0,0.0,0.15831734240055084,0.1402079313993454,0.12583403289318085
6,2014-01-14,"[0.12589812 0.         0.14806202 0.13699308 0.         0.
 0.13246223 0.         0.15790386 0.         0.         0.1584888
 0.14019187]",1.0437013493669722,1.0403525590433658,0.017871149760481722,0.0,0.14806202054023743,0.13699308037757874,0.0,0.0,0.13246223330497742,0.0,0.15790386497974396,0.0,0.0,0.15848879516124725,0.14019186794757843,0.12589812278747559
7,2014-01-15,"[0.12591958 0.         0.14802724 0.13697305 0.         0.
 0.1324475  0.         0.15791714 0.         0.         0.15845917
 0.14025635]",1.0379438028606003,1.0296828709013461,0.007335820806284123,0.0,0.148027241230011,0.1369730532169342,0.0,0.0,0.1324474960565567,0.0,0.15791714191436768,0.0,0.0,0.15845917165279388,0.1402563452720642,0.12591958045959473
8,2014-01-16,"[0.12583512 0.         0.1481341  0.13703433 0.         0.
 0.13230279 0.         0.15807912 0.         0.         0.15829653
 0.14031798]",1.0441666038000499,1.044834488865652,0.005697826215549635,0.0,0.14813409745693207,0.1370343267917633,0.0,0.0,0.13230279088020325,0.0,0.1580791175365448,0.0,0.0,0.15829652547836304,0.14031797647476196,0.125835120677948
9,2014-01-17,"[0.12594937 0.         0.14798994 0.1370247  0.         0.
 0.13249141 0.         0.15783978 0.         0.         0.15855083
 0.14015394]",1.055115341993436,1.0677018279077337,0.00743810352851287,0.0,0.14798994362354279,0.13702470064163208,0.0,0.0,0.13249140977859497,0.0,0.15783977508544922,0.0,0.0,0.15855082869529724,0.1401539444923401,0.12594936788082123
