,Date,Weights,Profit,Base Profit,Volume,FLEX,SANM,CTS,IEC,CLB,HLX,ENSV,RES,VSAT,SCON,MSI,BKTI,cash
0,2014-01-06,"[0.1088424  0.         0.         0.1637515  0.13200335 0.11373983
 0.         0.         0.         0.12968864 0.12447102 0.1208648
 0.10663842]",0.9999999552876049,0.9999999999900002,0.8911575525999069,0.0,0.0,0.1637514978647232,0.13200335204601288,0.11373982578516006,0.0,0.0,0.0,0.12968863546848297,0.124471016228199,0.12086480110883713,0.10663842409849167,0.1088424026966095
1,2014-01-07,"[0.10851609 0.         0.         0.16315196 0.1323763  0.11432821
 0.         0.         0.         0.12908077 0.12490524 0.12068321
 0.10695826]",1.0016510222898303,1.005529626039286,0.0031043783283523857,0.0,0.0,0.16315196454524994,0.1323762983083725,0.11432820558547974,0.0,0.0,0.0,0.12908077239990234,0.12490524351596832,0.1206832081079483,0.10695826262235641,0.10851608961820602
2,2014-01-08,"[0.10886864 0.         0.         0.16308682 0.13212983 0.11415681
 0.         0.         0.         0.1286833  0.12538143 0.12045138
 0.10724182]",1.0424936491381185,1.0320930424561585,0.011046948849456678,0.0,0.0,0.16308681666851044,0.13212983310222626,0.1141568124294281,0.0,0.0,0.0,0.12868329882621765,0.12538142502307892,0.12045137584209442,0.10724182426929474,0.10886863619089127
3,2014-01-09,"[0.1086816  0.         0.         0.1627746  0.1321617  0.11456357
 0.         0.         0.         0.12846445 0.12569034 0.12022915
 0.10743462]",1.031983052936788,1.021632311848282,0.06189020215210638,0.0,0.0,0.16277459263801575,0.1321617066860199,0.11456356942653656,0.0,0.0,0.0,0.1284644454717636,0.12569034099578857,0.12022914737462997,0.10743462294340134,0.10868160426616669
4,2014-01-10,"[0.10870598 0.         0.         0.16259494 0.13204849 0.11467431
 0.         0.         0.         0.12785843 0.12636334 0.12003912
 0.10771542]",1.044821461318742,1.0374347334536356,0.03094645894003606,0.0,0.0,0.16259494423866272,0.13204848766326904,0.11467431485652924,0.0,0.0,0.0,0.12785843014717102,0.1263633370399475,0.12003912031650543,0.1077154204249382,0.10870598256587982
5,2014-01-13,"[0.10896894 0.         0.         0.16233522 0.13179472 0.1147692
 0.         0.         0.         0.12741296 0.1269864  0.1196117
 0.1081209 ]",1.029391918734667,1.021165050441947,0.020067668655452252,0.0,0.0,0.16233521699905396,0.13179472088813782,0.11476919800043106,0.0,0.0,0.0,0.12741295993328094,0.12698639929294586,0.1196116954088211,0.10812089592218399,0.10896894335746765
6,2014-01-14,"[0.09862991 0.         0.         0.14636663 0.11876642 0.1036735
 0.         0.09697352 0.         0.11445917 0.11544077 0.10769618
 0.09799388]",1.0267994840420729,1.0174103484552974,0.18732328418915287,0.0,0.0,0.14636662602424622,0.1187664195895195,0.10367349535226822,0.0,0.09697352349758148,0.0,0.11445917189121246,0.11544077098369598,0.10769618302583694,0.0979938805103302,0.0986299067735672
7,2014-01-15,"[0.09968309 0.         0.         0.14657807 0.11739811 0.10313767
 0.         0.09720482 0.         0.11422078 0.11617696 0.10706022
 0.09854031]",1.027744864779281,1.0169508141885608,0.011561495281950275,0.0,0.0,0.14657807350158691,0.11739810556173325,0.10313767194747925,0.0,0.09720481932163239,0.0,0.11422077566385269,0.11617695540189743,0.10706022381782532,0.0985403060913086,0.09968309104442596
8,2014-01-16,"[0.11304228 0.         0.         0.16325425 0.12722507 0.11262067
 0.         0.         0.         0.1286887  0.12813774 0.11700082
 0.11003046]",1.041365847530185,1.0244996467354832,0.19741369602580924,0.0,0.0,0.1632542461156845,0.12722507119178772,0.11262067407369614,0.0,0.0,0.0,0.12868869304656982,0.1281377375125885,0.11700081825256348,0.11003045737743378,0.11304228007793427
9,2014-01-17,"[0.11885021 0.         0.         0.16645235 0.12223065 0.10773136
 0.         0.         0.         0.13178118 0.12724863 0.11644319
 0.10926241]",1.0529784781228053,1.0385667445461744,0.021343864123970817,0.0,0.0,0.1664523482322693,0.1222306489944458,0.10773136466741562,0.0,0.0,0.0,0.1317811757326126,0.1272486299276352,0.11644318699836731,0.10926240682601929,0.1188502088189125
10,2014-01-21,"[0.         0.         0.         0.17593221 0.1403928  0.10281157
 0.         0.10788134 0.         0.12014642 0.13175736 0.12179995
 0.09927831]",1.0663039223360296,1.0472801239427,0.18586480614203998,0.0,0.0,0.17593221366405487,0.14039279520511627,0.10281156748533249,0.0,0.1078813448548317,0.0,0.12014642357826233,0.13175736367702484,0.12179995328187943,0.09927830845117569,0.0
11,2014-01-22,"[0.10293484 0.         0.         0.17588681 0.13822772 0.10480506
 0.         0.10160154 0.         0.12339931 0.12826422 0.12488048
 0.        ]",1.056945657023239,1.0444324601155395,0.14306239106685786,0.0,0.0,0.17588680982589722,0.13822771608829498,0.10480505973100662,0.0,0.10160154104232788,0.0,0.12339930981397629,0.12826421856880188,0.12488047778606415,0.0,0.1029348373413086
12,2014-01-23,"[0.11779332 0.         0.         0.19184642 0.15129751 0.11969326
 0.         0.         0.         0.1410384  0.13914686 0.13918419
 0.        ]",1.0625211686181995,1.0497220675069499,0.19788486194127208,0.0,0.0,0.19184641540050507,0.15129750967025757,0.11969325691461563,0.0,0.0,0.0,0.14103840291500092,0.1391468644142151,0.13918419182300568,0.0,0.11779332160949707
13,2014-01-24,"[0.11909506 0.         0.         0.18956938 0.15013075 0.12184902
 0.         0.         0.         0.14296411 0.13751522 0.13887644
 0.        ]",1.0546710533045311,1.0542152356850838,0.03432263592575446,0.0,0.0,0.1895693838596344,0.1501307487487793,0.12184901535511017,0.0,0.0,0.0,0.14296410977840424,0.13751521706581116,0.13887643814086914,0.0,0.11909505724906921
14,2014-01-27,"[0.11972689 0.         0.         0.1889214  0.14931887 0.12270372
 0.         0.         0.         0.14373447 0.13690986 0.13868476
 0.        ]",1.0516427205614831,1.0422108958318284,0.008647228883047853,0.0,0.0,0.18892140686511993,0.1493188738822937,0.12270371615886688,0.0,0.0,0.0,0.14373447000980377,0.1369098573923111,0.13868476450443268,0.0,0.11972688883543015
15,2014-01-28,"[0.12024654 0.         0.         0.18866089 0.14875358 0.12311004
 0.         0.         0.         0.14422256 0.13657756 0.13842879
 0.        ]",1.0447359901154096,1.026524110581004,0.007302173438326028,0.0,0.0,0.1886608898639679,0.1487535834312439,0.12311004102230072,0.0,0.0,0.0,0.14422255754470825,0.1365775614976883,0.13842879235744476,0.0,0.1202465370297432
16,2014-01-29,"[0.12033938 0.         0.         0.18822615 0.14861709 0.12352937
 0.         0.         0.         0.14450578 0.13640311 0.13837913
 0.        ]",1.0247240539922344,1.0289769537483104,0.020060662637972453,0.0,0.0,0.1882261484861374,0.14861708879470825,0.12352936714887619,0.0,0.0,0.0,0.14450578391551971,0.13640311360359192,0.13837912678718567,0.0,0.12033937871456146
17,2014-01-30,"[0.12016615 0.         0.         0.1877822  0.1487696  0.12391087
 0.         0.         0.         0.1444699  0.13648821 0.13841313
 0.        ]",1.0273854497163102,1.0266673031574938,0.0182169046099131,0.0,0.0,0.1877821981906891,0.14876960217952728,0.12391086667776108,0.0,0.0,0.0,0.14446990191936493,0.13648821413516998,0.13841313123703003,0.0,0.12016614526510239
18,2014-01-31,"[0.12047369 0.         0.         0.18772933 0.1483221  0.12406915
 0.         0.         0.         0.14476046 0.13645922 0.13818602
 0.        ]",1.040981855894103,1.0454485756955194,0.01579130659743561,0.0,0.0,0.18772932887077332,0.14832210540771484,0.12406914681196213,0.0,0.0,0.0,0.14476045966148376,0.13645921647548676,0.1381860226392746,0.0,0.12047369033098221
19,2014-02-03,"[0.12036412 0.         0.         0.18720742 0.14837603 0.12447306
 0.         0.         0.         0.14491649 0.13654375 0.13811913
 0.        ]",1.0204796352829313,1.0176507507243913,0.011412887752172704,0.0,0.0,0.1872074156999588,0.14837603271007538,0.12447305768728256,0.0,0.0,0.0,0.14491648972034454,0.13654375076293945,0.13811913132667542,0.0,0.12036412209272385
20,2014-02-04,"[0.12046485 0.         0.         0.18707168 0.14831936 0.12459277
 0.         0.         0.         0.14500844 0.13650179 0.1380411
 0.        ]",1.016850891346678,1.0146946549073803,0.008027891196629942,0.0,0.0,0.18707168102264404,0.14831936359405518,0.12459276616573334,0.0,0.0,0.0,0.14500844478607178,0.13650178909301758,0.13804109394550323,0.0,0.12046485394239426
21,2014-02-05,"[0.12075336 0.         0.         0.18714103 0.14797983 0.12461015
 0.         0.         0.         0.1452167  0.1364278  0.13787118
 0.        ]",0.9969728290780929,0.9987607210371614,0.003601996522604744,0.0,0.0,0.1871410310268402,0.14797982573509216,0.12461014837026596,0.0,0.0,0.0,0.145216703414917,0.13642780482769012,0.1378711760044098,0.0,0.12075335532426834
22,2014-02-06,"[0.12075814 0.         0.         0.18690637 0.14802365 0.12474957
 0.         0.         0.         0.14528055 0.13647294 0.13780884
 0.        ]",0.9931877394066639,0.9877479377473084,0.007199999303685799,0.0,0.0,0.1869063675403595,0.14802365005016327,0.1247495710849762,0.0,0.0,0.0,0.14528055489063263,0.1364729404449463,0.13780884444713593,0.0,0.12075813859701157
23,2014-02-07,"[0.12059505 0.         0.         0.18659289 0.14818598 0.12499122
 0.         0.         0.         0.14532854 0.1364783  0.13782798
 0.        ]",0.9788043484464762,0.9865258089584044,0.0042826849539258855,0.0,0.0,0.18659289181232452,0.14818598330020905,0.12499121576547623,0.0,0.0,0.0,0.14532853662967682,0.13647830486297607,0.13782797753810883,0.0,0.1205950453877449
24,2014-02-10,"[0.12063777 0.         0.         0.18649243 0.14815961 0.12506557
 0.         0.         0.         0.1453847  0.13651171 0.13774824
 0.        ]",0.9918589404481386,1.0022729054295307,0.010848778688199003,0.0,0.0,0.1864924281835556,0.14815960824489594,0.12506556510925293,0.0,0.0,0.0,0.14538469910621643,0.13651171326637268,0.13774824142456055,0.0,0.12063776701688766
25,2014-02-11,"[0.12048372 0.         0.         0.18627337 0.14832816 0.12517503
 0.         0.         0.         0.1452911  0.13667233 0.1377763
 0.        ]",1.0153965447258577,1.0143045506508026,0.00539804028359112,0.0,0.0,0.18627336621284485,0.14832815527915955,0.12517502903938293,0.0,0.0,0.0,0.14529110491275787,0.13667233288288116,0.13777630031108856,0.0,0.12048371881246567
26,2014-02-12,"[0.11878219 0.         0.         0.18585381 0.1478816  0.1261179
 0.         0.         0.         0.14607984 0.13753869 0.13774598
 0.        ]",1.0172387804985674,1.0254703195919785,0.016444299271760842,0.0,0.0,0.18585380911827087,0.14788159728050232,0.12611790001392365,0.0,0.0,0.0,0.14607983827590942,0.13753868639469147,0.13774597644805908,0.0,0.11878218501806259
27,2014-02-13,"[0.11767524 0.         0.         0.18783037 0.14593358 0.12655689
 0.         0.         0.         0.14788812 0.1371284  0.13698742
 0.        ]",1.0117458987198291,1.0321006757310625,0.021051886694291158,0.0,0.0,0.1878303736448288,0.1459335833787918,0.1265568882226944,0.0,0.0,0.0,0.14788812398910522,0.13712839782238007,0.13698741793632507,0.0,0.11767523735761642
28,2014-02-14,"[0.11778656 0.         0.         0.18774517 0.1459343  0.12654382
 0.         0.         0.         0.14786692 0.13710712 0.13701604
 0.        ]",1.0152270941563755,1.0363160643364813,0.02008394677811495,0.0,0.0,0.18774516880512238,0.1459342986345291,0.1265438199043274,0.0,0.0,0.0,0.14786691963672638,0.13710711896419525,0.13701604306697845,0.0,0.11778656393289566
29,2014-02-18,"[0.11765199 0.         0.         0.1877539  0.1459877  0.12658009
 0.         0.         0.         0.14784084 0.13718738 0.13699807
 0.        ]",1.0330980471005147,1.0519339648993447,0.017025850018701928,0.0,0.0,0.18775390088558197,0.14598770439624786,0.12658008933067322,0.0,0.0,0.0,0.14784084260463715,0.13718737661838531,0.13699807226657867,0.0,0.11765199154615402
30,2014-02-19,"[0.12200838 0.         0.         0.18860291 0.14425576 0.12309445
 0.         0.         0.         0.14766692 0.13765176 0.13671991
 0.        ]",1.050713541081438,1.0632596608480833,0.011680884915095852,0.0,0.0,0.18860290944576263,0.14425575733184814,0.12309444695711136,0.0,0.0,0.0,0.14766691625118256,0.13765175640583038,0.13671991229057312,0.0,0.12200837582349777
31,2014-02-20,"[0.12176976 0.         0.         0.18877621 0.14432968 0.12300192
 0.         0.         0.         0.14748356 0.13774939 0.13688944
 0.        ]",1.060764280112372,1.067771447753353,0.019480482116846307,0.0,0.0,0.18877620995044708,0.14432968199253082,0.12300191819667816,0.0,0.0,0.0,0.14748355746269226,0.13774938881397247,0.13688944280147552,0.0,0.12176975607872009
32,2014-02-21,"[0.12183897 0.         0.         0.18872608 0.14431806 0.12300462
 0.         0.         0.         0.14751501 0.13774772 0.13684951
 0.        ]",1.0615313794086516,1.0757727908441483,0.010284213917981877,0.0,0.0,0.18872608244419098,0.14431805908679962,0.12300461530685425,0.0,0.0,0.0,0.14751501381397247,0.13774771988391876,0.136849507689476,0.0,0.12183897197246552
33,2014-02-24,"[0.12167165 0.         0.         0.18872833 0.14444228 0.12299412
 0.         0.         0.         0.14736244 0.13787295 0.13692825
 0.        ]",1.0741649419895147,1.0805524396667716,0.006453686782375346,0.0,0.0,0.18872833251953125,0.14444227516651154,0.12299412488937378,0.0,0.0,0.0,0.14736244082450867,0.13787294924259186,0.1369282454252243,0.0,0.1216716468334198
34,2014-02-25,"[0.12125675 0.         0.         0.18870327 0.1447645  0.12300799
 0.         0.         0.         0.14701624 0.13809434 0.13715696
 0.        ]",1.0695088896656253,1.0811734116719938,0.013205254190351255,0.0,0.0,0.1887032687664032,0.1447644978761673,0.12300799041986465,0.0,0.0,0.0,0.147016242146492,0.13809433579444885,0.13715696334838867,0.0,0.1212567538022995
35,2014-02-26,"[0.12141976 0.         0.         0.18865511 0.14464551 0.12293772
 0.         0.         0.         0.14708984 0.13822363 0.13702843
 0.        ]",1.0865475365105297,1.0906154641209125,0.02108411052894232,0.0,0.0,0.18865510821342468,0.14464551210403442,0.12293772399425507,0.0,0.0,0.0,0.14708983898162842,0.13822363317012787,0.13702842593193054,0.0,0.121419757604599
36,2014-02-27,"[0.12145229 0.         0.         0.1887337  0.14470543 0.12276091
 0.         0.         0.         0.14679514 0.13853124 0.13702127
 0.        ]",1.0887601932620465,1.079535904377633,0.019236705867699905,0.0,0.0,0.18873369693756104,0.14470542967319489,0.12276091426610947,0.0,0.0,0.0,0.1467951387166977,0.13853123784065247,0.1370212733745575,0.0,0.12145229429006577
37,2014-02-28,"[0.12140629 0.         0.         0.18863486 0.14473434 0.12285335
 0.         0.         0.         0.14682265 0.13848358 0.13706487
 0.        ]",1.0858933721905613,1.0797629431351194,0.014260988355838876,0.0,0.0,0.18863485753536224,0.14473433792591095,0.1228533461689949,0.0,0.0,0.0,0.14682264626026154,0.13848358392715454,0.1370648741722107,0.0,0.12140629440546036
38,2014-03-03,"[0.12151834 0.         0.         0.18863206 0.14462022 0.12286915
 0.         0.         0.         0.14695069 0.1384151  0.13699448
 0.        ]",1.094306855942237,1.0858351163345967,0.011532430549405262,0.0,0.0,0.1886320561170578,0.14462022483348846,0.12286914885044098,0.0,0.0,0.0,0.14695069193840027,0.13841509819030762,0.13699448108673096,0.0,0.1215183436870575
39,2014-03-04,"[0.12153861 0.         0.         0.18860067 0.1446504  0.12288584
 0.         0.         0.         0.14692706 0.13836119 0.13703622
 0.        ]",1.0889784222485341,1.0747288769588652,0.009134646575991834,0.0,0.0,0.18860067427158356,0.144650399684906,0.12288583815097809,0.0,0.0,0.0,0.14692705869674683,0.13836118578910828,0.13703621923923492,0.0,0.12153860926628113
40,2014-03-05,"[0.12178336 0.         0.         0.18866025 0.14446537 0.12283461
 0.         0.         0.         0.1470314  0.13832341 0.13690165
 0.        ]",1.1022618512062001,1.0863160735835846,0.009411100287530961,0.0,0.0,0.18866024911403656,0.144465371966362,0.12283460795879364,0.0,0.0,0.0,0.14703139662742615,0.13832341134548187,0.1369016468524933,0.0,0.12178336083889008
41,2014-03-06,"[0.12139711 0.         0.         0.1886988  0.14461127 0.12279044
 0.         0.         0.         0.1467467  0.13870944 0.13704629
 0.        ]",1.1181219607281605,1.0998619677721657,0.008194131630836524,0.0,0.0,0.18869879841804504,0.14461126923561096,0.12279044091701508,0.0,0.0,0.0,0.1467466950416565,0.1387094408273697,0.13704629242420197,0.0,0.12139710783958435
42,2014-03-07,"[0.12167367 0.         0.         0.18872981 0.14444187 0.12261732
 0.         0.         0.         0.14672144 0.13884512 0.13697082
 0.        ]",1.140855284851489,1.1211747582492113,0.007977533458617623,0.0,0.0,0.18872980773448944,0.1444418728351593,0.12261731922626495,0.0,0.0,0.0,0.14672143757343292,0.13884511590003967,0.13697081804275513,0.0,0.12167367339134216
43,2014-03-10,"[0.1213089  0.         0.         0.18863425 0.14464873 0.12283631
 0.         0.         0.         0.14676148 0.1386483  0.13716201
 0.        ]",1.1311308466764711,1.123276471905446,0.05755016687852897,0.0,0.0,0.1886342465877533,0.1446487307548523,0.12283630669116974,0.0,0.0,0.0,0.1467614769935608,0.13864830136299133,0.1371620148420334,0.0,0.12130890041589737
44,2014-03-11,"[0.12133209 0.         0.         0.18859358 0.14472063 0.12286492
 0.         0.         0.         0.14672475 0.13854945 0.13721453
 0.        ]",1.1261037697628609,1.1180177548449355,0.036153805190501,0.0,0.0,0.18859358131885529,0.1447206288576126,0.12286491692066193,0.0,0.0,0.0,0.14672474563121796,0.13854944705963135,0.1372145265340805,0.0,0.1213320940732956
45,2014-03-12,"[0.12135129 0.         0.         0.18863411 0.14470804 0.12282288
 0.         0.         0.         0.1466865  0.13856405 0.13723311
 0.        ]",1.1566927527608974,1.1378595880390454,0.008753991410898712,0.0,0.0,0.18863411247730255,0.1447080373764038,0.12282288074493408,0.0,0.0,0.0,0.14668649435043335,0.13856405019760132,0.13723310828208923,0.0,0.12135129421949387
46,2014-03-13,"[0.12203383 0.         0.         0.18872496 0.14430372 0.12276249
 0.         0.         0.         0.14700605 0.13820238 0.13696653
 0.        ]",1.1279150253085555,1.0986593378143257,0.051313319536929275,0.0,0.0,0.18872496485710144,0.14430372416973114,0.12276248633861542,0.0,0.0,0.0,0.1470060497522354,0.13820238411426544,0.1369665265083313,0.0,0.12203383445739746
47,2014-03-14,"[0.12209818 0.         0.         0.18875045 0.14416872 0.12272784
 0.         0.         0.         0.14707488 0.13828333 0.1368966
 0.        ]",1.1545678616548996,1.1382227556719515,0.04802108860404744,0.0,0.0,0.18875044584274292,0.14416871964931488,0.12272784113883972,0.0,0.0,0.0,0.1470748782157898,0.13828332722187042,0.13689659535884857,0.0,0.1220981776714325
48,2014-03-17,"[0.12191805 0.         0.         0.18875055 0.14430313 0.12276598
 0.         0.         0.         0.14702033 0.13827334 0.13696869
 0.        ]",1.1381077175324477,1.1093098762094353,0.026034592123682768,0.0,0.0,0.18875055015087128,0.1443031281232834,0.12276598066091537,0.0,0.0,0.0,0.14702032506465912,0.13827334344387054,0.1369686871767044,0.0,0.12191805243492126
49,2014-03-18,"[0.12193279 0.         0.         0.18873022 0.1443388  0.12271028
 0.         0.         0.         0.14694297 0.13839208 0.13695288
 0.        ]",1.1551833306813812,1.1409805940265427,0.007109190510787703,0.0,0.0,0.18873022496700287,0.14433880150318146,0.12271028012037277,0.0,0.0,0.0,0.14694297313690186,0.13839207589626312,0.13695287704467773,0.0,0.12193278968334198
50,2014-03-19,"[0.12188561 0.         0.         0.18879636 0.14434409 0.12256792
 0.         0.         0.         0.14678273 0.13869035 0.13693294
 0.        ]",1.1741738803079336,1.1484508251068728,0.014707504065363001,0.0,0.0,0.18879635632038116,0.14434409141540527,0.12256792187690735,0.0,0.0,0.0,0.14678272604942322,0.13869035243988037,0.13693293929100037,0.0,0.12188560515642166
51,2014-03-20,"[0.12182035 0.         0.         0.18887827 0.14427301 0.12259337
 0.         0.         0.         0.14689876 0.13863245 0.1369038
 0.        ]",1.1681969328681925,1.1421770444922037,0.028613108311516023,0.0,0.0,0.18887826800346375,0.14427301287651062,0.12259337306022644,0.0,0.0,0.0,0.1468987613916397,0.13863244652748108,0.1369037926197052,0.0,0.1218203455209732
52,2014-03-21,"[0.12176041 0.         0.         0.18887755 0.14434172 0.12258324
 0.         0.         0.         0.14680195 0.13865758 0.13697758
 0.        ]",1.1593084975290782,1.1386923594213567,0.01847205285892331,0.0,0.0,0.18887755274772644,0.14434172213077545,0.12258324027061462,0.0,0.0,0.0,0.14680194854736328,0.1386575847864151,0.13697758316993713,0.0,0.12176041305065155
