,Date,Weights,Profit,Base Profit,Volume,ITT,IEX,GGG,FLS,ABT,JNJ,PFE,BMY,PCAR,F,SPAR,OSK,cash
0,2014-01-06,"[0.08122509 0.08396781 0.09159922 0.09901835 0.09362865 0.08113924
 0.08259107 0.         0.09342839 0.10569425 0.09471128 0.09299665
 0.        ]",0.9999999999908122,0.9999999999917251,0.9187749114822578,0.08396781210658714,0.09159922410140478,0.09901835308816193,0.09362864860896569,0.08113923934977219,0.08259106544130411,0.0,0.09342839029695074,0.10569424960444765,0.09471127702046236,0.09299665186420125,0.0,0.08122508851774218
1,2014-01-07,"[0.         0.09044738 0.09971627 0.10861967 0.10234578 0.08729398
 0.08924761 0.         0.10215178 0.11633835 0.10278722 0.10105198
 0.        ]",1.0109232913709865,1.0092154912940416,0.08122508851699585,0.09044737556893712,0.09971626669027535,0.10861967135653945,0.10234577527577236,0.08729397559332794,0.08924760597346246,0.0,0.1021517841176365,0.11633834993201095,0.10278721530658134,0.10105198018545651,0.0,0.0
2,2014-01-08,"[0.         0.09033989 0.09972922 0.1086688  0.10233721 0.08721208
 0.08909941 0.         0.10216404 0.11675225 0.10281784 0.10087925
 0.        ]",1.0055854156868893,1.0047303508704295,0.003560231047143441,0.09033988523387056,0.09972922020143267,0.1086687971514337,0.1023372144963868,0.08721208062010598,0.08909941079605412,0.0,0.1021640430325584,0.11675225474306336,0.10281784165083806,0.10087925207425638,0.0,0.0
3,2014-01-09,"[0.         0.09029972 0.09972109 0.10856329 0.10232834 0.0871756
 0.08928887 0.         0.10210264 0.11667865 0.10281973 0.10102206
 0.        ]",1.0064875729696323,1.0062274586289055,0.006249522966898379,0.09029972468410302,0.0997210924818419,0.10856328511028558,0.10232834117730315,0.08717560171460775,0.08928887420958138,0.0,0.10210263923874943,0.11667864963030718,0.10281972872979978,0.10102206302342072,0.0,0.0
4,2014-01-10,"[0.         0.0902545  0.09971572 0.10878458 0.10256939 0.08702934
 0.08926145 0.         0.10217822 0.11661947 0.10262571 0.10096161
 0.        ]",1.0130852089422944,1.0123720935847207,0.004380750585396154,0.0902544991844796,0.09971572330776247,0.10878458277199395,0.1025693946288475,0.08702933696055905,0.08926145365828723,0.0,0.1021782201488484,0.1166194664732883,0.10262570871199823,0.10096161415393533,0.0,0.0
5,2014-01-13,"[0.         0.0901682  0.09964307 0.10890778 0.10234915 0.08707732
 0.08914219 0.         0.10260247 0.11641846 0.10265403 0.10103732
 0.        ]",1.0204590929257829,1.017575935932313,0.005579495548115011,0.09016820227055243,0.09964307330687938,0.10890778437835778,0.10234915064608632,0.0870773179429253,0.08914218640981056,0.0,0.10260247384313703,0.11641846174415603,0.10265402986321519,0.10103731959487991,0.0,0.0
6,2014-01-14,"[0.         0.09008935 0.09949908 0.10901364 0.10261456 0.08699208
 0.08908182 0.         0.10286402 0.11630243 0.10256277 0.10098024
 0.        ]",1.0210098906535348,1.0204982134023202,0.008255110759668836,0.0900893524729208,0.0994990825276683,0.10901364093625791,0.10261455837831268,0.08699207850464741,0.08908181762163649,0.0,0.102864024161068,0.11630243390481218,0.10256276765688627,0.10098024383579,0.0,0.0
7,2014-01-15,"[0.         0.09017767 0.09951146 0.10900554 0.10274101 0.08701597
 0.08914404 0.         0.10258682 0.11625545 0.10277761 0.10078443
 0.        ]",1.0132282462492916,1.0138258403632847,0.007955224517483574,0.09017767294184005,0.09951146281156788,0.10900553736902308,0.10274101089380525,0.08701596995078675,0.08914403923368844,0.0,0.10258681889401107,0.11625545461497325,0.10277760629315089,0.1007844269971534,0.0,0.0
8,2014-01-16,"[0.         0.09003076 0.09947431 0.10898261 0.10292798 0.08715308
 0.08929333 0.         0.10257154 0.11629332 0.10261158 0.1006615
 0.        ]",1.0217774161500541,1.023040732333568,0.006028005964762062,0.09003076023857619,0.09947431188334682,0.10898261210233552,0.10292797518124397,0.08715308034804248,0.08929332860162914,0.0,0.10257153856884682,0.1162933169232339,0.10261157629755095,0.10066149985519415,0.0,0.0
9,2014-01-17,"[0.         0.08994249 0.09950994 0.10911597 0.10289495 0.08705495
 0.08914184 0.         0.10255801 0.11617894 0.10250754 0.10109537
 0.        ]",1.0230546316344284,1.024489306381505,0.005275302949990762,0.0899424873325836,0.09950994176615759,0.10911597320808304,0.10289495411822024,0.08705494920658946,0.08914184365827427,0.0,0.10255800665356767,0.11617893965107602,0.10250753907515485,0.1010953653302933,0.0,0.0
10,2014-01-21,"[0.         0.09004685 0.09953015 0.1090805  0.10281496 0.0869905
 0.08909362 0.         0.10241447 0.11628126 0.10263706 0.10111063
 0.        ]",1.0261333246851694,1.0268827407726342,0.006858265818354069,0.09004684803360655,0.09953015298611775,0.10908049655688476,0.10281496452605926,0.08699050042099735,0.08909361987165791,0.0,0.10241446877489588,0.11628125636408716,0.10263705888281079,0.10111063358288258,0.0,0.0
11,2014-01-22,"[0.         0.08989535 0.09950373 0.10906912 0.10264328 0.08704555
 0.08905781 0.         0.10271373 0.1163186  0.10251498 0.10123784
 0.        ]",1.0280271033426351,1.0285115380434486,0.006057027854521321,0.08989535056697544,0.09950372812352719,0.1090691205876438,0.10264327677705352,0.0870455500865771,0.08905781082200558,0.0,0.10271373421908271,0.11631860250379472,0.10251498162242442,0.10123784469091553,0.0,0.0
12,2014-01-23,"[0.         0.09003881 0.09959385 0.10906748 0.10276504 0.08693912
 0.08911602 0.         0.10253976 0.11642522 0.10233964 0.10117507
 0.        ]",1.0188510416429226,1.021332403055133,0.005381596068079499,0.09003881408028838,0.09959385061329262,0.1090674752979044,0.10276503579800655,0.08693911694857684,0.0891160157963203,0.0,0.10253976211671582,0.11642521583860078,0.10233963863686311,0.10117507487343122,0.0,0.0
13,2014-01-24,"[0.         0.08994942 0.0995133  0.10910641 0.10285911 0.08679593
 0.08919165 0.         0.10280822 0.11629422 0.10241101 0.10107074
 0.        ]",1.0135929130518384,1.0168653384740334,0.0060265753875833146,0.08994941616351707,0.09951329610364743,0.10910641495393142,0.10285910740425326,0.08679592594164984,0.0891916511345991,0.0,0.10280821549821015,0.1162942203425429,0.10241100942837854,0.10107074302927051,0.0,0.0
14,2014-01-27,"[0.         0.08998409 0.09944827 0.10896135 0.10306262 0.08705141
 0.08927816 0.         0.10261747 0.11608071 0.10259334 0.10092258
 0.        ]",0.9961728787012422,1.0034666996791817,0.004503481616373312,0.08998409479901866,0.09944826998784788,0.10896134521324788,0.10306262453837536,0.08705141026630456,0.08927816253967849,0.0,0.10261747026022552,0.11608070571685761,0.10259333564991212,0.10092258102853197,0.0,0.0
15,2014-01-28,"[0.         0.09004692 0.09948698 0.10879632 0.10283169 0.08707768
 0.08922758 0.         0.10273088 0.11638593 0.10262626 0.10078975
 0.        ]",0.9635195904611703,0.9760060658075956,0.006997350487133416,0.09004692234894941,0.09948698416921777,0.10879632073999035,0.10283169387583055,0.08707767856596299,0.0892275836097422,0.0,0.10273087696365873,0.11638592747117425,0.10262625958785838,0.10078975266761535,0.0,0.0
16,2014-01-29,"[0.         0.09015507 0.09939406 0.10866929 0.10302827 0.08729934
 0.08941497 0.         0.10197919 0.11636664 0.10292228 0.10077089
 0.        ]",0.9551106700208017,0.9768489137986592,0.007571497071630633,0.09015507124778317,0.09939405934755054,0.10866928654714464,0.10302826839286507,0.08729933769064956,0.08941496876255552,0.0,0.10197919424434643,0.11636663973153355,0.10292228158111996,0.10077089245445159,0.0,0.0
17,2014-01-30,"[0.         0.09002505 0.09932353 0.10828341 0.10346862 0.08731468
 0.08975157 0.         0.10187795 0.11659454 0.10301549 0.10034516
 0.        ]",0.9490153237677623,0.9726357462955691,0.009256136100085742,0.09002504882160221,0.09932352924201561,0.10828341418620725,0.10346862123383868,0.087314675594742,0.08975157116203326,0.0,0.10187794600029824,0.11659454379516546,0.1030154929873305,0.10034515697676674,0.0,0.0
18,2014-01-31,"[0.         0.0902693  0.09934804 0.1081922  0.10349593 0.08725416
 0.08957038 0.         0.10223856 0.11640049 0.10261575 0.1006152
 0.        ]",0.9560064509217945,0.9769163619803278,0.007275747370112365,0.090269304431124,0.0993480380330617,0.10819219697649889,0.10349593029937254,0.0872541573049251,0.08957038169123008,0.0,0.10223855772076564,0.11640048765779851,0.10261574511004609,0.10061520077517738,0.0,0.0
19,2014-02-03,"[0.         0.09028881 0.0996494  0.10830802 0.10335317 0.08720318
 0.08955906 0.         0.10189832 0.11655308 0.10274226 0.1004447
 0.        ]",0.9439751163022536,0.9675397734838657,0.009554134522497213,0.09028880794871398,0.09964939864799442,0.1083080220477171,0.10335317274568169,0.0872031841190823,0.08955905703230814,0.0,0.10189831694603875,0.11655307962536869,0.10274226461665327,0.10044469627044168,0.0,0.0
