,Date,Weights,Profit,Base Profit,Volume,MMM,ATRI,CRY,TFX,PMD,LH,DGX,AMS,TCF,C,UMBF,JPM,cash
0,2014-01-06,"[0.         0.         0.50682104 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.493179  ]",1.0000000297923224,0.9999999999900002,1.0000000298023224,0.0,0.5068210363388062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49317899346351624,0.0
1,2014-01-07,"[0.       0.       0.506735 0.       0.       0.       0.       0.
 0.       0.       0.       0.       0.493265]",1.0037651813740898,1.0107993823811754,0.00017201860338205107,0.0,0.5067350268363953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4932650029659271,0.0
2,2014-01-08,"[0.         0.         0.50706196 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.492938  ]",1.0130352738531205,1.0113418597864523,0.01166629130539792,0.0,0.5070619583129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49293801188468933,0.0
3,2014-01-09,"[0.         0.         0.5072976  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.49270236]",1.0014619055561054,1.0140766227579785,0.0064872170912511126,0.0,0.5072975754737854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927023649215698,0.0
4,2014-01-10,"[0.         0.         0.50766987 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.49233016]",1.005513681794286,1.0113831358947785,0.00047757528892985,0.0,0.5076698660850525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923301637172699,0.0
5,2014-01-13,"[0.         0.         0.50782746 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.49217257]",1.0033811691233179,1.0157523825876886,0.0037390680966071063,0.0,0.5078274607658386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49217256903648376,0.0
6,2014-01-14,"[0.         0.         0.50787777 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.4921222 ]",1.0044919310602674,1.0151528418130065,0.0030021256214585183,0.0,0.507877767086029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49212220311164856,0.0
7,2014-01-15,"[0.        0.        0.5079486 0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.4920514]",0.9929406158092388,1.0170302504473816,0.0036442604490305604,0.0,0.5079485774040222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920513927936554,0.0
8,2014-01-16,"[0.         0.         0.50768757 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.49231243]",0.9830545601155652,1.0255141544365292,0.007301368027489497,0.0,0.5076875686645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923124313354492,0.0
9,2014-01-17,"[0.         0.         0.5072715  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.49272847]",0.9912540837308714,1.0212939132046026,0.0006426419914277037,0.0,0.5072715282440186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49272847175598145,0.0
