,Date,Weights,Profit,Base Profit,Volume,AMS,PMD,LH,DGX,WLFC,KAMN,LAWS,HDSN,JNJ,BMY,PFE,ABT,cash
0,2014-01-06,"[0.         0.12568296 0.11025716 0.10880386 0.         0.
 0.10033107 0.10369492 0.12040859 0.10270543 0.12633623 0.10177977
 0.        ]",0.9998000074476003,0.9998000000000002,1.0000000074505806,0.12568296492099762,0.11025716364383698,0.10880386084318161,0.0,0.0,0.10033106803894043,0.10369492322206497,0.12040859460830688,0.10270542651414871,0.1263362318277359,0.10177977383136749,0.0,0.0
1,2014-01-07,"[0.         0.12566064 0.11006723 0.10870326 0.         0.
 0.10030823 0.10374393 0.12006155 0.10276932 0.126704   0.10198188
 0.        ]",1.015938059334893,1.0145485973392483,0.0013652459906329936,0.12566064298152924,0.11006723344326019,0.10870325565338135,0.0,0.0,0.10030823200941086,0.10374393314123154,0.12006154656410217,0.10276931524276733,0.12670400738716125,0.10198187828063965,0.0,0.0
2,2014-01-08,"[0.         0.12565894 0.11010323 0.10873389 0.         0.
 0.10033034 0.10373592 0.12011236 0.10276521 0.1266226  0.10193748
 0.        ]",1.0228507837479457,1.0178648564863098,0.008994038678498724,0.12565894424915314,0.11010323464870453,0.1087338924407959,0.0,0.0,0.10033033788204193,0.10373592376708984,0.1201123595237732,0.10276520997285843,0.12662260234355927,0.10193748027086258,0.0,0.0
3,2014-01-09,"[0.         0.12562416 0.11009647 0.10874721 0.         0.
 0.1003428  0.10371886 0.12004733 0.10278652 0.12665555 0.10198111
 0.        ]",1.0247311096301532,1.0207876942408105,0.014050158386141537,0.1256241649389267,0.11009646952152252,0.1087472066283226,0.0,0.0,0.10034279525279999,0.10371886193752289,0.12004733085632324,0.10278651863336563,0.12665554881095886,0.10198111087083817,0.0,0.0
4,2014-01-10,"[0.         0.12566504 0.11011048 0.10871148 0.         0.
 0.10031006 0.10372568 0.12007329 0.10275321 0.12667815 0.10197259
 0.        ]",1.028898930866651,1.0257862469887615,0.009257263912498452,0.12566503882408142,0.11011047661304474,0.10871148109436035,0.0,0.0,0.1003100574016571,0.10372567921876907,0.12007328867912292,0.10275320708751678,0.12667815387248993,0.10197259485721588,0.0,0.0
5,2014-01-13,"[0.         0.12564602 0.11013406 0.1087289  0.         0.
 0.10032764 0.10372807 0.12009785 0.10275275 0.12662996 0.10195471
 0.        ]",1.0357911103570576,1.0312600056634376,0.012708912567872037,0.12564602494239807,0.110134057700634,0.10872890055179596,0.0,0.0,0.10032764077186584,0.10372807085514069,0.12009785324335098,0.10275275260210037,0.12662996351718903,0.10195471346378326,0.0,0.0
6,2014-01-14,"[0.         0.12564996 0.11015768 0.10874607 0.         0.
 0.10034034 0.10373042 0.12015545 0.10274827 0.12655772 0.1019141
 0.        ]",1.0390768137049522,1.0338082411472267,0.019055609132532556,0.12564995884895325,0.11015768349170685,0.10874607414007187,0.0,0.0,0.100340336561203,0.10373041778802872,0.1201554536819458,0.10274827480316162,0.12655772268772125,0.10191410034894943,0.0,0.0
7,2014-01-15,"[0.         0.12562622 0.11017966 0.10879456 0.         0.
 0.1003788  0.10371821 0.12020005 0.1027661  0.12645581 0.10188059
 0.        ]",1.0468630954361888,1.0392670171973644,0.009458736641244194,0.12562622129917145,0.11017965525388718,0.10879455506801605,0.0,0.0,0.10037880390882492,0.10371821373701096,0.12020005285739899,0.10276610404253006,0.12645581364631653,0.10188058763742447,0.0,0.0
8,2014-01-16,"[0.         0.12564729 0.11017592 0.10876738 0.         0.
 0.10035527 0.1037259  0.12019224 0.10274927 0.12649754 0.10188916
 0.        ]",1.0565401439665527,1.0470732822526179,0.022564847877873738,0.12564729154109955,0.11017592251300812,0.10876738280057907,0.0,0.0,0.10035527497529984,0.10372590273618698,0.12019223719835281,0.10274926573038101,0.1264975368976593,0.10188915580511093,0.0,0.0
9,2014-01-17,"[0.         0.1256107  0.11018428 0.10880577 0.         0.
 0.1003896  0.10371787 0.12019199 0.10277166 0.12644374 0.10188436
 0.        ]",1.0545275967390408,1.0474326116481638,0.017062435481468033,0.12561069428920746,0.11018428206443787,0.10880576819181442,0.0,0.0,0.10038959980010986,0.1037178710103035,0.12019199132919312,0.10277166217565536,0.1264437437057495,0.10188435763120651,0.0,0.0
