,Date,Weights,Profit,Base Profit,BKTI,MSI,VSAT,SCON,OLN,FMC,BCPC,GRA,CLB,RES,HLX,ENSV,cash
12,2014-01-23,"[0.         0.07659921 0.08018129 0.         0.18074459 0.11345446
 0.16282894 0.         0.09452195 0.16013815 0.13153141 0.
 0.        ]",1.0726808174597464,1.04693937797168,0.07659920890426751,0.08018129126922717,0.0,0.18074459267987916,0.11345445553204549,0.1628289411504553,0.0,0.09452194833178823,0.1601381531232489,0.13153140900908813,0.0,0.0,0.0
13,2014-01-24,"[0.         0.07585649 0.08004687 0.         0.18102474 0.11363227
 0.16323958 0.         0.09489034 0.16005479 0.13125491 0.
 0.        ]",1.0669576789646353,1.0505879531838918,0.07585648728863514,0.08004687115046756,0.0,0.18102474085296275,0.11363226933091439,0.16323958240246295,0.0,0.09489034227139824,0.1600547947585774,0.1312549119445817,0.0,0.0,0.0
14,2014-01-27,"[0.         0.07599372 0.08001328 0.         0.18089238 0.11351472
 0.16320625 0.         0.0949173  0.16019593 0.13126641 0.
 0.        ]",1.0489774753193897,1.036722442954394,0.07599371863872152,0.08001327960533516,0.0,0.18089237587495358,0.11351472465851645,0.163206254807601,0.0,0.09491730389684053,0.1601959290102892,0.13126641350774254,0.0,0.0,0.0
15,2014-01-28,"[0.         0.0769293  0.0800716  0.         0.18039846 0.11317931
 0.16271143 0.         0.09456319 0.16046754 0.13167917 0.
 0.        ]",1.0218562125776807,1.0169981326857753,0.0769292999050911,0.08007159525552289,0.0,0.18039846425626607,0.11317931402873684,0.16271143201481653,0.0,0.09456318555708738,0.1604675357097617,0.13167917327271747,0.0,0.0,0.0
16,2014-01-29,"[0.         0.07649695 0.07996601 0.         0.18049562 0.11325638
 0.16292455 0.         0.09480206 0.16048919 0.13156924 0.
 0.        ]",1.0012451390905495,1.0122069537363636,0.07649695341811837,0.07996600661141985,0.0,0.18049561792685084,0.11325637735870639,0.16292455376969095,0.0,0.09480205908139745,0.16048919346686474,0.1315692383669515,0.0,0.0,0.0
17,2014-01-30,"[0.         0.07656866 0.07999147 0.         0.18045542 0.1132384
 0.16289049 0.         0.09477428 0.16050967 0.13157162 0.
 0.        ]",1.0029688576192466,1.010451232590803,0.07656866079966936,0.07999146783312726,0.0,0.1804554167503735,0.11323840051345115,0.16289048581544444,0.0,0.09477428185549451,0.16050966809914932,0.1315716183332905,0.0,0.0,0.0
18,2014-01-31,"[0.         0.07659873 0.07999466 0.         0.18043678 0.11322561
 0.16288684 0.         0.09479677 0.16056112 0.13149947 0.
 0.        ]",1.025190467754566,1.0216018562277118,0.0765987344367534,0.0799946600581539,0.0,0.18043678441568656,0.11322560746844214,0.16288684042938154,0.0,0.09479677496899126,0.1605611245478078,0.13149947367478343,0.0,0.0,0.0
19,2014-02-03,"[0.         0.076444   0.07995336 0.         0.18051076 0.11324813
 0.16297338 0.         0.0948657  0.16053381 0.13147088 0.
 0.        ]",0.9955134656271316,0.9978507836870406,0.0764439952233518,0.07995335740428991,0.0,0.18051075528007662,0.1132481266625052,0.1629733779004856,0.0,0.0948656984502513,0.16053380761706285,0.13147088146197672,0.0,0.0,0.0
20,2014-02-04,"[0.         0.07657633 0.07995366 0.         0.18042684 0.11319447
 0.16289743 0.         0.09483697 0.16060073 0.13151358 0.
 0.        ]",0.9954214470640668,0.9968168520454418,0.07657632794768711,0.07995365856116463,0.0,0.18042683533462012,0.1131944671733193,0.1628974347351828,0.0,0.09483697250553506,0.16060072575320544,0.13151357798928556,0.0,0.0,0.0
21,2014-02-05,"[0.         0.07670952 0.07996129 0.         0.18029095 0.11313255
 0.16281433 0.         0.09486357 0.16075839 0.13146941 0.
 0.        ]",0.972205606913672,0.9830213920423526,0.07670951705421131,0.07996128640850522,0.0,0.18029094876210075,0.11313255310370078,0.16281432838299106,0.0,0.09486357177833406,0.16075838925807215,0.13146940525208456,0.0,0.0,0.0
22,2014-02-06,"[0.         0.07635291 0.08000607 0.         0.18050083 0.11333894
 0.16291541 0.         0.09498247 0.1606679  0.13123548 0.
 0.        ]",0.968568330071492,0.9743667162156588,0.07635290577364887,0.08000607021165118,0.0,0.1805008307301937,0.11333893575412353,0.1629154125451211,0.0,0.09498246898836511,0.16066789831773196,0.13123547767916455,0.0,0.0,0.0
23,2014-02-07,"[0.         0.07592754 0.07995655 0.         0.18069437 0.11348091
 0.16312148 0.         0.09517748 0.16059666 0.13104501 0.
 0.        ]",0.963284825822329,0.9774369008295845,0.0759275353921847,0.07995654797990497,0.0,0.18069436508079495,0.11348091304520012,0.16312148041885982,0.0,0.09517748492079522,0.1605966607238102,0.13104501243845,0.0,0.0,0.0
24,2014-02-10,"[0.         0.07623266 0.08003279 0.         0.18067475 0.11346988
 0.16296856 0.         0.09493634 0.16048662 0.13119841 0.
 0.        ]",0.981530301174506,0.9878067679176962,0.07623265915477544,0.08003278790249366,0.0,0.1806747460334991,0.11346988365451843,0.1629685598142036,0.0,0.0949363395685303,0.16048661848453646,0.13119840538744315,0.0,0.0,0.0
25,2014-02-11,"[0.         0.07602516 0.08004023 0.         0.18077647 0.11354328
 0.16304842 0.         0.09502385 0.16044586 0.13109674 0.
 0.        ]",0.9905527324976673,0.9918982631570359,0.07602516370373906,0.08004022940657539,0.0,0.1807764710157198,0.11354327599616319,0.16304841573599957,0.0,0.09502384865331141,0.1604458576830108,0.1310967378054807,0.0,0.0,0.0
26,2014-02-12,"[0.         0.07549618 0.08002671 0.         0.18101856 0.11373842
 0.1632628  0.         0.09525055 0.16035517 0.13085162 0.
 0.        ]",1.0068000398031185,1.0033852414901596,0.07549618212685331,0.08002670672598451,0.0,0.18101856224816207,0.11373841601510512,0.16326279657735768,0.0,0.09525055187269237,0.16035516639145095,0.13085161804239398,0.0,0.0,0.0
27,2014-02-13,"[0.         0.07514726 0.08001802 0.         0.1812208  0.11388471
 0.1634428  0.         0.09536292 0.16021814 0.13070536 0.
 0.        ]",1.0169748077086762,1.0088706287962617,0.07514725683150053,0.08001801666127807,0.0,0.18122079704522884,0.11388470923403682,0.16344279895433672,0.0,0.09536292485103014,0.16021813543701038,0.13070536098557858,0.0,0.0,0.0
28,2014-02-14,"[0.         0.07457813 0.07994361 0.         0.18144356 0.11402691
 0.16379008 0.         0.09567071 0.16016024 0.13038674 0.
 0.        ]",1.005519928900951,1.0057677568357146,0.07457813294371042,0.07994361439158237,0.0,0.18144356377871382,0.11402691463611776,0.1637900765390846,0.0,0.09567070968920188,0.16016024475797133,0.13038674326361777,0.0,0.0,0.0
29,2014-02-18,"[0.         0.07484316 0.07999998 0.         0.18139955 0.11399614
 0.16367165 0.         0.0954851  0.16010054 0.13050389 0.
 0.        ]",1.0235433175987596,1.0168339110972249,0.07484315507899086,0.0799999843613984,0.0,0.1813995455552093,0.11399613564055293,0.16367165252784954,0.0,0.09548509502748409,0.16010054097378995,0.13050389083472508,0.0,0.0,0.0
30,2014-02-19,"[0.         0.         0.08845648 0.         0.20116417 0.12894121
 0.17181807 0.         0.1104672  0.17259104 0.12656183 0.
 0.        ]",1.0231645531259916,1.0227031952514358,0.0,0.08845648331725671,0.0,0.20116416626741793,0.12894121269858433,0.17181806925223977,0.0,0.11046719608578735,0.17259104049357163,0.12656183188514217,0.0,0.0,0.0
31,2014-02-20,"[0.         0.         0.08831122 0.         0.20273766 0.1294059
 0.17090839 0.         0.11107522 0.1731706  0.12439101 0.
 0.        ]",1.0298230269363131,1.0284178997808675,0.0,0.0883112161166778,0.0,0.2027376625074583,0.1294058980659771,0.170908386782212,0.0,0.11107522087772083,0.17317060087799457,0.12439101477195932,0.0,0.0,0.0
32,2014-02-21,"[0.         0.         0.08829431 0.         0.20310602 0.12952883
 0.17076018 0.         0.11115442 0.17313306 0.12402318 0.
 0.        ]",1.0305820156457695,1.0308242860682366,0.0,0.08829431247004957,0.0,0.20310602493685814,0.129528833731162,0.17076017752418088,0.0,0.11115441579601915,0.17313305517033425,0.1240231803713961,0.0,0.0,0.0
33,2014-02-24,"[0.         0.         0.08836186 0.         0.20324009 0.12967443
 0.17054232 0.         0.11131635 0.17318854 0.12367642 0.
 0.        ]",1.0425728610467595,1.0337274822993396,0.0,0.08836185792496183,0.0,0.2032400897976191,0.12967442769711293,0.17054232109642384,0.0,0.11131635119063762,0.17318853702706768,0.12367641526617713,0.0,0.0,0.0
34,2014-02-25,"[0.         0.         0.08837071 0.         0.2033003  0.12985606
 0.17004537 0.         0.1119597  0.173561   0.12290687 0.
 0.        ]",1.0279801587828588,1.0300840273064376,0.0,0.08837070621009907,0.0,0.2033003033829285,0.1298560575814561,0.1700453682512295,0.0,0.11195970148545795,0.1735609971008126,0.1229068659880163,0.0,0.0,0.0
35,2014-02-26,"[0.         0.         0.08856444 0.         0.20326918 0.12994494
 0.16991343 0.         0.11188737 0.17363646 0.12278418 0.
 0.        ]",1.050795560493144,1.0355051847379169,0.0,0.08856443757339787,0.0,0.20326918149583115,0.12994493586654468,0.16991343293033673,0.0,0.11188736875331723,0.1736364611119869,0.1227841822685855,0.0,0.0,0.0
36,2014-02-27,"[0.         0.         0.08892526 0.         0.20307801 0.12990353
 0.16964639 0.         0.11136694 0.1739136  0.12316627 0.
 0.        ]",1.0541766221303097,1.0300724336776936,0.0,0.08892525969429489,0.0,0.20307800695602873,0.12990352732253072,0.1696463874628588,0.0,0.11136694122257276,0.1739136029075332,0.12316627443418096,0.0,0.0,0.0
37,2014-02-28,"[0.         0.         0.08851511 0.         0.20336491 0.12998644
 0.17005534 0.         0.11197017 0.17354931 0.12255871 0.
 0.        ]",1.049929391271032,1.0332923854044642,0.0,0.08851511306747248,0.0,0.20336491389374642,0.12998643824198994,0.1700553430563886,0.0,0.11197017006931428,0.17354930734996002,0.12255871432112815,0.0,0.0,0.0
38,2014-03-03,"[0.         0.         0.08836158 0.         0.2034596  0.12992992
 0.17034556 0.         0.11199766 0.17332506 0.12258061 0.
 0.        ]",1.062576117279291,1.0419202089664532,0.0,0.08836158204422018,0.0,0.20345959690914428,0.1299299215656304,0.17034556349946411,0.0,0.11199766241520412,0.17332506266367947,0.12258061090265741,0.0,0.0,0.0
39,2014-03-04,"[0.         0.         0.08811522 0.         0.20374007 0.13004194
 0.17077588 0.         0.11226633 0.17282088 0.12223968 0.
 0.        ]",1.0623194954205373,1.03591725293515,0.0,0.08811521811080969,0.0,0.20374007100944333,0.13004193620520582,0.17077588329522833,0.0,0.11226633322647606,0.1728208828109455,0.12223967534189122,0.0,0.0,0.0
40,2014-03-05,"[0.         0.         0.0883207  0.         0.20370319 0.13012796
 0.17044953 0.         0.11220576 0.17305191 0.12214095 0.
 0.        ]",1.070653528417937,1.041955493453608,0.0,0.08832069817612502,0.0,0.2037031924488197,0.13012796419370132,0.1704495289935718,0.0,0.11220575644942676,0.17305190773316456,0.12214095200519091,0.0,0.0,0.0
41,2014-03-06,"[0.         0.         0.08829871 0.         0.20363095 0.1300904
 0.17021596 0.         0.11260559 0.17342501 0.12173338 0.
 0.        ]",1.0786471551056538,1.0513297573325946,0.0,0.0882987094865739,0.0,0.20363094663848652,0.13009039634760028,0.1702159588504446,0.0,0.1126055900682199,0.17342501421286954,0.12173338439580526,0.0,0.0,0.0
42,2014-03-07,"[0.         0.         0.08812644 0.         0.20385235 0.1300712
 0.170987   0.         0.11231526 0.17265958 0.12198817 0.
 0.        ]",1.1190792325683163,1.0719776356439887,0.0,0.0881264411363477,0.0,0.2038523547011458,0.13007120095584626,0.17098699872191725,0.0,0.11231525708693971,0.172659580954224,0.12198816644357924,0.0,0.0,0.0
43,2014-03-10,"[0.         0.         0.08775777 0.         0.20389618 0.13003817
 0.17102222 0.         0.1130769  0.17273359 0.12147518 0.
 0.        ]",1.110863799896438,1.0774590280300498,0.0,0.0877577673834088,0.0,0.20389617671405946,0.1300381706064911,0.17102221940369536,0.0,0.11307689581348586,0.172733588778458,0.12147518130040154,0.0,0.0,0.0
44,2014-03-11,"[0.         0.         0.08760222 0.         0.20394442 0.13001016
 0.17111897 0.         0.11324756 0.17262708 0.1214496  0.
 0.        ]",1.1208116264655474,1.0807677376860485,0.0,0.08760221590248851,0.0,0.2039444151911576,0.13001015710220953,0.17111896921820108,0.0,0.11324755904221569,0.1726270832993946,0.12144960024433306,0.0,0.0,0.0
45,2014-03-12,"[0.         0.         0.08729587 0.         0.20434881 0.13009097
 0.17178276 0.         0.11338941 0.17188008 0.1212121  0.
 0.        ]",1.1671016811559012,1.0977503212945836,0.0,0.08729587091653769,0.0,0.20434880799117935,0.13009096850049037,0.17178275871144913,0.0,0.113389411948501,0.1718800772699477,0.12121210466189479,0.0,0.0,0.0
46,2014-03-13,"[0.         0.         0.08753866 0.         0.20418274 0.13000124
 0.1716437  0.         0.11290863 0.17205413 0.12167089 0.
 0.        ]",1.110360374769675,1.0595769306310574,0.0,0.08753866009308929,0.0,0.20418274258984473,0.1300012392211501,0.17164370008651694,0.0,0.11290863266019441,0.17205413392735,0.12167089142185443,0.0,0.0,0.0
47,2014-03-14,"[0.         0.         0.08752173 0.         0.20407187 0.12985514
 0.17175799 0.         0.11266894 0.17203864 0.12208568 0.
 0.        ]",1.141033524648122,1.089240786140052,0.0,0.0875217312032888,0.0,0.20407187126322376,0.12985514409572313,0.17175799105258152,0.0,0.11266894347030315,0.17203863683292867,0.12208568208195082,0.0,0.0,0.0
48,2014-03-17,"[0.         0.         0.0875606  0.         0.20404695 0.12975681
 0.17194702 0.         0.11213111 0.17182328 0.12273424 0.
 0.        ]",1.128033367438926,1.0710138038134758,0.0,0.08756059717956918,0.0,0.2040469470787484,0.12975680898915168,0.17194702325369732,0.0,0.11213111086229152,0.17182327671252626,0.12273423592401544,0.0,0.0,0.0
49,2014-03-18,"[0.         0.         0.08772966 0.         0.20390291 0.1297206
 0.17159335 0.         0.112084   0.17214229 0.12282719 0.
 0.        ]",1.1417035969241154,1.0916733579875468,0.0,0.08772965606218695,0.0,0.20390291480270345,0.1297205953498841,0.1715933488603021,0.0,0.11208400165947034,0.17214228856871483,0.12282719469673822,0.0,0.0,0.0
50,2014-03-19,"[0.         0.         0.08807224 0.         0.20394048 0.12982983
 0.17161863 0.         0.111446   0.17192857 0.12316425 0.
 0.        ]",1.1759114999635947,1.102249088357573,0.0,0.08807223673955375,0.0,0.20394047675155622,0.12982983365355144,0.1716186349434331,0.0,0.11144599732174133,0.17192857159502165,0.12316424899514251,0.0,0.0,0.0
51,2014-03-20,"[0.         0.         0.08832261 0.         0.20378591 0.12985135
 0.17126407 0.         0.11124292 0.17225824 0.1232749  0.
 0.        ]",1.1745174455990675,1.0966481363999183,0.0,0.08832260911241337,0.0,0.20378591336801946,0.12985135232260642,0.17126406687194373,0.0,0.1112429150650672,0.17225824169499382,0.12327490156495606,0.0,0.0,0.0
52,2014-03-21,"[0.         0.         0.08823047 0.         0.2036996  0.12979517
 0.17117431 0.         0.11147936 0.17245238 0.12316872 0.
 0.        ]",1.1598945002618057,1.0913150524179456,0.0,0.08823046861085805,0.0,0.2036995980281817,0.12979516637213268,0.1711743081634531,0.0,0.11147935998780344,0.1724523784726762,0.12316872036489482,0.0,0.0,0.0
53,2014-03-24,"[0.         0.         0.08825688 0.         0.20363606 0.1298073
 0.17096895 0.         0.11164876 0.17271448 0.12296757 0.
 0.        ]",1.1721923945523594,1.098837203372427,0.0,0.08825688409408103,0.0,0.20363606193711425,0.12980729897735724,0.17096895166137127,0.0,0.11164875671903156,0.17271447920695382,0.12296756740409082,0.0,0.0,0.0
54,2014-03-25,"[0.         0.         0.08821141 0.         0.20363376 0.12980474
 0.17086367 0.         0.11180829 0.17280085 0.12287728 0.
 0.        ]",1.1598760625877929,1.0946001638009726,0.0,0.08821141077742384,0.0,0.20363376184039264,0.12980473807909176,0.17086366631580677,0.0,0.11180829235747478,0.17280084948423752,0.12287728114557264,0.0,0.0,0.0
55,2014-03-26,"[0.         0.         0.08824987 0.         0.20347466 0.12970003
 0.17059049 0.         0.11179498 0.17314208 0.12304789 0.
 0.        ]",1.1452897368797892,1.0943980158399023,0.0,0.0882498671937409,0.0,0.2034746572765789,0.12970002962513116,0.17059049412825672,0.0,0.11179498480141827,0.17314207648688187,0.12304789048799218,0.0,0.0,0.0
56,2014-03-27,"[0.         0.         0.08829072 0.         0.20351707 0.12979461
 0.17049433 0.         0.1118355  0.17313406 0.12293371 0.
 0.        ]",1.1466018335634691,1.0841246911321019,0.0,0.08829072061113426,0.0,0.2035170654088266,0.12979461436100725,0.17049432804389075,0.0,0.11183549893508482,0.17313406323115488,0.12293370940890128,0.0,0.0,0.0
57,2014-03-28,"[0.         0.         0.08827318 0.         0.20339504 0.12968501
 0.17047847 0.         0.11164319 0.17319467 0.12333044 0.
 0.        ]",1.1137194551713603,1.0612940861872942,0.0,0.08827318107911519,0.0,0.20339504093161598,0.1296850062603227,0.17047847397694485,0.0,0.11164318582489335,0.17319466835711178,0.12333044356999619,0.0,0.0,0.0
58,2014-03-31,"[0.         0.         0.08865279 0.         0.20310165 0.12964026
 0.16991169 0.         0.11124341 0.17375861 0.1236916  0.
 0.        ]",1.106208474647332,1.0579094923725236,0.0,0.08865278503939006,0.0,0.20310164870032626,0.1296402592693718,0.1699116862315558,0.0,0.11124340555937555,0.1737586104671922,0.12369160473278822,0.0,0.0,0.0
59,2014-04-01,"[0.         0.         0.08865063 0.         0.2031     0.12968808
 0.16990085 0.         0.11124364 0.17373231 0.12368449 0.
 0.        ]",1.1097301818647105,1.0604557944326412,0.0,0.08865063255653745,0.0,0.20310000253658347,0.1296880767530536,0.16990085217494058,0.0,0.11124363513188125,0.1737323133990604,0.12368448744794311,0.0,0.0,0.0
60,2014-04-02,"[0.         0.         0.07801116 0.         0.20772693 0.15856128
 0.14813944 0.         0.09116226 0.16902154 0.14737739 0.
 0.        ]",1.100573644304595,1.0626099630627182,0.0,0.07801115524425276,0.0,0.2077269332838711,0.15856128323038882,0.1481394389030284,0.0,0.0911622565622724,0.16902154248796866,0.14737739028821786,0.0,0.0,0.0
61,2014-04-03,"[0.         0.         0.08096598 0.         0.20549507 0.15006525
 0.15254036 0.         0.09333288 0.17083007 0.14677039 0.
 0.        ]",1.117498549694846,1.0816857548048442,0.0,0.0809659777450848,0.0,0.20549507292756922,0.15006525261975942,0.15254035993990128,0.0,0.09333288285105507,0.17083006886635702,0.1467703850502733,0.0,0.0,0.0
62,2014-04-04,"[0.         0.         0.08214435 0.         0.20457824 0.14716084
 0.15395637 0.         0.09358553 0.17126649 0.14730818 0.
 0.        ]",1.1145895423775811,1.0764576346360368,0.0,0.08214435396350375,0.0,0.2045782422620226,0.14716083726963022,0.1539563732395123,0.0,0.09358552563323282,0.17126648986278872,0.1473081777693095,0.0,0.0,0.0
63,2014-04-07,"[0.         0.         0.0830472  0.         0.20366068 0.14346384
 0.15572946 0.         0.09435563 0.17210024 0.14764295 0.
 0.        ]",1.1166407898452204,1.0715916089418915,0.0,0.08304719696660053,0.0,0.2036606813051756,0.1434638396487134,0.15572946380936503,0.0,0.09435563485086348,0.17210023694499568,0.14764294647428647,0.0,0.0,0.0
64,2014-04-08,"[0.         0.         0.08413264 0.         0.20241115 0.13896597
 0.15803728 0.         0.09523074 0.172957   0.14826523 0.
 0.        ]",1.0894104759747738,1.04981470360722,0.0,0.08413263891570884,0.0,0.202411153788005,0.13896596667322858,0.15803727761962755,0.0,0.09523073834588275,0.17295699614841414,0.14826522850913307,0.0,0.0,0.0
65,2014-04-09,"[0.         0.         0.08491425 0.         0.1999028  0.13361543
 0.15974698 0.         0.0977532  0.17623687 0.14783046 0.
 0.        ]",1.0737167991065573,1.0448100316854756,0.0,0.08491425218673794,0.0,0.19990279642640296,0.13361543480692697,0.1597469849051439,0.0,0.09775320085771942,0.17623686830513624,0.14783046251193252,0.0,0.0,0.0
66,2014-04-10,"[0.         0.07213426 0.08075857 0.         0.18218888 0.11969684
 0.14813559 0.         0.09200802 0.16783622 0.13724163 0.
 0.        ]",1.081771957519467,1.0466309180957816,0.07213425619633194,0.08075856655253578,0.0,0.1821888758563883,0.11969684210240954,0.14813559397706447,0.0,0.09200801759551791,0.16783622195478629,0.13724162576496574,0.0,0.0,0.0
67,2014-04-11,"[0.         0.07737218 0.07676278 0.         0.16464199 0.10760388
 0.13454936 0.         0.086677   0.15930878 0.1271257  0.
 0.06595832]",1.0908219485935373,1.0549285946563023,0.0773721787580791,0.07676278232967253,0.0,0.16464199419616174,0.10760387952085457,0.13454935995165654,0.0,0.08667699660904103,0.15930878246201788,0.12712570303636314,0.0,0.06595832313615353,0.0
68,2014-04-14,"[0.         0.08077328 0.07751933 0.         0.15990462 0.10442701
 0.13012691 0.         0.08700008 0.16033345 0.12612016 0.
 0.07379518]",1.0617021052284974,1.0326070456883236,0.08077328093689186,0.0775193289427791,0.0,0.1599046166060747,0.10442700779653577,0.13012690803739116,0.0,0.08700007743022835,0.16033344537170963,0.12612015690461081,0.0,0.07379517797377866,0.0
69,2014-04-15,"[0.         0.08259639 0.07841579 0.         0.15752914 0.1020862
 0.12753449 0.         0.08794328 0.16187404 0.12537621 0.
 0.07664446]",1.0718555761049582,1.0394351681125358,0.08259638832157015,0.07841579423784206,0.0,0.15752913751493403,0.10208620386566071,0.12753448977486018,0.0,0.08794328194517069,0.1618740404031927,0.1253762052640959,0.0,0.0766444586726736,0.0
70,2014-04-16,"[0.         0.08320158 0.07867398 0.         0.15613853 0.10004771
 0.12846714 0.         0.0894391  0.16274061 0.12274319 0.
 0.07854817]",1.0670129561608652,1.0378529713308793,0.08320158047991114,0.07867398168949828,0.0,0.15613853081698822,0.10004770618734082,0.128467139120959,0.0,0.08943910214124588,0.16274060564253198,0.1227431852256725,0.0,0.0785481686958521,0.0
71,2014-04-17,"[0.         0.07979178 0.0795729  0.         0.16504804 0.10897102
 0.10534529 0.         0.08711788 0.16134471 0.14365241 0.
 0.06915597]",1.0706572169361763,1.0378514432423724,0.07979177940792494,0.07957290347856037,0.0,0.16504803668341073,0.1089710220105842,0.10534528585194096,0.0,0.08711788193086659,0.16134471025585456,0.1436524079108629,0.0,0.06915597246999475,0.0
72,2014-04-21,"[0.         0.         0.         0.         0.22481793 0.22964341
 0.09681936 0.         0.10012393 0.23639411 0.11220125 0.
 0.        ]",1.0922600911760851,1.0491965169001476,0.0,0.0,0.0,0.22481793404709638,0.22964341087835988,0.09681935900113837,0.0,0.10012393320174597,0.23639411350038492,0.11220124937127449,0.0,0.0,0.0
73,2014-04-22,"[0.         0.         0.         0.         0.22827129 0.24366794
 0.         0.         0.08743891 0.24509568 0.113924   0.
 0.08160218]",1.087554182965425,1.0592026254025915,0.0,0.0,0.0,0.22827128877459793,0.24366794191773913,0.0,0.0,0.08743890507378982,0.24509568195286585,0.11392400194891111,0.0,0.08160218033209611,0.0
74,2014-04-23,"[0.         0.         0.         0.         0.22457797 0.24445707
 0.         0.         0.08247781 0.24326076 0.11921907 0.
 0.08600732]",1.1021709028578621,1.0650524929665932,0.0,0.0,0.0,0.22457797012010894,0.24445706859885816,0.0,0.0,0.08247781003666145,0.24326076491889756,0.1192190699336279,0.0,0.0860073163918459,0.0
