,Date,Weights,Profit,Base Profit,Volume,PMD,AMS,DGX,LH,PHM,MTH,BZH,NVR,TCF,JPM,UMBF,C,cash
0,2014-01-06,"[0.         0.         0.17181575 0.         0.         0.
 0.15901098 0.2871217  0.         0.17642608 0.         0.20562553
 0.        ]",0.9950000590085982,0.9950000000000002,1.0000000596046448,0.0,0.17181575298309326,0.0,0.0,0.0,0.15901097655296326,0.2871217131614685,0.0,0.17642608284950256,0.0,0.2056255340576172,0.0,0.0
1,2014-01-07,"[0.         0.         0.17047237 0.         0.         0.
 0.15882671 0.28696615 0.         0.17867793 0.         0.20505683
 0.        ]",0.997686642909281,1.0042110072493262,0.004481214690004519,0.0,0.17047236859798431,0.0,0.0,0.0,0.15882670879364014,0.28696614503860474,0.0,0.17867793142795563,0.0,0.205056831240654,0.0,0.0
2,2014-01-08,"[0.         0.         0.17093238 0.         0.         0.
 0.15880096 0.28698882 0.         0.17819972 0.         0.2050781
 0.        ]",0.9946671536934651,1.0045115916454876,0.012680221789925226,0.0,0.17093238234519958,0.0,0.0,0.0,0.15880095958709717,0.2869888246059418,0.0,0.17819972336292267,0.0,0.2050780951976776,0.0,0.0
3,2014-01-09,"[0.         0.         0.1709151  0.         0.         0.
 0.15916786 0.28686693 0.         0.1781051  0.         0.204945
 0.        ]",0.9782255350184191,0.9985568427746699,0.013313019877412947,0.0,0.17091509699821472,0.0,0.0,0.0,0.15916785597801208,0.2868669331073761,0.0,0.17810510098934174,0.0,0.20494499802589417,0.0,0.0
4,2014-01-10,"[0.         0.         0.17076793 0.         0.         0.
 0.15945709 0.28682283 0.         0.17804196 0.         0.20491017
 0.        ]",0.9783918924416418,1.001279098234934,0.019539522357317894,0.0,0.17076793313026428,0.0,0.0,0.0,0.15945708751678467,0.2868228256702423,0.0,0.1780419647693634,0.0,0.20491017401218414,0.0,0.0
5,2014-01-13,"[0.         0.         0.17056562 0.         0.         0.
 0.15954608 0.28683105 0.         0.17827965 0.         0.20477757
 0.        ]",0.9768877748422188,0.9998289389856182,0.014119629956008945,0.0,0.1705656200647354,0.0,0.0,0.0,0.15954607725143433,0.2868310511112213,0.0,0.17827965319156647,0.0,0.2047775685787201,0.0,0.0
6,2014-01-14,"[0.         0.         0.17063272 0.         0.         0.
 0.1591496  0.28693545 0.         0.17832121 0.         0.20496096
 0.        ]",0.9774681206351467,0.9988798876433025,0.007552748911632738,0.0,0.1706327199935913,0.0,0.0,0.0,0.15914960205554962,0.2869354486465454,0.0,0.1783212125301361,0.0,0.20496095716953278,0.0,0.0
7,2014-01-15,"[0.         0.         0.17107245 0.         0.         0.
 0.15881126 0.2869848  0.         0.17808928 0.         0.20504223
 0.        ]",0.977591511427457,0.997372697337783,0.010041596270278041,0.0,0.17107245326042175,0.0,0.0,0.0,0.15881125628948212,0.28698480129241943,0.0,0.17808927595615387,0.0,0.20504222810268402,0.0,0.0
8,2014-01-16,"[0.         0.         0.17121525 0.         0.         0.
 0.15887047 0.28695542 0.         0.17790103 0.         0.2050578
 0.        ]",0.9902135836580337,1.0060134955119058,0.027285086712638223,0.0,0.1712152510881424,0.0,0.0,0.0,0.15887047350406647,0.28695541620254517,0.0,0.177901029586792,0.0,0.2050577998161316,0.0,0.0
9,2014-01-17,"[0.         0.         0.1709372  0.         0.         0.
 0.15890124 0.28691298 0.         0.17827804 0.         0.20497051
 0.        ]",0.9830588247093891,1.0015857242238542,0.007654019877725604,0.0,0.1709371954202652,0.0,0.0,0.0,0.15890124440193176,0.2869129776954651,0.0,0.17827804386615753,0.0,0.20497050881385803,0.0,0.0
10,2014-01-21,"[0.         0.         0.17090021 0.         0.         0.
 0.15909308 0.28688484 0.         0.1782195  0.         0.20490232
 0.        ]",0.9827954047099234,1.0029932615039692,0.011690197154936105,0.0,0.17090021073818207,0.0,0.0,0.0,0.15909308195114136,0.2868848443031311,0.0,0.1782194972038269,0.0,0.20490232110023499,0.0,0.0
11,2014-01-22,"[0.         0.         0.17079107 0.         0.         0.
 0.15884034 0.2869671  0.         0.17857341 0.         0.20482804
 0.        ]",0.9863699783827078,1.0034963857445065,0.0056705737651799384,0.0,0.17079107463359833,0.0,0.0,0.0,0.1588403433561325,0.28696709871292114,0.0,0.17857341468334198,0.0,0.20482803881168365,0.0,0.0
12,2014-01-23,"[0.         0.         0.1709013  0.         0.         0.
 0.15854986 0.28699332 0.         0.17860082 0.         0.20495465
 0.        ]",0.998148400781973,1.0055447765097847,0.009235866054118504,0.0,0.17090129852294922,0.0,0.0,0.0,0.15854986011981964,0.2869933247566223,0.0,0.17860081791877747,0.0,0.20495465397834778,0.0,0.0
13,2014-01-24,"[0.         0.         0.17079401 0.         0.         0.
 0.15845798 0.2870874  0.         0.17869201 0.         0.20496853
 0.        ]",1.0103522459807637,1.0094209254040878,0.007214267814661625,0.0,0.17079401016235352,0.0,0.0,0.0,0.15845797955989838,0.28708741068840027,0.0,0.1786920130252838,0.0,0.20496852695941925,0.0,0.0
14,2014-01-27,"[0.         0.         0.17084101 0.         0.         0.
 0.15839784 0.28719693 0.         0.17863487 0.         0.20492941
 0.        ]",0.999793660214799,1.0013574258384794,0.011243121989649486,0.0,0.1708410084247589,0.0,0.0,0.0,0.15839783847332,0.28719693422317505,0.0,0.1786348670721054,0.0,0.2049294114112854,0.0,0.0
15,2014-01-28,"[0.         0.         0.17140388 0.         0.         0.
 0.1584767  0.28723082 0.         0.17810313 0.         0.20478545
 0.        ]",0.9800471584069692,0.9852036011661033,0.006804572325944336,0.0,0.1714038848876953,0.0,0.0,0.0,0.15847669541835785,0.28723081946372986,0.0,0.17810313403606415,0.0,0.20478545129299164,0.0,0.0
16,2014-01-29,"[0.         0.         0.17168546 0.         0.         0.
 0.15807092 0.28724012 0.         0.17832983 0.         0.20467363
 0.        ]",0.9707598226754235,0.9871485908624744,0.024774749600084425,0.0,0.17168545722961426,0.0,0.0,0.0,0.15807092189788818,0.2872401177883148,0.0,0.17832982540130615,0.0,0.204673632979393,0.0,0.0
17,2014-01-30,"[0.         0.         0.17138669 0.         0.         0.
 0.15833546 0.28717223 0.         0.17860433 0.         0.20450129
 0.        ]",0.9727524531647209,0.9879598551526816,0.012064748020704733,0.0,0.1713866889476776,0.0,0.0,0.0,0.15833546221256256,0.28717222809791565,0.0,0.1786043345928192,0.0,0.20450128614902496,0.0,0.0
18,2014-01-31,"[0.         0.         0.17110956 0.         0.         0.
 0.15850486 0.2870501  0.         0.17882787 0.         0.20450766
 0.        ]",0.9705834232675921,0.995771404429594,0.011787220339357725,0.0,0.17110955715179443,0.0,0.0,0.0,0.15850485861301422,0.2870500981807709,0.0,0.17882786691188812,0.0,0.20450766384601593,0.0,0.0
19,2014-02-03,"[0.         0.         0.17139864 0.         0.         0.
 0.1586681  0.28700227 0.         0.17844976 0.         0.20448127
 0.        ]",0.9405677624247089,0.9743730958610356,0.02913510085682741,0.0,0.17139863967895508,0.0,0.0,0.0,0.15866810083389282,0.2870022654533386,0.0,0.17844976484775543,0.0,0.20448127388954163,0.0,0.0
20,2014-02-04,"[0.         0.         0.1712517  0.         0.         0.
 0.15883087 0.28701    0.         0.17860147 0.         0.20430592
 0.        ]",0.9589394587124055,0.9892910370064836,0.01420657435781751,0.0,0.17125169932842255,0.0,0.0,0.0,0.15883086621761322,0.2870100140571594,0.0,0.17860147356987,0.0,0.20430591702461243,0.0,0.0
