,Date,Weights,Profit,Base Profit,ENSV,CLB,HLX,RES,MMM,ATRI,CRY,TFX,STKL,PYX,UVV,ANDE,cash
10,2014-01-21,"[0.         0.11760414 0.11628164 0.10328064 0.         0.
 0.10548125 0.07934211 0.13340042 0.11926337 0.         0.12165037
 0.10369606]",1.0304860213760574,1.0160014913445143,0.1176041385476022,0.11628164263827025,0.10328063966883792,0.0,0.0,0.10548125116297369,0.07934210726945606,0.13340042300076232,0.11926337336220053,0.0,0.12165036803490277,0.1036960563149942,0.0
11,2014-01-22,"[0.         0.11765754 0.11623396 0.10283639 0.         0.
 0.10493359 0.07948757 0.13367486 0.11959473 0.         0.12150367
 0.10407769]",1.0339974443362332,1.0219305967087602,0.11765753968145781,0.11623396442841033,0.10283639496481259,0.0,0.0,0.10493358923723822,0.07948756745108845,0.13367486084467436,0.1195947278841131,0.0,0.12150367013430295,0.10407768537390218,0.0
12,2014-01-23,"[0.         0.11759226 0.11626905 0.10297586 0.         0.
 0.10507468 0.07945198 0.13361994 0.11949579 0.         0.12155774
 0.1039627 ]",1.0369517917397773,1.0230070389190142,0.11759226001935388,0.1162690543916048,0.10297586165655179,0.0,0.0,0.10507468479369748,0.07945197513027237,0.1336199378900863,0.11949579266399174,0.0,0.12155773671281511,0.10396269674162657,0.0
13,2014-01-24,"[0.         0.11763639 0.11619583 0.10338092 0.         0.
 0.105473   0.0792229  0.13347235 0.11926414 0.         0.12164295
 0.10371151]",1.0414810449769698,1.026827793095218,0.1176363874666481,0.11619582916170053,0.10338092307771267,0.0,0.0,0.10547300302920394,0.0792228950058046,0.1334723549700215,0.11926414406392144,0.0,0.12164295009718404,0.10371151312780313,0.0
14,2014-01-27,"[0.         0.11780069 0.11606492 0.10345627 0.         0.
 0.10557815 0.07916085 0.13340432 0.11919027 0.         0.12162892
 0.10371561]",1.0345178207643289,1.0199889931988328,0.11780069381425809,0.11606491545115254,0.10345627071834329,0.0,0.0,0.10557814505030946,0.07916085378443947,0.1334043246102022,0.11919027309608164,0.0,0.12162891548834781,0.10371560798686559,0.0
15,2014-01-28,"[0.         0.11808711 0.11584407 0.10337962 0.         0.
 0.10543661 0.07900924 0.13350675 0.11937495 0.         0.12148583
 0.10387583]",1.012121730002297,1.003402859962636,0.11808710600476659,0.11584407088055229,0.10337961863283673,0.0,0.0,0.10543660968586722,0.07900924005340004,0.13350675125379446,0.11937494624186455,0.0,0.12148582896479987,0.10387582828211828,0.0
16,2014-01-29,"[0.         0.11813952 0.11579548 0.10368048 0.         0.
 0.10576326 0.07886427 0.13334917 0.11918511 0.         0.12155101
 0.1036717 ]",1.0059726231438886,0.9968947959115341,0.11813951664607861,0.1157954794566582,0.10368048161056921,0.0,0.0,0.1057632607914488,0.0788642731516266,0.13334917056381246,0.11918510946571344,0.0,0.12155100778007787,0.10367170053401502,0.0
17,2014-01-30,"[0.         0.11812657 0.11579179 0.10377345 0.         0.
 0.105855   0.07884575 0.13330009 0.11909787 0.         0.12159037
 0.10361911]",1.0079833125726445,0.9974646134029314,0.11812657295191102,0.1157917884042959,0.10377344998566738,0.0,0.0,0.10585500289114322,0.07884574899658621,0.1333000887149622,0.11909786541687724,0.0,0.12159036869259805,0.10361911394595871,0.0
18,2014-01-31,"[0.         0.11807143 0.11588203 0.10329816 0.         0.
 0.10542732 0.07905529 0.13352646 0.11941944 0.         0.12145162
 0.10386824]",1.0064795376663407,0.9955419385020188,0.11807142827625912,0.11588203153850221,0.10329816250204606,0.0,0.0,0.10542732158195169,0.0790552918264805,0.13352645822685372,0.11941944474661105,0.0,0.12145162229707053,0.10386823900422504,0.0
19,2014-02-03,"[0.         0.11795042 0.11599653 0.10319794 0.         0.
 0.10533728 0.07910617 0.13359337 0.11951556 0.         0.12144023
 0.10386249]",0.9856176897049687,0.9738225415076474,0.11795041842596975,0.1159965294261237,0.103197941177242,0.0,0.0,0.10533728144728396,0.07910617328161937,0.13359337233412408,0.11951556022714367,0.0,0.12144023453365785,0.1038624891468356,0.0
20,2014-02-04,"[0.         0.11788635 0.11604875 0.10318857 0.         0.
 0.1053206  0.07907117 0.13365289 0.11959315 0.         0.12141718
 0.10382134]",0.9838910304484045,0.9720329300561198,0.1178863530118922,0.1160487486360401,0.10318856527953008,0.0,0.0,0.10532060352311375,0.07907116553130063,0.13365288932301092,0.11959315266344904,0.0,0.12141718270970862,0.10382133932195453,0.0
21,2014-02-05,"[0.         0.11796146 0.11601644 0.10333121 0.         0.
 0.10550714 0.07895267 0.13356977 0.11955723 0.         0.12141038
 0.10369369]",0.9666565493159137,0.9544217162641958,0.11796145965816505,0.11601643996064656,0.10333121481077681,0.0,0.0,0.10550714139678721,0.07895267060895356,0.13356976982497473,0.1195572325522951,0.0,0.12141038467184814,0.10369368651555282,0.0
22,2014-02-06,"[0.         0.11800052 0.11599883 0.10332904 0.         0.
 0.1055095  0.07901449 0.13349126 0.11950141 0.         0.12143325
 0.10372171]",0.9682851457620003,0.9558568111477467,0.11800052313445729,0.11599882712089898,0.10332903524009168,0.0,0.0,0.105509502444656,0.07901449486795063,0.13349125659803743,0.11950140646193322,0.0,0.12143324586406516,0.10372170826790965,0.0
23,2014-02-07,"[0.         0.1183043  0.1157448  0.10328721 0.         0.
 0.1053922  0.07892399 0.13352719 0.11954221 0.         0.12134977
 0.10392833]",0.969657764943553,0.9609862808515286,0.1183042957518962,0.11574479771641562,0.10328721065280531,0.0,0.0,0.10539220427209038,0.07892398761689268,0.13352719412622893,0.11954221060513208,0.0,0.1213497685603698,0.1039283306981691,0.0
24,2014-02-10,"[0.         0.11811412 0.11589244 0.10351665 0.         0.
 0.10562044 0.07883844 0.13345535 0.11946098 0.         0.12143558
 0.103666  ]",0.9786190226810408,0.9672398422764573,0.11811411554824304,0.11589244400824028,0.10351665491768566,0.0,0.0,0.10562043669464634,0.0788384411293756,0.13345534941820536,0.11946097583858514,0.0,0.12143558304153226,0.10366599940348621,0.0
25,2014-02-11,"[0.         0.11793262 0.11603224 0.10348577 0.         0.
 0.10561304 0.07887586 0.13351045 0.11950178 0.         0.12145725
 0.10359098]",0.9970524668336825,0.976883143024529,0.11793262470005118,0.11603224092763831,0.10348577153913743,0.0,0.0,0.10561303708142673,0.07887585624217557,0.13351045496270497,0.11950177982890671,0.0,0.12145725009363588,0.10359098462432322,0.0
26,2014-02-12,"[0.         0.11786163 0.11605189 0.10364955 0.         0.
 0.10572865 0.07873647 0.13354393 0.11947663 0.         0.12148282
 0.10346841]",0.9937330104422247,0.9781350953862732,0.11786163337271204,0.11605189094208673,0.10364955306530874,0.0,0.0,0.10572864822800772,0.07873647488848788,0.13354393055487074,0.119476632711219,0.0,0.12148282301241406,0.10346841322489307,0.0
27,2014-02-13,"[0.         0.11800256 0.11589885 0.10384539 0.         0.
 0.10586444 0.07862517 0.13346085 0.11932191 0.         0.12152234
 0.10345849]",1.007410654996861,0.9916675603469802,0.11800255548612362,0.11589885497990188,0.1038453865994738,0.0,0.0,0.10586444394092384,0.07862517054023589,0.13346085156071888,0.1193219071272522,0.0,0.12152234249805739,0.10345848726731252,0.0
28,2014-02-14,"[0.         0.11824664 0.11570305 0.10388404 0.         0.
 0.10592581 0.07866282 0.133318   0.11915512 0.         0.1215358
 0.10356872]",1.0066159410639055,0.9890086712745867,0.1182466429865629,0.11570305073889933,0.10388403574562628,0.0,0.0,0.10592580583151169,0.07866282354215355,0.13331799945308023,0.11915512016968571,0.0,0.12153579739868113,0.1035687241337992,0.0
29,2014-02-18,"[0.         0.11837943 0.11557844 0.1037801  0.         0.
 0.1057185  0.07859233 0.13345743 0.11931207 0.         0.12144264
 0.10373907]",1.0184364207892345,1.0010976745320366,0.11837942576655458,0.11557843662616582,0.10378009607979666,0.0,0.0,0.10571850042178584,0.0785923266999726,0.13345743031002566,0.11931207373586221,0.0,0.12144264291972187,0.10373906744011475,0.0
30,2014-02-19,"[0.         0.10311892 0.12092849 0.11901037 0.0723482  0.
 0.13082394 0.06798469 0.10567231 0.08315674 0.         0.12216948
 0.07478687]",1.0290662896942036,1.0087673872712135,0.10311891539293355,0.12092849159661835,0.11901037408202962,0.0723481953229251,0.0,0.13082393521876806,0.06798468532449897,0.10567231249333921,0.0831567418606285,0.0,0.12216947915113723,0.0747868695571212,0.0
31,2014-02-20,"[0.         0.10153999 0.12151148 0.12052019 0.07771965 0.
 0.13389587 0.06712149 0.1027392  0.08020792 0.         0.12196833
 0.07277587]",1.0337950183574522,1.0120532288624107,0.10153999341634462,0.12151148234383712,0.12052018590990203,0.07771964758310383,0.0,0.13389587021984634,0.06712149423050522,0.10273920433336628,0.08020791871616148,0.0,0.12196833122134103,0.07277587202559219,0.0
32,2014-02-21,"[0.         0.10137141 0.1216181  0.12076311 0.07825009 0.
 0.13436302 0.06693729 0.1023646  0.07986995 0.         0.12189018
 0.07257224]",1.0348504149371514,1.0081253679617046,0.1013714128965967,0.1216181015053893,0.12076310580872156,0.0782500939486254,0.0,0.13436301922110255,0.0669372853884098,0.10236460332059995,0.07986995410925964,0.0,0.12189018252637578,0.07257224127491932,0.0
33,2014-02-24,"[0.         0.101686   0.12150551 0.12118454 0.07901334 0.
 0.13513328 0.06650264 0.10178012 0.07925055 0.         0.1218465
 0.07209753]",1.0389647095207568,1.0157211051213524,0.10168599619558577,0.12150550971412402,0.12118453993423628,0.07901334013471466,0.0,0.13513327680976497,0.06650264432253951,0.10178011773358775,0.07925055229897653,0.0,0.12184649643926644,0.07209752641720411,0.0
34,2014-02-25,"[0.         0.1015373  0.12150406 0.12113822 0.07869956 0.
 0.13494675 0.0666526  0.10195639 0.07941522 0.         0.1219259
 0.07222401]",1.042458233425115,1.0178109956665857,0.10153730241345364,0.1215040553682514,0.12113821693355373,0.07869956297864973,0.0,0.1349467485577926,0.06665260308100937,0.10195638946631769,0.07941521574037767,0.0,0.121925897124534,0.07222400833606024,0.0
35,2014-02-26,"[0.         0.10145857 0.12162135 0.12105512 0.07860838 0.
 0.13476765 0.06661469 0.10209864 0.07956013 0.         0.12184907
 0.0723664 ]",1.0473986570353988,1.020479387278194,0.10145857024970578,0.12162134983088624,0.1210551196795413,0.07860837505692146,0.0,0.13476765229953966,0.06661468822596238,0.10209863680731905,0.0795601301352489,0.0,0.12184907396465841,0.07236640375021679,0.0
36,2014-02-27,"[0.         0.10115953 0.12167606 0.12059265 0.07767161 0.
 0.13400908 0.06703121 0.10277288 0.0803654  0.         0.121901
 0.0728206 ]",1.0395914517387166,1.0125729056030073,0.10115952611479995,0.12167605547304859,0.12059264899345853,0.07767161030515732,0.0,0.13400907619571747,0.0670312087615558,0.10277288332838666,0.08036539632683477,0.0,0.1219009992476339,0.07282059525340698,0.0
37,2014-02-28,"[0.         0.10124819 0.12163571 0.12098057 0.07807804 0.
 0.13442432 0.0668107  0.10244368 0.07992475 0.         0.12199765
 0.07245639]",1.0440796795684675,1.012198554675626,0.10124818988820192,0.12163571168144614,0.12098057282022147,0.07807803994899475,0.0,0.13442431826884357,0.06681070431365223,0.10244367822187511,0.07992474670986716,0.0,0.12199764925974532,0.07245638888715235,0.0
38,2014-03-03,"[0.         0.10121221 0.1216947  0.12087698 0.07810486 0.
 0.13436623 0.06687944 0.10244878 0.0799446  0.         0.12194821
 0.07252399]",1.042747749496144,1.0146419800798434,0.10121220576012495,0.12169470403127347,0.12087698051512094,0.07810485963333173,0.0,0.13436622797557515,0.06687943805809968,0.10244878034563533,0.0799445970777305,0.0,0.12194821380353088,0.07252399279957718,0.0
39,2014-03-04,"[0.         0.10134186 0.12165574 0.12112605 0.07848616 0.
 0.13472159 0.06668109 0.10215773 0.07958537 0.         0.12195645
 0.07228796]",1.0455365859228563,1.0142699954945522,0.10134185505974692,0.12165574203060166,0.12112604833092867,0.07848615756741818,0.0,0.13472158844235219,0.06668108780931575,0.10215773245520801,0.07958537234090861,0.0,0.12195645384911384,0.07228796211440601,0.0
40,2014-03-05,"[0.         0.10132164 0.12162737 0.12099135 0.07829356 0.
 0.1346136  0.06678058 0.10227324 0.07978194 0.         0.12195872
 0.072358  ]",1.0540756482592546,1.021753202611851,0.10132163829788328,0.12162737076379121,0.12099134839002379,0.07829356008916918,0.0,0.13461360028107075,0.06678057657478612,0.10227323828786461,0.07978194199038934,0.0,0.12195872081621835,0.07235800450880354,0.0
41,2014-03-06,"[0.         0.10158607 0.12153064 0.12126332 0.07880915 0.
 0.13507203 0.06649313 0.10189184 0.07936891 0.         0.12190551
 0.0720794 ]",1.0628182346655282,1.030926548310574,0.10158607440092765,0.12153063833549918,0.12126332044893681,0.07880914621934529,0.0,0.13507203476707666,0.06649313052081769,0.10189184015166816,0.07936890664213571,0.0,0.12190551016388049,0.0720793983497125,0.0
42,2014-03-07,"[0.         0.10154535 0.12150798 0.12109537 0.07858801 0.
 0.13489475 0.06664708 0.10203513 0.07955583 0.         0.12190065
 0.07222984]",1.0662428706375555,1.0355128975077295,0.10154534887033084,0.12150798416689756,0.12109536860003996,0.07858801411854603,0.0,0.13489475297557027,0.06664708418692891,0.10203513182959924,0.07955583341695684,0.0,0.12190064552030516,0.07222983631482505,0.0
43,2014-03-10,"[0.         0.10177752 0.1213755  0.12160755 0.07923282 0.
 0.13552227 0.06630899 0.10150814 0.07889386 0.         0.12197946
 0.07179389]",1.08752485082129,1.0511573539788301,0.10177752145531134,0.12137549598422452,0.12160755179884869,0.079232818932224,0.0,0.13552227416066912,0.06630898702108011,0.10150814276506638,0.07889385719448126,0.0,0.12197945578324217,0.07179389490485229,0.0
44,2014-03-11,"[0.         0.10193311 0.12139183 0.12194353 0.07979591 0.
 0.13598262 0.06595972 0.10111913 0.07842166 0.         0.12192229
 0.07153018]",1.0880620082997265,1.048659369075227,0.10193311131762062,0.12139183395778208,0.12194353487052614,0.07979591003310456,0.0,0.13598262223168275,0.06595972189102244,0.10111912943172081,0.07842165719597345,0.0,0.12192229491632084,0.07153018415424632,0.0
45,2014-03-12,"[0.         0.10198697 0.12148402 0.12200699 0.0801188  0.
 0.13616266 0.06580902 0.10093945 0.07823016 0.         0.1218086
 0.07145333]",1.091622569485551,1.0500448764667,0.10198696745345467,0.12148402487391527,0.12200699259914613,0.08011879980481655,0.0,0.13616265930180677,0.06580901709583913,0.10093945019763507,0.07823016254008641,0.0,0.12180859912585815,0.0714533270074419,0.0
46,2014-03-13,"[0.         0.10188439 0.1216111  0.12165008 0.07992509 0.
 0.13585677 0.06599153 0.10115855 0.07852471 0.         0.12168597
 0.07171181]",1.0635827867579706,1.0287386688544797,0.10188438867476818,0.12161109927829028,0.12165008075660069,0.07992509163020842,0.0,0.13585677244962516,0.06599153259971043,0.10115854758647032,0.07852471093576933,0.0,0.12168596724756028,0.07171180884099687,0.0
47,2014-03-14,"[0.         0.10203591 0.12165273 0.12180601 0.08037963 0.
 0.13615989 0.06573627 0.10088602 0.07822372 0.         0.12158908
 0.07153075]",1.0858504728221057,1.0476878768159255,0.1020359074412285,0.12165272686850231,0.12180600941398077,0.08037963179484771,0.0,0.13615989091394148,0.06573626901591192,0.10088601788489039,0.07822371522936113,0.0,0.12158907970248216,0.07153075173485351,0.0
48,2014-03-17,"[0.         0.10202754 0.12174014 0.12173199 0.08046714 0.
 0.1361633  0.06571153 0.10087055 0.07825247 0.         0.12149629
 0.07153904]",1.0649328184272007,1.025285785010099,0.10202754057243803,0.12174014491135929,0.12173199387599291,0.08046713947042457,0.0,0.1361633048129672,0.06571152757561832,0.10087055215421323,0.07825246849435992,0.0,0.12149628956373772,0.07153903856888877,0.0
49,2014-03-18,"[0.         0.10202197 0.12172204 0.12178167 0.08034757 0.
 0.13613539 0.06564767 0.10094485 0.07834806 0.         0.12151077
 0.07154002]",1.0863748242192468,1.043658913436946,0.10202196636491727,0.12172203725080234,0.12178166962324093,0.08034757179414435,0.0,0.13613538884562998,0.06564767368687946,0.10094484567506948,0.07834805982525232,0.0,0.12151076649243722,0.07154002044162677,0.0
50,2014-03-19,"[0.         0.10180646 0.1218294  0.12136791 0.07972322 0.
 0.13553589 0.06594624 0.1014512  0.07891964 0.         0.12145495
 0.0719651 ]",1.0899710333999189,1.0440309695469052,0.10180645576303263,0.1218293972782176,0.12136790919892863,0.07972322355548708,0.0,0.1355358859800672,0.06594624073010144,0.10145119845798768,0.0789196355740118,0.0,0.12145495204224702,0.07196510141991898,0.0
51,2014-03-20,"[0.         0.10173878 0.1217758  0.12123535 0.07934058 0.
 0.13525733 0.06611723 0.10170363 0.07921124 0.         0.12151384
 0.07210621]",1.0912864068030652,1.0436996382257835,0.1017387836243252,0.1217757975520377,0.12123534579982,0.07934057630213316,0.0,0.13525733215760838,0.0661172344972686,0.10170363470025776,0.07921124268736232,0.0,0.12151383978549436,0.07210621289369254,0.0
52,2014-03-21,"[0.         0.1018126  0.12170305 0.12136554 0.07950173 0.
 0.13543285 0.0660525  0.10156077 0.07904912 0.         0.12156212
 0.07195972]",1.0838873593332101,1.0377527089019414,0.10181260350329877,0.12170304607551406,0.12136553870272333,0.07950173342952124,0.0,0.13543284876376352,0.06605250052363609,0.10156077094063967,0.0790491170844409,0.0,0.1215621237414658,0.07195971723499656,0.0
53,2014-03-24,"[0.         0.10183137 0.12170275 0.12132504 0.07954814 0.
 0.13544095 0.06607893 0.10153222 0.07902615 0.         0.12153952
 0.07197494]",1.093520504753921,1.0480316288784675,0.10183136640541328,0.12170274507192903,0.1213250378544548,0.07954813781665121,0.0,0.1354409517266974,0.06607893126121847,0.10153221588354747,0.07902615353150663,0.0,0.12153952039822596,0.07197494005035586,0.0
54,2014-03-25,"[0.         0.10186405 0.12165985 0.12108697 0.07941977 0.
 0.135259   0.06621548 0.10164466 0.07916532 0.         0.12148835
 0.07219655]",1.0940937221056735,1.056289344476117,0.10186405389775537,0.12165985016336617,0.12108697294889299,0.07941977367780077,0.0,0.13525899535963576,0.06621547690737112,0.10164466409306533,0.0791653153444854,0.0,0.1214883467922739,0.07219655081535316,0.0
55,2014-03-26,"[0.         0.10190862 0.12167352 0.12110258 0.07956852 0.
 0.13535981 0.0661596  0.10155707 0.07908764 0.         0.12146091
 0.07212173]",1.0974975477737212,1.061776709411075,0.10190861624316895,0.12167351884340703,0.12110258097580463,0.07956852013981197,0.0,0.13535980691812544,0.06615960111426487,0.10155707219938857,0.07908763660268633,0.0,0.12146091234165768,0.07212173462168449,0.0
56,2014-03-27,"[0.         0.1018986  0.12169917 0.12113692 0.07955967 0.
 0.13535374 0.06611316 0.10157443 0.07907274 0.         0.1214498
 0.07214178]",1.0894421436936597,1.0547072975103675,0.10189859673028695,0.1216991736587607,0.1211369205391474,0.07955966527290283,0.0,0.13535374076378634,0.06611315835740916,0.10157442978631917,0.07907274199029171,0.0,0.12144979639623874,0.07214177650485691,0.0
57,2014-03-28,"[0.         0.1018654  0.12179133 0.1212422  0.079737   0.
 0.13546238 0.0659965  0.10148367 0.07893715 0.         0.12143106
 0.07205331]",1.0820590666716343,1.0458594887398742,0.10186540217001366,0.12179133419503428,0.12124219505463234,0.07973699660526298,0.0,0.13546237636403607,0.06599650155967259,0.10148367428314417,0.07893715146959177,0.0,0.12143105872447627,0.07205330957413576,0.0
58,2014-03-31,"[0.         0.10177286 0.12191616 0.12092949 0.07953445 0.
 0.13515268 0.06612725 0.10170882 0.0792337  0.         0.12131172
 0.07231289]",1.0907349468854608,1.0536599730780385,0.10177285565483957,0.1219161553826699,0.12092949075744584,0.07953444592660282,0.0,0.1351526756193741,0.0661272539226951,0.10170881541803875,0.07923369645928809,0.0,0.1213117161145157,0.07231289474452997,0.0
59,2014-04-01,"[0.         0.10749332 0.12091851 0.12048425 0.08760783 0.
 0.13913429 0.05973799 0.09720146 0.07646458 0.         0.11734641
 0.07361137]",1.1057229956040475,1.0651909258464425,0.10749331520154898,0.12091850546198459,0.12048425070080694,0.08760783214597771,0.0,0.13913429421196669,0.05973798521812995,0.09720145855598772,0.07646457672508675,0.0,0.11734640896971152,0.07361137280879926,0.0
60,2014-04-02,"[0.         0.10345141 0.12396447 0.11189168 0.08177555 0.
 0.13239342 0.06701749 0.10257997 0.08396823 0.         0.11660181
 0.07635598]",1.1071416821916285,1.066598217467754,0.10345140562802119,0.12396446535662066,0.11189167964525155,0.08177555453416877,0.0,0.13239341840313,0.06701749339859754,0.10257996900107322,0.08396822951979115,0.0,0.11660180826273024,0.07635597625061555,0.0
61,2014-04-03,"[0.         0.10334964 0.12498511 0.10932394 0.08239406 0.
 0.13130334 0.06785886 0.10277656 0.08453011 0.         0.11567766
 0.07780073]",1.1201395269139642,1.0781211693610617,0.1033496411368656,0.12498510675338054,0.1093239350138377,0.08239405583311106,0.0,0.13130334243136238,0.06785886254047137,0.10277655674444633,0.08453010963806484,0.0,0.11567765611266566,0.07780073379579462,0.0
62,2014-04-04,"[0.         0.10360598 0.12503307 0.10948545 0.08314724 0.
 0.13175557 0.06760771 0.10225359 0.08390351 0.         0.11556486
 0.07764302]",1.1180172119107694,1.0747298365234657,0.1036059780696413,0.12503306711426815,0.10948545129386679,0.08314724483579367,0.0,0.13175556873619776,0.06760770635780232,0.10225359130747606,0.08390351141231278,0.0,0.11556485804487551,0.07764302282776543,0.0
63,2014-04-07,"[0.         0.10339807 0.1251012  0.10922542 0.08265152 0.
 0.1313491  0.06793477 0.10261338 0.08429961 0.         0.1156312
 0.07779573]",1.113665571102215,1.0726569739677074,0.1033980712063453,0.1251011962948255,0.10922542118573383,0.08265152164247018,0.0,0.13134909814886317,0.06793477092654439,0.10261338073705235,0.08429960813975863,0.0,0.11563120466351468,0.077795727054892,0.0
64,2014-04-08,"[0.         0.10306109 0.12518753 0.10869545 0.08159979 0.
 0.13041599 0.06846811 0.10340874 0.08514293 0.         0.11573705
 0.07828334]",1.0824188417938478,1.049762834165167,0.10306108917107688,0.12518752608368702,0.10869544778051021,0.08159978729271507,0.0,0.1304159853251641,0.0684681055212045,0.10340874352151867,0.0851429298001459,0.0,0.11573704572389948,0.078283339780078,0.0
65,2014-04-09,"[0.         0.10185426 0.12527882 0.10776618 0.07815331 0.
 0.12776062 0.07000322 0.10582361 0.08744779 0.         0.11648481
 0.07942737]",1.0659512641039002,1.0402344800614374,0.10185425884951291,0.12527882360530182,0.10776617892416326,0.07815330520226942,0.0,0.12776062370297825,0.07000321927537083,0.10582361030997156,0.08744779439257244,0.0,0.11648481139323075,0.07942737434462889,0.0
66,2014-04-10,"[0.         0.10232465 0.12525369 0.10793046 0.07927842 0.
 0.12839529 0.06957644 0.10511992 0.08667289 0.         0.11621785
 0.07923038]",1.072806465332877,1.0443738605501591,0.10232465081463284,0.12525368827132446,0.10793046145859003,0.07927842455590879,0.0,0.12839528809969744,0.06957644312460518,0.10511991896036835,0.08667289125385728,0.0,0.11621785442638909,0.07923037903462664,0.0
67,2014-04-11,"[0.         0.10267266 0.12521574 0.10844175 0.08050639 0.
 0.12946598 0.06899303 0.10423845 0.08584105 0.         0.11602877
 0.07859618]",1.0806567675628234,1.0502303623058094,0.10267266410413872,0.1252157391548254,0.10844175374878426,0.08050639127721844,0.0,0.1294659811311305,0.06899302614034165,0.10423845043496495,0.0858410511850491,0.0,0.11602876637522498,0.07859617644832219,0.0
68,2014-04-14,"[0.         0.10258278 0.12521637 0.10866801 0.08055145 0.
 0.12973986 0.06890188 0.10416341 0.08586807 0.         0.11610049
 0.07820767]",1.0581359509802044,1.027433289349419,0.10258278416880041,0.1252163688592302,0.10866801048002939,0.0805514499083077,0.0,0.12973986323599287,0.06890188242306969,0.10416340750855552,0.08586807115964405,0.0,0.11610048989684396,0.07820767235952641,0.0
