,Date,Weights,Profit,Base Profit,Volume,MTH,BZH,PHM,NVR,GGG,ITT,FLS,IEX,GL,AAME,FFG,CIA,cash
0,2014-01-06,"[0.         0.08297889 0.08580773 0.09734254 0.08053002 0.08199129
 0.09370367 0.08312161 0.12313896 0.07797696 0.09175437 0.10165393
 0.        ]",0.9997999776571989,0.9998000000000002,0.9999999776482582,0.08297888934612274,0.08580773323774338,0.09734254330396652,0.08053001761436462,0.0819912850856781,0.09370367228984833,0.08312160521745682,0.12313896417617798,0.07797696441411972,0.09175436943769455,0.10165393352508545,0.0,0.0
1,2014-01-07,"[0.         0.08285912 0.08580372 0.09753752 0.08060911 0.08193991
 0.09360456 0.08296978 0.12347188 0.07747417 0.09208176 0.10164849
 0.        ]",1.0018433894856424,1.0002704293239173,0.001868311134517844,0.08285912126302719,0.08580372482538223,0.09753751754760742,0.08060910552740097,0.08193991333246231,0.09360456466674805,0.0829697772860527,0.12347187846899033,0.07747416943311691,0.09208175539970398,0.1016484946012497,0.0,0.0
2,2014-01-08,"[0.         0.0828808  0.08571245 0.09736053 0.08060991 0.08202293
 0.09355535 0.08307888 0.12354785 0.0774114  0.09220156 0.10161836
 0.        ]",0.9942903788443371,0.992178930951581,0.0060673316407301465,0.08288079500198364,0.08571244776248932,0.0973605290055275,0.08060991019010544,0.08202292770147324,0.09355535358190536,0.08307887613773346,0.12354785203933716,0.07741139829158783,0.09220156073570251,0.10161835700273514,0.0,0.0
3,2014-01-09,"[0.         0.08289854 0.08571322 0.09738795 0.0805748  0.0820856
 0.09352988 0.08303637 0.12353394 0.07745469 0.09213061 0.10165443
 0.        ]",0.9871903451485157,0.9829912847149749,0.00495843977601667,0.08289854228496552,0.0857132151722908,0.09738794714212418,0.08057479560375214,0.08208560198545456,0.09352988004684448,0.08303637057542801,0.1235339418053627,0.07745468616485596,0.09213060885667801,0.10165443271398544,0.0,0.0
4,2014-01-10,"[0.         0.08288667 0.08572661 0.09741354 0.08054525 0.08210187
 0.09351931 0.08302861 0.12350682 0.07748415 0.09208442 0.10170271
 0.        ]",0.9931690558426823,0.9880117364108861,0.013776354068637964,0.08288667351007462,0.08572661131620407,0.09741353988647461,0.08054525405168533,0.08210187405347824,0.09351930767297745,0.08302861452102661,0.1235068216919899,0.0774841457605362,0.09208442270755768,0.10170271247625351,0.0,0.0
5,2014-01-13,"[0.         0.08289814 0.08575002 0.09752004 0.08051923 0.08212459
 0.09352845 0.08292419 0.12346061 0.07759254 0.09194726 0.10173491
 0.        ]",0.9937935655643813,0.9870527168983433,0.005736838677250485,0.08289813995361328,0.0857500210404396,0.09752003848552704,0.08051922917366028,0.08212459087371826,0.09352844953536987,0.08292419463396072,0.12346060574054718,0.07759253680706024,0.09194726496934891,0.10173491388559341,0.0,0.0
6,2014-01-14,"[0.         0.08293618 0.08573871 0.09760201 0.08056426 0.0820967
 0.09361003 0.08277129 0.12347568 0.07770083 0.09189288 0.10161143
 0.        ]",0.9902205200218187,0.9836512965853212,0.0056893738375886314,0.08293618261814117,0.08573871105909348,0.0976020097732544,0.08056426048278809,0.08209669589996338,0.09361002594232559,0.08277129381895065,0.12347567826509476,0.07770083099603653,0.09189288318157196,0.10161142796278,0.0,0.0
7,2014-01-15,"[0.         0.08295333 0.08563915 0.09753335 0.08059677 0.08211648
 0.09358871 0.0827779  0.12359156 0.0776654  0.09197665 0.10156067
 0.        ]",0.9774782840126657,0.9722989015676652,0.009285269722812886,0.0829533264040947,0.08563914895057678,0.09753335267305374,0.08059677481651306,0.08211647719144821,0.09358870983123779,0.08277790248394012,0.12359155714511871,0.07766540348529816,0.09197665005922318,0.10156067460775375,0.0,0.0
8,2014-01-16,"[0.         0.08294318 0.08569308 0.09756957 0.08060341 0.08209097
 0.09357156 0.08278681 0.12355608 0.07763003 0.09195758 0.10159776
 0.        ]",0.9848953956462339,0.9798540192528957,0.010200856120491332,0.08294317871332169,0.08569307625293732,0.09756956994533539,0.08060341328382492,0.08209096640348434,0.09357155859470367,0.08278680592775345,0.12355608493089676,0.07763002812862396,0.09195757657289505,0.10159776359796524,0.0,0.0
9,2014-01-17,"[0.         0.08295048 0.0857511  0.09760893 0.08057403 0.08209881
 0.09360215 0.08276315 0.12347282 0.07769182 0.09188194 0.10160476
 0.        ]",0.9858179379070646,0.9794517661825395,0.006460039029811888,0.08295048028230667,0.08575110137462616,0.09760893136262894,0.08057402819395065,0.0820988118648529,0.09360215067863464,0.08276315033435822,0.12347281724214554,0.07769181579351425,0.09188193827867508,0.10160475969314575,0.0,0.0
