,Date,Weights,Profit,Base Profit,Volume,SPAR,PCAR,F,OSK,CTO,CIGI,TRC,FRPH,CIA,AAME,GL,FFG,cash
0,2014-01-06,"[0.         0.08512264 0.08211251 0.08229571 0.08267394 0.08323667
 0.08459099 0.0829218  0.08404339 0.08222591 0.08379899 0.08447355
 0.08250386]",0.9997999627619982,0.9998000000000002,0.999999962747097,0.08512264490127563,0.08211250603199005,0.08229570835828781,0.08267394453287125,0.08323667198419571,0.08459099382162094,0.08292179554700851,0.08404339104890823,0.08222591131925583,0.08379898965358734,0.08447355031967163,0.08250385522842407,0.0
1,2014-01-07,"[0.         0.08463837 0.0833067  0.08211956 0.08283587 0.08326977
 0.08482503 0.08397025 0.08393161 0.08171786 0.08339874 0.08367034
 0.08231585]",1.0068444458904515,1.006786944385835,0.005342367151121086,0.08463837206363678,0.0833066999912262,0.08211956173181534,0.08283586800098419,0.08326977491378784,0.08482503145933151,0.08397024869918823,0.08393160998821259,0.08171785622835159,0.08339873701334,0.08367034047842026,0.0823158547282219,0.0
2,2014-01-08,"[0.         0.08463225 0.08333388 0.08207597 0.08284672 0.08326172
 0.08488233 0.08398416 0.08394858 0.08170246 0.08337838 0.08368943
 0.08226411]",0.9966956088765176,0.9966022015901632,0.00941152247364613,0.08463224768638611,0.08333387970924377,0.08207596838474274,0.08284672349691391,0.08326172083616257,0.08488233387470245,0.08398415893316269,0.08394858241081238,0.08170245587825775,0.0833783820271492,0.08368942886590958,0.08226411044597626,0.0
3,2014-01-09,"[0.         0.08480448 0.08331523 0.08198816 0.08293336 0.08327682
 0.0849732  0.08392847 0.08385488 0.08167301 0.08332243 0.08377879
 0.08215114]",0.9981292466377832,0.9979898551866598,0.007022104099060537,0.0848044753074646,0.08331523090600967,0.08198815584182739,0.08293335884809494,0.08327682316303253,0.08497320115566254,0.08392847329378128,0.08385487645864487,0.08167301118373871,0.0833224281668663,0.08377879112958908,0.0821511447429657,0.0
4,2014-01-10,"[0.         0.08482882 0.08335359 0.08194265 0.082964   0.08331507
 0.08498517 0.08394945 0.08383887 0.08163687 0.08326313 0.08378951
 0.0821329 ]",1.000139092609008,1.0000275161554095,0.009846807452221853,0.08482881635427475,0.08335359394550323,0.08194264769554138,0.08296400308609009,0.08331507444381714,0.0849851667881012,0.08394944667816162,0.08383886516094208,0.08163686841726303,0.08326312899589539,0.08378950506448746,0.08213289827108383,0.0
5,2014-01-13,"[0.         0.0849223  0.08339052 0.08188234 0.08303082 0.08335414
 0.08505206 0.08394555 0.08376351 0.0815722  0.08318268 0.08387473
 0.08202913]",0.9997287965047285,0.9997657260201384,0.008685554932589596,0.08492229878902435,0.08339051902294159,0.08188234269618988,0.0830308198928833,0.08335413783788681,0.08505205810070038,0.08394555002450943,0.08376350998878479,0.08157220482826233,0.0831826776266098,0.08387473225593567,0.08202912658452988,0.0
6,2014-01-14,"[0.         0.08497313 0.08336743 0.08188492 0.08305983 0.0833804
 0.0849942  0.08392155 0.08371484 0.08160992 0.08319402 0.08376665
 0.08213312]",0.9938061147203782,0.9940408766802205,0.00791762598712975,0.08497313410043716,0.08336742967367172,0.08188492059707642,0.08305983245372772,0.08338040113449097,0.08499419689178467,0.08392155170440674,0.08371483534574509,0.08160991966724396,0.08319402486085892,0.08376665413379669,0.08213312178850174,0.0
7,2014-01-15,"[0.         0.08491524 0.08340373 0.08190152 0.08303966 0.08339811
 0.08495005 0.08397062 0.08373218 0.08161103 0.08319925 0.08370938
 0.08216925]",0.9826938871725367,0.9830229094044894,0.012766443310791005,0.08491523563861847,0.08340372890233994,0.08190152049064636,0.08303966373205185,0.08339811116456985,0.0849500522017479,0.08397062122821808,0.08373218029737473,0.0816110298037529,0.08319924771785736,0.08370938152074814,0.08216924965381622,0.0
8,2014-01-16,"[0.         0.08497671 0.08338834 0.08189148 0.08306455 0.08342374
 0.08492893 0.08393876 0.08370579 0.08160935 0.08316033 0.08369172
 0.0822203 ]",0.9908879314497896,0.9911534668013473,0.011814042040312394,0.08497671037912369,0.08338833600282669,0.0818914845585823,0.08306454867124557,0.08342374116182327,0.08492892980575562,0.08393876254558563,0.08370579034090042,0.081609345972538,0.08316032588481903,0.08369172364473343,0.08222030103206635,0.0
9,2014-01-17,"[0.         0.08506996 0.08336025 0.08186724 0.08311048 0.08340536
 0.08498135 0.0838879  0.08363785 0.08159383 0.08315133 0.08377895
 0.0821555 ]",1.0004101107987526,1.0006364041734257,0.01142052494474695,0.08506996184587479,0.08336024731397629,0.08186724036931992,0.08311048150062561,0.08340536057949066,0.08498135209083557,0.08388789743185043,0.08363784849643707,0.0815938338637352,0.08315132558345795,0.08377894759178162,0.0821555033326149,0.0
10,2014-01-21,"[0.         0.08505443 0.08343481 0.08187001 0.08318719 0.08348378
 0.08500075 0.08395045 0.08357187 0.08152951 0.08304392 0.08377677
 0.08209655]",0.9984080161253756,0.9988800600392606,0.010589569511313067,0.0850544273853302,0.0834348052740097,0.08187001198530197,0.08318719267845154,0.08348377794027328,0.08500075340270996,0.08395044505596161,0.08357187360525131,0.08152951300144196,0.08304391801357269,0.08377677202224731,0.08209654688835144,0.0
11,2014-01-22,"[0.         0.08504657 0.08342198 0.08184526 0.08314758 0.0834581
 0.08501171 0.08394623 0.0836423  0.08154661 0.08305939 0.08377483
 0.08209945]",1.0013153838063344,1.0015446699482524,0.01719832636292399,0.08504656702280045,0.0834219753742218,0.08184526115655899,0.0831475779414177,0.08345809578895569,0.08501170575618744,0.08394622802734375,0.08364230394363403,0.0815466120839119,0.0830593928694725,0.08377483487129211,0.08209945261478424,0.0
12,2014-01-23,"[0.         0.08499061 0.08343345 0.08185957 0.08310613 0.08346308
 0.08494446 0.08397224 0.08368626 0.0815633  0.08309203 0.08371379
 0.08217503]",0.9962469014760409,0.9962956958456244,0.0072913994222722775,0.08499061316251755,0.08343344926834106,0.08185957372188568,0.083106130361557,0.08346308022737503,0.0849444642663002,0.08397223800420761,0.08368626236915588,0.081563301384449,0.08309202641248703,0.08371379226446152,0.08217503130435944,0.0
13,2014-01-24,"[0.         0.08504033 0.08342844 0.08184262 0.08313096 0.08347712
 0.08497348 0.0839525  0.08366225 0.08153304 0.08304499 0.08377413
 0.08214011]",0.9917124795957806,0.9918407694676956,0.005766409515132186,0.08504033088684082,0.08342843502759933,0.08184261620044708,0.08313096314668655,0.08347711712121964,0.08497348427772522,0.08395250141620636,0.083662249147892,0.0815330371260643,0.08304499089717865,0.0837741270661354,0.08214011043310165,0.0
14,2014-01-27,"[0.         0.08509185 0.08342656 0.08183535 0.08319677 0.08352116
 0.08500784 0.08395263 0.08358271 0.08150887 0.08298591 0.08381344
 0.08207691]",0.9775829639731236,0.9778485973434556,0.009904895973771671,0.08509185165166855,0.0834265649318695,0.08183535188436508,0.08319677412509918,0.08352116495370865,0.08500783890485764,0.08395262807607651,0.08358270674943924,0.08150886744260788,0.08298590779304504,0.08381343632936478,0.08207691460847855,0.0
15,2014-01-28,"[0.         0.0850034  0.08342164 0.08185954 0.08313849 0.08351779
 0.08500421 0.08398054 0.0836616  0.08151951 0.08299331 0.0838149
 0.0820851 ]",0.9610722742842062,0.961071618009358,0.008066669080167222,0.08500339835882187,0.08342164009809494,0.0818595364689827,0.08313848823308945,0.08351778984069824,0.08500421047210693,0.08398053795099258,0.08366160094738007,0.08151950687170029,0.08299331367015839,0.08381490409374237,0.08208509534597397,0.0
16,2014-01-29,"[0.         0.08501677 0.08340888 0.08184209 0.08313576 0.08355482
 0.0849415  0.08398918 0.08367029 0.08153726 0.08300815 0.08374756
 0.0821478 ]",0.9579591113218229,0.9586140830575489,0.010777609258417333,0.08501677215099335,0.08340887725353241,0.0818420872092247,0.08313576132059097,0.08355481922626495,0.08494149893522263,0.08398918062448502,0.08367028832435608,0.08153726160526276,0.08300814777612686,0.08374755829572678,0.08214779943227768,0.0
17,2014-01-30,"[0.         0.08512922 0.08344389 0.08179671 0.08319616 0.08366006
 0.08490179 0.08403177 0.08355642 0.08148363 0.08295903 0.08371864
 0.08212269]",0.9485894169986279,0.9495064802240926,0.01711090788218555,0.08512921631336212,0.08344388753175735,0.08179671317338943,0.08319615572690964,0.0836600586771965,0.08490179479122162,0.08403176814317703,0.08355642110109329,0.0814836323261261,0.08295902609825134,0.08371864259243011,0.08212269097566605,0.0
18,2014-01-31,"[0.         0.08528457 0.08341622 0.08171576 0.0832774  0.08363671
 0.08505388 0.08397232 0.08344278 0.08146498 0.08296631 0.08384446
 0.08192459]",0.9511288125523348,0.9516328964642218,0.013522635227709927,0.08528456836938858,0.08341622352600098,0.08171575516462326,0.0832773968577385,0.08363670855760574,0.08505388349294662,0.08397231996059418,0.08344277739524841,0.081464983522892,0.08296631276607513,0.08384446054697037,0.08192458748817444,0.0
19,2014-02-03,"[0.         0.08524778 0.08342203 0.08170742 0.08328269 0.08363186
 0.0850144  0.08398036 0.08347041 0.08147492 0.08297793 0.08381321
 0.081977  ]",0.9376864139745462,0.938004135510815,0.013472679361905918,0.08524778485298157,0.08342203497886658,0.0817074179649353,0.08328269422054291,0.08363185822963715,0.08501439541578293,0.08398035913705826,0.0834704115986824,0.0814749225974083,0.08297792822122574,0.08381321281194687,0.0819770023226738,0.0
20,2014-02-04,"[0.         0.08539413 0.08338884 0.08167464 0.08333848 0.0836476
 0.08508487 0.08393025 0.08335259 0.08147228 0.08297578 0.08385636
 0.0818842 ]",0.9392913255502751,0.9398019345515108,0.0105307217914153,0.08539412915706635,0.08338883519172668,0.08167463541030884,0.08333848416805267,0.08364760130643845,0.08508487045764923,0.08393025398254395,0.08335258811712265,0.08147227764129639,0.08297577500343323,0.08385635912418365,0.08188419789075851,0.0
21,2014-02-05,"[0.         0.08530728 0.08338763 0.08172926 0.08332847 0.08361881
 0.0851336  0.08394129 0.08337144 0.08147918 0.08297642 0.08388932
 0.08183727]",0.9145858976750969,0.9149167539630589,0.0074656785603569985,0.085307277739048,0.08338762819766998,0.08172925561666489,0.08332847058773041,0.08361881226301193,0.08513359725475311,0.08394128829240799,0.08337143808603287,0.08147918432950974,0.08297642320394516,0.08388932049274445,0.08183726668357849,0.0
