,Date,Weights,Profit,Base Profit,Volume,GRA,BCPC,OLN,FMC,HLX,RES,ENSV,CLB,GGG,ITT,FLS,IEX,cash
0,2014-01-06,"[0.         0.         0.1711342  0.15468435 0.         0.11419187
 0.         0.17071389 0.25809047 0.         0.         0.
 0.13118526]",0.9950000442564487,0.9950000000000002,1.0000000447034836,0.0,0.17113420367240906,0.15468434989452362,0.0,0.11419187486171722,0.0,0.1707138866186142,0.25809046626091003,0.0,0.0,0.0,0.13118526339530945,0.0
1,2014-01-07,"[0.         0.         0.17053811 0.15488034 0.         0.11463363
 0.         0.17061943 0.2578072  0.         0.         0.
 0.13152131]",0.9975724674551366,1.002151086417738,0.001937872121503632,0.0,0.17053811252117157,0.1548803448677063,0.0,0.11463362723588943,0.0,0.1706194281578064,0.257807195186615,0.0,0.0,0.0,0.1315213143825531,0.0
2,2014-01-08,"[0.         0.         0.1704391  0.15489872 0.         0.11457025
 0.         0.17080773 0.25780335 0.         0.         0.
 0.13148087]",0.9968938004983522,0.9958936024062249,0.010052011058357652,0.0,0.17043909430503845,0.1548987179994583,0.0,0.114570252597332,0.0,0.17080773413181305,0.257803350687027,0.0,0.0,0.0,0.131480872631073,0.0
3,2014-01-09,"[0.         0.         0.17054047 0.15487698 0.         0.11454695
 0.         0.17057751 0.25801435 0.         0.         0.
 0.13144374]",0.9906765533302024,0.9945731462384425,0.014462030849262196,0.0,0.1705404669046402,0.1548769772052765,0.0,0.11454695463180542,0.0,0.1705775111913681,0.25801435112953186,0.0,0.0,0.0,0.13144373893737793,0.0
4,2014-01-10,"[0.         0.         0.17056754 0.15491252 0.         0.11459275
 0.         0.17053306 0.2579115  0.         0.         0.
 0.1314826 ]",1.0064568327935395,1.001458228298403,0.007353422729583051,0.0,0.17056754231452942,0.15491251647472382,0.0,0.11459274590015411,0.0,0.17053306102752686,0.2579115033149719,0.0,0.0,0.0,0.13148260116577148,0.0
5,2014-01-13,"[0.         0.         0.17056595 0.15489037 0.         0.11456859
 0.         0.17056195 0.25800997 0.         0.         0.
 0.13140315]",1.001025893188695,1.000475991861244,0.024917833429773616,0.0,0.17056594789028168,0.15489037334918976,0.0,0.11456859111785889,0.0,0.17056195437908173,0.25800997018814087,0.0,0.0,0.0,0.1314031481742859,0.0
6,2014-01-14,"[0.         0.         0.17048264 0.15480447 0.         0.11472078
 0.         0.1707903  0.25789046 0.         0.         0.
 0.13131139]",1.0089956856140239,1.0045987611574863,0.014572544866739751,0.0,0.17048263549804688,0.15480446815490723,0.0,0.11472078412771225,0.0,0.17079029977321625,0.2578904628753662,0.0,0.0,0.0,0.13131138682365417,0.0
7,2014-01-15,"[0.         0.         0.17047256 0.15493245 0.         0.11484064
 0.         0.17036246 0.2578737  0.         0.         0.
 0.13151823]",1.016270707718002,1.0030591423028288,0.010704360600208835,0.0,0.17047256231307983,0.15493245422840118,0.0,0.11484064161777496,0.0,0.1703624576330185,0.2578737139701843,0.0,0.0,0.0,0.13151822984218597,0.0
8,2014-01-16,"[0.         0.         0.17055011 0.15492542 0.         0.11477593
 0.         0.17031413 0.25788206 0.         0.         0.
 0.1315523 ]",1.0200946817887109,1.0121784896966337,0.018944132292208184,0.0,0.17055010795593262,0.1549254208803177,0.0,0.11477593332529068,0.0,0.17031413316726685,0.2578820586204529,0.0,0.0,0.0,0.1315522938966751,0.0
9,2014-01-17,"[0.         0.         0.17074428 0.15481487 0.         0.11464416
 0.         0.17040297 0.25805333 0.         0.         0.
 0.13134038]",1.0215251880943688,1.014971368162722,0.016308508708874663,0.0,0.17074428498744965,0.15481486916542053,0.0,0.11464416235685349,0.0,0.17040297389030457,0.25805333256721497,0.0,0.0,0.0,0.1313403844833374,0.0
