,Date,Weights,Profit,Base Profit,Volume,BMY,ABT,JNJ,PFE,EBIX,JKHY,UIS,STRM,SUP,STRT,MOD,DORM,cash
0,2014-01-06,"[0.         0.14362265 0.13378899 0.         0.1494907  0.15990706
 0.         0.15823562 0.12696648 0.         0.1279885  0.
 0.        ]",0.99999999999,0.9999999999900002,1.0,0.14362265169620514,0.13378898799419403,0.0,0.14949069917201996,0.15990705788135529,0.0,0.15823562443256378,0.1269664764404297,0.0,0.12798850238323212,0.0,0.0,0.0
1,2014-01-07,"[0.         0.14406048 0.13385962 0.         0.14916565 0.15941043
 0.         0.15832584 0.1273673  0.         0.12781072 0.
 0.        ]",1.0094299129918265,1.005522654415859,0.0019989609718122857,0.14406047761440277,0.13385961949825287,0.0,0.14916564524173737,0.15941043198108673,0.0,0.15832583606243134,0.127367302775383,0.0,0.12781071662902832,0.0,0.0,0.0
2,2014-01-08,"[0.         0.14396973 0.1338307  0.         0.14919865 0.15940963
 0.         0.15832846 0.12740912 0.         0.1278537  0.
 0.        ]",1.0080510982110666,1.0025794732894888,0.006508833459194014,0.14396972954273224,0.1338306963443756,0.0,0.14919865131378174,0.15940962731838226,0.0,0.15832845866680145,0.12740911543369293,0.0,0.12785370647907257,0.0,0.0,0.0
3,2014-01-09,"[0.         0.1440833  0.13380589 0.         0.14917691 0.15932116
 0.         0.1584213  0.1273771  0.         0.12781431 0.
 0.        ]",1.013097621658136,1.0085125575423861,0.006251708684428905,0.14408330619335175,0.13380588591098785,0.0,0.14917691051959991,0.1593211591243744,0.0,0.15842129290103912,0.12737709283828735,0.0,0.12781430780887604,0.0,0.0,0.0
4,2014-01-10,"[0.         0.14415692 0.13381465 0.         0.14914961 0.1593252
 0.         0.15844923 0.12732516 0.         0.12777922 0.
 0.        ]",1.0229885692993905,1.0157716255570108,0.012005448678335438,0.14415691792964935,0.13381464779376984,0.0,0.14914961159229279,0.15932519733905792,0.0,0.1584492325782776,0.1273251622915268,0.0,0.12777921557426453,0.0,0.0,0.0
5,2014-01-13,"[0.         0.14398476 0.13377805 0.         0.14924033 0.159203
 0.         0.15848707 0.12751713 0.         0.12778968 0.
 0.        ]",1.0213418238060004,1.0124935036695617,0.005310934170738193,0.14398476481437683,0.13377805054187775,0.0,0.14924032986164093,0.15920299291610718,0.0,0.15848706662654877,0.12751713395118713,0.0,0.1277896761894226,0.0,0.0,0.0
6,2014-01-14,"[0.         0.14431512 0.13377123 0.         0.14907949 0.15922755
 0.         0.15864438 0.12720701 0.         0.12775525 0.
 0.        ]",1.0043150995929315,1.0040517482814935,0.018437169192888608,0.14431512355804443,0.13377122581005096,0.0,0.14907948672771454,0.15922755002975464,0.0,0.15864437818527222,0.12720701098442078,0.0,0.12775525450706482,0.0,0.0,0.0
7,2014-01-15,"[0.         0.14417456 0.1337471  0.         0.14912513 0.15923783
 0.         0.15863897 0.12726977 0.         0.12780663 0.
 0.        ]",1.0033220693394955,1.0002882293743998,0.014609109130821573,0.14417456090450287,0.13374710083007812,0.0,0.1491251289844513,0.1592378318309784,0.0,0.15863896906375885,0.12726977467536926,0.0,0.1278066337108612,0.0,0.0,0.0
8,2014-01-16,"[0.         0.14398262 0.13375497 0.         0.14918411 0.15935552
 0.         0.15849096 0.1273531  0.         0.12787879 0.
 0.        ]",1.0177610082669064,1.007942834965133,0.012150972462816826,0.14398261904716492,0.13375496864318848,0.0,0.14918410778045654,0.1593555212020874,0.0,0.15849095582962036,0.12735310196876526,0.0,0.12787878513336182,0.0,0.0,0.0
9,2014-01-17,"[0.         0.14381649 0.13370246 0.         0.14921536 0.15938587
 0.         0.15848044 0.12744156 0.         0.12795785 0.
 0.        ]",1.008680954179983,1.0005866449241734,0.017517331742362734,0.1438164860010147,0.13370245695114136,0.0,0.14921535551548004,0.15938587486743927,0.0,0.1584804356098175,0.12744155526161194,0.0,0.12795785069465637,0.0,0.0,0.0
10,2014-01-21,"[0.         0.14383934 0.13372025 0.         0.14920756 0.15942915
 0.         0.15845776 0.12737483 0.         0.12797108 0.
 0.        ]",1.0162523016933533,1.0032478271377236,0.014542321318406244,0.14383934438228607,0.1337202489376068,0.0,0.14920756220817566,0.1594291478395462,0.0,0.15845775604248047,0.1273748278617859,0.0,0.1279710829257965,0.0,0.0,0.0
11,2014-01-22,"[0.         0.14367941 0.13365147 0.         0.14920285 0.15954481
 0.         0.15845607 0.12735818 0.         0.12810718 0.
 0.        ]",1.0157083240655371,0.9990191227721864,0.005615296702049436,0.1436794102191925,0.133651465177536,0.0,0.1492028534412384,0.15954481065273285,0.0,0.15845607221126556,0.12735818326473236,0.0,0.12810717523097992,0.0,0.0,0.0
12,2014-01-23,"[0.         0.1436977  0.13371913 0.         0.14920346 0.15962195
 0.         0.15832664 0.12730336 0.         0.12812777 0.
 0.        ]",1.0132522109737216,0.9961195039067959,0.006381405854804546,0.14369769394397736,0.13371913135051727,0.0,0.14920346438884735,0.1596219539642334,0.0,0.1583266407251358,0.1273033618927002,0.0,0.12812776863574982,0.0,0.0,0.0
13,2014-01-24,"[0.         0.14388028 0.13381463 0.         0.1491717  0.15956049
 0.         0.15828635 0.12726878 0.         0.1280178  0.
 0.        ]",1.0178150078476391,0.9995934722627142,0.014539835317613967,0.14388027787208557,0.13381463289260864,0.0,0.14917169511318207,0.15956048667430878,0.0,0.15828634798526764,0.12726877629756927,0.0,0.12801779806613922,0.0,0.0,0.0
