,Date,Weights,Profit,Base Profit,C,JPM,TCF,UMBF,MTH,BZH,PHM,NVR,ENSV,RES,CLB,HLX,cash
18,2014-01-31,"[0.         0.07852251 0.10205142 0.15115032 0.10757534 0.0819091
 0.         0.11218145 0.09406551 0.11982664 0.         0.15271771
 0.        ]",1.0320418337371913,1.011035010301321,0.07852250940299467,0.10205141878291712,0.1511503151577787,0.10757534118390054,0.08190910371233388,0.0,0.11218145101490111,0.09406550727086266,0.1198266445599855,0.0,0.15271770891432582,0.0,0.0
19,2014-02-03,"[0.         0.07848465 0.10207528 0.15107267 0.10753005 0.08192167
 0.         0.11217401 0.09408874 0.11990908 0.         0.15274386
 0.        ]",1.0032594103973858,0.9833044385716118,0.07848465383416903,0.1020752751441485,0.15107266787586848,0.10753004583805331,0.0819216730277975,0.0,0.1121740124520795,0.09408873607488324,0.1199090753652883,0.0,0.15274386038771215,0.0,0.0
20,2014-02-04,"[0.         0.07845081 0.10211303 0.15098873 0.10748384 0.08193152
 0.         0.11219163 0.09410839 0.11997853 0.         0.15275353
 0.        ]",1.0123391040357832,0.9936769641170068,0.07845081301758558,0.10211302649915893,0.15098873437187532,0.10748383541919197,0.08193151559818154,0.0,0.11219162947957127,0.0941083858174359,0.11997853297360979,0.0,0.15275352682338958,0.0,0.0
21,2014-02-05,"[0.         0.07835904 0.10220771 0.15094825 0.10744979 0.08192207
 0.         0.11215885 0.09406282 0.12007851 0.         0.15281295
 0.        ]",1.0016920107633251,0.9808082692076386,0.07835903954953129,0.10220771269665609,0.15094824815500182,0.1074497941191104,0.08192207228415009,0.0,0.11215885375251924,0.09406282317388118,0.12007850812677874,0.0,0.15281294814237104,0.0,0.0
22,2014-02-06,"[0.         0.07833052 0.10222274 0.15084848 0.10743155 0.08194398
 0.         0.11216434 0.09406079 0.12014404 0.         0.15285355
 0.        ]",0.9942072973683194,0.9743816039367197,0.07833052266916397,0.10222274366246752,0.15084847779093574,0.10743155202104093,0.08194398004851723,0.0,0.11216434021320346,0.09406078739052803,0.120144042340752,0.0,0.1528535538633911,0.0,0.0
23,2014-02-07,"[0.         0.07833307 0.10220439 0.15086089 0.10740549 0.08193945
 0.         0.11214441 0.09409889 0.12015227 0.         0.15286112
 0.        ]",0.9929892191459982,0.9735010254459783,0.07833306968005188,0.10220439263701167,0.15086089378316442,0.10740549425482074,0.08193945373947785,0.0,0.11214441415815359,0.09409888848528923,0.12015226854103074,0.0,0.1528611247209999,0.0,0.0
24,2014-02-10,"[0.         0.07838606 0.10215249 0.15085852 0.10748356 0.08195859
 0.         0.11215768 0.09405371 0.12009105 0.         0.15285835
 0.        ]",1.0117769278190332,0.9896729069921064,0.0783860646071845,0.10215248658040713,0.15085851501947625,0.10748356439601738,0.0819585869130767,0.0,0.11215767562264457,0.09405371332469745,0.12009104618462545,0.0,0.1528583473518705,0.0,0.0
25,2014-02-11,"[0.         0.07846187 0.1020652  0.15095663 0.1075345  0.08195261
 0.         0.11214096 0.09406948 0.11998287 0.         0.15283588
 0.        ]",1.0047519478158573,0.9857477860552522,0.07846187056631279,0.10206519704158047,0.15095663138978874,0.10753450406480083,0.08195261406239876,0.0,0.11214095759221744,0.09406948374100689,0.11998286549967976,0.0,0.15283587604221424,0.0,0.0
26,2014-02-12,"[0.         0.07853867 0.10198886 0.1510558  0.10755452 0.08194283
 0.         0.11215034 0.09411745 0.11988336 0.         0.15276818
 0.        ]",0.9985100824884046,0.9859788153949596,0.07853866712361217,0.101988863593567,0.15105579992144996,0.10755451918839584,0.08194282902043107,0.0,0.11215034116929262,0.09411744750238957,0.1198833560706041,0.0,0.15276817641025758,0.0,0.0
27,2014-02-13,"[0.         0.07865125 0.10186374 0.15122428 0.10764521 0.08192985
 0.         0.11211758 0.09412049 0.11971608 0.         0.15273152
 0.        ]",1.0175505540915755,1.0013307548121069,0.0786512464215025,0.10186373677665703,0.15122428304893323,0.10764521118649906,0.0819298464019298,0.0,0.11211758123009989,0.09412049119130583,0.11971608432676827,0.0,0.15273151941630445,0.0,0.0
28,2014-02-14,"[0.         0.07870203 0.10180679 0.15144794 0.1077121  0.08188888
 0.         0.11203392 0.09409318 0.11958132 0.         0.15273384
 0.        ]",1.0148893022818917,0.9959215710523049,0.07870202559409098,0.1018067908574618,0.15144794400221534,0.1077121048393593,0.081888880445057,0.0,0.11203391729329305,0.0940931776427531,0.11958132289197262,0.0,0.15273383643379684,0.0,0.0
29,2014-02-18,"[0.         0.07874134 0.10176454 0.15142539 0.10776198 0.08191159
 0.         0.11205284 0.09407125 0.1195434  0.         0.15272768
 0.        ]",1.0263149227665405,1.0071998078201083,0.0787413363406632,0.10176453554840513,0.15142539088131982,0.10776198026449008,0.08191158836441066,0.0,0.11205283593839639,0.09407125141189016,0.11954339992185081,0.0,0.1527276813285738,0.0,0.0
30,2014-02-19,"[0.         0.07259037 0.09450154 0.14448251 0.09823701 0.07577279
 0.06318102 0.10132126 0.09069194 0.11325624 0.         0.14596532
 0.        ]",1.033717632543667,1.0131660993112426,0.07259037010265175,0.09450153507370958,0.1444825067735028,0.09823701255354947,0.07577279093636803,0.06318102267216942,0.10132125738738704,0.09069194330503204,0.11325624084115035,0.0,0.1459653203544794,0.0,0.0
31,2014-02-20,"[0.         0.07226927 0.09405538 0.14373449 0.09756189 0.07551458
 0.06755093 0.10046919 0.09053463 0.11291104 0.         0.14539859
 0.        ]",1.0319795702460304,1.010460418230581,0.07226926634933689,0.09405538281981622,0.1437344886924318,0.09756189187260518,0.07551458139118819,0.06755093494927686,0.10046918630709735,0.09053463396215344,0.11291104108375352,0.0,0.1453985925723404,0.0,0.0
32,2014-02-21,"[0.         0.07227811 0.09399045 0.14366538 0.0975288  0.07550873
 0.06789743 0.10037989 0.09053357 0.11286474 0.         0.14535289
 0.        ]",1.0230187188448499,1.008542690035722,0.07227811239437001,0.09399045396765805,0.1436653829786624,0.0975287965579167,0.07550872877031642,0.06789743156042082,0.10037989401401534,0.09053357487384693,0.11286473765005521,0.0,0.14535288723273812,0.0,0.0
33,2014-02-24,"[0.         0.07231256 0.0939649  0.14366452 0.09754771 0.07551344
 0.06791427 0.10037888 0.09053607 0.11283195 0.         0.1453357
 0.        ]",1.026508663218754,1.0103180575714306,0.07231255944463018,0.09396489691171346,0.14366452145248987,0.09754770889308276,0.07551343595112589,0.06791427370680835,0.1003788841676126,0.09053607348718003,0.11283194667030681,0.0,0.14533569931505,0.0,0.0
34,2014-02-25,"[0.         0.07229767 0.09400374 0.14366729 0.09748267 0.07551206
 0.06783545 0.10040897 0.09061759 0.1128571  0.         0.14531748
 0.        ]",1.0347383778160093,1.017784767611085,0.0722976695325093,0.09400373679119438,0.14366728872570977,0.09748266518393642,0.07551205794276547,0.06783545094296309,0.10040896648478369,0.09061759284667108,0.11285709521875,0.0,0.14531747633071682,0.0,0.0
35,2014-02-26,"[0.         0.07239375 0.09390564 0.14375862 0.09755421 0.07551077
 0.06785504 0.10039551 0.09061942 0.11271185 0.         0.14529518
 0.        ]",1.0400528518524423,1.0243926073712122,0.07239374974256016,0.09390564281422047,0.14375861850381047,0.09755421342000815,0.0755107696822092,0.06785504206844245,0.10039551474706065,0.09061942217933253,0.11271184560487352,0.0,0.1452951812374824,0.0,0.0
36,2014-02-27,"[0.         0.0723592  0.09394534 0.14361658 0.09752911 0.07555609
 0.06775935 0.1004702  0.09064227 0.11278434 0.         0.14533752
 0.        ]",1.0344235872428669,1.020150894361142,0.07235919897058317,0.09394534320320688,0.1436165847614968,0.09752910600132739,0.07555609396169223,0.06775934516140467,0.10047019907169437,0.09064227446044613,0.11278433924355132,0.0,0.14533751516459695,0.0,0.0
37,2014-02-28,"[0.         0.07242497 0.0939071  0.14380072 0.0975289  0.07550998
 0.06777044 0.10042803 0.09069677 0.11266174 0.         0.14527135
 0.        ]",1.04754841155463,1.0291654602390963,0.07242496703972141,0.0939071012319304,0.14380071891344814,0.09752889892369287,0.07550998167877762,0.06777043794368602,0.10042802862335472,0.09069677171333596,0.11266174001187353,0.0,0.14527135392017926,0.0,0.0
38,2014-03-03,"[0.         0.07242213 0.09389919 0.14385231 0.09753194 0.07549717
 0.06780262 0.10040297 0.09068794 0.11263933 0.         0.14526441
 0.        ]",1.0506107728912708,1.0299355501760628,0.07242212889331387,0.09389918646732508,0.14385231182040054,0.09753194232716522,0.07549716966397535,0.06780261668962523,0.10040297144980288,0.09068793511311449,0.11263932788482124,0.0,0.14526440969045612,0.0,0.0
39,2014-03-04,"[0.         0.07241525 0.09388909 0.14388796 0.09752053 0.07548662
 0.06782775 0.10037999 0.09069668 0.11263334 0.         0.1452628
 0.        ]",1.0424858142741182,1.0225914296063006,0.07241524671702852,0.09388909207757638,0.1438879567567348,0.09752052939492604,0.0754866203036218,0.06782774926836398,0.1003799859438602,0.09069667526889916,0.11263333988994309,0.0,0.14526280437904598,0.0,0.0
40,2014-03-05,"[0.         0.07236437 0.09394234 0.14377826 0.0974894  0.07551207
 0.0677724  0.10042545 0.09069778 0.11272717 0.         0.14529076
 0.        ]",1.0554772685817966,1.0319417421308665,0.07236436844818911,0.09394233890062288,0.14377826328849963,0.0974894014074308,0.07551207043024454,0.06777240280774803,0.10042544874897465,0.09069778386050356,0.112727165928193,0.0,0.14529075617959378,0.0,0.0
41,2014-03-06,"[0.         0.07241333 0.09390451 0.14384729 0.09754025 0.07549876
 0.06780219 0.10040652 0.09066905 0.11265433 0.         0.14526375
 0.        ]",1.0653396344171695,1.0375387862504026,0.072413329650341,0.09390451309484907,0.14384728964142016,0.09754025489383852,0.07549876458284191,0.06780219374581148,0.10040652164307622,0.09066905316469734,0.11265433207470947,0.0,0.14526374750841484,0.0,0.0
42,2014-03-07,"[0.         0.07239817 0.09392015 0.14383669 0.09754624 0.07549856
 0.06780858 0.10040803 0.09064682 0.11267224 0.         0.14526453
 0.        ]",1.064726787420283,1.0384380701827953,0.07239817062058208,0.09392015038631571,0.1438366861524547,0.09754623960571833,0.07549856069267645,0.06780858054696723,0.10040802759947035,0.09064682075394043,0.11267223647281352,0.0,0.1452645271690612,0.0,0.0
43,2014-03-10,"[0.         0.07247959 0.09383152 0.14407118 0.09761948 0.07543593
 0.0679565  0.10029845 0.09059932 0.11251081 0.         0.14519721
 0.        ]",1.086595219509358,1.0547828769737186,0.07247958973794157,0.09383152435850917,0.14407118003358949,0.0976194829233641,0.075435933370312,0.06795650494414537,0.10029844575729423,0.09059932306519666,0.11251080761829065,0.0,0.14519720819135665,0.0,0.0
44,2014-03-11,"[0.         0.07247485 0.0938218  0.14407948 0.09761881 0.07543407
 0.06798331 0.10028119 0.09059174 0.11252093 0.         0.14519381
 0.        ]",1.0763551935528164,1.046482631903207,0.07247485449596551,0.0938218003332412,0.14407948241892427,0.0976188077191336,0.07543407494960848,0.06798330889807826,0.10028119495574868,0.09059173758275373,0.11252092976468067,0.0,0.1451938088818656,0.0,0.0
45,2014-03-12,"[0.         0.07242827 0.09383059 0.14401457 0.09760862 0.07544302
 0.06803304 0.10026518 0.09055828 0.11258657 0.         0.14523186
 0.        ]",1.0734399882352554,1.0438990957111438,0.0724282681719121,0.09383059133677973,0.14401456779249586,0.09760862434770944,0.0754430151888595,0.06803304130984582,0.10026518417717852,0.09055827548383087,0.11258657396146494,0.0,0.14523185822992313,0.0,0.0
46,2014-03-13,"[0.         0.07235671 0.09389423 0.14385441 0.09755696 0.07548011
 0.06796352 0.1003221  0.09057263 0.11271377 0.         0.14528556
 0.        ]",1.051689892496079,1.0245087559591481,0.07235671484606902,0.09389422591967106,0.14385441316789252,0.09755695666544778,0.07548010945650507,0.06796352094230398,0.10032209806540425,0.09057263354416738,0.11271376657278157,0.0,0.1452855608197574,0.0,0.0
47,2014-03-14,"[0.         0.07236853 0.09388811 0.14384705 0.09759096 0.07547925
 0.067987   0.10031875 0.09052983 0.11271056 0.         0.14527997
 0.        ]",1.0711921771091564,1.0388841394294421,0.07236853017908638,0.09388810954169373,0.14384704810328508,0.09759096273971236,0.07547924759303694,0.06798699576483215,0.10031875143951528,0.09052982697957092,0.11271056136151902,0.0,0.14527996629774825,0.0,0.0
48,2014-03-17,"[0.         0.07231335 0.09393474 0.14374947 0.09758123 0.07549707
 0.06798072 0.10034198 0.09049285 0.11279875 0.         0.14530983
 0.        ]",1.0444334310328585,1.0153064012130244,0.07231334746920838,0.09393474140807082,0.14374947365703938,0.09758123099028929,0.07549707004873002,0.06798071939134982,0.10034198268228967,0.09049284871131834,0.11279875439532111,0.0,0.1453098312463832,0.0,0.0
49,2014-03-18,"[0.         0.07232037 0.09393468 0.14366073 0.09757047 0.07552599
 0.06792161 0.10038627 0.09052114 0.11283416 0.         0.14532457
 0.        ]",1.0562805300652924,1.0283588403247514,0.07232036857456299,0.09393468070394098,0.14366072897900137,0.09757047454043137,0.07552599385690517,0.06792160863513513,0.10038627202616239,0.09052114041495786,0.112834164593644,0.0,0.1453245676752586,0.0,0.0
50,2014-03-19,"[0.         0.07228342 0.09394088 0.14350714 0.09757422 0.07557264
 0.06790176 0.10043006 0.09049873 0.11289631 0.         0.14539484
 0.        ]",1.0557207617547728,1.0271491611881656,0.07228342029504645,0.09394087788956042,0.14350713752052432,0.09757421912433142,0.07557264403416376,0.06790176015188056,0.1004300620564399,0.09049873299130319,0.11289630738713544,0.0,0.14539483854961444,0.0,0.0
51,2014-03-20,"[0.         0.07227983 0.09396424 0.14345838 0.09758857 0.07558586
 0.06786742 0.10046208 0.09047954 0.11290907 0.         0.14540501
 0.        ]",1.0698560554588212,1.036690994466516,0.07227982574006628,0.09396423780655257,0.14345837777464907,0.09758856945563256,0.07558586402002693,0.06786742263111424,0.10046208147389352,0.09047953997041873,0.11290907342166459,0.0,0.14540500770598155,0.0,0.0
52,2014-03-21,"[0.         0.0722496  0.0939888  0.14344944 0.09753772 0.07558077
 0.06785845 0.1004598  0.09051853 0.11294757 0.         0.14540931
 0.        ]",1.065815122209469,1.032749515066714,0.0722496002375087,0.0939888013276182,0.14344944462445489,0.09753772156297132,0.07558077142665799,0.06785844688200227,0.1004598000695659,0.09051852788822254,0.11294757155442238,0.0,0.14540931442657573,0.0,0.0
53,2014-03-24,"[0.         0.07222651 0.09400664 0.14345304 0.09753025 0.0755759
 0.0678693  0.10045447 0.09050645 0.11296359 0.         0.14541383
 0.        ]",1.0846391015220638,1.045678205694665,0.07222651423701833,0.09400664036537659,0.14345304454851332,0.09753025306431268,0.07557590266164987,0.06786930284129605,0.10045447174710953,0.0905064486059948,0.1129635905520416,0.0,0.14541383137668726,0.0,0.0
54,2014-03-25,"[0.         0.072273   0.0939886  0.14349504 0.09754484 0.07556987
 0.06783954 0.10046382 0.09052884 0.11291989 0.         0.14537657
 0.        ]",1.072742080901475,1.0398426314153362,0.0722729999515723,0.09398860246495605,0.14349503864614416,0.09754483906582731,0.0755698667371752,0.06783953727117892,0.10046381762554195,0.090528844647834,0.11291988710156309,0.0,0.145376566488207,0.0,0.0
55,2014-03-26,"[0.         0.07222077 0.09404725 0.14341536 0.09750003 0.07558306
 0.06779507 0.10049592 0.0905425  0.11301179 0.         0.14538824
 0.        ]",1.0773526948921264,1.041936413765204,0.07222077432714598,0.09404724652536767,0.1434153601434741,0.097500026495189,0.07558306256562473,0.06779507337203572,0.1004959207020549,0.0905425040188154,0.11301179487398261,0.0,0.1453882369763098,0.0,0.0
56,2014-03-27,"[0.         0.07222397 0.09404371 0.14337713 0.09750088 0.07559278
 0.06779187 0.10050527 0.09054195 0.11302862 0.         0.14539383
 0.        ]",1.0636488513882354,1.032267400363206,0.0722239736814902,0.09404370826372142,0.14337713438877703,0.09750087542790566,0.07559278147405359,0.0677918655034761,0.10050526862265771,0.09054194586114477,0.11302861844845079,0.0,0.14539382832832268,0.0,0.0
57,2014-03-28,"[0.         0.07220231 0.09405159 0.14335189 0.0974664  0.07559461
 0.06779055 0.10050229 0.09056957 0.11306141 0.         0.14540938
 0.        ]",1.0443011407493268,1.0167638421919547,0.07220231419071146,0.09405159170155243,0.14335189079773142,0.09746640439758184,0.07559460742126732,0.06779054558998705,0.10050229150029293,0.09056956956693896,0.11306140860015433,0.0,0.1454093762337823,0.0,0.0
58,2014-03-31,"[0.         0.07221322 0.09403895 0.14328089 0.09752369 0.07561814
 0.06780978 0.10051732 0.09049917 0.11306457 0.         0.14543429
 0.        ]",1.0467487590084765,1.020983212543004,0.07221322209389443,0.09403894665356972,0.1432808904820424,0.09752368552902185,0.07561813944956827,0.06780977508264668,0.10051731640715453,0.09049916915551583,0.11306456956939842,0.0,0.14543428557718782,0.0,0.0
59,2014-04-01,"[0.         0.0722657  0.09397514 0.14334051 0.0975625  0.0756091
 0.06785832 0.10048423 0.09049264 0.11298477 0.         0.1454271
 0.        ]",1.056267649369026,1.0299907289784085,0.07226570070025812,0.09397513587184557,0.14334050754694144,0.09756249996871674,0.07560910155803173,0.06785831504362796,0.10048422630266678,0.09049264441246127,0.11298476563255785,0.0,0.14542710296289255,0.0,0.0
60,2014-04-02,"[0.         0.         0.11567055 0.14484641 0.10013521 0.07927583
 0.08562433 0.10566242 0.08129848 0.13608782 0.         0.15139895
 0.        ]",1.058979301796114,1.0303776642565092,0.0,0.11567054889100832,0.1448464082031551,0.10013520924161122,0.07927583026228897,0.08562432823649335,0.10566242376206003,0.081298479874609,0.1360878207167601,0.0,0.1513989508120139,0.0,0.0
61,2014-04-03,"[0.         0.         0.11708786 0.14363094 0.09973798 0.07902561
 0.08647067 0.10548326 0.07958687 0.13810905 0.         0.15086776
 0.        ]",1.0748117110433362,1.0413544146866964,0.0,0.11708786277318302,0.14363093894857437,0.09973797563721527,0.07902560741578164,0.08647067261466083,0.10548326298595147,0.07958686747254506,0.13810904829507006,0.0,0.15086776385701828,0.0,0.0
62,2014-04-04,"[0.         0.         0.11713962 0.14324509 0.09996915 0.07917422
 0.08650725 0.10564201 0.07924179 0.13829778 0.         0.15078309
 0.        ]",1.070873777948951,1.0385743582490319,0.0,0.11713961724444956,0.14324508720785725,0.09996915329138502,0.07917422397407789,0.08650725014695128,0.10564200897814133,0.07924179331588203,0.13829777596039833,0.0,0.1507830898808573,0.0,0.0
63,2014-04-07,"[0.         0.         0.11719298 0.14323766 0.09986665 0.07914544
 0.08632448 0.10565301 0.07941262 0.13836688 0.         0.1508003
 0.        ]",1.0716129671556918,1.0385055432883648,0.0,0.11719297624437425,0.14323765706283093,0.09986664765699403,0.07914544476827846,0.08632447674731769,0.10565300730078515,0.07941261559148685,0.1383668759572959,0.0,0.15080029867063657,0.0,0.0
64,2014-04-08,"[0.         0.         0.11739713 0.14336281 0.09953951 0.07893717
 0.08666564 0.10546532 0.07933038 0.13869417 0.         0.15060787
 0.        ]",1.0609363266137921,1.0273522122921834,0.0,0.11739713036018933,0.143362810829492,0.0995395065236162,0.07893716527849448,0.08666564215182078,0.1054653184052687,0.07933037940028835,0.13869417453285177,0.0,0.15060787251797844,0.0,0.0
65,2014-04-09,"[0.         0.         0.11759222 0.14362837 0.09909881 0.07869718
 0.08652709 0.10517009 0.07982035 0.13873521 0.         0.15073067
 0.        ]",1.0519334622220962,1.0195957423479889,0.0,0.11759221959239835,0.14362836563368617,0.09909881275207735,0.07869718300853158,0.08652709257586812,0.1051700914196037,0.07982034808167893,0.13873521353136903,0.0,0.15073067340478677,0.0,0.0
66,2014-04-10,"[0.         0.         0.11747823 0.143511   0.0993072  0.07883717
 0.08651865 0.10533555 0.07962776 0.13871172 0.         0.15067272
 0.        ]",1.0483083832460411,1.0191459503719031,0.0,0.11747822723882555,0.1435110024668094,0.09930719620317001,0.07883717265888583,0.08651865464812396,0.10533554614725335,0.07962776252206838,0.1387117181213711,0.0,0.15067271999349227,0.0,0.0
67,2014-04-11,"[0.         0.         0.11741397 0.14344232 0.09944891 0.07890995
 0.08656497 0.10542492 0.07948109 0.13868779 0.         0.15062608
 0.        ]",1.0476004468896025,1.0199063067216185,0.0,0.11741397140677325,0.1434423179017669,0.09944890952172807,0.07890995160779868,0.0865649713109776,0.10542492300713242,0.07948108503694935,0.13868778735804552,0.0,0.15062608284882828,0.0,0.0
68,2014-04-14,"[0.         0.         0.11749004 0.14340415 0.09933205 0.07887518
 0.08660489 0.10541256 0.079486   0.13883136 0.         0.15056378
 0.        ]",1.0138638167141039,0.9932028601050344,0.0,0.11749003739026141,0.1434041497442135,0.09933205062624885,0.07887517677761074,0.08660488661796518,0.10541255740447603,0.0794860021221534,0.13883135908986566,0.0,0.15056378022720535,0.0,0.0
