,Date,Weights,Profit,Base Profit,Volume,LAWS,KAMN,WLFC,HDSN,XLNX,MXIM,KOPN,INTC,NBIX,BCRX,TTNP,TECH,cash
0,2014-01-06,"[0.         0.1593851  0.         0.16574872 0.         0.
 0.16082764 0.         0.10603375 0.12642737 0.12463587 0.15694156
 0.        ]",0.995,0.9950000000000002,1.0,0.1593851000070572,0.0,0.1657487154006958,0.0,0.0,0.16082763671875,0.0,0.10603374987840652,0.12642736732959747,0.12463586777448654,0.15694156289100647,0.0,0.0
1,2014-01-07,"[0.         0.1567374  0.         0.16410667 0.         0.
 0.16395205 0.         0.10240843 0.12747534 0.12607725 0.1592429
 0.        ]",1.0125988239355217,1.0094669059999668,0.015751015804708005,0.15673740208148956,0.0,0.16410666704177856,0.0,0.0,0.1639520525932312,0.0,0.10240843147039413,0.1274753361940384,0.12607724964618683,0.1592428982257843,0.0,0.0
2,2014-01-08,"[0.         0.15672283 0.         0.16477299 0.         0.
 0.163651   0.         0.10223158 0.12726282 0.12666652 0.15869227
 0.        ]",1.099861223845072,1.0618759512609133,0.015478963610468929,0.15672282874584198,0.0,0.16477298736572266,0.0,0.0,0.1636510044336319,0.0,0.10223158448934555,0.12726281583309174,0.12666651606559753,0.15869227051734924,0.0,0.0
3,2014-01-09,"[0.         0.15798078 0.         0.164886   0.         0.
 0.16312191 0.         0.10259781 0.12746985 0.12736192 0.15658174
 0.        ]",1.1146625919784525,1.0776780793110186,0.1358659984736405,0.1579807847738266,0.0,0.1648859977722168,0.0,0.0,0.16312190890312195,0.0,0.10259781032800674,0.12746985256671906,0.12736192345619202,0.15658174455165863,0.0,0.0
4,2014-01-10,"[0.         0.15739033 0.         0.16491388 0.         0.
 0.16356997 0.         0.10193016 0.12767288 0.1278998  0.15662299
 0.        ]",1.1323390959859272,1.0918824503453635,0.03647434608161315,0.15739032626152039,0.0,0.16491387784481049,0.0,0.0,0.16356997191905975,0.0,0.1019301638007164,0.12767288088798523,0.12789979577064514,0.1566229909658432,0.0,0.0
5,2014-01-13,"[0.         0.15728705 0.         0.16499695 0.         0.
 0.163937   0.         0.10191375 0.12716347 0.12813619 0.15656559
 0.        ]",1.142825733330982,1.0972189622612492,0.022493202676546743,0.15728704631328583,0.0,0.1649969518184662,0.0,0.0,0.16393700242042542,0.0,0.10191375017166138,0.12716346979141235,0.12813618779182434,0.1565655916929245,0.0,0.0
6,2014-01-14,"[0.         0.15745363 0.         0.1644422  0.         0.
 0.16478232 0.         0.10197162 0.12685536 0.12748502 0.15700985
 0.        ]",1.1637100467200556,1.108878863648323,0.03121819159023655,0.15745362639427185,0.0,0.16444219648838043,0.0,0.0,0.16478231549263,0.0,0.10197161883115768,0.12685535848140717,0.1274850219488144,0.15700985491275787,0.0,0.0
7,2014-01-15,"[0.         0.15755668 0.         0.1640179  0.         0.
 0.16496053 0.         0.10217264 0.1264856  0.12732822 0.15747844
 0.        ]",1.165714602785932,1.1102205861989585,0.016532423651864636,0.1575566828250885,0.0,0.16401790082454681,0.0,0.0,0.16496053338050842,0.0,0.10217264294624329,0.12648560106754303,0.12732821702957153,0.1574784368276596,0.0,0.0
8,2014-01-16,"[0.         0.1571699  0.         0.16288751 0.         0.
 0.16653962 0.         0.10157214 0.12748468 0.12722613 0.15712
 0.        ]",1.1968090187781733,1.143199629222877,0.021031096853775046,0.1571698933839798,0.0,0.16288751363754272,0.0,0.0,0.16653962433338165,0.0,0.10157214105129242,0.12748467922210693,0.12722612917423248,0.1571200042963028,0.0,0.0
9,2014-01-17,"[0.         0.15742563 0.         0.16183802 0.         0.
 0.16747108 0.         0.10233802 0.12756634 0.12572199 0.1576389
 0.        ]",1.1903752954954883,1.1373934423313992,0.038317979193125885,0.1574256271123886,0.0,0.16183802485466003,0.0,0.0,0.16747108101844788,0.0,0.10233801603317261,0.12756633758544922,0.1257219910621643,0.15763890743255615,0.0,0.0
