,Date,Weights,Profit,Base Profit,Volume,FLEX,SANM,CTS,IEC,CLB,HLX,ENSV,RES,VSAT,SCON,MSI,BKTI,cash
0,2014-01-06,"[0.         0.08493252 0.08379753 0.08090904 0.08255965 0.08686037
 0.08336604 0.08127949 0.08666378 0.08223342 0.0811413  0.08236973
 0.08388714]",0.9998000148952007,0.9998000000000002,1.0000000149011612,0.08493252098560333,0.08379752933979034,0.08090903609991074,0.08255965262651443,0.08686036616563797,0.0833660364151001,0.08127949386835098,0.08666378259658813,0.08223342150449753,0.08114130049943924,0.08236972987651825,0.08388714492321014,0.0
1,2014-01-07,"[0.         0.08468796 0.08350784 0.08109066 0.08251852 0.08645282
 0.08313897 0.0817285  0.08583262 0.08226173 0.08263024 0.08200622
 0.08414393]",1.0053069529869103,1.0053285201241315,0.00480839272803711,0.08468795567750931,0.08350783586502075,0.08109065890312195,0.08251851797103882,0.08645281940698624,0.08313896507024765,0.0817285031080246,0.0858326181769371,0.08226173371076584,0.08263023942708969,0.08200621604919434,0.08414392918348312,0.0
2,2014-01-08,"[0.         0.08453567 0.08347587 0.08096441 0.08252735 0.08644196
 0.08327372 0.08177265 0.08593272 0.08232667 0.08273065 0.08191063
 0.08410773]",1.0314036670427298,1.0318866238579862,0.010954144222632724,0.08453567326068878,0.08347587287425995,0.08096440881490707,0.08252735435962677,0.08644196391105652,0.08327372372150421,0.08177264779806137,0.08593271672725677,0.08232667297124863,0.08273065090179443,0.0819106251001358,0.08410773426294327,0.0
3,2014-01-09,"[0.         0.08459102 0.08345119 0.08101294 0.08267247 0.08650173
 0.08328048 0.08175185 0.08593458 0.08221179 0.08268386 0.08197862
 0.08392946]",1.0227660544827692,1.0214279853961266,0.05033051719662405,0.08459102362394333,0.08345118910074234,0.08101294189691544,0.08267246931791306,0.08650172501802444,0.08328048139810562,0.08175185322761536,0.085934579372406,0.08221179246902466,0.08268386125564575,0.08197861909866333,0.08392945677042007,0.0
4,2014-01-10,"[0.         0.08452644 0.08343675 0.08086863 0.08268176 0.08647303
 0.08345552 0.08179079 0.08601303 0.08225266 0.08272862 0.0819142
 0.08385856]",1.0374692088157647,1.037227246517317,0.022159866690769275,0.0845264419913292,0.0834367498755455,0.08086863160133362,0.08268176019191742,0.08647303283214569,0.08345551788806915,0.08179078996181488,0.08601303398609161,0.08225265890359879,0.08272861689329147,0.08191420137882233,0.08385856449604034,0.0
5,2014-01-13,"[0.         0.08448154 0.08349227 0.08075604 0.08284079 0.08656321
 0.08364553 0.08181297 0.08612161 0.08216085 0.08267688 0.08185524
 0.08359305]",1.0231930025734932,1.0209608174420681,0.028793387930101326,0.08448154479265213,0.08349227160215378,0.0807560384273529,0.08284078538417816,0.08656321465969086,0.0836455300450325,0.08181297034025192,0.08612161129713058,0.08216085284948349,0.08267688006162643,0.08185524493455887,0.08359304815530777,0.0
6,2014-01-14,"[0.         0.0844541  0.08358993 0.08048179 0.0828929  0.08663654
 0.08403529 0.0819388  0.08627666 0.08205389 0.0826325  0.08168378
 0.0833238 ]",1.0193697571293865,1.0172068663957783,0.020926866051692534,0.08445410430431366,0.08358993381261826,0.08048179000616074,0.08289290219545364,0.08663653582334518,0.08403529226779938,0.08193879574537277,0.08627665787935257,0.08205389231443405,0.08263250440359116,0.08168378472328186,0.08332379907369614,0.0
7,2014-01-15,"[0.         0.08445889 0.08394968 0.080017   0.0832364  0.08672984
 0.08495241 0.0820301  0.08665361 0.08149073 0.0822859  0.08149908
 0.08269633]",1.019268250575421,1.0167474240358902,0.012069121679085,0.08445888757705688,0.08394967764616013,0.08001700043678284,0.08323640376329422,0.08672983944416046,0.08495241403579712,0.08203010261058807,0.08665361255407333,0.08149072527885437,0.08228589594364166,0.08149908483028412,0.0826963260769844,0.0
8,2014-01-16,"[0.         0.08444457 0.08428367 0.07895322 0.08275404 0.0866199
 0.0865759  0.082515   0.08715458 0.0811672  0.08220603 0.08080193
 0.08252399]",1.0271754716100037,1.0242947468163788,0.02145032917392591,0.0844445675611496,0.08428367227315903,0.07895322144031525,0.08275403827428818,0.08661989867687225,0.08657589554786682,0.08251500129699707,0.0871545821428299,0.08116719871759415,0.08220603317022324,0.08080192655324936,0.08252398669719696,0.0
9,2014-01-17,"[0.         0.08445449 0.08515013 0.07896119 0.08357774 0.08660765
 0.08743712 0.08254171 0.08737662 0.08019374 0.08171163 0.08012976
 0.0818582 ]",1.0402387636502208,1.0383590312076485,0.015565899194560666,0.0844544917345047,0.08515013009309769,0.07896119356155396,0.08357773721218109,0.08660764992237091,0.08743712306022644,0.08254171162843704,0.08737662434577942,0.08019374310970306,0.08171163499355316,0.08012976497411728,0.08185820281505585,0.0
10,2014-01-21,"[0.         0.10721987 0.1034276  0.09449886 0.         0.08974487
 0.09837053 0.11652565 0.10052924 0.09990405 0.         0.09603253
 0.09374682]",1.0507634121225389,1.047070667928382,0.356965868154851,0.1072198748588562,0.10342759639024734,0.09449885785579681,0.0,0.08974486589431763,0.09837052971124649,0.11652565002441406,0.10052923858165741,0.09990405291318893,0.0,0.0960325300693512,0.09374681860208511,0.0
11,2014-01-22,"[0.         0.09871927 0.09551121 0.08804369 0.         0.08515068
 0.0915781  0.10359325 0.09068403 0.09005678 0.08174124 0.08833671
 0.08658507]",1.0508379098181129,1.0442235736339585,0.17178137693034035,0.0987192690372467,0.09551121294498444,0.0880436897277832,0.0,0.08515068143606186,0.09157810360193253,0.10359324514865875,0.09068403393030167,0.09005677700042725,0.08174123615026474,0.08833670616149902,0.08658506721258163,0.0
