,Date,Weights,Profit,Base Profit,Volume,BCPC,FMC,GRA,OLN,STRM,JKHY,UIS,EBIX,DORM,SUP,STRT,MOD,cash
0,2014-01-06,"[0.         0.08554734 0.08276087 0.08180467 0.08381779 0.08264814
 0.08257271 0.0848796  0.08755591 0.08307071 0.08081833 0.08202881
 0.08249512]",0.9997999925523997,0.9998000000000002,0.9999999925494194,0.08554734289646149,0.08276087045669556,0.08180467039346695,0.08381779491901398,0.0826481357216835,0.08257270604372025,0.08487959951162338,0.0875559076666832,0.08307071030139923,0.08081832528114319,0.08202880620956421,0.08249512314796448,0.0
1,2014-01-07,"[0.         0.0855967  0.08335199 0.08181475 0.0837464  0.08196399
 0.08228504 0.08499103 0.08732853 0.08302918 0.08150066 0.08199035
 0.08240139]",1.0028351036388539,1.0027951485560376,0.002888035959431839,0.08559669554233551,0.0833519920706749,0.08181475102901459,0.08374640345573425,0.08196399360895157,0.08228503912687302,0.08499103039503098,0.08732853084802628,0.08302918076515198,0.08150065690279007,0.08199034631252289,0.08240139484405518,0.0
2,2014-01-08,"[0.         0.08558952 0.08334789 0.08166996 0.08377405 0.0822928
 0.08223391 0.08491737 0.08723434 0.08302397 0.08145233 0.08208124
 0.08238264]",0.9963785416123153,0.996357470764999,0.007187783602759634,0.08558952063322067,0.08334789425134659,0.08166995644569397,0.08377405256032944,0.08229280263185501,0.08223390579223633,0.08491736650466919,0.08723434060811996,0.08302397280931473,0.08145233243703842,0.08208124339580536,0.08238264173269272,0.0
3,2014-01-09,"[0.         0.08558989 0.0833127  0.0817633  0.08373671 0.08202416
 0.08229802 0.0849493  0.08730592 0.08300847 0.08149774 0.08207336
 0.08244041]",1.0002677595051237,1.0000845172302493,0.006543925768824859,0.08558988571166992,0.08331269770860672,0.08176330476999283,0.08373671025037766,0.08202416449785233,0.08229801803827286,0.0849492996931076,0.08730591833591461,0.08300846815109253,0.08149773627519608,0.08207336068153381,0.08244041353464127,0.0
4,2014-01-10,"[0.         0.0855855  0.08326825 0.08175007 0.08375692 0.08209362
 0.0822863  0.08492333 0.08727091 0.08303273 0.08147399 0.08209334
 0.08246511]",1.0048977321341122,1.004749286272911,0.010016585688209432,0.08558550477027893,0.08326824754476547,0.0817500650882721,0.08375691622495651,0.08209361881017685,0.0822862982749939,0.08492332696914673,0.08727090805768967,0.08303272724151611,0.08147399127483368,0.08209333568811417,0.08246511220932007,0.0
5,2014-01-13,"[0.         0.08557841 0.0833334  0.08162615 0.08376301 0.08238404
 0.08219644 0.08490017 0.08720679 0.08301587 0.08144078 0.08215489
 0.08240005]",0.9995242384879218,0.9994891410350228,0.005691878434762627,0.08557841181755066,0.08333340287208557,0.08162614703178406,0.0837630107998848,0.08238404244184494,0.0821964368224144,0.08490017056465149,0.08720678836107254,0.08301587402820587,0.08144077658653259,0.08215489238500595,0.08240004628896713,0.0
6,2014-01-14,"[0.         0.08558996 0.08337326 0.08167365 0.08379978 0.08231054
 0.08216893 0.08487751 0.08722875 0.08299032 0.08149765 0.08212278
 0.08236688]",0.9899945469619017,0.9899691092756758,0.010152965986504538,0.08558996021747589,0.08337326347827911,0.08167365193367004,0.08379977941513062,0.08231054246425629,0.08216892927885056,0.08487750589847565,0.08722875267267227,0.08299031853675842,0.08149764686822891,0.08212278038263321,0.08236687630414963,0.0
7,2014-01-15,"[0.         0.08558426 0.08342617 0.0816984  0.08383183 0.08243745
 0.08210339 0.08480597 0.08723966 0.08290106 0.08151485 0.08214575
 0.08231121]",0.9846320334503957,0.9846429281640943,0.01297982188234946,0.08558426052331924,0.08342617005109787,0.08169839531183243,0.08383183181285858,0.08243744820356369,0.08210339397192001,0.08480597287416458,0.08723966032266617,0.08290106058120728,0.08151485025882721,0.08214575052261353,0.08231120556592941,0.0
8,2014-01-16,"[0.         0.0855777  0.08343542 0.08170516 0.08376837 0.08223657
 0.08219981 0.08489173 0.08726311 0.08295846 0.08152086 0.08210331
 0.08233946]",0.9971133654089485,0.9965572985698916,0.01329670482674886,0.08557769656181335,0.08343541622161865,0.08170516043901443,0.08376836776733398,0.08223657310009003,0.0821998119354248,0.08489172905683517,0.08726310729980469,0.08295845985412598,0.08152086287736893,0.08210331201553345,0.08233945816755295,0.0
9,2014-01-17,"[0.         0.08560506 0.08345114 0.08155653 0.08374669 0.08249465
 0.08210323 0.08488825 0.08720841 0.08297253 0.08146637 0.08216745
 0.08233969]",0.9916025224456495,0.9912855308280032,0.014997619701391306,0.08560505509376526,0.08345113694667816,0.0815565288066864,0.08374668657779694,0.08249465376138687,0.08210323005914688,0.08488824963569641,0.08720841258764267,0.08297253400087357,0.08146636933088303,0.08216744661331177,0.08233968913555145,0.0
