,Date,Weights,Profit,Base Profit,Volume,BKTI,MSI,VSAT,SCON,OLN,FMC,BCPC,GRA,CLB,RES,HLX,ENSV,cash
0,2014-01-06,"[0.07933469 0.1351713  0.         0.09775061 0.10791904 0.
 0.08240497 0.11140244 0.         0.09806865 0.1060141  0.08447138
 0.09746282]",0.9999999999907931,0.9999999999917251,0.9206653104387543,0.13517129854486334,0.0,0.09775060859981871,0.10791904142392243,0.0,0.08240497433879872,0.11140244044886659,0.0,0.09806865003227433,0.10601410140305427,0.08447137516716843,0.09746282047998768,0.0793346895612454
1,2014-01-07,"[0.         0.15129875 0.         0.10581538 0.1181195  0.
 0.08746365 0.12192944 0.         0.10541187 0.11502931 0.09015076
 0.10478135]",1.009784275582793,1.0058893336003978,0.07933468956051479,0.15129874717608377,0.0,0.10581537918512934,0.1181194963153419,0.0,0.08746364660188273,0.12192944267445537,0.0,0.10541187151147532,0.11502930662283774,0.09015076190308981,0.10478134800970397,0.0
2,2014-01-08,"[0.         0.15138587 0.         0.10615124 0.1191657  0.
 0.08678206 0.12275518 0.         0.1052826  0.11470054 0.08934807
 0.10442874]",1.0442515464903113,1.0245431702190768,0.007713652856007933,0.15138587280075924,0.0,0.10615123596952421,0.1191656955659273,0.0,0.08678206231715559,0.12275518109445921,0.0,0.10528259948683033,0.11470053686058088,0.08934807238891111,0.10442874351585216,0.0
3,2014-01-09,"[0.         0.15093964 0.         0.10532565 0.12248958 0.
 0.08657453 0.12185062 0.         0.10488942 0.11412967 0.08925193
 0.10454895]",1.0279686396385184,1.0141800571653357,0.05973059944510445,0.15093964407163268,0.0,0.10532564707213368,0.12248957854361879,0.0,0.08657453043632533,0.12185062270661087,0.0,0.10488941673668682,0.11412967483801782,0.0892519332674002,0.10454895232757384,0.0
4,2014-01-10,"[0.         0.15039387 0.         0.10645365 0.11838685 0.
 0.08711485 0.12274279 0.         0.10560805 0.11494616 0.08967546
 0.10467832]",1.0502111014062654,1.0283893694109292,0.021997421934239276,0.15039386602274724,0.0,0.10645364749847451,0.11838685418411105,0.0,0.08711484823416028,0.12274279330386506,0.0,0.10560805012567426,0.11494616179747338,0.08967546259411018,0.10467831623938394,0.0
5,2014-01-13,"[0.         0.15238337 0.         0.1055711  0.11917355 0.
 0.08685867 0.12206384 0.         0.10501927 0.11434607 0.08934081
 0.10524333]",1.0301619098479609,1.0168516390120248,0.0284097546056194,0.15238336658229865,0.0,0.10557109633015437,0.11917355471079022,0.0,0.08685867116038445,0.12206383855568562,0.0,0.10501926818206214,0.11434607021287556,0.0893408091688732,0.10524332509687581,0.0
6,2014-01-14,"[0.         0.15165916 0.         0.10585251 0.11809836 0.
 0.08707512 0.12265886 0.         0.10539561 0.11505248 0.08995019
 0.1042577 ]",1.0317129955812099,1.0177369666624894,0.01799569529930127,0.15165915657081103,0.0,0.10585251208291471,0.11809836054993067,0.0,0.08707512218176124,0.12265886439357299,0.0,0.10539561158263623,0.11505247611932469,0.08995019248413867,0.10425770403490986,0.0
7,2014-01-15,"[0.         0.15161729 0.         0.10560717 0.11826339 0.
 0.0870621  0.1222842  0.         0.10549495 0.11502926 0.08970503
 0.1049366 ]",1.0380049362448724,1.0173381836111905,0.009845293968230407,0.15161729236724952,0.0,0.1056071740754792,0.11826338912439013,0.0,0.08706209902407262,0.12228419746588898,0.0,0.10549495124774802,0.11502926099783527,0.08970503146073011,0.10493660423660608,0.0
8,2014-01-16,"[0.         0.15303921 0.         0.10553977 0.11782612 0.
 0.08685019 0.1223593  0.         0.10512121 0.11469236 0.08941756
 0.1051543 ]",1.0495219581313495,1.0264611211927364,0.02382312925149587,0.1530392054987646,0.0,0.1055397667926876,0.11782611640244432,0.0,0.08685018712416236,0.12235930027587982,0.0,0.10512120780573818,0.1146923600118596,0.08941755894416069,0.10515429714430266,0.0
9,2014-01-17,"[0.         0.15190596 0.         0.10558093 0.11889978 0.
 0.08709822 0.12267411 0.         0.10543332 0.11490946 0.08936177
 0.10413645]",1.0642602247293766,1.0355389227608969,0.013510666288992322,0.15190596448267002,0.0,0.10558093260968465,0.11889977621916556,0.0,0.08709821579620136,0.12267411188989527,0.0,0.10543331877074005,0.11490945676704772,0.08936177457017247,0.10413644889442296,0.0
