,Date,Weights,Profit,Base Profit,Volume,PHM,BZH,MTH,NVR,CIGI,TRC,FRPH,CTO,SUP,DORM,STRT,MOD,cash
0,2014-01-06,"[0.16786616 0.         0.16161741 0.         0.         0.16003199
 0.         0.1551117  0.         0.         0.16166583 0.
 0.19370687]",0.9999999552881951,0.9999999999900002,0.8321337997913361,0.0,0.16161741316318512,0.0,0.0,0.1600319892168045,0.0,0.15511170029640198,0.0,0.0,0.16166582703590393,0.0,0.19370687007904053,0.16786615550518036
1,2014-01-07,"[0.16785714 0.         0.16128528 0.         0.         0.16029693
 0.         0.15499091 0.         0.         0.16155423 0.
 0.1940155 ]",0.9973268409162164,1.000642768300064,0.0011380966090162817,0.0,0.16128528118133545,0.0,0.0,0.16029693186283112,0.0,0.15499091148376465,0.0,0.0,0.1615542322397232,0.0,0.1940155029296875,0.16785714030265808
2,2014-01-08,"[0.16784322 0.         0.1614177  0.         0.         0.16031414
 0.         0.15493691 0.         0.         0.16148828 0.
 0.19399972]",0.9871434246801855,0.9912784127858635,0.00798302643712588,0.0,0.16141769289970398,0.0,0.0,0.16031414270401,0.0,0.15493690967559814,0.0,0.0,0.16148827970027924,0.0,0.19399972259998322,0.16784322261810303
3,2014-01-09,"[0.1677723  0.         0.1614381  0.         0.         0.16036929
 0.         0.15500557 0.         0.         0.16147153 0.
 0.1939432 ]",0.9891431079529551,0.9878125520498156,0.005841967053840191,0.0,0.16143809258937836,0.0,0.0,0.16036929190158844,0.0,0.1550055742263794,0.0,0.0,0.16147153079509735,0.0,0.19394320249557495,0.1677722930908203
4,2014-01-10,"[0.16782297 0.         0.16133334 0.         0.         0.16032434
 0.         0.15495434 0.         0.         0.16153608 0.
 0.19402894]",0.9868695968594289,0.9913651453430027,0.0158745707500667,0.0,0.1613333374261856,0.0,0.0,0.1603243350982666,0.0,0.15495434403419495,0.0,0.0,0.1615360826253891,0.0,0.19402894377708435,0.1678229719400406
5,2014-01-13,"[0.16786975 0.         0.16151814 0.         0.         0.16026588
 0.         0.15486246 0.         0.         0.16146131 0.
 0.19402248]",0.9793367387943541,0.9843983895006736,0.006115312311902936,0.0,0.1615181416273117,0.0,0.0,0.16026587784290314,0.0,0.15486246347427368,0.0,0.0,0.16146130859851837,0.0,0.19402247667312622,0.16786974668502808
6,2014-01-14,"[0.16789159 0.         0.16182202 0.         0.         0.16022478
 0.         0.15475802 0.         0.         0.16135785 0.
 0.1939457 ]",0.9750740162329075,0.9788245527135053,0.005340913160457867,0.0,0.16182202100753784,0.0,0.0,0.1602247804403305,0.0,0.154758021235466,0.0,0.0,0.1613578498363495,0.0,0.19394570589065552,0.16789159178733826
7,2014-01-15,"[0.16794132 0.         0.16187929 0.         0.         0.16032578
 0.         0.15457743 0.         0.         0.1612174  0.
 0.19405879]",0.9596188594192727,0.966410520238761,0.004021344514489975,0.0,0.1618792861700058,0.0,0.0,0.1603257805109024,0.0,0.15457743406295776,0.0,0.0,0.16121740639209747,0.0,0.19405879080295563,0.16794131696224213
8,2014-01-16,"[0.16792431 0.         0.16183086 0.         0.         0.16019332
 0.         0.15470758 0.         0.         0.16133451 0.
 0.19400938]",0.9623285092459596,0.9690881345304961,0.01160902301033787,0.0,0.1618308573961258,0.0,0.0,0.1601933240890503,0.0,0.15470758080482483,0.0,0.0,0.16133451461791992,0.0,0.19400937855243683,0.16792431473731995
9,2014-01-17,"[0.16787528 0.         0.16190605 0.         0.         0.16017058
 0.         0.1547893  0.         0.         0.16131155 0.
 0.19394727]",0.9670608477079151,0.9734168140637559,0.012236516304259502,0.0,0.16190604865550995,0.0,0.0,0.16017058491706848,0.0,0.1547892987728119,0.0,0.0,0.1613115519285202,0.0,0.19394727051258087,0.167875275015831
