,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,F,PCAR,CTS,SANM,IEC,FLEX,FLS,IEX,ITT,GGG,cash
0,2014-01-06,"[0.12746465 0.12188457 0.11291239 0.10860589 0.         0.
 0.11798138 0.         0.         0.         0.12113418 0.16081066
 0.12920623]",0.9999999478372105,0.9999999999900002,0.8725352957844734,0.12188456952571869,0.1129123866558075,0.10860589146614075,0.0,0.0,0.11798138171434402,0.0,0.0,0.0,0.12113417685031891,0.1608106642961502,0.12920622527599335,0.1274646520614624
1,2014-01-07,"[0.1271075  0.12190697 0.1129078  0.10876126 0.         0.
 0.11816248 0.         0.         0.         0.12100536 0.16093184
 0.12921676]",1.0080407755175398,1.007022087084928,0.0006239575485604688,0.12190696597099304,0.11290780454874039,0.1087612584233284,0.0,0.0,0.11816248297691345,0.0,0.0,0.0,0.1210053563117981,0.16093184053897858,0.1292167603969574,0.12710750102996826
2,2014-01-08,"[0.1272549  0.12190372 0.11292197 0.10872067 0.         0.
 0.11807025 0.         0.         0.         0.12109856 0.1608677
 0.12916219]",0.9994241254592262,1.0021283092051472,0.0032463465101914986,0.12190371751785278,0.11292196810245514,0.10872066766023636,0.0,0.0,0.11807025223970413,0.0,0.0,0.0,0.12109855562448502,0.16086770594120026,0.12916219234466553,0.1272549033164978
3,2014-01-09,"[0.12729484 0.12190596 0.11291759 0.10873445 0.         0.
 0.11800586 0.         0.         0.         0.12113429 0.1608065
 0.12920053]",1.000936609703421,1.0037943155801954,0.0055047260558693245,0.12190596014261246,0.11291759461164474,0.10873445123434067,0.0,0.0,0.11800586432218552,0.0,0.0,0.0,0.12113428860902786,0.16080650687217712,0.1292005330324173,0.12729483842849731
4,2014-01-10,"[0.1272901  0.1219087  0.11292032 0.10873651 0.         0.
 0.11795357 0.         0.         0.         0.12113428 0.16078891
 0.12926757]",1.0086005917741785,1.0072579212199408,0.003979978757597714,0.12190870195627213,0.11292032152414322,0.10873650759458542,0.0,0.0,0.11795356869697571,0.0,0.0,0.0,0.12113428115844727,0.1607889086008072,0.12926757335662842,0.12729009985923767
5,2014-01-13,"[0.12732987 0.12190612 0.11297867 0.10872468 0.         0.
 0.11782141 0.         0.         0.         0.12118325 0.16075899
 0.12929696]",1.0121875736208386,1.0092358744626109,0.0032621900110812612,0.12190611660480499,0.11297867447137833,0.1087246760725975,0.0,0.0,0.11782141029834747,0.0,0.0,0.0,0.12118324637413025,0.16075898706912994,0.12929695844650269,0.12732987105846405
6,2014-01-14,"[0.12731852 0.12189423 0.11306569 0.10875534 0.         0.
 0.1176984  0.         0.         0.         0.12123501 0.16072802
 0.12930477]",1.0148502985342243,1.0068624656462135,0.006531364320567917,0.1218942254781723,0.1130656898021698,0.10875533521175385,0.0,0.0,0.11769840121269226,0.0,0.0,0.0,0.12123500555753708,0.16072802245616913,0.12930476665496826,0.12731851637363434
7,2014-01-15,"[0.12741062 0.12186372 0.11332413 0.10882116 0.         0.
 0.11746781 0.         0.         0.         0.12148024 0.16064866
 0.12898369]",1.0032149049087566,0.9972581243855363,0.014889644477082863,0.1218637228012085,0.1133241280913353,0.10882116109132767,0.0,0.0,0.11746781319379807,0.0,0.0,0.0,0.12148024141788483,0.1606486588716507,0.12898369133472443,0.1274106204509735
8,2014-01-16,"[0.12737001 0.12183958 0.11366718 0.10904403 0.         0.
 0.11739779 0.         0.         0.         0.12177186 0.1606087
 0.12830082]",1.015245249837327,1.0091802238544105,0.007407574439668674,0.12183957546949387,0.11366717517375946,0.10904403030872345,0.0,0.0,0.11739778518676758,0.0,0.0,0.0,0.12177185714244843,0.1606086939573288,0.12830081582069397,0.12737001478672028
9,2014-01-17,"[0.13285698 0.11958198 0.11149846 0.         0.         0.
 0.11934854 0.10995831 0.         0.         0.122938   0.15941165
 0.12440604]",1.0228101671629868,1.0161114418480024,0.2385386993538913,0.11958197504281998,0.11149846017360687,0.0,0.0,0.0,0.11934854090213776,0.10995831340551376,0.0,0.0,0.12293799966573715,0.15941165387630463,0.12440603971481323,0.13285697996616364
