,Date,Weights,Profit,Base Profit,Volume,CVR,PFIN,SPXC,LECO,AMS,DGX,PMD,LH,CTO,FRPH,TRC,CIGI,cash
0,2014-01-06,"[0.12750527 0.         0.09516849 0.         0.         0.10502172
 0.09490308 0.13752328 0.10397337 0.09819434 0.         0.10127819
 0.13643228]",0.995637533743959,0.9950000000000002,0.8724947348237038,0.0,0.09516848623752594,0.0,0.0,0.10502171516418457,0.09490308165550232,0.13752327859401703,0.10397336632013321,0.09819433838129044,0.0,0.10127819329500198,0.13643227517604828,0.12750527262687683
1,2014-01-07,"[0.12775454 0.         0.09502933 0.         0.         0.10494905
 0.09498236 0.13739468 0.10392568 0.09819993 0.         0.1016212
 0.13614325]",1.0107061159776003,1.010199425987053,0.0011001804155216636,0.0,0.0950293317437172,0.0,0.0,0.10494904965162277,0.09498236328363419,0.13739468157291412,0.1039256751537323,0.09819992631673813,0.0,0.10162119567394257,0.1361432522535324,0.12775453925132751
2,2014-01-08,"[0.12785567 0.         0.09498776 0.         0.         0.10487572
 0.0949986  0.13740698 0.1039368  0.09821533 0.         0.1016055
 0.1361176 ]",1.0080115399905298,1.0067606534965834,0.008082516482650404,0.0,0.09498776495456696,0.0,0.0,0.10487572103738785,0.09499859809875488,0.13740697503089905,0.10393679887056351,0.09821532666683197,0.0,0.10160550475120544,0.1361176073551178,0.12785567343235016
3,2014-01-09,"[0.12776226 0.         0.09501909 0.         0.         0.10488501
 0.09501556 0.13729799 0.10399769 0.09821113 0.         0.10163958
 0.13617162]",1.0153784330940498,1.0165865858476795,0.01334829555598868,0.0,0.09501909464597702,0.0,0.0,0.10488501191139221,0.09501556307077408,0.13729798793792725,0.10399768501520157,0.0982111319899559,0.0,0.10163958370685577,0.1361716240644455,0.12776225805282593
4,2014-01-10,"[0.12788907 0.         0.09498078 0.         0.         0.10478751
 0.09504685 0.13739756 0.10391859 0.09822232 0.         0.10162634
 0.13613099]",1.0137931427646867,1.0150234046130207,0.009865193781880022,0.0,0.09498077630996704,0.0,0.0,0.10478751361370087,0.09504684805870056,0.13739755749702454,0.10391858965158463,0.09822232276201248,0.0,0.10162633657455444,0.13613098859786987,0.12788906693458557
5,2014-01-13,"[0.12793003 0.         0.09495097 0.         0.         0.10479809
 0.09506217 0.13742398 0.10389411 0.0982268  0.         0.10166138
 0.13605249]",1.009639887286689,1.0128279429956517,0.012049043107197194,0.0,0.09495096653699875,0.0,0.0,0.1047980859875679,0.09506216645240784,0.13742397725582123,0.10389410704374313,0.09822680056095123,0.0,0.10166138410568237,0.13605248928070068,0.12793003022670746
6,2014-01-14,"[0.12794906 0.         0.0949103  0.         0.         0.10478548
 0.0950532  0.13752073 0.10390378 0.09823298 0.         0.1016577
 0.13598678]",1.0062999649228426,1.0072537639036396,0.0070164701890749245,0.0,0.09491030126810074,0.0,0.0,0.1047854796051979,0.09505319595336914,0.13752073049545288,0.10390377789735794,0.09823297709226608,0.0,0.1016576960682869,0.13598677515983582,0.127949059009552
7,2014-01-15,"[0.12796524 0.         0.09488765 0.         0.         0.10473637
 0.09503632 0.13765372 0.10391571 0.09826086 0.         0.10154557
 0.13599855]",1.0125662337131907,1.0004036141235135,0.010383134567067177,0.0,0.09488765150308609,0.0,0.0,0.10473637282848358,0.09503632038831711,0.13765372335910797,0.10391570627689362,0.09826085716485977,0.0,0.10154557228088379,0.13599854707717896,0.12796524167060852
8,2014-01-16,"[0.12805845 0.         0.09485082 0.         0.         0.10465314
 0.09507927 0.1377297  0.10383623 0.09825129 0.         0.10158068
 0.13596046]",1.0166573152704328,1.0239062921607778,0.013807494240268942,0.0,0.0948508158326149,0.0,0.0,0.10465314239263535,0.09507926553487778,0.1377297043800354,0.10383623093366623,0.09825129061937332,0.0,0.1015806794166565,0.13596045970916748,0.12805844843387604
9,2014-01-17,"[0.12801044 0.         0.09487281 0.         0.         0.10469813
 0.09508367 0.1376376  0.10385173 0.09822945 0.         0.10166362
 0.13595258]",1.017285508511576,1.0255701563597062,0.008986843374789942,0.0,0.09487280994653702,0.0,0.0,0.10469812899827957,0.09508366882801056,0.13763760030269623,0.10385172814130783,0.09822944551706314,0.0,0.10166361927986145,0.13595257699489594,0.12801043689250946
10,2014-01-21,"[0.12809409 0.         0.09482664 0.         0.         0.10466757
 0.09509889 0.13776909 0.1037856  0.09824594 0.         0.10163505
 0.13587716]",1.0214168008246851,1.0271290560516704,0.011656671199321796,0.0,0.09482663869857788,0.0,0.0,0.10466757416725159,0.09509889036417007,0.13776908814907074,0.10378560423851013,0.09824594110250473,0.0,0.10163504630327225,0.13587716221809387,0.12809409201145172
11,2014-01-22,"[0.12802537 0.         0.0948485  0.         0.         0.10467335
 0.09509759 0.1377327  0.10382384 0.09824826 0.         0.10163566
 0.13591471]",1.0203461893554902,1.0278096877676737,0.005125662278690273,0.0,0.09484849870204926,0.0,0.0,0.1046733483672142,0.09509759396314621,0.13773269951343536,0.10382384061813354,0.09824825823307037,0.0,0.10163566470146179,0.13591471314430237,0.1280253678560257
12,2014-01-23,"[0.12810168 0.         0.09481891 0.         0.         0.10462988
 0.09510616 0.13779399 0.10379358 0.09824944 0.         0.1016271
 0.13587926]",1.0221173376227208,1.031055790202589,0.008049844317607217,0.0,0.09481891244649887,0.0,0.0,0.10462988168001175,0.09510616213083267,0.13779398798942566,0.10379358381032944,0.09824944287538528,0.0,0.10162710398435593,0.1358792632818222,0.1281016767024994
13,2014-01-24,"[0.128224   0.         0.09477524 0.         0.         0.10455021
 0.09515376 0.13784844 0.10371916 0.09824941 0.         0.10163872
 0.13584106]",1.0243789619033565,1.0308571635685126,0.009298174688790909,0.0,0.0947752371430397,0.0,0.0,0.10455021262168884,0.09515375643968582,0.13784843683242798,0.10371915996074677,0.0982494130730629,0.0,0.10163871943950653,0.13584105670452118,0.12822400033473969
14,2014-01-27,"[0.12827674 0.         0.09475406 0.         0.         0.10453141
 0.09518059 0.13782917 0.10370252 0.09825183 0.         0.10167132
 0.13580236]",1.017741104930611,1.025335392521968,0.00889200469113101,0.0,0.09475406259298325,0.0,0.0,0.10453140735626221,0.09518058598041534,0.13782916963100433,0.10370251536369324,0.0982518270611763,0.0,0.10167132318019867,0.13580235838890076,0.1282767355442047
