,Date,Weights,Profit,Base Profit,TRC,FRPH,CIGI,CTO,DORM,MOD,STRT,SUP,AAME,FFG,CIA,GL,cash
10,2014-01-21,"[0.         0.14386351 0.         0.11547349 0.10454279 0.08636863
 0.         0.         0.09836598 0.1056674  0.16655284 0.10659247
 0.07257289]",0.9691001523302694,0.9766826538010899,0.14386350514326401,0.0,0.11547348697718904,0.10454279358364667,0.08636863052469698,0.0,0.0,0.0983659814808874,0.10566740374502269,0.16655284141081572,0.1065924718422619,0.07257288529221555,0.0
11,2014-01-22,"[0.         0.14379149 0.         0.11549947 0.10444233 0.08648681
 0.         0.         0.09839927 0.1055736  0.16655005 0.10645997
 0.07279699]",0.9692805814167362,0.9754006081491765,0.14379148820580887,0.0,0.1154994714621893,0.10444233470200483,0.08648681278549959,0.0,0.0,0.09839927350503092,0.10557359886918939,0.16655005479923438,0.1064599732885717,0.07279699238247103,0.0
12,2014-01-23,"[0.         0.14394022 0.         0.11529187 0.10444483 0.08647474
 0.         0.         0.09824419 0.10574666 0.16648549 0.10638022
 0.07299179]",0.9670196386245603,0.9754485090920961,0.14394022493702296,0.0,0.11529186540689049,0.10444482525480699,0.08647473675545922,0.0,0.0,0.09824419206701177,0.10574665515466061,0.166485488549966,0.10638022446315329,0.07299178741102878,0.0
13,2014-01-24,"[0.         0.14418457 0.         0.11488786 0.10446774 0.08674775
 0.         0.         0.09779357 0.10608819 0.1664053  0.10627565
 0.07314937]",0.9643381130701656,0.9756555846659426,0.14418457390564027,0.0,0.11488785912465696,0.10446774214871239,0.08674774868587497,0.0,0.0,0.09779357104289978,0.10608819364610644,0.16640529542518032,0.10627564736248837,0.07314936865844057,0.0
14,2014-01-27,"[0.         0.14424464 0.         0.11483569 0.10486925 0.08612336
 0.         0.         0.09768463 0.10640258 0.16648003 0.10676442
 0.0725954 ]",0.9499198500677006,0.9767173663614934,0.14424464053561115,0.0,0.11483569213129093,0.10486924651445385,0.08612336334824106,0.0,0.0,0.09768463151094835,0.10640258392677114,0.1664800279085713,0.10676441743145126,0.07259539669266095,0.0
15,2014-01-28,"[0.         0.14400558 0.         0.11504543 0.10495187 0.08607991
 0.         0.         0.09783248 0.10627314 0.16664735 0.10692342
 0.07224083]",0.9412748067502001,0.9597528456280969,0.1440055755677868,0.0,0.11504542911694543,0.10495186608117031,0.08607990706575096,0.0,0.0,0.09783247726480916,0.10627314413349548,0.16664734531462153,0.10692342049309927,0.072240834962321,0.0
16,2014-01-29,"[0.         0.14434973 0.         0.11446995 0.10536715 0.08531628
 0.         0.         0.09748688 0.10701524 0.16646453 0.10715028
 0.07237997]",0.9295085604917059,0.9566041665952855,0.14434972696060983,0.0,0.11446995157541463,0.10536714608256663,0.08531627531563453,0.0,0.0,0.09748687754183005,0.10701524449825227,0.1664645314885899,0.10715028067926292,0.0723799658578393,0.0
17,2014-01-30,"[0.         0.14487634 0.         0.11398583 0.10593054 0.08413585
 0.         0.         0.09714815 0.10789519 0.16614924 0.10762225
 0.0722566 ]",0.9291376840646134,0.9615091708090456,0.14487633830653124,0.0,0.11398583185203592,0.10593053912664627,0.08413585452539403,0.0,0.0,0.09714815349942367,0.10789519357327386,0.16614923592018183,0.10762224871004665,0.07225660448646645,0.0
18,2014-01-31,"[0.         0.14439118 0.         0.11465719 0.10590685 0.0838895
 0.         0.         0.09774056 0.10728413 0.16639435 0.10780552
 0.07193072]",0.9305207360193116,0.9612793921968343,0.14439118353626745,0.0,0.11465718671088128,0.10590684611775404,0.08388950474553607,0.0,0.0,0.09774055881655953,0.10728412833935613,0.16639434557454286,0.10780552259264074,0.07193072356646188,0.0
19,2014-02-03,"[0.         0.14443814 0.         0.11461288 0.10581447 0.08413627
 0.         0.         0.09764649 0.10724818 0.16639257 0.10771702
 0.07199398]",0.9239670154293462,0.9526367893633969,0.14443814301203176,0.0,0.11461287939496505,0.10581447405665582,0.08413626676549006,0.0,0.0,0.09764649092566936,0.10724817759510678,0.16639257296121582,0.107717018043545,0.07199397724532035,0.0
20,2014-02-04,"[0.         0.14419417 0.         0.11488848 0.10593068 0.08380271
 0.         0.         0.09794072 0.10707803 0.16652173 0.10792246
 0.07172102]",0.9239090074247055,0.9653812152770772,0.14419417282024768,0.0,0.11488848030661446,0.105930676052419,0.08380270990982283,0.0,0.0,0.09794071952569224,0.10707803387054117,0.16652173346593185,0.10792245552135016,0.07172101852738061,0.0
21,2014-02-05,"[0.         0.14383076 0.         0.1151789  0.10630696 0.08314905
 0.         0.         0.09828489 0.10707011 0.16669955 0.1084339
 0.07104587]",0.9019956337730635,0.9509188796667407,0.14383076132862246,0.0,0.11517890334680475,0.1063069591585318,0.08314904846402953,0.0,0.0,0.09828489386350678,0.10707011199689671,0.1666995461305665,0.1084339033830846,0.07104587232795699,0.0
22,2014-02-06,"[0.         0.14400411 0.         0.11493695 0.10664355 0.08280417
 0.         0.         0.09799694 0.10754717 0.16656971 0.10873108
 0.07076631]",0.8978779993075069,0.9500492319099493,0.14400411363437737,0.0,0.11493694762545509,0.10664354512844162,0.08280417402900521,0.0,0.0,0.09799694141437751,0.10754717486853191,0.1665697107696306,0.1087310809273617,0.07076631160281904,0.0
23,2014-02-07,"[0.         0.14369458 0.         0.11526794 0.10693273 0.08219245
 0.         0.         0.09829813 0.10744398 0.16670839 0.1091417
 0.07032008]",0.8936494426957093,0.9482742715823562,0.14369458295580054,0.0,0.11526794288463983,0.10693272840637068,0.0821924539704911,0.0,0.0,0.09829813312251455,0.10744398440624925,0.16670839409601962,0.10914169672484911,0.07032008343306535,0.0
24,2014-02-10,"[0.         0.14351323 0.         0.1155965  0.10671355 0.08253003
 0.         0.         0.0984734  0.10698254 0.16686461 0.10905332
 0.07027283]",0.9019425881939657,0.9510867935606191,0.14351323075281927,0.0,0.11559649675252481,0.10671354813388026,0.08253002743419113,0.0,0.0,0.09847340008474362,0.10698254311201777,0.16686460530514735,0.10905332289026985,0.07027282553440599,0.0
25,2014-02-11,"[0.         0.14354462 0.         0.11533657 0.10607577 0.0836232
 0.         0.         0.0983059  0.10671901 0.16673148 0.10811473
 0.07154871]",0.9077921052585249,0.9544394914557827,0.14354462219401126,0.0,0.11533657267182838,0.10607577196830856,0.08362320005606247,0.0,0.0,0.09830590147261864,0.10671901019755531,0.16673148023647727,0.10811473192909435,0.07154870927404376,0.0
26,2014-02-12,"[0.         0.14367612 0.         0.115336   0.10624063 0.08334759
 0.         0.         0.09823663 0.10687537 0.16673341 0.10835568
 0.07119857]",0.9091920756691034,0.9560873987001866,0.1436761245308442,0.0,0.11533600371675691,0.1062406287570835,0.08334759273721525,0.0,0.0,0.09823662502131918,0.10687536664780166,0.1667334139008792,0.10835567638805854,0.07119856830004154,0.0
27,2014-02-13,"[0.         0.14379808 0.         0.11525676 0.10601323 0.08355048
 0.         0.         0.09821681 0.10680816 0.16661179 0.10804752
 0.07169716]",0.9187311377900557,0.9657800258671111,0.14379808348562859,0.0,0.11525675659874271,0.1060132267119124,0.08355048290899555,0.0,0.0,0.09821681382280577,0.10680816374936118,0.16661179063013015,0.1080475241338607,0.07169715795856303,0.0
28,2014-02-14,"[0.         0.14280578 0.         0.11587783 0.1062447  0.08491917
 0.         0.         0.0991988  0.10570265 0.16746814 0.10837865
 0.06940427]",0.9186866835937304,0.9660020479206326,0.14280578481159273,0.0,0.11587783267660119,0.10624469876999541,0.08491916690543735,0.0,0.0,0.09919880059651667,0.10570265274998095,0.1674681405981909,0.10837864840662423,0.06940427448506077,0.0
29,2014-02-18,"[0.         0.14278896 0.         0.11577652 0.10604964 0.08540307
 0.         0.         0.09913536 0.10560123 0.16749521 0.10809027
 0.06965975]",0.9337781675770082,0.9776190872590995,0.14278895759934673,0.0,0.11577651826552929,0.10604963807098362,0.08540306910237426,0.0,0.0,0.0991353597224365,0.10560123140296926,0.1674952051958085,0.10809027218640604,0.06965974845414581,0.0
30,2014-02-19,"[0.         0.14405103 0.         0.11545147 0.10662157 0.08510525
 0.         0.         0.09738735 0.1063145  0.16753234 0.10992646
 0.06761004]",0.9319099017946938,0.9763926333653877,0.1440510291798192,0.0,0.1154514717073241,0.10662156961925347,0.08510525002239824,0.0,0.0,0.0973873464774673,0.10631449999875799,0.1675323377801273,0.1099264588572028,0.06761003635764973,0.0
31,2014-02-20,"[0.         0.14444284 0.         0.11512853 0.10661757 0.08508151
 0.         0.         0.09705603 0.10656845 0.16736699 0.10999556
 0.06774252]",0.9406870124390497,0.9837055940984424,0.14444283656353343,0.0,0.11512852614490497,0.1066175730936853,0.08508151136496686,0.0,0.0,0.09705603359280346,0.10656844974745067,0.1673669930889948,0.10999555836555629,0.06774251803810447,0.0
32,2014-02-21,"[0.         0.14437287 0.         0.11453745 0.10677972 0.08510588
 0.         0.         0.09697376 0.10714822 0.16695935 0.10963226
 0.06849048]",0.9464557388804066,0.9983490840239805,0.14437286823016576,0.0,0.11453745390421854,0.10677972489973751,0.08510587672761359,0.0,0.0,0.09697376066207133,0.10714822395696152,0.16695935495260647,0.10963225510240975,0.06849048156421536,0.0
33,2014-02-24,"[0.         0.14448605 0.         0.11443594 0.10661646 0.0853732
 0.         0.         0.0968936  0.10714594 0.16686584 0.10942556
 0.06875741]",0.9566756498437335,1.0040863052626274,0.14448605023863267,0.0,0.11443593947584155,0.10661646362074163,0.08537319662463783,0.0,0.0,0.09689360096600245,0.10714593965320388,0.16686583944739122,0.10942555918650025,0.06875741078704843,0.0
34,2014-02-25,"[0.         0.14458099 0.         0.11439034 0.10644625 0.085682
 0.         0.         0.09672365 0.10713278 0.1668585  0.10922368
 0.06896181]",0.9524486484928789,1.0005631411112081,0.14458098641528824,0.0,0.11439034413203017,0.10644625245367105,0.0856820033944285,0.0,0.0,0.09672364599693171,0.10713278342760409,0.1668585017509733,0.10922367508589846,0.06896180734317442,0.0
35,2014-02-26,"[0.         0.14476376 0.         0.11396579 0.10600439 0.0870744
 0.         0.         0.09623203 0.10701862 0.16691047 0.10874265
 0.0692879 ]",0.9636990019004892,1.0089598849892725,0.1447637586932545,0.0,0.1139657864109089,0.10600438952483841,0.08707439745555898,0.0,0.0,0.09623203397604074,0.10701861886215587,0.16691047209941742,0.1087426460401736,0.06928789693765147,0.0
36,2014-02-27,"[0.         0.14461609 0.         0.1140828  0.10599384 0.08710658
 0.         0.         0.09632145 0.10684017 0.16707516 0.10880828
 0.06915564]",0.9572001930292623,1.0014907718412849,0.14461609125558791,0.0,0.11408280115975106,0.1059938377133831,0.08710657705755906,0.0,0.0,0.09632144755453483,0.10684016605625947,0.16707516387343754,0.10880827739761373,0.06915563793187314,0.0
37,2014-02-28,"[0.         0.14472689 0.         0.11366536 0.10588761 0.08725433
 0.         0.         0.09618031 0.10716608 0.16673958 0.10833168
 0.07004817]",0.9612006754219277,1.0098338512542615,0.1447268877308069,0.0,0.11366535767395118,0.10588760933601185,0.08725432846333245,0.0,0.0,0.09618031377347624,0.10716607765261409,0.16673957603415973,0.10833167762909454,0.07004817170655284,0.0
38,2014-03-03,"[0.         0.1448239  0.         0.11344803 0.10572409 0.08743596
 0.         0.         0.09613105 0.10724189 0.16656141 0.10800448
 0.0706292 ]",0.9723321440761015,1.0230260842626056,0.14482390176640045,0.0,0.11344802791915576,0.10572408978571914,0.08743595844882497,0.0,0.0,0.09613104861878286,0.10724188977385304,0.1665614085543539,0.10800447990208015,0.07062919523082989,0.0
39,2014-03-04,"[0.         0.14480971 0.         0.11330705 0.10577823 0.08731533
 0.         0.         0.09616119 0.10740106 0.16641519 0.10788985
 0.07092239]",0.9697858323253608,1.0202200797194785,0.14480970809707475,0.0,0.11330705174694908,0.10577822606989402,0.08731532968150382,0.0,0.0,0.09616118658726207,0.10740106236282318,0.16641519472898436,0.10788984617604486,0.07092239454946397,0.0
40,2014-03-05,"[0.         0.14485146 0.         0.11319126 0.10578362 0.08720666
 0.         0.         0.09617405 0.1074975  0.16630867 0.10779901
 0.07118777]",0.9793213374712231,1.0321573399128117,0.14485146020718975,0.0,0.11319126274416097,0.10578362294428706,0.08720665868406983,0.0,0.0,0.09617404548154415,0.10749750210999572,0.1663086741484172,0.10779900831148684,0.07118776536884847,0.0
41,2014-03-06,"[0.         0.14494515 0.         0.11313864 0.10510027 0.088202
 0.         0.         0.09609859 0.10709816 0.16627372 0.1070578
 0.07208565]",0.990748441141378,1.044134503375372,0.14494515348732676,0.0,0.11313863893861519,0.10510026603096295,0.0882020048724848,0.0,0.0,0.0960985942362941,0.10709816362415327,0.16627372322458578,0.10705780444777499,0.07208565113780208,0.0
42,2014-03-07,"[0.         0.14471793 0.         0.1132207  0.10512252 0.08834551
 0.         0.         0.09619531 0.10701238 0.16632624 0.10701447
 0.07204493]",0.9925560037565874,1.042600522430394,0.1447179304651798,0.0,0.11322070306285939,0.10512251882495716,0.08834550935588512,0.0,0.0,0.09619531196380436,0.10701237687157358,0.16632624128239443,0.1070144746660606,0.07204493350728552,0.0
43,2014-03-10,"[0.         0.14476415 0.         0.11299844 0.10521188 0.08822825
 0.         0.         0.09609272 0.10727329 0.16614319 0.10691136
 0.07237672]",0.9960537593214573,1.0503523473409329,0.14476415165421003,0.0,0.11299844144145942,0.10521188250738826,0.08822825127388104,0.0,0.0,0.09609271600406534,0.10727328853274103,0.16614319289354862,0.10691135630902175,0.07237671938368466,0.0
44,2014-03-11,"[0.         0.14476051 0.         0.11349943 0.1048168  0.08838842
 0.         0.         0.09625794 0.1066969  0.16638003 0.10681695
 0.07238302]",1.0027141934990635,1.053414291486729,0.14476050839429244,0.0,0.11349943345086347,0.10481679688361839,0.08838841711394284,0.0,0.0,0.09625793525686734,0.10669690087015579,0.1663800336645099,0.10681695414813742,0.07238302021761227,0.0
45,2014-03-12,"[0.         0.14493167 0.         0.11295234 0.10458395 0.08868305
 0.         0.         0.09598668 0.10704545 0.16602138 0.10611475
 0.07368074]",1.0016521719174694,1.0601775222827357,0.1449316722029303,0.0,0.11295233666607951,0.10458395432276606,0.08868305178565046,0.0,0.0,0.0959866776596087,0.10704544558788814,0.16602137692718613,0.10611474841866565,0.0736807364292251,0.0
46,2014-03-13,"[0.         0.14482876 0.         0.11343341 0.1046759  0.08807217
 0.         0.         0.09632647 0.10674355 0.16617384 0.10646378
 0.07328213]",0.9887502251520788,1.0456878459249324,0.14482875990305277,0.0,0.113433406403442,0.10467589544798503,0.08807217397545676,0.0,0.0,0.09632646547186871,0.10674354711812908,0.16617383764370455,0.10646378055162017,0.07328213348474104,0.0
47,2014-03-14,"[0.         0.14480205 0.         0.11355863 0.10443533 0.08822807
 0.         0.         0.09652288 0.10646549 0.16622246 0.1062651
 0.0735    ]",1.005104312160288,1.0566188045441955,0.14480204846288738,0.0,0.11355863131890197,0.10443533107880505,0.08822806564183147,0.0,0.0,0.09652287959535084,0.10646549066699332,0.1662224558258347,0.10626510212682544,0.0734999952825698,0.0
48,2014-03-17,"[0.         0.14479416 0.         0.11324857 0.10428264 0.08877804
 0.         0.         0.09627109 0.10658451 0.16607918 0.10581551
 0.07414629]",0.9845532311352793,1.0370897082822674,0.1447941606109084,0.0,0.11324857282660429,0.10428264317324967,0.08877804303450497,0.0,0.0,0.09627108552250428,0.10658451110827238,0.16607918278223555,0.10581550665304465,0.07414629428867575,0.0
49,2014-03-18,"[0.         0.14478313 0.         0.11324758 0.1040948  0.08913634
 0.         0.         0.09626988 0.10641917 0.16608675 0.10559452
 0.07436782]",0.987696855018798,1.0382142266630976,0.1447831301427605,0.0,0.11324758241799938,0.10409480235875622,0.08913634440085196,0.0,0.0,0.09626987930206714,0.10641917117842342,0.16608675051964122,0.10559452411846006,0.07436781556104011,0.0
50,2014-03-19,"[0.         0.14472349 0.         0.11339237 0.10413751 0.08897748
 0.         0.         0.09640902 0.10629613 0.16617858 0.10573973
 0.07414568]",0.9829868547298807,1.035674783426579,0.14472348531799525,0.0,0.11339237290968027,0.10413750856221275,0.08897748257520934,0.0,0.0,0.09640902250996113,0.10629613056470219,0.16617858488383355,0.10573973423617704,0.07414567844022855,0.0
51,2014-03-20,"[0.         0.14491133 0.         0.11299672 0.10408586 0.08923541
 0.         0.         0.09614464 0.10659243 0.16592745 0.10546078
 0.07464538]",0.993297484615454,1.045506616449576,0.14491132718708172,0.0,0.11299672371362401,0.10408585863748739,0.08923540578742394,0.0,0.0,0.09614464352847532,0.10659243486638709,0.16592744535317588,0.10546078219121388,0.0746453787351308,0.0
52,2014-03-21,"[0.         0.14503437 0.         0.11265647 0.10409611 0.08969009
 0.         0.         0.09568516 0.10688613 0.16585578 0.1052893
 0.07480659]",0.9830833780400474,1.0373902019698886,0.145034374581608,0.0,0.11265646979666434,0.10409611344149983,0.08969008549700877,0.0,0.0,0.09568515895363154,0.10688612810702362,0.16585577750597774,0.10528930491493564,0.07480658720165036,0.0
53,2014-03-24,"[0.         0.14506447 0.         0.11271476 0.10404481 0.08971185
 0.         0.         0.09567576 0.10684992 0.1658595  0.10525898
 0.07481995]",0.9991526890737856,1.0480316025795111,0.14506447021950375,0.0,0.11271475714282125,0.10404480577098205,0.08971185359162191,0.0,0.0,0.09567575620569065,0.10684992192397812,0.16585949704837635,0.10525898321094614,0.07481995488607965,0.0
54,2014-03-25,"[0.         0.14517949 0.         0.11270605 0.10419316 0.08932253
 0.         0.         0.09578947 0.10703653 0.16576725 0.10542476
 0.07458076]",1.0135212175589066,1.0554325105691194,0.14517948514893605,0.0,0.1127060544885364,0.10419315889227594,0.08932253331256858,0.0,0.0,0.09578947001729757,0.10703653148792755,0.1657672477415892,0.1054247638956757,0.07458075501519315,0.0
55,2014-03-26,"[0.         0.1450782  0.         0.11314719 0.10393447 0.08949341
 0.         0.         0.09599528 0.10653505 0.16598133 0.10540752
 0.07442755]",1.0130588397737221,1.0437479729075823,0.14507820060719917,0.0,0.11314719135385119,0.10393447351620973,0.08949341151470042,0.0,0.0,0.09599527810574744,0.10653504881589956,0.16598132793607576,0.10540752248017693,0.07442754567013982,0.0
56,2014-03-27,"[0.         0.14498212 0.         0.11358671 0.10428905 0.08853072
 0.         0.         0.09636664 0.10643983 0.16617579 0.10607087
 0.07355827]",1.0152039133862978,1.0485850477066185,0.1449821239849191,0.0,0.11358670653542298,0.10428905193798275,0.08853071561917164,0.0,0.0,0.09636664150458499,0.1064398325003698,0.16617579199221613,0.10607086832142458,0.07355826760390785,0.0
57,2014-03-28,"[0.         0.14474037 0.         0.11378737 0.10437565 0.08823402
 0.         0.         0.096588   0.10632674 0.16621721 0.10615559
 0.07357505]",0.999012219629426,1.0363697410366,0.14474036681390914,0.0,0.11378736854211123,0.1043756499574618,0.08823401817331433,0.0,0.0,0.09658800414972198,0.10632674273832629,0.16621721096569825,0.10615558764555033,0.07357505101390659,0.0
58,2014-03-31,"[0.         0.14487595 0.         0.11360473 0.10447152 0.08814814
 0.         0.         0.09638309 0.10657751 0.16616805 0.10619462
 0.07357639]",0.9882103658028412,1.0311514442499832,0.14487595368771677,0.0,0.11360472953324129,0.10447152485159057,0.08814813646517564,0.0,0.0,0.09638308918788574,0.10657750839511694,0.16616804586840975,0.1061946170898186,0.0735763949210447,0.0
59,2014-04-01,"[0.         0.14554068 0.         0.11342466 0.10445155 0.08767547
 0.         0.         0.09591779 0.10677287 0.16621588 0.10641089
 0.07359022]",0.9891275085386257,1.0358859144130808,0.14554068461316663,0.0,0.113424655783168,0.10445154552492159,0.08767546680490196,0.0,0.0,0.09591779357754446,0.10677286711112845,0.16621587925780634,0.10641089144607886,0.07359021588128363,0.0
60,2014-04-02,"[0.         0.14070427 0.         0.11706916 0.10449827 0.08489145
 0.         0.         0.1024885  0.10238816 0.16601158 0.10787267
 0.07407595]",1.0008025936114664,1.0476088064127003,0.14070427112695583,0.0,0.11706916077302729,0.1044982658422169,0.0848914517678709,0.0,0.0,0.1024884994495518,0.10238815620909461,0.16601158233758753,0.10787266635141475,0.0740759461422804,0.0
61,2014-04-03,"[0.         0.14016722 0.         0.1174495  0.10431229 0.08497807
 0.         0.         0.10301056 0.10186442 0.16594991 0.10778212
 0.0744859 ]",1.014261440019128,1.0607594506324338,0.1401672151533069,0.0,0.11744950227614788,0.10431228843586161,0.08497807039592785,0.0,0.0,0.10301056239466506,0.10186442437648689,0.16594991115740607,0.10778212495229461,0.07448590085790324,0.0
62,2014-04-04,"[0.         0.14028416 0.         0.11758497 0.1044811  0.08460397
 0.         0.         0.10293684 0.10191069 0.16604873 0.10814952
 0.07400002]",1.0175211646386728,1.0641823725148651,0.14028416325493837,0.0,0.11758497462933051,0.1044810950302083,0.08460396688658998,0.0,0.0,0.10293684389213828,0.10191068661026599,0.1660487339241473,0.1081495167748421,0.07400001899753933,0.0
63,2014-04-07,"[0.         0.13976353 0.         0.11822839 0.10451796 0.08392743
 0.         0.         0.10361012 0.10157461 0.16623249 0.10816052
 0.07398496]",1.0215576958757764,1.0662333384242337,0.13976353025993035,0.0,0.11822838867862656,0.10451795849458403,0.08392742691542701,0.0,0.0,0.10361012319022633,0.10157461006249165,0.16623249166205145,0.10816051503826557,0.073984955698397,0.0
64,2014-04-08,"[0.         0.13936268 0.         0.11840738 0.10549009 0.08293118
 0.         0.         0.10367323 0.10194255 0.16653867 0.10938587
 0.07226836]",0.9912020773127419,1.0409028094560917,0.139362676269079,0.0,0.11840738164606211,0.10549008578657568,0.082931176624564,0.0,0.0,0.10367322580408457,0.10194255216752768,0.16653867063292815,0.1093858729525757,0.07226835811660329,0.0
65,2014-04-09,"[0.         0.139376   0.         0.1187268  0.10504112 0.08311679
 0.         0.         0.10383477 0.10147478 0.166623   0.1089139
 0.07289282]",0.9917595267007243,1.0341892716619205,0.13937599802869843,0.0,0.11872680165709143,0.10504112425099638,0.08311679204715582,0.0,0.0,0.10383477348287126,0.10147478477306265,0.1666230046261611,0.10891390084364046,0.0728928202903224,0.0
66,2014-04-10,"[0.         0.13958009 0.         0.11841288 0.10436104 0.0842123
 0.         0.         0.10355666 0.10115539 0.16646769 0.10796767
 0.07428628]",0.9978328718506277,1.0400511225562956,0.13958008784780268,0.0,0.11841287582360793,0.10436104495233386,0.08421230410131797,0.0,0.0,0.10355665806599339,0.10115538880861076,0.16646769351050483,0.1079676667928385,0.07428628009699002,0.0
67,2014-04-11,"[0.         0.13988343 0.         0.1181389  0.10453328 0.08411954
 0.         0.         0.10318194 0.1014748  0.16643488 0.10819024
 0.07404298]",0.9971636722029877,1.0445979969944852,0.1398834275156952,0.0,0.11813890220069478,0.10453328243375933,0.08411954206163713,0.0,0.0,0.10318194191897609,0.10147480482319807,0.166434878360732,0.10819023781530633,0.0740429828700011,0.0
68,2014-04-14,"[0.         0.13953946 0.         0.11818295 0.10502205 0.0837163
 0.         0.         0.10318996 0.10159376 0.16658841 0.10864408
 0.07352303]",0.9711002127337234,1.0236474215253288,0.13953945867877504,0.0,0.11818295474819288,0.10502204636557161,0.08371629772855152,0.0,0.0,0.10318995997891393,0.10159375687668673,0.16658841426146664,0.10864407824238817,0.07352303311945337,0.0
69,2014-04-15,"[0.         0.13959005 0.         0.11815066 0.10453391 0.08452318
 0.         0.         0.10305179 0.1011895  0.16664467 0.10811596
 0.07420028]",0.9774165804380784,1.0232421468738861,0.1395900490731209,0.0,0.11815066435664284,0.10453391478979959,0.0845231780319863,0.0,0.0,0.1030517924736493,0.10118950176405521,0.16664466675922274,0.10811595582182158,0.07420027692970144,0.0
70,2014-04-16,"[0.         0.13949582 0.         0.11820028 0.10460006 0.08452523
 0.         0.         0.10305303 0.10120279 0.16669297 0.10810899
 0.07412082]",0.9720894418889897,1.0176518426672252,0.13949581808239336,0.0,0.1182002817753496,0.10460006453043562,0.08452522633373655,0.0,0.0,0.10305303198816047,0.1012027932735368,0.16669297319999005,0.10810898623380814,0.07412082458258941,0.0
