,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,ATRI,MMM,CRY,TFX,BMY,ABT,JNJ,PFE,cash
0,2014-01-06,"[0.         0.11595288 0.1049793  0.         0.12378325 0.11626215
 0.         0.11671027 0.14819911 0.12619652 0.         0.14791657
 0.        ]",0.9998000372380018,0.9998000000000002,1.000000037252903,0.11595287919044495,0.10497929900884628,0.0,0.12378324568271637,0.11626214534044266,0.0,0.11671026796102524,0.14819911122322083,0.12619651854038239,0.0,0.14791657030582428,0.0,0.0
1,2014-01-07,"[0.         0.11608339 0.10495132 0.         0.12381234 0.115941
 0.         0.11637612 0.14867377 0.12621117 0.         0.14795093
 0.        ]",1.0059650512468226,1.0071331590583266,0.001366279603458508,0.11608339101076126,0.10495132207870483,0.0,0.12381234019994736,0.11594100296497345,0.0,0.1163761243224144,0.14867377281188965,0.12621116638183594,0.0,0.1479509323835373,0.0,0.0
2,2014-01-08,"[0.         0.11606988 0.10468858 0.         0.12405121 0.1157241
 0.         0.11621162 0.1490388  0.12653425 0.         0.1476816
 0.        ]",1.0381616895881705,1.0316658876882507,0.006511196791553431,0.11606987565755844,0.10468858480453491,0.0,0.12405121326446533,0.1157241016626358,0.0,0.11621161550283432,0.14903880655765533,0.12653425335884094,0.0,0.1476815938949585,0.0,0.0
3,2014-01-09,"[0.         0.11610649 0.10478994 0.         0.1239374  0.11576514
 0.         0.11631991 0.14887623 0.12640496 0.         0.14779997
 0.        ]",1.0290731799496164,1.0218749071142033,0.057639998681839354,0.11610648781061172,0.10478994250297546,0.0,0.12393739819526672,0.11576513946056366,0.0,0.11631990969181061,0.14887623488903046,0.12640495598316193,0.0,0.14779996871948242,0.0,0.0
4,2014-01-10,"[0.         0.11606757 0.10480709 0.         0.12395879 0.11584677
 0.         0.11628277 0.14885555 0.12641414 0.         0.14776729
 0.        ]",1.0463885576627112,1.036015195156497,0.030125456919429167,0.11606757342815399,0.10480708628892899,0.0,0.12395878881216049,0.11584676802158356,0.0,0.11628276854753494,0.1488555520772934,0.12641413509845734,0.0,0.14776729047298431,0.0,0.0
5,2014-01-13,"[0.         0.11603622 0.10497864 0.         0.12386462 0.11607781
 0.         0.11634008 0.14859161 0.12621315 0.         0.14789784
 0.        ]",1.0431163247255058,1.030722899228836,0.02191904787995407,0.11603622138500214,0.10497864335775375,0.0,0.12386462092399597,0.11607781052589417,0.0,0.11634007841348648,0.14859160780906677,0.12621314823627472,0.0,0.1478978395462036,0.0,0.0
6,2014-01-14,"[0.         0.11603079 0.10498562 0.         0.12388111 0.11611036
 0.         0.11633799 0.14855127 0.12621078 0.         0.14789213
 0.        ]",1.0412234209309286,1.0278975692814445,0.026411197594759548,0.11603078991174698,0.10498562455177307,0.0,0.12388110905885696,0.11611036211252213,0.0,0.11633799225091934,0.14855127036571503,0.1262107789516449,0.0,0.14789213240146637,0.0,0.0
7,2014-01-15,"[0.         0.11596179 0.10515703 0.         0.12376801 0.11634537
 0.         0.11635955 0.14838003 0.12604412 0.         0.14798407
 0.        ]",1.0365052104343104,1.0218959486300816,0.0045640703220558776,0.11596179008483887,0.1051570251584053,0.0,0.12376800924539566,0.1163453683257103,0.0,0.11635954678058624,0.14838002622127533,0.1260441243648529,0.0,0.1479840725660324,0.0,0.0
8,2014-01-16,"[0.         0.11595386 0.10517088 0.         0.12376535 0.11635948
 0.         0.11633965 0.14838886 0.12602563 0.         0.14799628
 0.        ]",1.0443273290799953,1.0321316341456213,0.01747575749672555,0.11595386266708374,0.10517087578773499,0.0,0.12376534938812256,0.11635947972536087,0.0,0.11633965373039246,0.14838886260986328,0.12602563202381134,0.0,0.14799627661705017,0.0,0.0
9,2014-01-17,"[0.         0.11593645 0.10511421 0.         0.12378539 0.11632471
 0.         0.11635635 0.14846162 0.12608632 0.         0.1479349
 0.        ]",1.0518111684639668,1.0386832446545762,0.009503637078891122,0.11593645066022873,0.10511420667171478,0.0,0.12378539144992828,0.11632470786571503,0.0,0.11635635048151016,0.14846162497997284,0.12608632445335388,0.0,0.1479348987340927,0.0,0.0
