,Date,Weights,Profit,Base Profit,Volume,FLEX,SANM,IEC,CTS,WAT,COHR,PKI,BIO,JKHY,STRM,UIS,EBIX,cash
0,2014-01-06,"[0.0895908  0.09415061 0.         0.09746626 0.09753738 0.09355648
 0.         0.10594772 0.09115266 0.         0.10015608 0.10497821
 0.1254638 ]",0.999999999990896,0.9999999999917251,0.9104091994085899,0.09415061179994927,0.0,0.09746625854650041,0.09753738261085719,0.09355647799280553,0.0,0.1059477169550536,0.09115266003684899,0.0,0.10015607952365335,0.1049782149736217,0.12546379696929982,0.08959080059141021
1,2014-01-07,"[0.         0.10286261 0.         0.10621527 0.10659736 0.1020749
 0.         0.11679093 0.09915819 0.         0.1096422  0.1155067
 0.14115184]",1.0021998914339643,1.0044476843407464,0.08959080059059439,0.10286261029323247,0.0,0.106215265973467,0.10659736131918779,0.10207490163900965,0.0,0.11679093333666606,0.09915819152231624,0.0,0.10964220410124541,0.1155066950957832,0.1411518367190921,0.0
2,2014-01-08,"[0.         0.10283884 0.         0.10555081 0.10663675 0.10191047
 0.         0.11708252 0.09895288 0.         0.10952824 0.11562858
 0.14187091]",1.0055016066910445,1.0056743160602148,0.009978013994202664,0.10283884098287226,0.0,0.10555080784791492,0.10663674881909184,0.10191047119315214,0.0,0.11708251536688517,0.09895287832969682,0.0,0.10952824264093339,0.11562858289002903,0.14187091192942428,0.0
3,2014-01-09,"[0.         0.10293122 0.         0.10588111 0.10644704 0.10218868
 0.         0.116924   0.09912727 0.         0.10908291 0.11557978
 0.14183799]",1.0157070692026748,1.0117397450653463,0.008077116528749454,0.10293121641050043,0.0,0.10588111365044112,0.10644703610282857,0.10218867751501165,0.0,0.11692400041985616,0.09912727374590061,0.0,0.10908291252279016,0.11557977602849659,0.14183799360417473,0.0
4,2014-01-10,"[0.         0.10310329 0.         0.10496613 0.10637996 0.10243515
 0.         0.11702503 0.09931216 0.         0.10880595 0.11519947
 0.14277286]",1.0209136350096926,1.0166226255115538,0.007085766516758501,0.10310329472820855,0.0,0.10496612505464886,0.10637995672736471,0.10243514831560284,0.0,0.11702503172893872,0.09931216086924065,0.0,0.1088059503751095,0.11519947214819112,0.14277286005269496,0.0
5,2014-01-13,"[0.         0.103606   0.         0.10411469 0.10649078 0.10276032
 0.         0.11736004 0.09962456 0.         0.10851183 0.1150625
 0.14246927]",1.0198684418781003,1.015057080436561,0.008717010396874303,0.10360599939998172,0.0,0.10411469043760085,0.10649077760582959,0.10276031777425883,0.0,0.11736004013251769,0.0996245634124155,0.0,0.10851183380204049,0.11506250376367004,0.14246927367168546,0.0
6,2014-01-14,"[0.         0.10415896 0.         0.1034222  0.10653824 0.10331859
 0.         0.11765366 0.10031943 0.         0.10820794 0.11476334
 0.14161764]",1.0057635938897047,1.0036695485955194,0.01579128269704725,0.10415895705308324,0.0,0.10342220256503448,0.1065382393691782,0.10331859041448464,0.0,0.11765366146221545,0.10031943142121222,0.0,0.10820794251217593,0.11476333540056922,0.14161763980204656,0.0
7,2014-01-15,"[0.         0.10464392 0.         0.1023498  0.1064596  0.10439199
 0.         0.11821226 0.10083887 0.         0.10713642 0.11432634
 0.14164082]",0.9985068781808191,0.9958094753542441,0.011836341777606382,0.10464391752658415,0.0,0.10234979501938629,0.10645960004308971,0.1043919855528256,0.0,0.11821226042312963,0.100838869610388,0.0,0.10713641866044928,0.11432633736863537,0.14164081579551205,0.0
8,2014-01-16,"[0.         0.1060627  0.         0.09911392 0.10677977 0.10656942
 0.         0.11921096 0.10162614 0.         0.10594338 0.11382982
 0.1408639 ]",1.0161470738770462,1.0086823239216336,0.016396551339284582,0.10606270306607817,0.0,0.09911391935973901,0.106779769132685,0.10656942192717023,0.0,0.11921095522439795,0.10162613558956186,0.0,0.1059433808829886,0.11382981981385508,0.1408638950035241,0.0
9,2014-01-17,"[0.         0.11760769 0.         0.         0.10539978 0.1245162
 0.10033367 0.11823022 0.10678595 0.         0.09036654 0.10339108
 0.13336887]",1.013815015880064,1.0103847295813855,0.2785076776160598,0.11760768720417446,0.0,0.0,0.10539978057520383,0.12451619525273085,0.10033367272152399,0.11823022084136944,0.10678595254249136,0.0,0.09036654017503346,0.10339107809368935,0.13336887259378333,0.0
