,Date,Weights,Profit,Base Profit,SCON,VSAT,MSI,BKTI,PYX,STKL,ANDE,UVV,CIGI,FRPH,CTO,TRC,cash
908,2017-08-14,"[0.         0.         0.         0.         0.2216703  0.14144311
 0.16568299 0.         0.         0.11215037 0.         0.35905323
 0.        ]",1.0203312247923584,0.9614886280559592,0.0,0.0,0.0,0.22167029504086475,0.14144311179649474,0.16568299034775116,0.0,0.0,0.11215037009766186,0.0,0.35905323271722744,0.0,0.0
909,2017-08-15,"[0.         0.         0.         0.         0.22291798 0.14246574
 0.16399498 0.         0.         0.11266786 0.         0.35795344
 0.        ]",1.0336369470483016,0.9698385152206165,0.0,0.0,0.0,0.22291798071759958,0.142465736384051,0.16399497796812687,0.0,0.0,0.11266786061977674,0.0,0.35795344431044585,0.0,0.0
910,2017-08-16,"[0.         0.         0.         0.12536367 0.         0.08606146
 0.12853303 0.13352451 0.11220754 0.11746983 0.10205014 0.19478981
 0.        ]",1.043349930094693,0.978244724828285,0.0,0.0,0.12536367105749072,0.0,0.08606146388553618,0.12853302519949392,0.13352451130413934,0.1122075363289676,0.11746983457892957,0.10205014433668705,0.19478981330875564,0.0,0.0
911,2017-08-17,"[0.         0.         0.         0.13822187 0.         0.07971364
 0.11997303 0.14951263 0.12266809 0.11602049 0.11133526 0.16255499
 0.        ]",1.033584076546018,0.9733507431501505,0.0,0.0,0.13822187361913696,0.0,0.07971363824635398,0.1199730317645217,0.1495126254217078,0.1226680852900814,0.11602049365926703,0.11133525924262873,0.1625549927563024,0.0,0.0
912,2017-08-18,"[0.         0.         0.         0.14001628 0.         0.07924517
 0.1189677  0.15209513 0.12404653 0.11578733 0.11242106 0.15742079
 0.        ]",1.0277223437537788,0.96891767741798,0.0,0.0,0.14001628239437783,0.0,0.07924517093218328,0.11896769986280921,0.15209513311616446,0.12404652508600897,0.11578733086972169,0.11242106379827516,0.15742079394045938,0.0,0.0
913,2017-08-21,"[0.         0.         0.         0.14031683 0.         0.0791713
 0.11876001 0.1524895  0.12419721 0.11582203 0.11255744 0.15668568
 0.        ]",1.0057346601999149,0.9519921502642346,0.0,0.0,0.14031682537492726,0.0,0.07917130108583414,0.11876001221098012,0.1524894981010067,0.12419720621609041,0.11582203287989555,0.11255744482111438,0.15668567931015137,0.0,0.0
914,2017-08-22,"[0.         0.         0.         0.14048563 0.         0.07912627
 0.11885097 0.15249508 0.12420031 0.11581131 0.11250072 0.1565297
 0.        ]",1.011271425300269,0.9559121660326858,0.0,0.0,0.14048563483267074,0.0,0.07912626859995002,0.11885096630464215,0.1524950782248787,0.12420031235982956,0.11581131414124055,0.11250072271881571,0.15652970281797257,0.0,0.0
915,2017-08-23,"[0.         0.         0.         0.14047405 0.         0.07916505
 0.11873986 0.15260398 0.12411426 0.11601152 0.1125063  0.15638498
 0.        ]",1.0084953720811494,0.9559820674188392,0.0,0.0,0.14047404825498325,0.0,0.0791650516508603,0.1187398624346209,0.15260397833455092,0.12411426255267903,0.11601151731303587,0.11250629818185623,0.15638498127741354,0.0,0.0
916,2017-08-24,"[0.         0.         0.         0.1405288  0.         0.07917157
 0.11869978 0.15264998 0.12406756 0.11615484 0.1124852  0.15624228
 0.        ]",1.003596500936673,0.9542942061371759,0.0,0.0,0.14052879650468322,0.0,0.07917157271998607,0.118699777887307,0.1526499777758096,0.12406755935019229,0.1161548374405888,0.11248520271365256,0.15624227560778045,0.0,0.0
917,2017-08-25,"[0.         0.         0.         0.14053534 0.         0.07914985
 0.11863713 0.15264681 0.12403995 0.11620251 0.11250872 0.15627969
 0.        ]",1.004714110065794,0.9558824126490041,0.0,0.0,0.14053533525479805,0.0,0.07914985344168993,0.11863713126373623,0.15264680546070827,0.12403995352080553,0.11620250843678907,0.11250871950403087,0.15627969311744205,0.0,0.0
918,2017-08-28,"[0.         0.         0.         0.1406983  0.         0.07910316
 0.11874301 0.15261264 0.12407205 0.1161671  0.11242957 0.15617418
 0.        ]",1.0067269548346556,0.9642160701228354,0.0,0.0,0.1406982993868713,0.0,0.07910316177374158,0.11874300985427091,0.15261263626825736,0.12407204603179499,0.1161670973301585,0.11242956815294343,0.15617418120196203,0.0,0.0
919,2017-08-29,"[0.         0.         0.         0.14082687 0.         0.07905673
 0.11877138 0.15255301 0.12402979 0.11622452 0.11237206 0.15616564
 0.        ]",1.0050760810680615,0.968144594111878,0.0,0.0,0.1408268722791509,0.0,0.0790567327682051,0.11877138121770424,0.15255300725778642,0.12402979066456354,0.11622451691330403,0.11237205754303967,0.15616564135624603,0.0,0.0
920,2017-08-30,"[0.         0.         0.         0.14075967 0.         0.07908458
 0.11868889 0.15257153 0.12390289 0.11639648 0.11237837 0.1562176
 0.        ]",1.0002413884274362,0.9646927428954415,0.0,0.0,0.14075966725038497,0.0,0.07908458386371461,0.11868888693783007,0.15257152788246936,0.12390289020193097,0.11639648085862536,0.11237836544472353,0.15621759756032116,0.0,0.0
921,2017-08-31,"[0.         0.         0.         0.14075348 0.         0.07908367
 0.11864242 0.15258499 0.1238587  0.11648667 0.11238356 0.15620652
 0.        ]",1.005506571270365,0.9713090743820032,0.0,0.0,0.14075347999757737,0.0,0.07908366667561967,0.11864241724778016,0.1525849853697321,0.12385870141862959,0.11648666594753228,0.11238355916621348,0.15620652417691533,0.0,0.0
922,2017-09-01,"[0.         0.         0.         0.14074971 0.         0.07905245
 0.11851514 0.15257081 0.12381045 0.11660555 0.11242207 0.15627382
 0.        ]",1.0058252646571442,0.9792458409938412,0.0,0.0,0.14074970664952302,0.0,0.0790524525563827,0.1185151423140128,0.15257081465107675,0.12381044860736255,0.11660554523100307,0.11242207033854316,0.15627381965209586,0.0,0.0
923,2017-09-05,"[0.         0.         0.         0.14052624 0.         0.07920722
 0.11825355 0.15279574 0.12358677 0.11704908 0.1124798  0.1561016
 0.        ]",1.0176092835740411,0.985476838618164,0.0,0.0,0.14052623522338217,0.0,0.07920722400063641,0.118253547652105,0.15279574434291723,0.12358676648048005,0.11704907849341205,0.11247980444170524,0.15610159936536186,0.0,0.0
924,2017-09-06,"[0.         0.         0.         0.14075472 0.         0.07911991
 0.11845958 0.15273793 0.12375506 0.11682093 0.11239969 0.15595218
 0.        ]",1.0094307632411954,0.9822839390031065,0.0,0.0,0.14075471576693707,0.0,0.07911991466120505,0.11845958212832548,0.152737925700897,0.12375506024138425,0.116820928806263,0.11239969386810289,0.15595217882688517,0.0,0.0
925,2017-09-07,"[0.         0.         0.         0.14077023 0.         0.07913136
 0.11843424 0.15278446 0.1237351  0.1168721  0.11239002 0.15588249
 0.        ]",1.005113169092283,0.9812220837689231,0.0,0.0,0.14077023290352217,0.0,0.07913136105302312,0.11843423590322041,0.15278445962993226,0.12373509541606749,0.1168721044725751,0.11239002455544533,0.15588248606621416,0.0,0.0
