,Date,Weights,Profit,Base Profit,Volume,C,JPM,TCF,UMBF,MTH,BZH,PHM,NVR,ENSV,RES,CLB,HLX,cash
0,2014-01-06,"[0.         0.12850982 0.118375   0.10282318 0.19836333 0.09997461
 0.11206834 0.         0.         0.12395033 0.         0.11593536
 0.        ]",0.9997999702095985,0.9998000000000002,0.9999999701976776,0.12850981950759888,0.11837499588727951,0.1028231754899025,0.19836333394050598,0.0999746099114418,0.11206834018230438,0.0,0.0,0.12395033240318298,0.0,0.11593536287546158,0.0,0.0
1,2014-01-07,"[0.         0.128565   0.11846546 0.10279804 0.1981543  0.09973637
 0.11237996 0.         0.         0.12419122 0.         0.11570968
 0.        ]",1.0035470527812598,1.0046151029100692,0.001395967982425312,0.1285649985074997,0.11846546083688736,0.10279803723096848,0.1981543004512787,0.09973637014627457,0.11237996071577072,0.0,0.0,0.12419121712446213,0.0,0.11570967733860016,0.0,0.0
2,2014-01-08,"[0.         0.12861149 0.1186448  0.10286188 0.19803244 0.09970593
 0.11246467 0.         0.         0.12412731 0.         0.11555146
 0.        ]",1.005196489428314,1.0040787749793108,0.010311646405244389,0.1286114901304245,0.11864479631185532,0.10286188125610352,0.1980324387550354,0.09970593452453613,0.11246466636657715,0.0,0.0,0.12412731349468231,0.0,0.11555145680904388,0.0,0.0
3,2014-01-09,"[0.         0.12857239 0.11864676 0.10283394 0.1981132  0.0996922
 0.11243735 0.         0.         0.12420955 0.         0.11549463
 0.        ]",0.9969109488888109,0.9951241627293259,0.013956276867265678,0.12857238948345184,0.1186467632651329,0.10283394157886505,0.19811320304870605,0.0996921956539154,0.11243734508752823,0.0,0.0,0.12420954555273056,0.0,0.11549463123083115,0.0,0.0
4,2014-01-10,"[0.         0.12861475 0.11881981 0.10292903 0.19799833 0.09971931
 0.11247344 0.         0.         0.12403502 0.         0.11541033
 0.        ]",1.0141194342673945,1.0057722200367583,0.012548489343750186,0.12861475348472595,0.11881981045007706,0.10292903333902359,0.19799832999706268,0.09971930831670761,0.11247344315052032,0.0,0.0,0.12403502315282822,0.0,0.11541032791137695,0.0,0.0
5,2014-01-13,"[0.         0.12859994 0.11875012 0.10289102 0.19807655 0.09972158
 0.11243749 0.         0.         0.12408786 0.         0.11543543
 0.        ]",1.0096475963975433,1.0017921914693275,0.01859185566708134,0.12859994173049927,0.11875011771917343,0.10289102047681808,0.1980765461921692,0.09972158074378967,0.11243748664855957,0.0,0.0,0.124087855219841,0.0,0.11543542891740799,0.0,0.0
6,2014-01-14,"[0.         0.12848696 0.11840827 0.1027593  0.19831018 0.09974894
 0.11228088 0.         0.         0.12428213 0.         0.11572336
 0.        ]",1.0092047569342815,1.002829805784323,0.013126101940653763,0.12848696112632751,0.11840827018022537,0.10275930166244507,0.19831018149852753,0.09974893927574158,0.11228088289499283,0.0,0.0,0.12428212910890579,0.0,0.11572336405515671,0.0,0.0
7,2014-01-15,"[0.         0.12848178 0.11859349 0.10282971 0.19826189 0.09974598
 0.11229279 0.         0.         0.12422042 0.         0.11557397
 0.        ]",1.009275263517396,0.9980302273478848,0.010450917686474393,0.12848177552223206,0.1185934916138649,0.102829709649086,0.19826188683509827,0.0997459813952446,0.11229278892278671,0.0,0.0,0.12422042340040207,0.0,0.11557396501302719,0.0,0.0
8,2014-01-16,"[0.         0.12839946 0.118361   0.10274101 0.19853325 0.09982223
 0.11209562 0.         0.         0.12428576 0.         0.11576162
 0.        ]",1.0093335612687366,1.0009336915518494,0.015886261075701007,0.12839946150779724,0.11836100369691849,0.10274101048707962,0.19853325188159943,0.09982223063707352,0.11209562420845032,0.0,0.0,0.12428576499223709,0.0,0.11576162278652191,0.0,0.0
9,2014-01-17,"[0.         0.12840234 0.1183503  0.10273378 0.19850712 0.09980252
 0.11211921 0.         0.         0.12431449 0.         0.1157702
 0.        ]",1.0121992240528974,1.002380709450862,0.012437218495725764,0.12840233743190765,0.1183503046631813,0.10273377597332001,0.19850711524486542,0.09980252385139465,0.11211920529603958,0.0,0.0,0.12431449443101883,0.0,0.11577019840478897,0.0,0.0
