,Date,Weights,Profit,Base Profit,Volume,MRCY,IIN,HUBB,AVX,VECO,ASYS,TRT,IVAC,LECO,PFIN,SPXC,CVR,cash
0,2014-01-06,"[0.         0.12322836 0.         0.         0.12593032 0.08877616
 0.         0.14976725 0.10037576 0.10656537 0.09346857 0.10694909
 0.10493913]",0.9950000221282244,0.9950000000000002,1.0000000223517418,0.12322835624217987,0.0,0.0,0.1259303241968155,0.08877616375684738,0.0,0.14976724982261658,0.10037576407194138,0.10656537115573883,0.0934685692191124,0.1069490909576416,0.10493913292884827,0.0
1,2014-01-07,"[0.         0.12362218 0.         0.         0.12566389 0.08827844
 0.         0.15027373 0.10045921 0.1066386  0.09344801 0.10786343
 0.10375252]",1.0003431446695799,1.008134524027321,0.00392292198105129,0.12362217903137207,0.0,0.0,0.1256638914346695,0.08827844262123108,0.0,0.15027372539043427,0.10045921057462692,0.1066385954618454,0.09344801306724548,0.1078634262084961,0.1037525162100792,0.0
2,2014-01-08,"[0.         0.12358778 0.         0.         0.12582827 0.08837108
 0.         0.15033288 0.1005126  0.10660513 0.09330297 0.10766947
 0.10378987]",0.9946111011584176,1.0050013460232503,0.0076035178425693795,0.12358777970075607,0.0,0.0,0.12582826614379883,0.08837108314037323,0.0,0.15033288300037384,0.10051260143518448,0.10660512745380402,0.09330296516418457,0.10766946524381638,0.10378986597061157,0.0
3,2014-01-09,"[0.         0.12347995 0.         0.         0.12583646 0.0883477
 0.         0.15019163 0.1004869  0.10675927 0.09347603 0.10759472
 0.10382731]",1.0079227914887998,1.021224366547523,0.011201654128660936,0.1234799474477768,0.0,0.0,0.12583646178245544,0.08834769576787949,0.0,0.15019163489341736,0.10048689693212509,0.10675926506519318,0.09347602725028992,0.10759472101926804,0.10382731258869171,0.0
4,2014-01-10,"[0.         0.1233966  0.         0.         0.12579611 0.08836543
 0.         0.15021108 0.10047133 0.10682325 0.09353899 0.10746572
 0.1039315 ]",1.021524507771822,1.0373507226576546,0.018440356071784698,0.12339659780263901,0.0,0.0,0.1257961094379425,0.08836542814970016,0.0,0.15021108090877533,0.10047133266925812,0.10682325065135956,0.09353899210691452,0.1074657216668129,0.1039315015077591,0.0
5,2014-01-13,"[0.         0.12333074 0.         0.         0.1258566  0.08828574
 0.         0.150244   0.10045823 0.10688461 0.0937202  0.10729574
 0.1039241 ]",1.0155038905374427,1.0449352657786035,0.019311599629981864,0.1233307421207428,0.0,0.0,0.12585659325122833,0.08828573673963547,0.0,0.15024399757385254,0.10045823454856873,0.10688461363315582,0.0937201976776123,0.10729574412107468,0.10392409563064575,0.0
6,2014-01-14,"[0.         0.12336419 0.         0.         0.12592295 0.08834742
 0.         0.15031886 0.10048802 0.1067545  0.09362821 0.10721698
 0.10395887]",1.01263186293528,1.0448304626616356,0.025202621329625016,0.12336418777704239,0.0,0.0,0.12592294812202454,0.0883474200963974,0.0,0.15031886100769043,0.10048802196979523,0.10675450414419174,0.09362820535898209,0.1072169840335846,0.10395887494087219,0.0
7,2014-01-15,"[0.         0.1233265  0.         0.         0.12569113 0.08837604
 0.         0.1504437  0.10045827 0.10672481 0.09340167 0.10740916
 0.1041687 ]",0.9979201460060251,1.0289419554550567,0.010452420713952987,0.12332650274038315,0.0,0.0,0.12569113075733185,0.08837603777647018,0.0,0.15044370293617249,0.10045827180147171,0.106724813580513,0.09340167045593262,0.10740915685892105,0.10416869819164276,0.0
8,2014-01-16,"[0.         0.12325338 0.         0.         0.12563775 0.0884414
 0.         0.15043058 0.10046292 0.10672811 0.09341471 0.10732576
 0.10430536]",1.0367750536188682,1.0616985271599513,0.019910912878780544,0.12325338274240494,0.0,0.0,0.12563775479793549,0.088441401720047,0.0,0.1504305750131607,0.10046292096376419,0.10672811418771744,0.09341470897197723,0.10732575505971909,0.10430535674095154,0.0
9,2014-01-17,"[0.         0.1231795  0.         0.         0.12580693 0.08857238
 0.         0.1503286  0.10052899 0.10669972 0.09357876 0.10696266
 0.1043425 ]",1.0413542117363817,1.0712009887199818,0.03937911446092994,0.12317950278520584,0.0,0.0,0.12580692768096924,0.08857238292694092,0.0,0.1503286063671112,0.10052899271249771,0.10669972002506256,0.0935787633061409,0.1069626584649086,0.1043424978852272,0.0
10,2014-01-21,"[0.         0.12315125 0.         0.         0.12583524 0.08862044
 0.         0.15036464 0.10056151 0.10667556 0.09357599 0.1068483
 0.10436711]",1.0363727441465598,1.0726656779080466,0.014349754321805368,0.1231512501835823,0.0,0.0,0.12583523988723755,0.08862043917179108,0.0,0.15036463737487793,0.10056150704622269,0.10667555779218674,0.09357599169015884,0.10684829950332642,0.10436711460351944,0.0
11,2014-01-22,"[0.         0.12308403 0.         0.         0.12565692 0.08859817
 0.         0.1505813  0.10053868 0.10661682 0.09347519 0.10686925
 0.10457969]",1.0451777730792873,1.0833913266064787,0.011902297625966956,0.12308403104543686,0.0,0.0,0.12565691769123077,0.08859816938638687,0.0,0.15058130025863647,0.10053867846727371,0.10661681741476059,0.09347519278526306,0.10686925053596497,0.10457968711853027,0.0
12,2014-01-23,"[0.         0.1230749  0.         0.         0.12570864 0.08859565
 0.         0.15058112 0.10053102 0.10663249 0.09338758 0.10687115
 0.10461742]",1.0441657563374005,1.0872748145842692,0.012405082528454533,0.12307490408420563,0.0,0.0,0.12570863962173462,0.08859565109014511,0.0,0.15058112144470215,0.10053101927042007,0.10663248598575592,0.09338758140802383,0.10687115043401718,0.1046174168586731,0.0
