,Date,Weights,Profit,Base Profit,Volume,AAME,FFG,CIA,GL,RES,HLX,ENSV,CLB,LAWS,HDSN,WLFC,KAMN,cash
0,2014-01-06,"[0.07173359 0.07929639 0.08904779 0.         0.08241928 0.08732385
 0.09027434 0.08120201 0.07341719 0.09769459 0.09817853 0.07691954
 0.07249289]",0.9999999999907173,0.9999999999917251,0.9282664094499323,0.0792963895207709,0.08904779479315805,0.0,0.08241927923344179,0.08732385400793348,0.09027434140185471,0.08120201158158628,0.07341719177316666,0.09769458766313764,0.09817853369668315,0.0769195366661233,0.07249288911207642,0.0717335905500677
1,2014-01-07,"[0.         0.08499249 0.09624125 0.         0.08862105 0.09429965
 0.0975855  0.08720453 0.07821845 0.10658707 0.10705536 0.08201045
 0.0771842 ]",1.0073407271839285,1.004069825057637,0.07173359054940173,0.0849924882604138,0.09624125265071097,0.0,0.08862105134499591,0.09429964836669186,0.09758549643889317,0.0872045348732017,0.07821844534875277,0.10658707125081292,0.10705536167533554,0.08201044789948736,0.077184201890704,0.0
2,2014-01-08,"[0.         0.08490368 0.09614806 0.         0.08851474 0.09450179
 0.09760517 0.08713618 0.07785781 0.10709188 0.10732139 0.08183508
 0.07708422]",1.0082527166329396,1.0031748190515224,0.009734134168025753,0.08490368086525607,0.09614806168829879,0.0,0.08851473976352231,0.09450179211470726,0.09760517311530743,0.08713617506781686,0.07785781385534749,0.1070918799300444,0.10732138597317581,0.08183508088057392,0.07708421674594962,0.0
3,2014-01-09,"[0.         0.08478631 0.09621513 0.         0.088486   0.09413718
 0.09767829 0.08733725 0.07784488 0.1070573  0.10759622 0.08188607
 0.07697537]",1.0090023915212631,1.0015849355854536,0.013727852915041616,0.08478631092784925,0.09621513412392119,0.0,0.08848600354166176,0.09413717937023654,0.0976782932517295,0.0873372504356071,0.07784487541705001,0.10705730075774815,0.10759621586005974,0.08188607060023527,0.07697536571390155,0.0
4,2014-01-10,"[0.         0.08490721 0.09621846 0.         0.08855014 0.09430766
 0.09784551 0.08692188 0.07784142 0.10676027 0.10754049 0.08202135
 0.07708562]",1.0181897942663984,1.0087130862530629,0.004091940128988083,0.08490720665480139,0.09621846281018921,0.0,0.08855013893458505,0.09430766418692212,0.09784551087290809,0.0869218756651095,0.07784142045135814,0.1067602651742723,0.10754048806630072,0.08202134982836846,0.07708561735518506,0.0
5,2014-01-13,"[0.         0.08466814 0.09631315 0.         0.08850879 0.0940758
 0.09754383 0.08757923 0.07789911 0.10687881 0.10752813 0.08207453
 0.07693048]",1.0212838557669566,1.008843138024238,0.01598094630862964,0.08466813798702476,0.09631315281786654,0.0,0.08850878668996556,0.0940758028961068,0.09754383353438865,0.08757922524440795,0.07789911242242271,0.10687880660154017,0.10752812896688509,0.08207453131948196,0.0769304815199098,0.0
6,2014-01-14,"[0.         0.08472363 0.09639455 0.         0.08855009 0.09428618
 0.09794691 0.08665762 0.07796708 0.10738629 0.1072041  0.08195362
 0.07692993]",1.0220292332078624,1.009873263093175,0.012912617892626361,0.08472363494370537,0.09639454709861636,0.0,0.0885500897029406,0.09428618048034648,0.09794691105803578,0.08665761547058819,0.0779670763176825,0.10738629188439694,0.10720409903569386,0.08195362165416144,0.07692993235383257,0.0
7,2014-01-15,"[0.         0.08462752 0.0961638  0.         0.08843889 0.09439122
 0.0979949  0.08702293 0.07794484 0.10693335 0.10740004 0.08209113
 0.07699137]",1.021452048343777,1.0109324080897384,0.011367530750232665,0.08462752266413023,0.09616380305853578,0.0,0.08843889066782579,0.09439122288738688,0.09799490112900379,0.08702292529941674,0.07794484124913131,0.10693335042024033,0.10740003848714122,0.08209113033789457,0.07699137379929342,0.0
8,2014-01-16,"[0.         0.08474537 0.09616677 0.         0.08854188 0.09435076
 0.09762972 0.08748373 0.0780958  0.1070532  0.10701905 0.08193827
 0.07697546]",1.0228578360604788,1.011764346423063,0.017714643228907284,0.08474536640119705,0.09616676999636442,0.0,0.08854187760156777,0.09435076285766383,0.09762971546343169,0.08748373384200571,0.07809579530594188,0.10705319836402162,0.10701905030390121,0.08193826956138821,0.07697546030251676,0.0
9,2014-01-17,"[0.         0.08460512 0.09648884 0.         0.0885567  0.09459664
 0.09783492 0.08669541 0.07808707 0.10637214 0.1078268  0.08207949
 0.07685688]",1.0329556910169166,1.0181314347844954,0.016369769083339543,0.08460511788783805,0.09648884308326519,0.0,0.08855669906582306,0.09459663639246185,0.09783492274042295,0.08669540890904151,0.07808706771004673,0.10637214024483883,0.10782679573459719,0.08207948933719751,0.07685687889446714,0.0
10,2014-01-21,"[0.         0.08436589 0.09642398 0.         0.08857416 0.0942293
 0.09809096 0.08678195 0.07765873 0.10746638 0.10738919 0.08208423
 0.07693522]",1.0355154254839096,1.0202596734142635,0.016339410927681576,0.08436588887628088,0.0964239795254461,0.0,0.08857416445074695,0.09422929683266207,0.09809096065064327,0.08678194830650299,0.07765872961787562,0.10746638455569733,0.10738919177883166,0.0820842343720883,0.07693522103322495,0.0
11,2014-01-22,"[0.         0.0846605  0.09595653 0.         0.08859818 0.09439817
 0.09789479 0.08754552 0.07796951 0.10697577 0.10709801 0.08206204
 0.07684098]",1.0472101144378931,1.0289674473587591,0.021852266452228986,0.08466049503925203,0.09595652822999177,0.0,0.08859817615576362,0.09439817104980852,0.09789479162749028,0.08754552098139115,0.07796951279681753,0.10697577404111776,0.10709801389465566,0.08206203619050557,0.07684097999320597,0.0
12,2014-01-23,"[0.         0.08448482 0.09646118 0.         0.08848693 0.09460062
 0.09819706 0.08661608 0.07777867 0.10687324 0.10748681 0.08211324
 0.07690136]",1.0509645789861077,1.03279056124902,0.010023954220040236,0.08448481920936879,0.09646117795808566,0.0,0.08848693062824388,0.09460061810734777,0.09819705803751506,0.08661608320590966,0.07777866591639056,0.10687324111130748,0.10748680603878942,0.08211324227758607,0.07690135750945568,0.0
13,2014-01-24,"[0.         0.08451439 0.09636084 0.         0.08840405 0.09427564
 0.09836122 0.08677049 0.0775552  0.10679895 0.10771174 0.08218352
 0.07706396]",1.05776765688334,1.0373683178672672,0.007845192065466907,0.08451438817238804,0.09636084441388082,0.0,0.08840405474633967,0.0942756379228701,0.0983612174895997,0.08677048629684381,0.07755520057311648,0.10679894936487631,0.10771174324136987,0.08218351709905375,0.07706396067966145,0.0
14,2014-01-27,"[0.         0.08444026 0.09633836 0.         0.08839444 0.09432337
 0.09826525 0.08712974 0.07746972 0.10664329 0.10795605 0.08203496
 0.07700457]",1.043403231005189,1.0255832634111308,0.01432018516833959,0.08444026489133896,0.09633835778016679,0.0,0.08839443608828848,0.09432336527058535,0.09826525105603072,0.08712974019924687,0.07746972193550627,0.10664328563809229,0.10795605198893823,0.08203495825349018,0.07700456689831593,0.0
15,2014-01-28,"[0.         0.08460071 0.09634467 0.         0.08854937 0.0942455
 0.09796683 0.08680697 0.0776304  0.10690066 0.10760813 0.08229885
 0.07704792]",1.0299937602029905,1.0143535984316503,0.012172954844004276,0.08460071381474063,0.0963446670494611,0.0,0.08854937448251486,0.09424550364872307,0.09796682552044114,0.08680696766782417,0.07763039599433269,0.1069006578706364,0.1076081307346229,0.08229884810988333,0.07704791510681971,0.0
16,2014-01-29,"[0.         0.0846788  0.09638162 0.         0.08844548 0.09446972
 0.09800118 0.08649823 0.07744131 0.106499   0.1082272  0.08221781
 0.07713964]",1.0237086470578862,1.010717982723272,0.010946257280820715,0.08467879699292377,0.0963816181736357,0.0,0.08844548410698896,0.09446971706009899,0.09800118390287081,0.08649823120641667,0.07744131258438045,0.1064989974379852,0.10822720455450174,0.08221781399387429,0.07713963998632349,0.0
17,2014-01-30,"[0.         0.08457392 0.09637208 0.         0.08852396 0.09423347
 0.09817944 0.08709677 0.07744206 0.10631782 0.1081025  0.08200723
 0.07715076]",1.0205653246845663,1.007634151461996,0.015341248962534582,0.08457392386522466,0.09637207605859632,0.0,0.08852395626649846,0.09423346751607403,0.09817944029631792,0.08709677322446091,0.07744205741738402,0.10631781871024047,0.10810249894261666,0.08200723183787768,0.07715075586470889,0.0
18,2014-01-31,"[0.         0.08459711 0.09630904 0.         0.0885044  0.09421147
 0.09845081 0.08661533 0.07759449 0.10622876 0.1078675  0.08251536
 0.07710573]",1.0287079501504615,1.0125711144090621,0.013119457306416053,0.0845971053325857,0.09630904447037422,0.0,0.08850439506242005,0.09421146913909365,0.09845080690859989,0.08661533332195213,0.07759449293463688,0.1062287598184073,0.1078674990929216,0.08251536034771152,0.07710573357129695,0.0
19,2014-02-03,"[0.         0.08453573 0.09641659 0.         0.08840595 0.0941619
 0.09813413 0.08647188 0.07743685 0.10661606 0.10831266 0.08231109
 0.07719716]",1.0056673318809286,0.9941586102051723,0.007468068962037841,0.08453572654363471,0.09641659312071951,0.0,0.08840594990338102,0.09416189974502194,0.09813413394030165,0.08647188087382392,0.07743684862015583,0.10661605737784156,0.10831266101803866,0.0823110922696857,0.07719715658739548,0.0
20,2014-02-04,"[0.         0.08472509 0.09652182 0.         0.08864193 0.09378046
 0.09832502 0.08624698 0.07718809 0.10679977 0.10803957 0.08245603
 0.07727526]",1.002080380230928,0.990634426869106,0.019290258793053416,0.08472508901560113,0.09652181598587013,0.0,0.08864192576257235,0.0937804565587399,0.0983250175153837,0.0862469809680601,0.07718808704064375,0.10679976929030383,0.10803956605904981,0.08245602758484828,0.07727526421892708,0.0
21,2014-02-05,"[0.         0.08455337 0.09650529 0.         0.08849849 0.09428179
 0.09845777 0.08636926 0.07732823 0.10649155 0.10782383 0.08242482
 0.07726559]",0.982554861713952,0.9759296779867758,0.008674111696418109,0.08455336885279469,0.09650528988766992,0.0,0.0884984871658153,0.09428179421896901,0.09845777433483853,0.08636925999731662,0.07732823128144682,0.10649155119145251,0.10782382836007742,0.0824248235611321,0.07726559114848718,0.0
