,Date,Weights,Profit,Base Profit,Volume,PFIN,LECO,SPXC,CVR,NBIX,TECH,BCRX,TTNP,OSK,F,PCAR,SPAR,cash
0,2014-01-06,"[0.         0.07777634 0.0868604  0.08488984 0.07894076 0.08361961
 0.08128373 0.08623483 0.08236429 0.08503848 0.08328457 0.08434278
 0.08536435]",0.9997999851047993,0.9998000000000002,0.9999999850988388,0.07777633517980576,0.08686040341854095,0.08488983660936356,0.07894076406955719,0.0836196094751358,0.08128373324871063,0.08623483031988144,0.0823642909526825,0.08503848314285278,0.08328457176685333,0.08434277772903442,0.08536434918642044,0.0
1,2014-01-07,"[0.         0.0791874  0.08597451 0.08468097 0.08108492 0.08337339
 0.08097667 0.08467788 0.08345763 0.08504419 0.08377141 0.08412524
 0.08364581]",1.0154343869201774,1.0153572007636558,0.01028012737297993,0.07918740063905716,0.08597451448440552,0.0846809670329094,0.08108492195606232,0.08337339013814926,0.08097666501998901,0.08467787504196167,0.08345762640237808,0.08504419028759003,0.08377140760421753,0.08412524312734604,0.08364580571651459,0.0
2,2014-01-08,"[0.         0.07932761 0.08585378 0.08464466 0.08101801 0.08346165
 0.0810055  0.08471116 0.08349602 0.08496953 0.08371133 0.08414031
 0.08366047]",1.06925784659317,1.069056319297053,0.010540241322516124,0.07932760566473007,0.08585377782583237,0.08464466035366058,0.08101800829172134,0.08346164971590042,0.08100549876689911,0.08471115678548813,0.08349601924419403,0.08496952801942825,0.08371132612228394,0.08414030820131302,0.08366046845912933,0.0
3,2014-01-09,"[0.         0.07935993 0.08568211 0.08461753 0.0808823  0.08347628
 0.08107519 0.08481117 0.08355238 0.084871   0.08369054 0.0842586
 0.08372299]",1.0841554247438847,1.0907450626159738,0.09526445110819919,0.07935992628335953,0.08568210899829865,0.08461753278970718,0.08088230341672897,0.08347627520561218,0.08107519149780273,0.08481117337942123,0.08355238288640976,0.08487100154161453,0.08369053900241852,0.08425860106945038,0.08372299373149872,0.0
4,2014-01-10,"[0.         0.07939053 0.08571799 0.08461158 0.08077286 0.08362918
 0.0811104  0.08473188 0.08360915 0.0848521  0.08368377 0.08419839
 0.08369215]",1.0994906076061646,1.105650735402182,0.027651919645728006,0.0793905258178711,0.08571799099445343,0.08461157977581024,0.08077286183834076,0.08362918347120285,0.0811104029417038,0.08473187685012817,0.08360914885997772,0.08485209941864014,0.08368376642465591,0.08419839292764664,0.08369214832782745,0.0
5,2014-01-13,"[0.         0.07949138 0.08562148 0.08456492 0.08067923 0.0838211
 0.08118499 0.08466893 0.08370392 0.08480091 0.08365829 0.08412375
 0.08368108]",1.1064963464159352,1.1140867912013974,0.016660545687198516,0.07949137687683105,0.08562148362398148,0.0845649242401123,0.08067923039197922,0.08382109552621841,0.0811849907040596,0.08466892689466476,0.0837039202451706,0.08480091392993927,0.08365829288959503,0.08412374556064606,0.08368107676506042,0.0
6,2014-01-14,"[0.         0.07950587 0.0856184  0.08453622 0.0806548  0.0838553
 0.08131648 0.08456215 0.08371306 0.08481056 0.08367959 0.08404774
 0.08369983]",1.115986313549686,1.1251185713848049,0.015229477098872507,0.07950586825609207,0.08561839908361435,0.08453622460365295,0.0806547999382019,0.08385530114173889,0.08131647855043411,0.08456214517354965,0.08371306210756302,0.08481056243181229,0.08367958664894104,0.08404774218797684,0.08369982987642288,0.0
7,2014-01-15,"[0.         0.07943764 0.08576071 0.08455288 0.08066322 0.08381443
 0.08128473 0.08453792 0.08370972 0.08486129 0.08375835 0.08397694
 0.08364218]",1.1015713395080455,1.111046558564927,0.022169026015264347,0.07943764328956604,0.08576071262359619,0.08455288410186768,0.08066321909427643,0.08381443470716476,0.08128473162651062,0.08453791588544846,0.0837097242474556,0.08486129343509674,0.08375834673643112,0.08397693932056427,0.08364217728376389,0.0
8,2014-01-16,"[0.         0.07938439 0.08577462 0.08454937 0.08057936 0.0839033
 0.08133122 0.08449031 0.08376043 0.08486804 0.08377969 0.08393704
 0.08364224]",1.1467435543282858,1.1580561571068135,0.020398935855142054,0.07938439399003983,0.08577461540699005,0.08454936742782593,0.08057935535907745,0.08390329778194427,0.08133122324943542,0.08449031412601471,0.08376042544841766,0.08486803621053696,0.08377968519926071,0.08393704146146774,0.08364224433898926,0.0
9,2014-01-17,"[0.         0.07953783 0.08562238 0.08450208 0.08055931 0.08402731
 0.08148071 0.08434998 0.08383182 0.08476382 0.08371127 0.08392069
 0.08369277]",1.1359273524271674,1.1436789660184266,0.04366401630388684,0.07953783124685287,0.0856223776936531,0.08450207859277725,0.08055931329727173,0.08402730524539948,0.0814807116985321,0.08434998244047165,0.08383182436227798,0.08476381748914719,0.08371126651763916,0.0839206874370575,0.0836927741765976,0.0
