,Date,Weights,Profit,Base Profit,Volume,AMS,PMD,LH,DGX,WLFC,KAMN,LAWS,HDSN,JNJ,BMY,PFE,ABT,cash
0,2014-01-06,"[0.07826012 0.         0.12555374 0.         0.08435141 0.10374504
 0.14057797 0.         0.08291595 0.11429172 0.09229531 0.09489948
 0.08310926]",0.9999999999907826,0.9999999999917251,0.9217398756647914,0.0,0.1255537375024714,0.0,0.08435140985257472,0.10374503955332769,0.14057796716402135,0.0,0.0829159510461893,0.11429171781260736,0.09229531294768598,0.0948994797371559,0.08310926004875772,0.0782601243352085
1,2014-01-07,"[0.         0.         0.13881852 0.         0.08950931 0.11312381
 0.15617842 0.         0.08756524 0.1257595  0.09912095 0.10107436
 0.08884989]",1.011219311555525,1.0122073859692609,0.07826012433448719,0.0,0.138818524118238,0.0,0.08950931224002247,0.11312380508938259,0.1561784198827857,0.0,0.08756523536776215,0.12575950325462948,0.09912095080095563,0.10107435896526977,0.08884989028095418,0.0
2,2014-01-08,"[0.         0.         0.13948629 0.         0.08908832 0.11317775
 0.15691835 0.         0.08702218 0.1261109  0.09894091 0.10056284
 0.08869246]",1.009834682444571,1.014952247360383,0.0074679051153060646,0.0,0.1394862947852363,0.0,0.08908831585892138,0.11317774724591437,0.1569183542997513,0.0,0.08702218085527443,0.1261108972881288,0.09894090962814585,0.10056283763474308,0.08869246240388452,0.0
3,2014-01-09,"[0.         0.         0.13949671 0.         0.08890474 0.11335812
 0.15658141 0.         0.08708631 0.12653547 0.09885184 0.10050047
 0.08868494]",1.0143976241081452,1.0173714746128595,0.00825261031779065,0.0,0.13949670526274555,0.0,0.08890474201871096,0.11335812202017066,0.15658140587466357,0.0,0.08708631457940792,0.1265354700771416,0.09885183514261771,0.1005004671787933,0.08868493784574859,0.0
4,2014-01-10,"[0.         0.         0.13938661 0.         0.08913541 0.11349208
 0.15695638 0.         0.08703199 0.12643138 0.09881731 0.100308
 0.08844084]",1.0230990095916594,1.0215087672190473,0.006475408572456988,0.0,0.13938660792107,0.0,0.08913540740034308,0.11349207571137415,0.15695637905176008,0.0,0.08703199343224692,0.1264313826767563,0.09881731442322866,0.10030799910757239,0.08844084027564847,0.0
5,2014-01-13,"[0.         0.         0.13910705 0.         0.08905396 0.11378024
 0.15674944 0.         0.08713565 0.12646877 0.098994   0.10017422
 0.08853667]",1.0241587094407745,1.0260393868673194,0.005231650510135013,0.0,0.13910704859008222,0.0,0.08905395741565099,0.11378024239331781,0.15674943974580105,0.0,0.0871356540766384,0.12646876621848194,0.09899400291496856,0.10017421864311457,0.08853667000194458,0.0
6,2014-01-14,"[0.         0.         0.13877763 0.         0.08925484 0.11374308
 0.15710466 0.         0.08701604 0.12646526 0.0992285  0.09993183
 0.08847815]",1.0233721359510983,1.0281485565325246,0.009322306789423484,0.0,0.1387776287229539,0.0,0.08925484223705663,0.11374307781130007,0.15710465676635324,0.0,0.08701604390105856,0.12646526304327535,0.09922850031483979,0.09993183406254777,0.08847815314061465,0.0
7,2014-01-15,"[0.         0.         0.13893461 0.         0.08919702 0.11410033
 0.1568567  0.         0.08698561 0.12661847 0.09891414 0.09989068
 0.08850245]",1.0226585320600579,1.0326667750909517,0.003328790052400154,0.0,0.13893460810942787,0.0,0.08919702210402357,0.11410032933592307,0.15685669775105768,0.0,0.08698560588156903,0.12661847047800703,0.0989141403863112,0.09989067840160429,0.08850244755207642,0.0
8,2014-01-16,"[0.         0.         0.13887832 0.         0.08916737 0.11401543
 0.15740724 0.         0.08684938 0.12670406 0.09877805 0.0996679
 0.08853225]",1.032526725246032,1.039128005835847,0.009327082938915704,0.0,0.13887831894792987,0.0,0.08916736707778578,0.11401542977248916,0.1574072425445283,0.0,0.08684938221271299,0.12670405899601614,0.09877805296647356,0.09966789570897512,0.08853225177308899,0.0
9,2014-01-17,"[0.         0.         0.13895485 0.         0.08903798 0.11447516
 0.15633575 0.         0.08716817 0.12685328 0.09886935 0.09962412
 0.08868133]",1.0291997802049226,1.0394254220933803,0.007571735290294832,0.0,0.13895485209958403,0.0,0.08903798127764385,0.11447516128441604,0.15633574524510746,0.0,0.08716817226251806,0.12685327978164804,0.0988693529146513,0.09962412317529433,0.08868133195913691,0.0
10,2014-01-21,"[0.         0.         0.13878283 0.         0.08916537 0.11469571
 0.15652252 0.         0.08682923 0.12712309 0.09869697 0.09947875
 0.08870552]",1.029500240347546,1.0415014813546923,0.006331871482222463,0.0,0.1387828346314913,0.0,0.08916536673984711,0.11469570914185583,0.15652252390647814,0.0,0.08682923163578603,0.1271230901427277,0.0986969721152661,0.09947875047542624,0.08870552121112149,0.0
11,2014-01-22,"[0.         0.         0.13864374 0.         0.08912951 0.11484785
 0.15618525 0.         0.08659199 0.12737565 0.0990451  0.09928371
 0.08889721]",1.0312579831112287,1.0431003039026905,0.0073527543260392385,0.0,0.13864374249275468,0.0,0.08912950709014493,0.11484784578156246,0.15618525491339108,0.0,0.08659198675482523,0.1273756485460468,0.0990450950238831,0.09928371155374172,0.08889720784365,0.0
12,2014-01-23,"[0.         0.         0.13855553 0.         0.08919719 0.11496904
 0.15637477 0.         0.08695075 0.12726517 0.0988245  0.09924086
 0.08862219]",1.02918079968553,1.0439179439532267,0.003947270141279792,0.0,0.13855553382440242,0.0,0.08919719386756635,0.11496904308885043,0.1563747657107596,0.0,0.08695074585636005,0.12726516999829604,0.09882449545018201,0.09924086144467122,0.08862219075891178,0.0
13,2014-01-24,"[0.         0.         0.13878128 0.         0.08920398 0.1147856
 0.1567875  0.         0.08710362 0.12691139 0.09890945 0.09931296
 0.08820421]",1.027440035826322,1.0433916184825982,0.00766484304414786,0.0,0.1387812833717972,0.0,0.08920398131429638,0.11478560004437248,0.15678750424141844,0.0,0.08710361518227698,0.12691138795305304,0.09890945447551651,0.09931295903734488,0.08820421437992418,0.0
14,2014-01-27,"[0.         0.         0.13884124 0.         0.08929168 0.1145638
 0.15663419 0.         0.08723815 0.12707909 0.09877856 0.09912692
 0.08844636]",1.0203537461538401,1.0383742250050874,0.00824320823785452,0.0,0.13884124401103992,0.0,0.089291679339865,0.1145638016488065,0.15663419427932107,0.0,0.08723814727470837,0.12707908737017426,0.09877856144084987,0.09912692058648964,0.0884463640487454,0.0
15,2014-01-28,"[0.         0.         0.13889565 0.         0.08909599 0.11504709
 0.15645961 0.         0.08675405 0.12706587 0.09897503 0.09919134
 0.08851537]",0.9985188563327008,1.0220204122346939,0.00833307181830446,0.0,0.13889564696729317,0.0,0.08909599292281567,0.1150470936591646,0.1564596114882126,0.0,0.08675404609846461,0.12706587037544012,0.09897502794544326,0.09919134466098897,0.08851536588217682,0.0
16,2014-01-29,"[0.         0.         0.13860525 0.         0.08909931 0.11490666
 0.15660624 0.         0.08713158 0.12715926 0.09846802 0.0993196
 0.08870409]",0.9980593687659987,1.0187711022101493,0.011151354543727789,0.0,0.1386052453417303,0.0,0.08909931494183068,0.11490666305631064,0.15660623585207403,0.0,0.08713157617540235,0.12715925798545324,0.09846801734959838,0.09931960275791908,0.0887040865396812,0.0
17,2014-01-30,"[0.         0.         0.13930427 0.         0.08914151 0.11389004
 0.15696234 0.         0.08721452 0.1268234  0.09853083 0.09975796
 0.08837513]",0.9936350328856046,1.0127774710634603,0.012742777866195768,0.0,0.13930427192683037,0.0,0.08914150596703445,0.11389004013155463,0.15696234189464114,0.0,0.08721452063157505,0.12682340239042386,0.09853082874874199,0.09975795956787273,0.08837512874132576,0.0
