,Date,Weights,Profit,Base Profit,MSI,VSAT,BKTI,SCON,GL,CIA,FFG,AAME,WLFC,KAMN,HDSN,LAWS,cash
17,2014-01-30,"[0.         0.         0.         0.1423847  0.         0.24997112
 0.30472807 0.         0.         0.13342267 0.         0.
 0.16949344]",0.9607285819361008,0.9899700842408685,0.0,0.0,0.14238470228522473,0.0,0.24997112097228963,0.3047280683496624,0.0,0.0,0.13342266540732053,0.0,0.0,0.16949344298550278,0.0
18,2014-01-31,"[0.         0.         0.         0.14237124 0.         0.24995329
 0.30449855 0.         0.         0.13240223 0.         0.
 0.17077469]",0.9669997000126476,1.0026729262713683,0.0,0.0,0.142371243272812,0.0,0.24995328655542343,0.3044985543321323,0.0,0.0,0.13240222505594515,0.0,0.0,0.170774690783687,0.0
19,2014-02-03,"[0.         0.         0.         0.14232586 0.         0.24996876
 0.30444627 0.         0.         0.13248363 0.         0.
 0.17077547]",0.9668060141994518,0.995693332159495,0.0,0.0,0.142325864456054,0.0,0.2499687588583506,0.30444627177646205,0.0,0.0,0.1324836306130309,0.0,0.0,0.17077547429610224,0.0
20,2014-02-04,"[0.         0.         0.         0.14237622 0.         0.24993638
 0.30432854 0.         0.         0.13213604 0.         0.
 0.17122281]",0.9601801742810371,0.9900155350909079,0.0,0.0,0.14237622092137922,0.0,0.2499363822029073,0.30432854409737814,0.0,0.0,0.13213604301392678,0.0,0.0,0.17122280976440846,0.0
21,2014-02-05,"[0.         0.         0.         0.14237636 0.         0.24981817
 0.3042215  0.         0.         0.13165078 0.         0.
 0.17193319]",0.9316144104507087,0.9696697664093721,0.0,0.0,0.1423763592629305,0.0,0.24981816632748635,0.3042215009139187,0.0,0.0,0.13165078242850134,0.0,0.0,0.17193319106716323,0.0
22,2014-02-06,"[0.         0.         0.         0.14253529 0.         0.24958618
 0.30398446 0.         0.         0.13037217 0.         0.
 0.1735219 ]",0.9322832374029151,0.9731363678531891,0.0,0.0,0.14253528528257123,0.0,0.24958618282728123,0.3039844629428532,0.0,0.0,0.13037216682175262,0.0,0.0,0.17352190212554175,0.0
23,2014-02-07,"[0.         0.         0.         0.14282561 0.         0.2491465
 0.30384764 0.         0.         0.12859834 0.         0.
 0.17558192]",0.9209804919242567,0.9626281073275283,0.0,0.0,0.1428256054899054,0.0,0.24914650100287516,0.3038476357548671,0.0,0.0,0.1285983392312926,0.0,0.0,0.17558191852105973,0.0
24,2014-02-10,"[0.         0.         0.         0.14283456 0.         0.24898787
 0.30382949 0.         0.         0.12827824 0.         0.
 0.17606984]",0.9348908527872053,0.9740645292339127,0.0,0.0,0.1428345646221052,0.0,0.2489878719209018,0.30382948518476416,0.0,0.0,0.1282782388989007,0.0,0.0,0.17606983937332818,0.0
25,2014-02-11,"[0.         0.         0.         0.14278747 0.         0.24918714
 0.30374043 0.         0.         0.12874491 0.         0.
 0.17554005]",0.9335827234912584,0.9825387605566592,0.0,0.0,0.142787465614116,0.0,0.249187144815905,0.30374043148068364,0.0,0.0,0.12874491262469673,0.0,0.0,0.17554004546459867,0.0
26,2014-02-12,"[0.         0.         0.         0.14282548 0.         0.24930029
 0.30370351 0.         0.         0.12873592 0.         0.
 0.1754348 ]",0.9467485350403407,0.9899643926464168,0.0,0.0,0.14282548414992233,0.0,0.24930028777968244,0.30370351204936213,0.0,0.0,0.128735920606637,0.0,0.0,0.1754347954143961,0.0
27,2014-02-13,"[0.         0.         0.         0.14277727 0.         0.24944887
 0.3037007  0.         0.         0.12918733 0.         0.
 0.17488582]",0.9496000206698707,0.9831216972146389,0.0,0.0,0.1427772704722188,0.0,0.24944887352245143,0.30370070259796456,0.0,0.0,0.12918732878218236,0.0,0.0,0.1748858246251828,0.0
28,2014-02-14,"[0.         0.         0.         0.14285594 0.         0.24960648
 0.30359057 0.         0.         0.12857288 0.         0.
 0.17537412]",0.9518854533067093,0.9838205163568248,0.0,0.0,0.14285593986125206,0.0,0.24960648416389622,0.30359057392322336,0.0,0.0,0.12857288242010878,0.0,0.0,0.17537411963151955,0.0
29,2014-02-18,"[0.         0.         0.         0.14278756 0.         0.2496056
 0.30360412 0.         0.         0.12871442 0.         0.
 0.17528831]",0.9697663337192276,0.9992650222166238,0.0,0.0,0.14278755749977975,0.0,0.24960559618266717,0.30360411672380744,0.0,0.0,0.1287144165659635,0.0,0.0,0.17528831302778214,0.0
30,2014-02-19,"[0.         0.         0.         0.14361159 0.         0.25605201
 0.30095077 0.         0.         0.12015506 0.         0.
 0.17923057]",0.9650701021622003,0.9944092694764096,0.0,0.0,0.14361159384870448,0.0,0.2560520077600179,0.3009507734613703,0.0,0.0,0.12015505822060941,0.0,0.0,0.1792305667092979,0.0
31,2014-02-20,"[0.         0.         0.         0.14323774 0.         0.25756748
 0.3000259  0.         0.         0.121049   0.         0.
 0.17811988]",0.9828235276084031,1.0009735165589297,0.0,0.0,0.14323774078007312,0.0,0.25756747842479627,0.30002590213310326,0.0,0.0,0.1210490026294912,0.0,0.0,0.17811987603253612,0.0
32,2014-02-21,"[0.         0.         0.         0.14293226 0.         0.25798374
 0.29986655 0.         0.         0.12243078 0.         0.
 0.17678667]",0.9809920046869767,0.9994435004570073,0.0,0.0,0.14293226459316974,0.0,0.2579837356321139,0.29986654999863127,0.0,0.0,0.12243077944222272,0.0,0.0,0.1767866703338623,0.0
33,2014-02-24,"[0.         0.         0.         0.14281022 0.         0.25798292
 0.29967797 0.         0.         0.12314446 0.         0.
 0.17638443]",0.9742475995097444,0.9973267501521207,0.0,0.0,0.14281022445065486,0.0,0.25798291886709623,0.2996779687855446,0.0,0.0,0.12314446069195278,0.0,0.0,0.1763844272047515,0.0
34,2014-02-25,"[0.         0.         0.         0.14286362 0.         0.25791558
 0.29972522 0.         0.         0.12318845 0.         0.
 0.17630712]",0.9742975023406679,0.9968701084317745,0.0,0.0,0.14286361528059416,0.0,0.25791558301823814,0.2997252226764573,0.0,0.0,0.12318845403206853,0.0,0.0,0.17630712499264184,0.0
35,2014-02-26,"[0.         0.         0.         0.1425586  0.         0.25784853
 0.29983148 0.         0.         0.12541111 0.         0.
 0.17435028]",0.975657665217037,1.0003825275957654,0.0,0.0,0.1425586020528051,0.0,0.2578485343026897,0.29983147512179453,0.0,0.0,0.1254111102216273,0.0,0.0,0.1743502783010835,0.0
36,2014-02-27,"[0.         0.         0.         0.14268158 0.         0.25784544
 0.29981868 0.         0.         0.12508328 0.         0.
 0.17457102]",0.9700767649150349,0.9982935416806114,0.0,0.0,0.14268157909543497,0.0,0.25784543939447147,0.29981868193936123,0.0,0.0,0.12508327764514504,0.0,0.0,0.17457102192558727,0.0
37,2014-02-28,"[0.         0.         0.         0.14266636 0.         0.25782226
 0.29979644 0.         0.         0.12535073 0.         0.
 0.1743642 ]",0.9735857785576401,0.9999779483319643,0.0,0.0,0.14266636475547848,0.0,0.25782226491906707,0.29979643977830867,0.0,0.0,0.1253507314555284,0.0,0.0,0.17436419909161746,0.0
38,2014-03-03,"[0.         0.         0.         0.14254753 0.         0.25782821
 0.29985219 0.         0.         0.12608287 0.         0.
 0.17368919]",0.985658028664802,1.0115984141952226,0.0,0.0,0.14254753238666013,0.0,0.2578282118911674,0.2998521903219279,0.0,0.0,0.1260828715110819,0.0,0.0,0.1736891938891626,0.0
39,2014-03-04,"[0.         0.         0.         0.14254578 0.         0.25789861
 0.29990635 0.         0.         0.12613754 0.         0.
 0.17351172]",0.9849217958024528,1.0097248085682133,0.0,0.0,0.14254577580719582,0.0,0.2578986128606164,0.2999063495383881,0.0,0.0,0.12613754146566994,0.0,0.0,0.17351172032812973,0.0
40,2014-03-05,"[0.         0.         0.         0.14254051 0.         0.25787583
 0.29995808 0.         0.         0.12630806 0.         0.
 0.17331752]",1.0015514599834492,1.0200206666079807,0.0,0.0,0.14254051055688638,0.0,0.25787583089162514,0.2999580757920303,0.0,0.0,0.12630805862829858,0.0,0.0,0.17331752413115967,0.0
41,2014-03-06,"[0.         0.         0.         0.14222681 0.         0.25765738
 0.30045491 0.         0.         0.12914269 0.         0.
 0.17051821]",1.0237508854860669,1.0281274620096343,0.0,0.0,0.1422268105592459,0.0,0.25765738053149834,0.30045490850727485,0.0,0.0,0.12914268579279564,0.0,0.0,0.17051821460918526,0.0
42,2014-03-07,"[0.         0.         0.         0.14239387 0.         0.25782988
 0.30024061 0.         0.         0.12792388 0.         0.
 0.17161177]",1.0131593913513965,1.0455350792805702,0.0,0.0,0.14239386964192097,0.0,0.2578298756468907,0.3002406133788852,0.0,0.0,0.12792387527022459,0.0,0.0,0.17161176606207842,0.0
43,2014-03-10,"[0.         0.         0.         0.14254468 0.         0.25780155
 0.30012337 0.         0.         0.12720362 0.         0.
 0.17232678]",1.0174763609205495,1.0352852483111339,0.0,0.0,0.14254467826544368,0.0,0.25780154982931147,0.3001233735670758,0.0,0.0,0.12720362290187404,0.0,0.0,0.172326775436295,0.0
44,2014-03-11,"[0.         0.         0.         0.14248474 0.         0.25777871
 0.30015392 0.         0.         0.12751858 0.         0.
 0.17206405]",1.0197507038782436,1.0363890368505015,0.0,0.0,0.1424847432153191,0.0,0.2577787076006437,0.30015392333624596,0.0,0.0,0.12751857915759982,0.0,0.0,0.17206404669019154,0.0
45,2014-03-12,"[0.         0.         0.         0.14245468 0.         0.25780219
 0.30020018 0.         0.         0.12797964 0.         0.
 0.17156331]",1.0224656115240474,1.056173671050152,0.0,0.0,0.14245468408423495,0.0,0.25780219077858196,0.3002001753372311,0.0,0.0,0.12797963966247664,0.0,0.0,0.1715633101374755,0.0
46,2014-03-13,"[0.         0.         0.         0.14272763 0.         0.25792792
 0.29995422 0.         0.         0.12634261 0.         0.
 0.17304762]",0.9965450039680475,1.0257313308994853,0.0,0.0,0.14272763126962296,0.0,0.257927915507205,0.2999542232447282,0.0,0.0,0.12634261256276144,0.0,0.0,0.17304761741568223,0.0
47,2014-03-14,"[0.         0.         0.         0.14237865 0.         0.25785353
 0.30021961 0.         0.         0.12843489 0.         0.
 0.17111332]",1.0454855533784815,1.0508172495177266,0.0,0.0,0.14237864802569764,0.0,0.2578535301741246,0.3002196084880787,0.0,0.0,0.12843488860415958,0.0,0.0,0.17111332470793947,0.0
48,2014-03-17,"[0.         0.         0.         0.14254262 0.         0.258077
 0.30006123 0.         0.         0.12725281 0.         0.
 0.17206634]",1.0170293218154645,1.0316219992339752,0.0,0.0,0.14254261570328008,0.0,0.25807700059377553,0.3000612338078034,0.0,0.0,0.1272528068617357,0.0,0.0,0.17206634303340532,0.0
49,2014-03-18,"[0.         0.         0.         0.14254285 0.         0.25803651
 0.30006276 0.         0.         0.1276428  0.         0.
 0.17171508]",1.0356908270466572,1.0457826599555942,0.0,0.0,0.14254285488689672,0.0,0.2580365082182579,0.3000627566236713,0.0,0.0,0.1276427961385738,0.0,0.0,0.17171508413260014,0.0
50,2014-03-19,"[0.         0.         0.         0.14249526 0.         0.25810157
 0.30000306 0.         0.         0.12768128 0.         0.
 0.17171883]",1.0356099176401132,1.0573555302093458,0.0,0.0,0.14249526095494539,0.0,0.2581015733688569,0.3000030587775624,0.0,0.0,0.1276812805414774,0.0,0.0,0.17171882635715796,0.0
51,2014-03-20,"[0.         0.         0.         0.14252145 0.         0.25807623
 0.30004578 0.         0.         0.12777456 0.         0.
 0.17158198]",1.0414957217078065,1.0605574077871183,0.0,0.0,0.14252145376112746,0.0,0.2580762252487869,0.3000457818919799,0.0,0.0,0.127774555509726,0.0,0.0,0.17158198358837976,0.0
52,2014-03-21,"[0.         0.         0.         0.1427908  0.         0.25815701
 0.29982004 0.         0.         0.12658522 0.         0.
 0.17264694]",1.0261202722113176,1.060368618108049,0.0,0.0,0.14279079915113374,0.0,0.2581570066828253,0.2998200391271989,0.0,0.0,0.12658521574061612,0.0,0.0,0.17264693929822583,0.0
53,2014-03-24,"[0.         0.         0.         0.14285148 0.         0.25810776
 0.2997996  0.         0.         0.12629494 0.         0.
 0.17294621]",1.0323987403164017,1.06181945170091,0.0,0.0,0.14285148204780462,0.0,0.2581077579728532,0.2997996042893463,0.0,0.0,0.1262949413944591,0.0,0.0,0.17294621429553686,0.0
54,2014-03-25,"[0.         0.         0.         0.14250764 0.         0.25789748
 0.30014058 0.         0.         0.12816796 0.         0.
 0.17128635]",1.0465787800532722,1.0602913854807494,0.0,0.0,0.14250763846491063,0.0,0.2578974764602586,0.30014057512938946,0.0,0.0,0.12816796003354244,0.0,0.0,0.1712863499118989,0.0
55,2014-03-26,"[0.         0.         0.         0.14251462 0.         0.25786304
 0.30026105 0.         0.         0.12818922 0.         0.
 0.17117207]",1.0481463864918832,1.057911606068697,0.0,0.0,0.14251462062154796,0.0,0.25786303848649744,0.30026105129098996,0.0,0.0,0.12818922134854038,0.0,0.0,0.17117206825242434,0.0
56,2014-03-27,"[0.         0.         0.         0.1424256  0.         0.25782194
 0.30037037 0.         0.         0.1284448  0.         0.
 0.1709373 ]",1.0497840294127316,1.0555312220062183,0.0,0.0,0.14242559618195835,0.0,0.25782194062801367,0.30037036582166976,0.0,0.0,0.12844479621640983,0.0,0.0,0.17093730115194844,0.0
57,2014-03-28,"[0.         0.         0.         0.14263111 0.         0.25797828
 0.30021767 0.         0.         0.12705114 0.         0.
 0.17212181]",1.0272865621672131,1.032868996437121,0.0,0.0,0.14263110868182258,0.0,0.25797827813905344,0.3002176656781482,0.0,0.0,0.12705113885959246,0.0,0.0,0.1721218086413832,0.0
58,2014-03-31,"[0.         0.         0.         0.14267224 0.         0.257979
 0.3001575  0.         0.         0.12682558 0.         0.
 0.17236567]",1.0207981399445256,1.0245978105882632,0.0,0.0,0.142672243242053,0.0,0.257979001652789,0.30015749762212096,0.0,0.0,0.12682558414137163,0.0,0.0,0.17236567334166547,0.0
59,2014-04-01,"[0.         0.         0.         0.14283461 0.         0.25807079
 0.30002016 0.         0.         0.1260752  0.         0.
 0.17299924]",1.018967469361961,1.0219732274520512,0.0,0.0,0.14283460645722051,0.0,0.25807079240432695,0.30002016004276844,0.0,0.0,0.12607519634797287,0.0,0.0,0.1729992447477113,0.0
60,2014-04-02,"[0.         0.         0.         0.13947639 0.         0.26234662
 0.30255521 0.         0.         0.13510449 0.         0.
 0.16051728]",1.036194182378589,1.0233511645544593,0.0,0.0,0.13947639288535563,0.0,0.262346619575046,0.3025552119432792,0.0,0.0,0.1351044921126913,0.0,0.0,0.16051728348362793,0.0
61,2014-04-03,"[0.         0.         0.         0.13884928 0.         0.26283016
 0.30346392 0.         0.         0.13637046 0.         0.
 0.15848618]",1.0389357943512132,1.030759679303649,0.0,0.0,0.13884928233549235,0.0,0.26283016083446925,0.30346391967376785,0.0,0.0,0.13637046109430445,0.0,0.0,0.15848617606196608,0.0
62,2014-04-04,"[0.         0.         0.         0.13868795 0.         0.26294961
 0.30357842 0.         0.         0.13644447 0.         0.
 0.15833955]",1.037728981242196,1.0292697137198195,0.0,0.0,0.13868795168419248,0.0,0.26294960774089887,0.3035784197316916,0.0,0.0,0.13644446605808186,0.0,0.0,0.15833955478513523,0.0
63,2014-04-07,"[0.         0.         0.         0.13862879 0.         0.26292829
 0.30351586 0.         0.         0.13637501 0.         0.
 0.15855205]",1.042475001607809,1.0329900776030776,0.0,0.0,0.13862878775877857,0.0,0.2629282857978049,0.30351586429532945,0.0,0.0,0.13637500898864494,0.0,0.0,0.15855205315944232,0.0
64,2014-04-08,"[0.         0.         0.         0.13872854 0.         0.26292182
 0.30282095 0.         0.         0.1358431  0.         0.
 0.15968559]",1.0075023380317765,1.0063428870021993,0.0,0.0,0.13872854475194898,0.0,0.2629218195865823,0.3028209481792855,0.0,0.0,0.13584309693520583,0.0,0.0,0.15968559054697726,0.0
65,2014-04-09,"[0.         0.         0.         0.13872347 0.         0.26297904
 0.3026945  0.         0.         0.13589319 0.         0.
 0.1597098 ]",1.0051844914694585,1.0015126423257248,0.0,0.0,0.13872346898927432,0.0,0.2629790422496759,0.30269449691343525,0.0,0.0,0.13589318942098227,0.0,0.0,0.15970980242663232,0.0
66,2014-04-10,"[0.         0.         0.         0.13872135 0.         0.26306978
 0.3026925  0.         0.         0.13588627 0.         0.
 0.1596301 ]",1.003814899632976,1.00431227501106,0.0,0.0,0.1387213520701116,0.0,0.2630697822607414,0.30269250120105917,0.0,0.0,0.13588626662196246,0.0,0.0,0.15963009784612547,0.0
67,2014-04-11,"[0.         0.         0.         0.13866034 0.         0.26306645
 0.30272441 0.         0.         0.13595237 0.         0.
 0.15959643]",1.014263685313645,1.0140579578659363,0.0,0.0,0.13866034084783638,0.0,0.2630664494277926,0.3027244117632149,0.0,0.0,0.13595236562439042,0.0,0.0,0.15959643233676563,0.0
68,2014-04-14,"[0.         0.         0.         0.13881869 0.         0.26304296
 0.30201004 0.         0.         0.13556498 0.         0.
 0.16056332]",0.9922359016646924,0.996431287265452,0.0,0.0,0.13881869451783055,0.0,0.26304296205125627,0.3020100419631856,0.0,0.0,0.13556497787626176,0.0,0.0,0.16056332359146586,0.0
69,2014-04-15,"[0.         0.         0.         0.13884031 0.         0.26316907
 0.30193721 0.         0.         0.13564508 0.         0.
 0.16040832]",1.0027868015224564,1.0030769966670272,0.0,0.0,0.1388403118346734,0.0,0.26316907339414997,0.301937209448862,0.0,0.0,0.13564508039753526,0.0,0.0,0.16040832492477936,0.0
70,2014-04-16,"[0.         0.         0.         0.13883516 0.         0.26317686
 0.30182473 0.         0.         0.13558292 0.         0.
 0.16058033]",0.9925165353084402,0.9975615258847772,0.0,0.0,0.13883516382271546,0.0,0.2631768621394481,0.3018247285531371,0.0,0.0,0.13558291741978118,0.0,0.0,0.16058032806491815,0.0
71,2014-04-17,"[0.         0.         0.         0.13880718 0.         0.26329003
 0.30193141 0.         0.         0.13565169 0.         0.
 0.16031968]",1.0033766686859966,1.000162260987994,0.0,0.0,0.13880718254767316,0.0,0.26329003159399533,0.30193141246524463,0.0,0.0,0.1356516913603378,0.0,0.0,0.16031968203274904,0.0
72,2014-04-21,"[0.         0.         0.         0.13878522 0.         0.26329216
 0.30195825 0.         0.         0.13558807 0.         0.
 0.1603763 ]",1.00103590704294,0.9999764970551331,0.0,0.0,0.1387852164473442,0.0,0.26329216476626566,0.3019582486004632,0.0,0.0,0.13558806631375694,0.0,0.0,0.16037630387216992,0.0
73,2014-04-22,"[0.         0.         0.         0.13869492 0.         0.26328963
 0.30234747 0.         0.         0.13576348 0.         0.
 0.1599045 ]",1.012052481250265,1.0074446600543685,0.0,0.0,0.13869492218895554,0.0,0.2632896293082709,0.30234747240335347,0.0,0.0,0.1357634809724415,0.0,0.0,0.15990449512697855,0.0
74,2014-04-23,"[0.         0.         0.         0.13860639 0.         0.26332933
 0.30270344 0.         0.         0.13606843 0.         0.
 0.15929241]",1.0171549169272067,1.0132883911567754,0.0,0.0,0.1386063937591217,0.0,0.26332932607003645,0.3027034401296566,0.0,0.0,0.13606843398301963,0.0,0.0,0.15929240605816572,0.0
75,2014-04-24,"[0.         0.         0.         0.13854018 0.         0.26338962
 0.30320819 0.         0.         0.13635229 0.         0.
 0.15850972]",1.0323575292340157,1.0149987575448363,0.0,0.0,0.1385401846021066,0.0,0.26338961994004756,0.30320818792301285,0.0,0.0,0.13635229052328937,0.0,0.0,0.1585097170115436,0.0
76,2014-04-25,"[0.         0.         0.         0.13864078 0.         0.2633019
 0.3026092  0.         0.         0.13582427 0.         0.
 0.15962384]",1.0179106183653095,1.0133556315113206,0.0,0.0,0.13864078251392345,0.0,0.26330190488694377,0.3026091951851533,0.0,0.0,0.13582427442431871,0.0,0.0,0.15962384298966087,0.0
77,2014-04-28,"[0.         0.         0.         0.13869431 0.         0.26330861
 0.30225573 0.         0.         0.13560943 0.         0.
 0.16013192]",1.0079481720389274,1.0077189453837874,0.0,0.0,0.13869430808510977,0.0,0.263308612216996,0.3022557260424902,0.0,0.0,0.13560943414757903,0.0,0.0,0.16013191950782502,0.0
78,2014-04-29,"[0.         0.         0.         0.13879019 0.         0.26335408
 0.30185994 0.         0.         0.13548032 0.         0.
 0.16051548]",0.9962634037993172,1.0009581887950327,0.0,0.0,0.13879018885414837,0.0,0.2633540753499203,0.30185993879912515,0.0,0.0,0.135480316492804,0.0,0.0,0.16051548050400222,0.0
79,2014-04-30,"[0.         0.         0.         0.13873479 0.         0.26343952
 0.3020122  0.         0.         0.13567176 0.         0.
 0.16014173]",1.005295078262341,1.0032315686319748,0.0,0.0,0.138734789250708,0.0,0.26343952063641146,0.30201220129721784,0.0,0.0,0.13567176259601185,0.0,0.0,0.16014172621965064,0.0
80,2014-05-01,"[0.         0.         0.         0.13876732 0.         0.26328376
 0.30192038 0.         0.         0.13542835 0.         0.
 0.1606002 ]",1.0027666587229176,1.0095358807239243,0.0,0.0,0.1387673173826245,0.0,0.263283756022673,0.30192037539145783,0.0,0.0,0.13542834856425168,0.0,0.0,0.16060020263899305,0.0
81,2014-05-02,"[0.         0.         0.         0.13879754 0.         0.26336189
 0.30189656 0.         0.         0.13546698 0.         0.
 0.16047702]",1.012439406841867,1.0109667111461371,0.0,0.0,0.13879754321699495,0.0,0.2633618859632987,0.3018965614194628,0.0,0.0,0.1354669847458398,0.0,0.0,0.16047702465440397,0.0
82,2014-05-05,"[0.         0.         0.         0.13888137 0.         0.26337681
 0.3015911  0.         0.         0.13519861 0.         0.
 0.16095211]",1.0045513891184708,1.0062944778876235,0.0,0.0,0.1388813668259114,0.0,0.2633768086102768,0.30159110340642703,0.0,0.0,0.13519860763762873,0.0,0.0,0.16095211351975602,0.0
83,2014-05-06,"[0.         0.         0.         0.13890693 0.         0.26337182
 0.30150686 0.         0.         0.13523665 0.         0.
 0.16097773]",0.9931006058001066,1.0049784798190242,0.0,0.0,0.138906933489629,0.0,0.26337182072049914,0.3015068636498048,0.0,0.0,0.1352366512412144,0.0,0.0,0.1609777308988526,0.0
84,2014-05-07,"[0.         0.         0.         0.13893096 0.         0.2633023
 0.30137682 0.         0.         0.13516741 0.         0.
 0.16122251]",0.9950499352857558,1.008523419424166,0.0,0.0,0.13893095984593165,0.0,0.2633022993192527,0.30137681901198043,0.0,0.0,0.13516741105371166,0.0,0.0,0.16122251076912358,0.0
