,Date,Weights,Profit,Base Profit,Volume,BCPC,OLN,FMC,GRA,KOPN,MXIM,INTC,XLNX,BCRX,TTNP,TECH,NBIX,cash
0,2014-01-06,"[0.14814576 0.16932973 0.         0.11742306 0.         0.10928653
 0.         0.17577115 0.09345404 0.         0.         0.
 0.18658974]",0.9999999999914814,0.9999999999917251,0.8518542389385393,0.16932972643272692,0.0,0.1174230633825382,0.0,0.10928653051302858,0.0,0.17577114504773553,0.09345403531782293,0.0,0.0,0.0,0.18658973824468716,0.14814576106146057
1,2014-01-07,"[0.         0.20191762 0.         0.13316143 0.         0.1261761
 0.         0.20926902 0.10154692 0.         0.         0.
 0.22792891]",1.0095826570742552,1.0106557312647175,0.14814576106019856,0.20191762029717963,0.0,0.13316143132794786,0.0,0.1261760971190465,0.0,0.20926902351226484,0.10154692082692854,0.0,0.0,0.0,0.22792890691663262,0.0
2,2014-01-08,"[0.         0.20373749 0.         0.13188363 0.         0.12499224
 0.         0.2101357  0.09881597 0.         0.         0.
 0.23043497]",1.1410284924701424,1.0507181687717397,0.013061198900450453,0.20373749494486285,0.0,0.13188362662223868,0.0,0.12499224165693994,0.0,0.21013569805618076,0.09881597349662456,0.0,0.0,0.0,0.23043496522315324,0.0
3,2014-01-09,"[0.         0.19731147 0.         0.12818118 0.         0.12039369
 0.         0.20323668 0.09729829 0.         0.         0.
 0.2535787 ]",1.180540967917973,1.0614429980125677,0.17286162989207077,0.19731146603105,0.0,0.1281811791312285,0.0,0.1203936851367768,0.0,0.20323668360471925,0.09729828833131256,0.0,0.0,0.0,0.2535786977649129,0.0
4,2014-01-10,"[0.         0.20059213 0.         0.12987036 0.         0.1222154
 0.         0.20686582 0.09817561 0.         0.         0.
 0.24228069]",1.1810894375004501,1.071639097097531,0.09104282226561412,0.2005921259662803,0.0,0.1298703581822906,0.0,0.12221539906019403,0.0,0.20686582028737927,0.09817560726944356,0.0,0.0,0.0,0.24228068923441226,0.0
5,2014-01-13,"[0.         0.20372941 0.         0.13097068 0.         0.12357253
 0.         0.20905323 0.09895759 0.         0.         0.
 0.23371656]",1.1825036144562007,1.073630126674128,0.02143548377295007,0.2037294120062714,0.0,0.1309706764418576,0.0,0.12357253226140523,0.0,0.2090532304363327,0.0989575894696879,0.0,0.0,0.0,0.23371655938444524,0.0
6,2014-01-14,"[0.         0.20435083 0.         0.13088063 0.         0.12334771
 0.         0.20985126 0.09870965 0.         0.         0.
 0.23285991]",1.1900387502223235,1.081950114987289,0.011186716720758723,0.20435083008674712,0.0,0.13088063313777018,0.0,0.12334770965259984,0.0,0.2098512644596787,0.09870965388447508,0.0,0.0,0.0,0.23285990877872909,0.0
7,2014-01-15,"[0.         0.20423741 0.         0.13042501 0.         0.12362163
 0.         0.2101425  0.09834668 0.         0.         0.
 0.23322677]",1.192114793950551,1.080976101801338,0.0160701682314103,0.20423741357239591,0.0,0.13042500510790217,0.0,0.12362162765192865,0.0,0.21014250243256932,0.09834667831918488,0.0,0.0,0.0,0.23322677291601918,0.0
8,2014-01-16,"[0.         0.20473275 0.         0.13017504 0.         0.12477819
 0.         0.21071168 0.09855931 0.         0.         0.
 0.23104303]",1.2271234846828258,1.1134862031222434,0.008797140795386382,0.20473274979474165,0.0,0.13017504448137762,0.0,0.1247781910564028,0.0,0.21071167787997622,0.09855930950722591,0.0,0.0,0.0,0.23104302728027573,0.0
9,2014-01-17,"[0.         0.20425879 0.         0.12984346 0.         0.1255144
 0.         0.20951558 0.09883002 0.         0.         0.
 0.23203774]",1.228163307656388,1.1032333833132428,0.004050144368308211,0.20425879301820596,0.0,0.12984345957705143,0.0,0.12551440354550683,0.0,0.20951558191773645,0.09883002420802758,0.0,0.0,0.0,0.23203773773347178,0.0
10,2014-01-21,"[0.         0.2044572  0.         0.12998173 0.         0.12551291
 0.         0.2091032  0.0992291  0.         0.         0.
 0.23171586]",1.2183664724296095,1.101896731201046,0.015391814941744296,0.20445719838487067,0.0,0.12998172748083997,0.0,0.125512908843115,0.0,0.20910320099844557,0.09922910382357707,0.0,0.0,0.0,0.2317158604691516,0.0
11,2014-01-22,"[0.         0.2057823  0.         0.13030404 0.         0.12390125
 0.         0.20755751 0.09892511 0.         0.         0.
 0.23352979]",1.2254791796669888,1.1117333255600483,0.01803252909729835,0.20578229792461275,0.0,0.1303040404880171,0.0,0.12390124624639583,0.0,0.20755751330548466,0.09892511482033249,0.0,0.0,0.0,0.23352978721515724,0.0
12,2014-01-23,"[0.         0.20521717 0.         0.13034323 0.         0.12388947
 0.         0.20987718 0.09827816 0.         0.         0.
 0.23239479]",1.213424724527792,1.1111488756197447,0.009181523402202234,0.205217174553078,0.0,0.13034323122231387,0.0,0.12388946910939061,0.0,0.2098771791725055,0.09827815507798006,0.0,0.0,0.0,0.232394790864732,0.0
13,2014-01-24,"[0.         0.20659957 0.         0.13078038 0.         0.12444708
 0.         0.21018738 0.09775248 0.         0.         0.
 0.23023311]",1.2030351214832822,1.1184114481168346,0.008671756697250604,0.20659957130662665,0.0,0.13078038230448896,0.0,0.12444707712339192,0.0,0.21018737886056676,0.09775248002765885,0.0,0.0,0.0,0.2302331103772668,0.0
14,2014-01-27,"[0.         0.20584211 0.         0.13096018 0.         0.12410632
 0.         0.21060508 0.09796939 0.         0.         0.
 0.23051691]",1.1939797893678596,1.1158164805983246,0.011336601542257465,0.20584211476102177,0.0,0.1309601803502409,0.0,0.12410631936270201,0.0,0.21060507968284603,0.09796939474018013,0.0,0.0,0.0,0.23051691110300918,0.0
15,2014-01-28,"[0.         0.20682675 0.         0.131161   0.         0.12272376
 0.         0.21122608 0.09678287 0.         0.         0.
 0.23127954]",1.160150376652078,1.0873653198986841,0.014596642077151886,0.20682674923319916,0.0,0.13116099818984409,0.0,0.12272376099812347,0.0,0.21122608457022526,0.09678286931019241,0.0,0.0,0.0,0.23127953769841555,0.0
